entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,
2936196317,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-45229,81947-72731,81947-29685,81947-85701,81947-89981,81947-91931,81947-103064,81947-12548,,81947-69189:Justin Herbert,81947-69189,QB,Justin,Justin Herbert,Herbert,17.70666631,6,8100,SEA@LAC,LAC,SEA,,,,,,QB
2936196320,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-55830,81947-80001,81947-45889,81947-89981,81947-91419,81947-60712,81947-52442,81947-12534,,81947-89675:Jonathan Taylor,81947-89675,RB,Jonathan,Jonathan Taylor,Taylor,11.42500019,4,8000,IND@TEN,IND,TEN,Q,Ankle,,,,RB/FLEX
2936196321,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-103342,81947-39280,81947-27050,81947-55635,81947-89981,81947-55042,81947-112745,81947-12536,,81947-91598:D'Andre Swift,81947-91598,RB,D'Andre,D'Andre Swift,Swift,15.59999975,3,7800,DET@DAL,DET,DAL,Q,Shoulder,,,,RB/FLEX
2936196328,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-39280,81947-52442,81947-69956,81947-86312,81947-86631,81947-86811,81947-29685,81947-12549,,81947-45631:Jamaal Williams,81947-45631,RB,Jamaal,Jamaal Williams,Williams,14.93999939,5,7800,DET@DAL,DET,DAL,,,,,,RB/FLEX
2936196330,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-40442,81947-90562,81947-69956,81947-86631,81947-89981,81947-87260,81947-39280,81947-12536,,81947-39829:Mike Williams,81947-39829,WR,Mike,Mike Williams,Williams,11.31666692,6,7800,SEA@LAC,LAC,SEA,,,,,,WR/FLEX
2936196333,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-31716,81947-72731,81947-86055,81947-27050,81947-85701,81947-89981,81947-64031,81947-55830,81947-12549,,81947-86055:Dameon Pierce,81947-86055,RB,Dameon,Dameon Pierce,Pierce,14.28000031,5,7700,HOU@LV,HOU,LV,,,,,,RB/FLEX
2936196334,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-103342,81947-64401,81947-62628,81947-86631,81947-89981,81947-55042,81947-40669,81947-12533,,81947-86631:CeeDee Lamb,81947-86631,WR,CeeDee,CeeDee Lamb,Lamb,11.81666692,6,7700,DET@DAL,DAL,DET,Q,Hip,,,,WR/FLEX
2936196336,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-80001,81947-87467,81947-45889,81947-85798,81947-86631,81947-60712,81947-103342,81947-12525,,81947-56018:Deebo Samuel,81947-56018,WR,Deebo,Deebo Samuel,Samuel,12.93333308,6,7700,KC@SF,SF,KC,,,,,,WR/FLEX
2936196337,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-90562,81947-93107,81947-69956,81947-86631,81947-89981,81947-86811,81947-39280,81947-12555,,81947-32384:Mike Evans,81947-32384,WR,Mike,Mike Evans,Evans,13.16000061,5,7600,TB@CAR,TB,CAR,,,,,,WR/FLEX
2936196339,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52442,81947-72731,81947-29685,81947-69956,81947-85701,81947-64031,81947-130288,81947-12531,,81947-103064:Breece Hall,81947-103064,RB,Breece,Breece Hall,Hall,15.40000025,6,7600,NYJ@DEN,NYJ,DEN,,,,,,RB/FLEX
2936196340,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-55830,81947-72731,81947-69956,81947-86631,81947-89981,81947-60712,81947-45889,81947-12528,,81947-45859:Derek Carr,81947-45859,QB,Derek,Derek Carr,Carr,17.21199951,5,7600,HOU@LV,LV,HOU,,,,,,QB
2936196341,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-58041,81947-80001,81947-27050,81947-55635,81947-86997,81947-64031,81947-52442,81947-12529,,81947-69213:Michael Pittman Jr.,81947-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,13.33999939,5,7500,IND@TEN,IND,TEN,,,,,,WR/FLEX
2936196342,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-27338,81947-72731,81947-45889,81947-57986,81947-89981,81947-64031,81947-27050,81947-12533,,81947-86997:Amon-Ra St. Brown,81947-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,16.35000038,4,7500,DET@DAL,DET,DAL,,,,,,WR/FLEX
2936196343,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-63759,81947-72731,81947-29501,81947-86631,81947-89981,81947-86811,81947-40442,81947-12549,,81947-31716:Dak Prescott,81947-31716,QB,Dak,Dak Prescott,Prescott,5.460000038,1,7500,DET@DAL,DAL,DET,,,,,,QB
2936196347,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-72731,81947-90562,81947-57403,81947-86631,81947-89981,81947-60712,81947-29501,81947-12548,,81947-52442:Joe Mixon,81947-52442,RB,Joe,Joe Mixon,Mixon,12.26666641,6,7400,ATL@CIN,CIN,ATL,,,,,,RB/FLEX
2936196349,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-89956,81947-90562,81947-55635,81947-86631,81947-89981,81947-87260,81947-80001,81947-12548,,81947-6498:Tom Brady,81947-6498,QB,Tom,Tom Brady,Brady,15.72999954,6,7400,TB@CAR,TB,CAR,,,,,,QB
2936196351,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63336,81947-55830,81947-89675,81947-55635,81947-86631,81947-89981,81947-60451,81947-39280,81947-12550,,81947-6616:Matt Ryan,81947-6616,QB,Matt,Matt Ryan,Ryan,15.08333333,6,7300,IND@TEN,IND,TEN,,,,,,QB
2936196352,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52442,81947-52922,81947-56250,81947-86631,81947-89981,81947-91101,81947-55635,81947-12548,,81947-38435:Jared Goff,81947-38435,QB,Jared,Jared Goff,Goff,19.7,5,7300,DET@DAL,DET,DAL,,,,,,QB
2936196354,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52922,81947-90933,81947-29685,81947-39829,81947-85701,81947-64031,81947-52442,81947-12528,,81947-29253:Keenan Allen,81947-29253,WR,Keenan,Keenan Allen,Allen,8.600000381,1,7300,SEA@LAC,LAC,SEA,Q,Hamstring,,,,WR/FLEX
2936196355,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-52442,81947-64401,81947-40647,81947-86997,81947-89981,81947-60712,81947-130288,81947-12535,,81947-103342:Kenneth Walker III,81947-103342,RB,Kenneth,Kenneth Walker III,Walker III,8.6,5,7300,SEA@LAC,SEA,LAC,,,,,,RB/FLEX
2936196356,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-40442,81947-52442,81947-56809,81947-85701,81947-89981,81947-60712,81947-27050,81947-12543,,81947-31001:Amari Cooper,81947-31001,WR,Amari,Amari Cooper,Cooper,12.38333384,6,7200,CLE@BAL,CLE,BAL,,,,,,WR/FLEX
2936196358,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-40442,81947-80001,81947-85845,81947-86631,81947-89981,81947-91931,81947-63043,81947-12543,,81947-54604:Jimmy Garoppolo,81947-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,15.38399963,5,7200,KC@SF,SF,KC,,,,,,QB
2936196359,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-64401,81947-93107,81947-45889,81947-69956,81947-89981,81947-64031,81947-130288,81947-12555,,81947-60858:Christian Kirk,81947-60858,WR,Christian,Christian Kirk,Kirk,11.90000025,6,7200,NYG@JAC,JAC,NYG,,,,,,WR/FLEX
2936196360,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-72731,81947-89675,81947-29685,81947-86631,81947-89981,81947-64031,81947-58041,81947-12555,,81947-89951:Trevor Lawrence,81947-89951,QB,Trevor,Trevor Lawrence,Lawrence,16.99666723,6,7200,NYG@JAC,JAC,NYG,,,,,,QB
2936196362,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-54608,81947-64401,81947-71032,81947-86631,81947-89981,81947-64031,81947-103342,81947-12535,,81947-29358:Marcus Mariota,81947-29358,QB,Marcus,Marcus Mariota,Mariota,16.46666718,6,7100,ATL@CIN,ATL,CIN,,,,,,QB
2936196363,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-72731,81947-93107,81947-55635,81947-57986,81947-86997,81947-64031,81947-103064,81947-12534,,81947-6894:Aaron Rodgers,81947-6894,QB,Aaron,Aaron Rodgers,Rodgers,14.00333277,6,7100,GB@WAS,GB,WAS,Q,Thumb,,,,QB
2936196365,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-72731,81947-90562,81947-85798,81947-86997,81947-89981,81947-91931,81947-52442,81947-12534,,81947-89981:Tee Higgins,81947-89981,WR,Tee,Tee Higgins,Higgins,12.24000015,5,7100,ATL@CIN,CIN,ATL,Q,Ankle,,,,WR/FLEX
2936196366,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-39280,81947-86055,81947-40669,81947-86631,81947-89981,81947-91931,81947-29685,81947-12536,,81947-57403:Courtland Sutton,81947-57403,WR,Courtland,Courtland Sutton,Sutton,10.84999975,6,7000,NYJ@DEN,DEN,NYJ,,,,,,WR/FLEX
2936196369,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52442,81947-64401,81947-70422,81947-85701,81947-94370,81947-86811,81947-55635,81947-12535,,81947-55635:Chris Godwin,81947-55635,WR,Chris,Chris Godwin,Godwin,9.050000191,4,7000,TB@CAR,TB,CAR,,,,,,WR/FLEX
2936196371,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-39280,81947-86055,81947-85798,81947-86631,81947-94370,81947-60712,81947-30989,81947-12525,,81947-22015:Russell Wilson,81947-22015,QB,Russell,Russell Wilson,Wilson,15.14666621,6,7000,NYJ@DEN,DEN,NYJ,Q,Hamstring,,,,QB
2936196372,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63336,81947-52442,81947-63759,81947-40669,81947-85701,81947-94370,81947-60712,81947-39280,81947-12536,,81947-63519:Daniel Jones,81947-63519,QB,Daniel,Daniel Jones,Jones,15.40666707,6,6900,NYG@JAC,NYG,JAC,,,,,,QB
2936196373,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-31716,81947-103342,81947-72731,81947-55635,81947-63043,81947-85701,81947-64031,81947-27050,81947-12535,,81947-73048:DK Metcalf,81947-73048,WR,DK,DK Metcalf,Metcalf,10.59999975,6,6900,SEA@LAC,SEA,LAC,,,,,,WR/FLEX
2936196375,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52442,81947-86055,81947-27050,81947-45889,81947-89981,81947-64031,81947-112745,81947-12529,,81947-38791:Ezekiel Elliott,81947-38791,RB,Ezekiel,Ezekiel Elliott,Elliott,9.46666654,6,6900,DET@DAL,DAL,DET,,,,,,RB/FLEX
2936196377,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-40442,81947-72731,81947-55635,81947-56018,81947-94370,81947-55042,81947-32384,81947-12528,,81947-27050:Tyler Lockett,81947-27050,WR,Tyler,Tyler Lockett,Lockett,11.55000051,6,6800,SEA@LAC,SEA,LAC,Q,Hamstring,,,,WR/FLEX
2936196379,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-80001,81947-89956,81947-55635,81947-56250,81947-89981,81947-64031,81947-40442,81947-12534,,81947-40442:Aaron Jones,81947-40442,RB,Aaron,Aaron Jones,Jones,11.94999949,6,6800,GB@WAS,GB,WAS,,,,,,RB/FLEX
2936196380,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-52922,81947-90933,81947-56018,81947-73048,81947-89981,81947-64031,81947-40442,81947-12535,,81947-26483:Geno Smith,81947-26483,QB,Geno,Geno Smith,Smith,18.76333364,6,6800,SEA@LAC,SEA,LAC,,,,,,QB
2936196381,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63336,81947-39280,81947-86055,81947-29685,81947-69956,81947-86631,81947-64031,81947-38791,81947-12529,,81947-21948:Ryan Tannehill,81947-21948,QB,Ryan,Ryan Tannehill,Tannehill,13.58000031,5,6700,IND@TEN,TEN,IND,,,,,,QB
2936196382,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-40442,81947-72731,81947-55635,81947-56809,81947-89981,81947-55042,81947-27050,81947-12534,,81947-55987:JuJu Smith-Schuster,81947-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,9.083333333,6,6700,KC@SF,KC,SF,,,,,,WR/FLEX
2936196383,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-72731,81947-86055,81947-45889,81947-63043,81947-86631,81947-60712,81947-40647,81947-12528,,81947-85741:Clyde Edwards-Helaire,81947-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,12.88333384,6,6700,KC@SF,KC,SF,,,,,,RB/FLEX
2936196386,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52442,81947-52922,81947-52613,81947-56018,81947-89981,81947-55042,81947-40442,81947-12534,,81947-53331:Taylor Heinicke,81947-53331,QB,Taylor,Taylor Heinicke,Heinicke,14.83500004,16,6600,GB@WAS,WAS,GB,,,,,,QB
2936196387,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-52442,81947-52922,81947-40669,81947-86631,81947-89981,81947-93143,81947-112745,81947-12534,,81947-30989:Kenyan Drake,81947-30989,RB,Kenyan,Kenyan Drake,Drake,7.074999809,4,6600,CLE@BAL,BAL,CLE,,,,,,RB/FLEX
2936196388,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63336,81947-52442,81947-87467,81947-32384,81947-55635,81947-56018,81947-41872,81947-39280,81947-12550,,81947-90406:Zach Wilson,81947-90406,QB,Zach,Zach Wilson,Wilson,13.12666702,3,6600,NYJ@DEN,NYJ,DEN,,,,,,QB
2936196390,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63336,81947-39280,81947-90562,81947-55635,81947-56018,81947-89981,81947-64031,81947-52613,81947-12534,,81947-56809:Allen Lazard,81947-56809,WR,Allen,Allen Lazard,Lazard,12.5,5,6600,GB@WAS,GB,WAS,,,,,,WR/FLEX
2936196391,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-130288,81947-39280,81947-56809,81947-86631,81947-89981,81947-86811,81947-55635,81947-12528,,81947-70324:Carson Wentz,81947-70324,QB,Carson,Carson Wentz,Wentz,17.24333318,6,6600,GB@WAS,WAS,GB,O,Finger,,,,QB
2936196393,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-30989,81947-52922,81947-55635,81947-86631,81947-89981,81947-55042,81947-40669,81947-12528,,81947-87787:J.K. Dobbins,81947-87787,RB,J.K.,J.K. Dobbins,Dobbins,7.800000191,4,6600,CLE@BAL,BAL,CLE,Q,Knee,,,,RB/FLEX
2936196394,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-52451,81947-72731,81947-29501,81947-32384,81947-85701,81947-60712,81947-40442,81947-12528,,81947-39793:George Kittle,81947-39793,TE,George,George Kittle,Kittle,6.425000191,4,6600,KC@SF,SF,KC,,,,,,TE/FLEX
2936196397,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-103342,81947-52442,81947-55635,81947-56018,81947-85701,81947-60712,81947-52613,81947-12535,,81947-63759:Tony Pollard,81947-63759,RB,Tony,Tony Pollard,Pollard,8.933333079,6,6500,DET@DAL,DAL,DET,,,,,,RB/FLEX
2936196398,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-52442,81947-52922,81947-55635,81947-56018,81947-89981,81947-64031,81947-43334,81947-12548,,81947-30231:Jacoby Brissett,81947-30231,QB,Jacoby,Jacoby Brissett,Brissett,14.53999964,6,6500,CLE@BAL,CLE,BAL,,,,,,QB
2936196399,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-80001,81947-90562,81947-29501,81947-85798,81947-89981,81947-60712,81947-52442,81947-12535,,81947-44715:Cooper Rush,81947-44715,QB,Cooper,Cooper Rush,Rush,9.733333588,6,6500,DET@DAL,DAL,DET,,,,,,QB
2936196400,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-72731,81947-93107,81947-45889,81947-52916,81947-55635,81947-64031,81947-40442,81947-12534,,81947-85845:Rashod Bateman,81947-85845,WR,Rashod,Rashod Bateman,Bateman,9.949999809,4,6500,CLE@BAL,BAL,CLE,Q,Foot,,,,WR/FLEX
2936196401,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-64401,81947-93107,81947-40669,81947-45889,81947-94370,81947-41872,81947-52442,81947-12535,,81947-53097:Josh Reynolds,81947-53097,WR,Josh,Josh Reynolds,Reynolds,11.4,5,6400,DET@DAL,DET,DAL,Q,Knee,,,,WR/FLEX
2936196403,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-40442,81947-72731,81947-55635,81947-56018,81947-89981,81947-31207,81947-40669,81947-12534,,81947-93134:Deon Jackson,81947-93134,RB,Deon,Deon Jackson,Jackson,11.30000051,3,6400,IND@TEN,IND,TEN,,,,,,RB/FLEX
2936196404,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-90562,81947-93107,81947-55635,81947-86631,81947-89981,81947-80353,81947-52922,81947-12555,,81947-28900:Melvin Gordon III,81947-28900,RB,Melvin,Melvin Gordon III,Gordon III,6.233333588,6,6300,NYJ@DEN,DEN,NYJ,,,,,,RB/FLEX
2936196405,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63336,81947-30989,81947-52442,81947-27050,81947-86631,81947-89981,81947-64031,81947-103342,81947-12535,,81947-55552:Jeff Wilson Jr.,81947-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,9.833333333,6,6300,KC@SF,SF,KC,,,,,,RB/FLEX
2936196407,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-40442,81947-52922,81947-27050,81947-86631,81947-89981,81947-55042,81947-28900,81947-12549,,81947-89628:Davis Mills,81947-89628,QB,Davis,Davis Mills,Mills,11.22399979,5,6300,HOU@LV,HOU,LV,,,,,,QB
2936196410,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-52442,81947-89956,81947-56018,81947-89981,81947-90561,81947-64031,81947-39280,81947-12556,,81947-85798:Brandon Aiyuk,81947-85798,WR,Brandon,Brandon Aiyuk,Aiyuk,10.53333346,6,6300,KC@SF,SF,KC,,,,,,WR/FLEX
2936196413,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-72731,81947-87467,81947-85701,81947-85798,81947-89981,81947-60451,81947-56018,81947-12528,,81947-29501:Brandin Cooks,81947-29501,WR,Brandin,Brandin Cooks,Cooks,8.3,5,6300,HOU@LV,HOU,LV,,,,,,WR/FLEX
2936196414,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-31716,81947-52922,81947-72731,81947-29685,81947-69956,81947-86997,81947-86811,81947-52442,81947-12548,,81947-57299:Gerald Everett,81947-57299,TE,Gerald,Gerald Everett,Everett,7.866666794,6,6300,SEA@LAC,LAC,SEA,Q,Illness,,,,TE/FLEX
2936196415,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-72731,81947-93107,81947-27050,81947-86631,81947-89981,81947-60451,81947-103064,81947-12528,,81947-71706:T.J. Hockenson,81947-71706,TE,T.J.,T.J. Hockenson,Hockenson,11.24000015,5,6200,DET@DAL,DET,DAL,,,,,,TE/FLEX
2936196416,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-63115,81947-52922,81947-85741,81947-40669,81947-71032,81947-86631,81947-86811,81947-52442,81947-12534,,81947-14377:Tyrod Taylor,81947-14377,QB,Tyrod,Tyrod Taylor,Taylor,2.440000057,1,6200,NYG@JAC,NYG,JAC,,,,,,QB
2936196419,81947-259422731,$30K Sun NFL Pooch Punt (150 Entries Max),81947-69189,81947-72731,81947-87467,81947-45889,81947-55987,81947-89981,81947-60712,81947-39829,81947-12535,,81947-63589:Sam Darnold,81947-63589,QB,Sam,Sam Darnold,Darnold,14.1899999,12,6200,TB@CAR,CAR,TB,IR,Ankle,,,,QB
