entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,
3010729688,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69189,84669-27338,84669-39280,84669-29685,84669-39829,84669-72846,84669-57338,84669-111540,84669-12531,,84669-92575:Isiah Pacheco,84669-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.653846154,13,7600,KC@HOU,KC,HOU,,,,,,RB/FLEX
3010729690,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-52442,84669-73273,84669-40647,84669-40669,84669-72846,84669-91047,84669-32384,84669-12531,,84669-89981:Tee Higgins,84669-89981,WR,Tee,Tee Higgins,Higgins,13.28181874,11,7500,CIN@TB,CIN,TB,Q,Hamstring,,,,WR/FLEX
3010729692,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-30733,84669-39280,84669-86631,84669-88575,84669-90576,84669-86244,84669-85672,84669-12531,,84669-38791:Ezekiel Elliott,84669-38791,RB,Ezekiel,Ezekiel Elliott,Elliott,12.71818126,11,7500,DAL@JAC,DAL,JAC,,,,,,RB/FLEX
3010729695,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-6498,84669-28827,84669-72731,84669-32384,84669-55635,84669-85701,84669-86244,84669-55042,84669-12532,,84669-31716:Dak Prescott,84669-31716,QB,Dak,Dak Prescott,Prescott,17.03499985,8,7500,DAL@JAC,DAL,JAC,,,,,,QB
3010729698,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-103252,84669-39280,84669-60858,84669-85672,84669-86631,84669-86244,84669-41305,84669-12528,,84669-90561:Jerry Jeudy,84669-90561,WR,Jerry,Jerry Jeudy,Jeudy,10.527273,11,7400,ARI@DEN,DEN,ARI,,,,,,WR/FLEX
3010729700,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-30733,84669-52442,84669-55987,84669-87770,84669-90576,84669-91750,84669-55635,84669-12548,,84669-89951:Trevor Lawrence,84669-89951,QB,Trevor,Trevor Lawrence,Lawrence,18.60615422,13,7400,DAL@JAC,JAC,DAL,Q,Toe,,,,QB
3010729702,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-30733,84669-80001,84669-103564,84669-55635,84669-90576,84669-25011,84669-28827,84669-12531,,84669-38435:Jared Goff,84669-38435,QB,Jared,Jared Goff,Goff,16.85999944,13,7300,DET@NYJ,DET,NYJ,,,,,,QB
3010729704,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-90406,84669-39280,84669-73273,84669-85701,84669-88575,84669-89981,84669-25011,84669-55635,84669-12554,,84669-55987:JuJu Smith-Schuster,84669-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,10.22499975,12,7300,KC@HOU,KC,HOU,,,,,,WR/FLEX
3010729706,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-61157,84669-40687,84669-72731,84669-63043,84669-86631,84669-90576,84669-91931,84669-40647,84669-12544,,84669-90576:DeVonta Smith,84669-90576,WR,DeVonta,DeVonta Smith,Smith,10.65384615,13,7200,PHI@CHI,PHI,CHI,,,,,,WR/FLEX
3010729710,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-45859,84669-71845,84669-80001,84669-40647,84669-55635,84669-85701,84669-25011,84669-33047,84669-12531,,84669-22015:Russell Wilson,84669-22015,QB,Russell,Russell Wilson,Wilson,14.69166692,12,7200,ARI@DEN,DEN,ARI,O,Concussion,,,,QB
3010729713,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-71845,84669-72731,84669-41305,84669-86631,84669-88575,84669-91931,84669-30733,84669-12548,,84669-40687:James Conner,84669-40687,RB,James,James Conner,Conner,12.65999985,10,7200,ARI@DEN,ARI,DEN,,,,,,RB/FLEX
3010729715,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-39280,84669-42104,84669-41305,84669-56248,84669-86631,84669-45565,84669-30733,84669-12532,,84669-103252:Zonovan Knight,84669-103252,RB,Zonovan,Zonovan Knight,Knight,13.59999975,3,7200,DET@NYJ,NYJ,DET,,,,,,RB/FLEX
3010729717,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-6498,84669-71845,84669-92575,84669-32384,84669-39829,84669-85701,84669-86244,84669-28827,84669-12531,,84669-39829:Mike Williams,84669-39829,WR,Mike,Mike Williams,Williams,12.0666665,9,7200,TEN@LAC,LAC,TEN,,,,,,WR/FLEX
3010729718,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-39280,84669-72731,84669-112745,84669-55987,84669-73687,84669-91047,84669-28827,84669-12531,,84669-60858:Christian Kirk,84669-60858,WR,Christian,Christian Kirk,Kirk,12.4307697,13,7100,DAL@JAC,JAC,DAL,,,,,,WR/FLEX
3010729719,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-63336,84669-28827,84669-89956,84669-40647,84669-55635,84669-85701,84669-45565,84669-111540,84669-12531,,84669-87770:Chris Olave,84669-87770,WR,Chris,Chris Olave,Olave,11.39166641,12,7100,ATL@NO,NO,ATL,,,,,,WR/FLEX
3010729720,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-72731,84669-73273,84669-55635,84669-89981,84669-90576,84669-57338,84669-57909,84669-12548,,84669-55635:Chris Godwin,84669-55635,WR,Chris,Chris Godwin,Godwin,10.83636336,11,7000,CIN@TB,TB,CIN,,,,,,WR/FLEX
3010729724,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-27338,84669-72731,84669-40669,84669-41305,84669-72846,84669-55042,84669-103252,84669-12531,,84669-40534:Mike White,84669-40534,QB,Mike,Mike White,White,18.32666651,3,7000,DET@NYJ,NYJ,DET,O,Ribs,,,,QB
3010729727,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-40687,84669-80001,84669-41305,84669-52917,84669-60858,84669-55042,84669-40647,84669-12545,,84669-45859:Derek Carr,84669-45859,QB,Derek,Derek Carr,Carr,15.65230736,13,7000,NE@LV,LV,NE,,,,,,QB
3010729728,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-89628,84669-72731,84669-73273,84669-33047,84669-60858,84669-72846,84669-91931,84669-40687,84669-12548,,84669-89956:Travis Etienne Jr.,84669-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,10.5615387,13,7000,DAL@JAC,JAC,DAL,,,,,,RB/FLEX
3010729730,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-39280,84669-92575,84669-64841,84669-83083,84669-90576,84669-33076,84669-28827,84669-12547,,84669-21948:Ryan Tannehill,84669-21948,QB,Ryan,Ryan Tannehill,Tannehill,14.13999939,11,6900,TEN@LAC,TEN,LAC,,,,,,QB
3010729732,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-72731,84669-92575,84669-60858,84669-64389,84669-86631,84669-25011,84669-41305,84669-12531,,84669-45631:Jamaal Williams,84669-45631,RB,Jamaal,Jamaal Williams,Williams,13.29230793,13,6900,DET@NYJ,DET,NYJ,,,,,,RB/FLEX
3010729733,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-6498,84669-71845,84669-73273,84669-55635,84669-85701,84669-89981,84669-64808,84669-30733,84669-12548,,84669-32384:Mike Evans,84669-32384,WR,Mike,Mike Evans,Evans,10.66666667,12,6900,CIN@TB,TB,CIN,,,,,,WR/FLEX
3010729737,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-57439,84669-72731,84669-73273,84669-112062,84669-56248,84669-72846,84669-45565,84669-30733,84669-12531,,84669-137902:Rachaad White,84669-137902,RB,Rachaad,Rachaad White,White,6.707692073,13,6900,CIN@TB,TB,CIN,,,,,,RB/FLEX
3010729740,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-89951,84669-30733,84669-52442,84669-60858,84669-86631,84669-87770,84669-57338,84669-32384,84669-12547,,84669-6498:Tom Brady,84669-6498,QB,Tom,Tom Brady,Brady,15.66923053,13,6800,CIN@TB,TB,CIN,,,,,,QB
3010729742,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-61157,84669-40687,84669-72731,84669-60858,84669-85701,84669-89970,84669-91931,84669-55635,84669-12548,,84669-73273:David Montgomery,84669-73273,RB,David,David Montgomery,Montgomery,10.25,12,6800,PHI@CHI,CHI,PHI,,,,,,RB/FLEX
3010729746,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-42104,84669-73273,84669-72846,84669-88575,84669-90576,84669-25011,84669-32384,84669-12548,,84669-86687:Marquise Brown,84669-86687,WR,Marquise,Marquise Brown,Brown,12.625,8,6800,ARI@DEN,ARI,DEN,Q,Illness,,,,WR/FLEX
3010729749,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-57439,84669-72731,84669-73273,84669-30678,84669-55987,84669-90576,84669-57338,84669-40687,84669-12548,,84669-86055:Dameon Pierce,84669-86055,RB,Dameon,Dameon Pierce,Pierce,11.64615338,13,6700,KC@HOU,HOU,KC,IR,Ankle,,,,RB/FLEX
3010729754,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-63336,84669-39280,84669-92575,84669-32384,84669-55987,84669-89981,84669-91931,84669-28827,84669-12527,,84669-57403:Courtland Sutton,84669-57403,WR,Courtland,Courtland Sutton,Sutton,8.441666921,12,6700,ARI@DEN,DEN,ARI,O,Hamstring,,,,WR/FLEX
3010729756,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-89951,84669-80001,84669-92575,84669-55635,84669-55987,84669-90576,84669-41872,84669-40647,84669-12531,,84669-24849:Jameis Winston,84669-24849,QB,Jameis,Jameis Winston,Winston,16.30666606,3,6700,ATL@NO,NO,ATL,,,,,,QB
3010729760,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-6498,84669-80001,84669-89956,84669-32384,84669-72846,84669-89981,84669-55042,84669-28827,84669-12548,,84669-90584:Mac Jones,84669-90584,QB,Mac,Mac Jones,Jones,12.06200027,10,6700,NE@LV,NE,LV,,,,,,QB
3010729763,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-54608,84669-73273,84669-45889,84669-64389,84669-90576,84669-86244,84669-39829,84669-12531,,84669-14225:Andy Dalton,84669-14225,QB,Andy,Andy Dalton,Dalton,14.84799957,10,6700,ATL@NO,NO,ATL,,,,,,QB
3010729765,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-14225,84669-30733,84669-40687,84669-55635,84669-60858,84669-86631,84669-45565,84669-39829,84669-12544,,84669-63589:Sam Darnold,84669-63589,QB,Sam,Sam Darnold,Darnold,14.32999992,2,6600,PIT@CAR,CAR,PIT,,,,,,QB
3010729767,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-31716,84669-28827,84669-80001,84669-55987,84669-60858,84669-86631,84669-91931,84669-32384,84669-12531,,84669-90575:Najee Harris,84669-90575,RB,Najee,Najee Harris,Harris,11.0046152,13,6600,PIT@CAR,PIT,CAR,,,,,,RB/FLEX
3010729768,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-57439,84669-40687,84669-80001,84669-55987,84669-64389,84669-86631,84669-41872,84669-27338,84669-12537,,84669-91598:D'Andre Swift,84669-91598,RB,D'Andre,D'Andre Swift,Swift,11.63000031,10,6600,DET@NYJ,DET,NYJ,,,,,,RB/FLEX
3010729774,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-57439,84669-72731,84669-73273,84669-40647,84669-69956,84669-72846,84669-55042,84669-27338,84669-12534,,84669-66008:Diontae Johnson,84669-66008,WR,Diontae,Diontae Johnson,Johnson,7.884615385,13,6600,PIT@CAR,PIT,CAR,,,,,,WR/FLEX
3010729776,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-63336,84669-103252,84669-73273,84669-32384,84669-85701,84669-90576,84669-57299,84669-170287,84669-12531,,84669-63043:DJ Moore,84669-63043,WR,DJ,DJ Moore,Moore,8.615384615,13,6600,PIT@CAR,CAR,PIT,Q,Ankle,,,,WR/FLEX
3010729778,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-30733,84669-72731,84669-64389,84669-86631,84669-90576,84669-91931,84669-170287,84669-12531,,84669-52922:Leonard Fournette,84669-52922,RB,Leonard,Leonard Fournette,Fournette,12.74166616,12,6600,CIN@TB,TB,CIN,,,,,,RB/FLEX
3010729779,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-14225,84669-40687,84669-72731,84669-41305,84669-55987,84669-90576,84669-45565,84669-30733,84669-12548,,84669-64576:Damien Harris,84669-64576,RB,Damien,Damien Harris,Harris,7.81111145,9,6500,NE@LV,NE,LV,O,Thigh,,,,RB/FLEX
3010729780,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-45859,84669-111540,84669-39280,84669-55987,84669-87418,84669-90576,84669-25011,84669-40647,84669-12531,,84669-86278:Desmond Ridder,84669-86278,QB,Desmond,Desmond Ridder,Ridder,,,6500,ATL@NO,ATL,NO,,,,,,QB
3010729781,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-73273,84669-92575,84669-40647,84669-72846,84669-85672,84669-57338,84669-39280,84669-12537,,84669-87418:Joshua Palmer,84669-87418,WR,Joshua,Joshua Palmer,Palmer,9.616666794,12,6500,TEN@LAC,LAC,TEN,,,,,,WR/FLEX
3010729784,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-63336,84669-39280,84669-92575,84669-64389,84669-85701,84669-89981,84669-25011,84669-28827,84669-12554,,84669-34331:Latavius Murray,84669-34331,RB,Latavius,Latavius Murray,Murray,9.555555556,9,6500,ARI@DEN,DEN,ARI,,,,,,RB/FLEX
3010729786,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-73273,84669-80001,84669-39829,84669-64841,84669-72846,84669-60451,84669-30733,84669-12528,,84669-29358:Marcus Mariota,84669-29358,QB,Marcus,Marcus Mariota,Mariota,15.8123075,13,6500,ATL@NO,ATL,NO,IR,Knee,,,,QB
3010729791,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-27338,84669-73273,84669-45889,84669-87770,84669-90576,84669-91750,84669-39829,84669-12530,,84669-38628:Mitch Trubisky,84669-38628,QB,Mitch,Mitch Trubisky,Trubisky,10.80333328,6,6500,PIT@CAR,PIT,CAR,,,,,,QB
3010729792,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-6498,84669-40687,84669-73273,84669-14190,84669-85701,84669-89981,84669-91931,84669-111540,84669-12556,,84669-55042:Dalton Schultz,84669-55042,TE,Dalton,Dalton Schultz,Schultz,7.227272727,11,6500,DAL@JAC,DAL,JAC,,,,,,TE/FLEX
3010729794,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-52442,84669-73273,84669-112745,84669-72846,84669-85672,84669-33076,84669-27338,84669-12548,,84669-92020:Kenny Pickett,84669-92020,QB,Kenny,Kenny Pickett,Pickett,12.03799973,10,6500,PIT@CAR,PIT,CAR,O,Concussion,,,,QB
3010729795,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-69531,84669-40687,84669-63759,84669-72846,84669-85672,84669-90576,84669-65182,84669-55635,84669-12548,,84669-63634:Jakobi Meyers,84669-63634,WR,Jakobi,Jakobi Meyers,Meyers,10.11999969,10,6400,NE@LV,NE,LV,Q,Concussion,,,,WR/FLEX
3010729797,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-90584,84669-39280,84669-80001,84669-25267,84669-29683,84669-45889,84669-57338,84669-34331,84669-12545,,84669-90406:Zach Wilson,84669-90406,QB,Zach,Zach Wilson,Wilson,11.75142888,7,6400,DET@NYJ,NYJ,DET,,,,,,QB
3010729800,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-57439,84669-71845,84669-72731,84669-33047,84669-55987,84669-56248,84669-91931,84669-30733,84669-12548,,84669-55830:D'Onta Foreman,84669-55830,RB,D'Onta,D'Onta Foreman,Foreman,7.900000254,12,6400,PIT@CAR,CAR,PIT,,,,,,RB/FLEX
3010729801,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-89951,84669-42104,84669-80001,84669-29685,84669-41305,84669-60858,84669-45565,84669-30733,84669-12545,,84669-6714:Joe Flacco,84669-6714,QB,Joe,Joe Flacco,Flacco,11.42000008,4,6400,DET@NYJ,NYJ,DET,,,,,,QB
3010729802,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-57439,84669-40687,84669-72731,84669-25813,84669-40647,84669-72846,84669-57338,84669-103252,84669-12548,,84669-40669:Tyler Boyd,84669-40669,WR,Tyler,Tyler Boyd,Boyd,8.839999859,13,6400,CIN@TB,CIN,TB,Q,Finger,,,,WR/FLEX
3010729803,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-45859,84669-80001,84669-90575,84669-29683,84669-55987,84669-90576,84669-25011,84669-39280,84669-12531,,84669-61157:Brett Rypien,84669-61157,QB,Brett,Brett Rypien,Rypien,6.269999981,2,6400,ARI@DEN,DEN,ARI,,,,,,QB
3010729806,84669-261312223,$20K Sun NFL Pooch Punt (150 Entries Max),84669-89951,84669-42104,84669-92575,84669-64496,84669-69956,84669-86631,84669-45565,84669-60858,84669-12545,,84669-30733:Cordarrelle Patterson,84669-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,11.39999983,9,6300,ATL@NO,ATL,NO,,,,,,RB/FLEX
