entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,
2985612505,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-72731,83704-90933,83704-114180,83704-53681,83704-55635,83704-71705,83704-55552,83704-12528,,83704-63336:Joe Burrow,83704-63336,QB,Joe,Joe Burrow,Burrow,23.41999969,10,8600,CIN@TEN,CIN,TEN,,,,,,QB
2985612507,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-137902,83704-72731,83704-27050,83704-83083,83704-87418,83704-91750,83704-16606,83704-12539,,83704-91591:Justin Fields,83704-91591,QB,Justin,Justin Fields,Fields,21.37090926,11,8500,CHI@NYJ,CHI,NYJ,Q,Shoulder - ac joint,,,,QB
2985612509,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-45859,83704-34331,83704-55552,83704-16606,83704-56018,83704-91419,83704-60712,83704-103342,83704-12534,,83704-16606:DeAndre Hopkins,83704-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,16.63999939,5,8400,LAC@ARI,ARI,LAC,,,,,,WR/FLEX
2985612510,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-54604,83704-137902,83704-42104,83704-55987,83704-56018,83704-87418,83704-45565,83704-53681,83704-12534,,83704-103342:Kenneth Walker III,83704-103342,RB,Kenneth,Kenneth Walker III,Walker III,13.33333333,9,8400,LV@SEA,SEA,LV,,,,,,RB/FLEX
2985612511,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-45859,83704-40687,83704-90933,83704-16606,83704-62628,83704-73048,83704-60712,83704-103342,83704-12551,,83704-90572:Tua Tagovailoa,83704-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,20.38750076,8,8300,HOU@MIA,MIA,HOU,,,,,,QB
2985612512,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-90562,83704-90933,83704-16606,83704-29253,83704-87418,83704-47870,83704-55552,83704-12531,,83704-33076:Travis Kelce,83704-33076,TE,Travis,Travis Kelce,Kelce,18.85,10,8200,LAR@KC,KC,LAR,,,,,,TE/FLEX
2985612513,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-40687,83704-89230,83704-16606,83704-29253,83704-73048,83704-60712,83704-137902,83704-12555,,83704-63115:Lamar Jackson,83704-63115,QB,Lamar,Lamar Jackson,Jackson,21.86799927,10,8200,BAL@JAC,BAL,JAC,,,,,,QB
2985612516,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-34331,83704-40167,83704-16606,83704-55635,83704-87418,83704-41872,83704-103342,83704-12534,,83704-89981:Tee Higgins,83704-89981,WR,Tee,Tee Higgins,Higgins,12.68888855,9,8200,CIN@TEN,CIN,TEN,,,,,,WR/FLEX
2985612518,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-90562,83704-90933,83704-55635,83704-55987,83704-73048,83704-60712,83704-53681,83704-12555,,83704-53562:Nick Chubb,83704-53562,RB,Nick,Nick Chubb,Chubb,17.98999939,10,8100,TB@CLE,CLE,TB,,,,,,RB/FLEX
2985612522,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-89951,83704-55552,83704-80001,83704-16606,83704-40669,83704-55987,83704-41872,83704-103564,83704-12531,,83704-90573:Jaylen Waddle,83704-90573,WR,Jaylen,Jaylen Waddle,Waddle,14.9,10,8100,HOU@MIA,MIA,HOU,,,,,,WR/FLEX
2985612524,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-80001,83704-93539,83704-29253,83704-41305,83704-53681,83704-91750,83704-137902,83704-12534,,83704-52442:Joe Mixon,83704-52442,RB,Joe,Joe Mixon,Mixon,16.03999939,10,8000,CIN@TEN,CIN,TEN,O,Concussion,,,,RB/FLEX
2985612526,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63484,83704-52451,83704-93539,83704-16606,83704-56018,83704-73048,83704-60712,83704-42104,83704-12539,,83704-89956:Travis Etienne Jr.,83704-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,12.76999969,10,8000,BAL@JAC,JAC,BAL,,,,,,RB/FLEX
2985612528,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-30733,83704-90933,83704-16606,83704-55635,83704-56018,83704-91750,83704-103342,83704-12534,,83704-69189:Justin Herbert,83704-69189,QB,Justin,Justin Herbert,Herbert,17.11999969,10,7900,LAC@ARI,LAC,ARI,,,,,,QB
2985612532,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-40687,83704-86055,83704-27050,83704-55635,83704-56018,83704-91750,83704-16606,83704-12528,,83704-31001:Amari Cooper,83704-31001,WR,Amari,Amari Cooper,Cooper,13.58000031,10,7800,TB@CLE,CLE,TB,,,,,,WR/FLEX
2985612534,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-137902,83704-90933,83704-103564,83704-16606,83704-87418,83704-47870,83704-103342,83704-12552,,83704-63484:Kyler Murray,83704-63484,QB,Kyler,Kyler Murray,Murray,20.06888835,9,7800,LAC@ARI,ARI,LAC,,,,,,QB
2985612536,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63484,83704-80001,83704-90933,83704-73048,83704-87418,83704-91419,83704-91750,83704-16606,83704-12551,,83704-55552:Jeff Wilson Jr.,83704-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,10.49000015,10,7700,HOU@MIA,MIA,HOU,,,,,,RB/FLEX
2985612537,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63484,83704-52451,83704-72731,83704-56018,83704-87418,83704-91426,83704-41872,83704-16606,83704-12528,,83704-60858:Christian Kirk,83704-60858,WR,Christian,Christian Kirk,Kirk,13.51000061,10,7700,BAL@JAC,JAC,BAL,,,,,,WR/FLEX
2985612539,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-34331,83704-40687,83704-55635,83704-55987,83704-73048,83704-60712,83704-45889,83704-12531,,83704-32384:Mike Evans,83704-32384,WR,Mike,Mike Evans,Evans,12.17777761,9,7600,TB@CLE,TB,CLE,,,,,,WR/FLEX
2985612541,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63115,83704-27229,83704-80001,83704-29253,83704-45889,83704-87418,83704-91750,83704-137902,83704-12531,,83704-26483:Geno Smith,83704-26483,QB,Geno,Geno Smith,Smith,18.67599945,10,7600,LV@SEA,SEA,LV,,,,,,QB
2985612544,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-89956,83704-90933,83704-16606,83704-29253,83704-41305,83704-60712,83704-42104,83704-12551,,83704-73273:David Montgomery,83704-73273,RB,David,David Montgomery,Montgomery,9.55,10,7500,CHI@NYJ,CHI,NYJ,,,,,,RB/FLEX
2985612545,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-104433,83704-55552,83704-16606,83704-38264,83704-73048,83704-60712,83704-103342,83704-12534,,83704-56250:Terry McLaurin,83704-56250,WR,Terry,Terry McLaurin,McLaurin,10.67272741,11,7500,ATL@WAS,WAS,ATL,,,,,,WR/FLEX
2985612547,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63484,83704-55552,83704-90933,83704-27050,83704-52613,83704-87418,83704-60712,83704-16606,83704-12534,,83704-6498:Tom Brady,83704-6498,QB,Tom,Tom Brady,Brady,15.53999939,10,7400,TB@CLE,TB,CLE,,,,,,QB
2985612549,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-137902,83704-80001,83704-45889,83704-63043,83704-73048,83704-91047,83704-47870,83704-12534,,83704-27050:Tyler Lockett,83704-27050,WR,Tyler,Tyler Lockett,Lockett,11.7,10,7400,LV@SEA,SEA,LV,,,,,,WR/FLEX
2985612551,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-54604,83704-52451,83704-80001,83704-29253,83704-55987,83704-56018,83704-60712,83704-16606,83704-12556,,83704-52436:Mark Andrews,83704-52436,TE,Mark,Mark Andrews,Andrews,12.20000034,9,7300,BAL@JAC,BAL,JAC,,,,,,TE/FLEX
2985612552,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-54604,83704-137902,83704-42104,83704-53681,83704-55635,83704-56018,83704-45565,83704-103564,83704-12531,,83704-29253:Keenan Allen,83704-29253,WR,Keenan,Keenan Allen,Allen,6.866666794,3,7300,LAC@ARI,LAC,ARI,,,,,,WR/FLEX
2985612554,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-55552,83704-92413,83704-110259,83704-16606,83704-73048,83704-57299,83704-40687,83704-12551,,83704-87770:Chris Olave,83704-87770,WR,Chris,Chris Olave,Olave,11.95,10,7300,NO@SF,NO,SF,,,,,,WR/FLEX
2985612555,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-34331,83704-86055,83704-53681,83704-56018,83704-71032,83704-60712,83704-103342,83704-12528,,83704-45859:Derek Carr,83704-45859,QB,Derek,Derek Carr,Carr,15.91000061,10,7300,LV@SEA,LV,SEA,,,,,,QB
2985612558,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-40687,83704-52451,83704-29253,83704-55635,83704-56018,83704-41872,83704-16606,83704-12554,,83704-73048:DK Metcalf,83704-73048,WR,DK,DK Metcalf,Metcalf,10.20999985,10,7200,LV@SEA,SEA,LV,,,,,,WR/FLEX
2985612560,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63484,83704-137902,83704-80001,83704-40647,83704-69777,83704-73048,83704-64031,83704-16606,83704-12539,,83704-52922:Leonard Fournette,83704-52922,RB,Leonard,Leonard Fournette,Fournette,13.41999969,10,7200,TB@CLE,TB,CLE,O,Hip,,,,RB/FLEX
2985612562,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63484,83704-137902,83704-42104,83704-27050,83704-55987,83704-56018,83704-60712,83704-16606,83704-12525,,83704-57403:Courtland Sutton,83704-57403,WR,Courtland,Courtland Sutton,Sutton,9.080000305,10,7100,DEN@CAR,DEN,CAR,,,,,,WR/FLEX
2985612564,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-40687,83704-55552,83704-16606,83704-29253,83704-29501,83704-60712,83704-103564,83704-12531,,83704-42104:Alvin Kamara,83704-42104,RB,Alvin,Alvin Kamara,Kamara,13.89999983,9,7100,NO@SF,NO,SF,,,,,,RB/FLEX
2985612566,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-137902,83704-80001,83704-71032,83704-87418,83704-91426,83704-57299,83704-53681,83704-12528,,83704-21948:Ryan Tannehill,83704-21948,QB,Ryan,Ryan Tannehill,Tannehill,13.89999962,8,7100,CIN@TEN,TEN,CIN,,,,,,QB
2985612567,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-55050,83704-55552,83704-25267,83704-73048,83704-87418,83704-56708,83704-42104,83704-12534,,83704-55635:Chris Godwin,83704-55635,WR,Chris,Chris Godwin,Godwin,9.75,8,7000,TB@CLE,TB,CLE,,,,,,WR/FLEX
2985612569,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-137902,83704-72731,83704-55635,83704-64496,83704-85798,83704-57299,83704-16606,83704-12539,,83704-86687:Marquise Brown,83704-86687,WR,Marquise,Marquise Brown,Brown,14.66666667,6,7000,LAC@ARI,ARI,LAC,,,,,,WR/FLEX
2985612571,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-42104,83704-55050,83704-14190,83704-16606,83704-87418,83704-41872,83704-137902,83704-12534,,83704-29358:Marcus Mariota,83704-29358,QB,Marcus,Marcus Mariota,Mariota,16.30181885,11,7000,ATL@WAS,ATL,WAS,,,,,,QB
2985612573,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-40687,83704-55552,83704-16606,83704-55635,83704-87418,83704-91931,83704-60712,83704-12552,,83704-40687:James Conner,83704-40687,RB,James,James Conner,Conner,10.83749962,8,7000,LAC@ARI,ARI,LAC,,,,,,RB/FLEX
2985612574,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-57439,83704-80001,83704-90933,83704-16606,83704-73048,83704-83083,83704-91750,83704-40687,83704-12534,,83704-86055:Dameon Pierce,83704-86055,RB,Dameon,Dameon Pierce,Pierce,12.55,10,6900,HOU@MIA,HOU,MIA,,,,,,RB/FLEX
2985612575,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-89951,83704-55552,83704-80001,83704-55635,83704-90573,83704-91426,83704-41872,83704-137902,83704-12534,,83704-30231:Jacoby Brissett,83704-30231,QB,Jacoby,Jacoby Brissett,Brissett,16.00200043,10,6900,TB@CLE,CLE,TB,,,,,,QB
2985612576,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-45859,83704-137902,83704-80001,83704-45889,83704-55987,83704-73048,83704-41872,83704-112745,83704-12528,,83704-56018:Deebo Samuel,83704-56018,WR,Deebo,Deebo Samuel,Samuel,12.16666667,9,6900,NO@SF,SF,NO,Q,Hamstring,,,,WR/FLEX
2985612578,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-89951,83704-137902,83704-80001,83704-27050,83704-45889,83704-87418,83704-60712,83704-22103,83704-12534,,83704-89951:Trevor Lawrence,83704-89951,QB,Trevor,Trevor Lawrence,Lawrence,16.71600037,10,6900,BAL@JAC,JAC,BAL,,,,,,QB
2985612580,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-137902,83704-40687,83704-41305,83704-56250,83704-90573,83704-57299,83704-16606,83704-12528,,83704-39829:Mike Williams,83704-39829,WR,Mike,Mike Williams,Williams,11,8,6900,LAC@ARI,LAC,ARI,O,Ankle,,,,WR/FLEX
2985612582,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-55552,83704-80001,83704-16606,83704-40669,83704-71032,83704-41872,83704-110259,83704-12551,,83704-30733:Cordarrelle Patterson,83704-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,12.57142857,7,6800,ATL@WAS,ATL,WAS,,,,,,RB/FLEX
2985612583,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-42104,83704-52451,83704-29253,83704-40669,83704-55987,83704-41872,83704-16606,83704-12539,,83704-54604:Jimmy Garoppolo,83704-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,17.02888828,9,6800,NO@SF,SF,NO,,,,,,QB
2985612587,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-54604,83704-40687,83704-80001,83704-29253,83704-45889,83704-87418,83704-60712,83704-60451,83704-12551,,83704-87418:Joshua Palmer,83704-87418,WR,Joshua,Joshua Palmer,Palmer,10.05555556,9,6800,LAC@ARI,LAC,ARI,,,,,,WR/FLEX
2985612588,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-53562,83704-90933,83704-103564,83704-29253,83704-53681,83704-91750,83704-40687,83704-12528,,83704-28643:Allen Robinson II,83704-28643,WR,Allen,Allen Robinson II,Robinson II,6.840000153,10,6800,LAR@KC,LAR,KC,Q,Ankle,,,,WR/FLEX
2985612590,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-54604,83704-80001,83704-86055,83704-25267,83704-55635,83704-56018,83704-47870,83704-16606,83704-12534,,83704-22015:Russell Wilson,83704-22015,QB,Russell,Russell Wilson,Wilson,14.6200002,9,6700,DEN@CAR,DEN,CAR,,,,,,QB
2985612591,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-57439,83704-63078,83704-80001,83704-55987,83704-56018,83704-90573,83704-41872,83704-52451,83704-12551,,83704-55830:D'Onta Foreman,83704-55830,RB,D'Onta,D'Onta Foreman,Foreman,7.55,10,6700,DEN@CAR,CAR,DEN,,,,,,RB/FLEX
2985612592,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63115,83704-52451,83704-72731,83704-45889,83704-71032,83704-73048,83704-41872,83704-34331,83704-12528,,83704-40669:Tyler Boyd,83704-40669,WR,Tyler,Tyler Boyd,Boyd,10.43199997,10,6700,CIN@TEN,CIN,TEN,,,,,,WR/FLEX
2985612593,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-137902,83704-80001,83704-29253,83704-55635,83704-55987,83704-41872,83704-27050,83704-12534,,83704-85798:Brandon Aiyuk,83704-85798,WR,Brandon,Brandon Aiyuk,Aiyuk,11.64000015,10,6700,NO@SF,SF,NO,,,,,,WR/FLEX
2985612596,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-54604,83704-103342,83704-55552,83704-40647,83704-53681,83704-56018,83704-60712,83704-103564,83704-12534,,83704-14225:Andy Dalton,83704-14225,QB,Andy,Andy Dalton,Dalton,15.61999989,8,6700,NO@SF,NO,SF,,,,,,QB
2985612597,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-86055,83704-87467,83704-103564,83704-53681,83704-73048,83704-57299,83704-72731,83704-12528,,83704-52451:Samaje Perine,83704-52451,RB,Samaje,Samaje Perine,Perine,6.909999847,10,6600,CIN@TEN,CIN,TEN,,,,,,RB/FLEX
2985612601,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-34331,83704-86055,83704-29253,83704-45889,83704-55635,83704-60712,83704-137902,83704-12534,,83704-60787:Bryce Perkins,83704-60787,QB,Bryce,Bryce Perkins,Perkins,3.369999886,2,6600,LAR@KC,LAR,KC,,,,,,QB
2985612603,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-45859,83704-42104,83704-80001,83704-55987,83704-56018,83704-73048,83704-60712,83704-34331,83704-12539,,83704-6654:Matthew Stafford,83704-6654,QB,Matthew,Matthew Stafford,Stafford,12.93111081,9,6600,LAR@KC,LAR,KC,O,Neck,,,,QB
2985612606,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63115,83704-103342,83704-90933,83704-25267,83704-73048,83704-87418,83704-60712,83704-16606,83704-12531,,83704-89628:Davis Mills,83704-89628,QB,Davis,Davis Mills,Mills,12.65599976,10,6600,HOU@MIA,HOU,MIA,,,,,,QB
2985612608,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-40687,83704-80001,83704-32243,83704-73048,83704-87418,83704-71705,83704-16606,83704-12528,,83704-55987:JuJu Smith-Schuster,83704-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,10.5,9,6600,LAR@KC,KC,LAR,,,,,,WR/FLEX
2985612611,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63115,83704-40687,83704-80001,83704-103564,83704-16606,83704-55635,83704-60451,83704-34331,83704-12528,,83704-56192:John Wolford,83704-56192,QB,John,John Wolford,Wolford,9.779999733,1,6600,LAR@KC,LAR,KC,,,,,,QB
2985612612,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-63115,83704-40687,83704-80001,83704-16606,83704-22103,83704-38264,83704-60712,83704-137902,83704-12551,,83704-53331:Taylor Heinicke,83704-53331,QB,Taylor,Taylor Heinicke,Heinicke,13.48800049,5,6500,ATL@WAS,WAS,ATL,,,,,,QB
2985612613,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-72731,83704-90933,83704-16606,83704-27050,83704-64496,83704-64031,83704-55552,83704-12528,,83704-40167:Gus Edwards,83704-40167,RB,Gus,Gus Edwards,Edwards,12.55000019,2,6500,BAL@JAC,BAL,JAC,Q,Hamstring,,,,RB/FLEX
2985612614,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-90933,83704-92575,83704-16606,83704-55987,83704-87418,83704-91931,83704-72731,83704-12534,,83704-92413:Elijah Mitchell,83704-92413,RB,Elijah,Elijah Mitchell,Mitchell,6.433333079,3,6500,NO@SF,SF,NO,,,,,,RB/FLEX
2985612616,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-73273,83704-90933,83704-53681,83704-56018,83704-87418,83704-60712,83704-52451,83704-12528,,83704-30989:Kenyan Drake,83704-30989,RB,Kenyan,Kenyan Drake,Drake,9.212499619,8,6500,BAL@JAC,BAL,JAC,,,,,,RB/FLEX
2985612617,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-80001,83704-90933,83704-16606,83704-56018,83704-57403,83704-71705,83704-60712,83704-12551,,83704-90406:Zach Wilson,83704-90406,QB,Zach,Zach Wilson,Wilson,11.75142888,7,6500,CHI@NYJ,NYJ,CHI,,,,,,QB
2985612618,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-53331,83704-34331,83704-55552,83704-53681,83704-55635,83704-86229,83704-60712,83704-103342,83704-12528,,83704-52613:Curtis Samuel,83704-52613,WR,Curtis,Curtis Samuel,Samuel,10.04545455,11,6500,ATL@WAS,WAS,ATL,,,,,,WR/FLEX
2985612620,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-137902,83704-52451,83704-53681,83704-55987,83704-56018,83704-64031,83704-27050,83704-12551,,83704-45565:Taysom Hill,83704-45565,TE,Taysom,Taysom Hill,Hill,8.859999847,10,6500,NO@SF,NO,SF,,,,,,TE/FLEX
2985612621,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-69189,83704-80001,83704-86055,83704-45439,83704-87418,83704-90573,83704-57338,83704-55552,83704-12534,,83704-70324:Carson Wentz,83704-70324,QB,Carson,Carson Wentz,Wentz,17.24333318,6,6500,ATL@WAS,WAS,ATL,IR,Finger,,,,QB
2985612622,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-34331,83704-55552,83704-27050,83704-40669,83704-53681,83704-60712,83704-25267,83704-12551,,83704-63589:Sam Darnold,83704-63589,QB,Sam,Sam Darnold,Darnold,14.1899999,12,6400,DEN@CAR,CAR,DEN,,,,,,QB
2985612624,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-55552,83704-80001,83704-103564,83704-53681,83704-57403,83704-71705,83704-60451,83704-12534,,83704-11500:Colt McCoy,83704-11500,QB,Colt,Colt McCoy,McCoy,11.11999989,2,6400,LAC@ARI,ARI,LAC,,,,,,QB
2985612627,83704-260640639,$25K Sun NFL Pooch Punt (150 Entries Max),83704-26483,83704-40687,83704-55552,83704-53681,83704-56018,83704-73048,83704-64031,83704-47870,83704-12528,,83704-41535:Baker Mayfield,83704-41535,QB,Baker,Baker Mayfield,Mayfield,11.3885716,7,6400,DEN@CAR,CAR,DEN,,,,,,QB
