entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,
2899583455,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-93541,80468-14190,80468-45889,80468-52613,80468-86080,80468-70157,80468-12554,,80468-38791:Ezekiel Elliott,80468-38791,RB,Ezekiel,Ezekiel Elliott,Elliott,5.400000095,1,7100,CIN@DAL,DAL,CIN,,,,,,RB/FLEX
2899583458,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-41305,80468-63634,80468-85701,80468-70859,80468-70157,80468-12532,,80468-45229:Kareem Hunt,80468-45229,RB,Kareem,Kareem Hunt,Hunt,21,1,7000,NYJ@CLE,CLE,NYJ,,,,,,RB/FLEX
2899583459,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-40687,80468-89675,80468-57986,80468-60858,80468-85701,80468-64031,80468-53097,80468-12528,,80468-55635:Chris Godwin,80468-55635,WR,Chris,Chris Godwin,Godwin,5,1,7000,TB@NO,TB,NO,Q,Hamstring,,,,WR/FLEX
2899583461,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-45889,80468-57986,80468-85798,80468-29780,80468-52922,80468-12544,,80468-41535:Baker Mayfield,80468-41535,QB,Baker,Baker Mayfield,Mayfield,19,1,7000,CAR@NYG,CAR,NYG,,,,,,QB
2899583462,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-32384,80468-57986,80468-90561,80468-87260,80468-40687,80468-12538,,80468-89981:Tee Higgins,80468-89981,WR,Tee,Tee Higgins,Higgins,3.700000048,1,7000,CIN@DAL,CIN,DAL,Q,Concussion,,,,WR/FLEX
2899583465,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-90933,80468-14190,80468-40669,80468-63043,80468-29780,80468-40687,80468-12528,,80468-28573:Michael Thomas,80468-28573,WR,Michael,Michael Thomas,Thomas,20.20000076,1,7000,TB@NO,NO,TB,,,,,,WR/FLEX
2899583468,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-89956,80468-32384,80468-33260,80468-85701,80468-87260,80468-70157,80468-12528,,80468-92413:Elijah Mitchell,80468-92413,RB,Elijah,Elijah Mitchell,Mitchell,4.099999905,1,6900,SEA@SF,SF,SEA,IR,Knee - mcl,,,,RB/FLEX
2899583471,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-14190,80468-22103,80468-45889,80468-47870,80468-70157,80468-12554,,80468-86997:Amon-Ra St. Brown,80468-86997,WR,Amon-Ra,Amon-Ra St. Brown,St. Brown,16.39999962,1,6900,WAS@DET,DET,WAS,,,,,,WR/FLEX
2899583474,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-52922,80468-89675,80468-14190,80468-57986,80468-86997,80468-25011,80468-28900,80468-12528,,80468-89951:Trevor Lawrence,80468-89951,QB,Trevor,Trevor Lawrence,Lawrence,14.39999962,1,6900,IND@JAC,JAC,IND,,,,,,QB
2899583477,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-93541,80468-28643,80468-56018,80468-88575,80468-86080,80468-70157,80468-12541,,80468-57403:Courtland Sutton,80468-57403,WR,Courtland,Courtland Sutton,Sutton,9.199999809,1,6800,HOU@DEN,DEN,HOU,,,,,,WR/FLEX
2899583479,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-60858,80468-66008,80468-90561,80468-71705,80468-40687,80468-12528,,80468-25011:Darren Waller,80468-25011,TE,Darren,Darren Waller,Waller,9.899999619,1,6800,ARI@LV,LV,ARI,,,,,,TE/FLEX
2899583483,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-45889,80468-63634,80468-86229,80468-86080,80468-52922,80468-12554,,80468-90572:Tua Tagovailoa,80468-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,14.80000019,1,6800,MIA@BAL,MIA,BAL,,,,,,QB
2899583486,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-93539,80468-29501,80468-32384,80468-90561,80468-47870,80468-70157,80468-12528,,80468-6616:Matt Ryan,80468-6616,QB,Matt,Matt Ryan,Ryan,16.28000069,1,6800,IND@JAC,IND,JAC,,,,,,QB
2899583489,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-6654,80468-89675,80468-91598,80468-112745,80468-14190,80468-85701,80468-87260,80468-70157,80468-12528,,80468-130288:James Robinson,80468-130288,RB,James,James Robinson,Robinson,19.39999962,1,6800,IND@JAC,JAC,IND,,,,,,RB/FLEX
2899583491,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-63043,80468-73048,80468-90561,80468-64031,80468-52922,80468-12528,,80468-73048:DK Metcalf,80468-73048,WR,DK,DK Metcalf,Metcalf,5.099999905,1,6800,SEA@SF,SEA,SF,,,,,,WR/FLEX
2899583494,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-93541,80468-32384,80468-53097,80468-69558,80468-70859,80468-40687,80468-12528,,80468-29501:Brandin Cooks,80468-29501,WR,Brandin,Brandin Cooks,Cooks,11.69999981,1,6700,HOU@DEN,HOU,DEN,,,,,,WR/FLEX
2899583497,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-57403,80468-63043,80468-90561,80468-64808,80468-72731,80468-12528,,80468-38435:Jared Goff,80468-38435,QB,Jared,Jared Goff,Goff,16.5,1,6700,WAS@DET,DET,WAS,,,,,,QB
2899583500,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-14190,80468-52916,80468-86687,80468-70859,80468-70157,80468-12528,,80468-72731:Josh Jacobs,80468-72731,RB,Josh,Josh Jacobs,Jacobs,7.800000191,1,6600,ARI@LV,LV,ARI,,,,,,RB/FLEX
2899583501,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-22103,80468-31394,80468-86997,80468-86080,80468-70157,80468-12528,,80468-30231:Jacoby Brissett,80468-30231,QB,Jacoby,Jacoby Brissett,Brissett,10.88000011,1,6600,NYJ@CLE,CLE,NYJ,,,,,,QB
2899583502,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-22103,80468-41305,80468-45889,80468-47870,80468-52922,80468-12541,,80468-40669:Tyler Boyd,80468-40669,WR,Tyler,Tyler Boyd,Boyd,11.30000019,1,6600,CIN@DAL,CIN,DAL,,,,,,WR/FLEX
2899583503,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-90933,80468-57403,80468-60858,80468-85701,80468-87260,80468-64401,80468-12528,,80468-57840:Rashaad Penny,80468-57840,RB,Rashaad,Rashaad Penny,Penny,7.699999809,1,6500,SEA@SF,SEA,SF,,,,,,RB/FLEX
2899583504,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-72731,80468-89675,80468-41305,80468-57986,80468-85701,80468-86080,80468-70157,80468-12539,,80468-60858:Christian Kirk,80468-60858,WR,Christian,Christian Kirk,Kirk,14.69999981,1,6500,IND@JAC,JAC,IND,,,,,,WR/FLEX
2899583505,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-28643,80468-57403,80468-85798,80468-86080,80468-70157,80468-12528,,80468-38628:Mitch Trubisky,80468-38628,QB,Mitch,Mitch Trubisky,Trubisky,12.65999985,1,6500,NE@PIT,PIT,NE,,,,,,QB
2899583507,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-52922,80468-91598,80468-14190,80468-45889,80468-57986,80468-70859,80468-40687,80468-12528,,80468-90406:Zach Wilson,80468-90406,QB,Zach,Zach Wilson,Wilson,12.52769235,13,6400,NYJ@CLE,NYJ,CLE,O,Knee - meniscus,,,,QB
2899583511,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-40687,80468-89675,80468-52917,80468-57986,80468-86229,80468-86080,80468-32384,80468-12528,,80468-90584:Mac Jones,80468-90584,QB,Mac,Mac Jones,Jones,9.520000458,1,6400,NE@PIT,NE,PIT,Q,Illness,,,,QB
2899583513,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-89675,80468-91598,80468-14190,80468-85701,80468-85798,80468-87260,80468-70157,80468-12543,,80468-6714:Joe Flacco,80468-6714,QB,Joe,Joe Flacco,Flacco,15.35999966,1,6400,NYJ@CLE,NYJ,CLE,,,,,,QB
2899583515,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-29501,80468-57986,80468-90561,80468-86080,80468-40687,80468-12551,,80468-45631:Jamaal Williams,80468-45631,RB,Jamaal,Jamaal Williams,Williams,15.5,1,6400,WAS@DET,DET,WAS,,,,,,RB/FLEX
2899583518,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-41305,80468-57986,80468-60858,80468-52436,80468-40687,80468-12528,,80468-89628:Davis Mills,80468-89628,QB,Davis,Davis Mills,Mills,15.5,1,6400,HOU@DEN,HOU,DEN,,,,,,QB
2899583520,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-72731,80468-56018,80468-85701,80468-85798,80468-70859,80468-52442,80468-12528,,80468-40534:Mike White,80468-40534,QB,Mike,Mike White,White,13.00500011,4,6400,NYJ@CLE,NYJ,CLE,,,,,,QB
2899583523,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-41305,80468-45889,80468-63043,80468-48116,80468-40687,80468-12541,,80468-7872:Brian Hoyer,80468-7872,QB,Brian,Brian Hoyer,Hoyer,2.455999947,5,6400,NE@PIT,NE,PIT,,,,,,QB
2899583526,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-29501,80468-57403,80468-85798,80468-47870,80468-52922,80468-12528,,80468-85845:Rashod Bateman,80468-85845,WR,Rashod,Rashod Bateman,Bateman,12.89999962,1,6400,MIA@BAL,BAL,MIA,,,,,,WR/FLEX
2899583528,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-6654,80468-89675,80468-91598,80468-28643,80468-86997,80468-90561,80468-70859,80468-70157,80468-12528,,80468-55552:Jeff Wilson Jr.,80468-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,4,1,6300,SEA@SF,SF,SEA,,,,,,RB/FLEX
2899583530,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-64401,80468-93541,80468-57986,80468-63043,80468-85701,80468-70859,80468-57403,80468-12528,,80468-31001:Amari Cooper,80468-31001,WR,Amari,Amari Cooper,Cooper,3.200000048,1,6300,NYJ@CLE,CLE,NYJ,,,,,,WR/FLEX
2899583534,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-57403,80468-73111,80468-85701,80468-29780,80468-27338,80468-12528,,80468-90561:Jerry Jeudy,80468-90561,WR,Jerry,Jerry Jeudy,Jeudy,18.20000076,1,6300,HOU@DEN,DEN,HOU,,,,,,WR/FLEX
2899583537,80468-258356703,$33K Sun NFL Pooch Punt (150 Entries Max),80468-45859,80468-70157,80468-89675,80468-31001,80468-57986,80468-85701,80468-91101,80468-40687,80468-12541,,80468-64051:Drew Lock,80468-64051,QB,Drew,Drew Lock,Lock,8.896666845,6,6300,SEA@SF,SEA,SF,,,,,,QB
