Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
LW,Brady Tkachuk (26809780),Brady Tkachuk,26809780,W/UTIL,7300,DET@OTT 02/27/2023 07:00PM ET,OTT,14.49
LW,Zach Hyman (26809782),Zach Hyman,26809782,W/UTIL,7200,BOS@EDM 02/27/2023 08:30PM ET,EDM,14.77
G,Ville Husso (26810251),Ville Husso,26810251,G,7200,DET@OTT 02/27/2023 07:00PM ET,DET,13.05
G,Jack Campbell (26810252),Jack Campbell,26810252,G,7100,BOS@EDM 02/27/2023 08:30PM ET,EDM,9.87
C,Jack Eichel (26809668),Jack Eichel,26809668,C/UTIL,7100,VGK@COL 02/27/2023 09:00PM ET,VGK,13.93
LW,Brad Marchand (26809784),Brad Marchand,26809784,W/UTIL,7000,BOS@EDM 02/27/2023 08:30PM ET,BOS,11.76
G,Magnus Hellberg (26810253),Magnus Hellberg,26810253,G,7000,DET@OTT 02/27/2023 07:00PM ET,DET,10.3
G,Collin Delia (26810254),Collin Delia,26810254,G,6900,VAN@DAL 02/27/2023 08:30PM ET,VAN,8.31
G,Arturs Silovs (26810255),Arturs Silovs,26810255,G,6900,VAN@DAL 02/27/2023 08:30PM ET,VAN,13.2
RW,Jake DeBrusk (26809786),Jake DeBrusk,26809786,W/UTIL,6900,BOS@EDM 02/27/2023 08:30PM ET,BOS,12.17
LW,Alex DeBrincat (26809788),Alex DeBrincat,26809788,W/UTIL,6800,DET@OTT 02/27/2023 07:00PM ET,OTT,11.90
C,Roope Hintz (26809670),Roope Hintz,26809670,C/UTIL,6700,VAN@DAL 02/27/2023 08:30PM ET,DAL,12.15
D,Cale Makar (26810040),Cale Makar,26810040,D/UTIL,6600,VGK@COL 02/27/2023 09:00PM ET,COL,13.41
C,Tim Stuetzle (26809672),Tim Stuetzle,26809672,C/UTIL,6600,DET@OTT 02/27/2023 07:00PM ET,OTT,13.09
G,Thatcher Demko (26810261),Thatcher Demko,26810261,G,6500,VAN@DAL 02/27/2023 08:30PM ET,VAN,8.54
G,Spencer Martin (26810262),Spencer Martin,26810262,G,6500,VAN@DAL 02/27/2023 08:30PM ET,VAN,7.09
C,Patrice Bergeron (26809674),Patrice Bergeron,26809674,C/UTIL,6500,BOS@EDM 02/27/2023 08:30PM ET,BOS,11.97
G,Mike Smith (26810268),Mike Smith,26810268,G,6500,BOS@EDM 02/27/2023 08:30PM ET,EDM,0
G,Calvin Pickard (26810269),Calvin Pickard,26810269,G,6500,BOS@EDM 02/27/2023 08:30PM ET,EDM,0
RW,Valeri Nichushkin (26809790),Valeri Nichushkin,26809790,W/UTIL,6500,VGK@COL 02/27/2023 09:00PM ET,COL,11.7
G,Pavel Francouz (26810256),Pavel Francouz,26810256,G,6500,VGK@COL 02/27/2023 09:00PM ET,COL,15.63
G,Jonas Johansson (26810257),Jonas Johansson,26810257,G,6500,VGK@COL 02/27/2023 09:00PM ET,COL,4.9
G,Keith Kinkaid (26810258),Keith Kinkaid,26810258,G,6500,VGK@COL 02/27/2023 09:00PM ET,COL,23.5
G,Logan Thompson (26810265),Logan Thompson,26810265,G,6500,VGK@COL 02/27/2023 09:00PM ET,VGK,14.51
G,Robin Lehner (26810266),Robin Lehner,26810266,G,6500,VGK@COL 02/27/2023 09:00PM ET,VGK,0
G,Michael Hutchinson (26810267),Michael Hutchinson,26810267,G,6500,VGK@COL 02/27/2023 09:00PM ET,VGK,0
G,Alex Stalock (26810259),Alex Stalock,26810259,G,6500,CHI@ANH 02/27/2023 10:00PM ET,CHI,13.79
G,Arvid Soderblom (26810260),Arvid Soderblom,26810260,G,6500,CHI@ANH 02/27/2023 10:00PM ET,CHI,9.57
G,Anthony Stolarz (26810263),Anthony Stolarz,26810263,G,6500,CHI@ANH 02/27/2023 10:00PM ET,ANH,9.61
G,Olle Eriksson Ek (26810264),Olle Eriksson Ek,26810264,G,6500,CHI@ANH 02/27/2023 10:00PM ET,ANH,0
G,Alex Nedeljkovic (26810270),Alex Nedeljkovic,26810270,G,6500,DET@OTT 02/27/2023 07:00PM ET,DET,9.49
G,Anton Forsberg (26810271),Anton Forsberg,26810271,G,6500,DET@OTT 02/27/2023 07:00PM ET,OTT,11.64
G,Kevin Mandolese (26810272),Kevin Mandolese,26810272,G,6500,DET@OTT 02/27/2023 07:00PM ET,OTT,22
LW,Ryan Nugent-Hopkins (26809792),Ryan Nugent-Hopkins,26809792,W/UTIL,6400,BOS@EDM 02/27/2023 08:30PM ET,EDM,12.75
D,Alex Pietrangelo (26810042),Alex Pietrangelo,26810042,D/UTIL,6400,VGK@COL 02/27/2023 09:00PM ET,VGK,12.89
C,Dylan Larkin (26809676),Dylan Larkin,26809676,C/UTIL,6400,DET@OTT 02/27/2023 07:00PM ET,DET,12.67
D,Shea Theodore (26810044),Shea Theodore,26810044,D/UTIL,6300,VGK@COL 02/27/2023 09:00PM ET,VGK,11.29
RW,Patrick Kane (26809794),Patrick Kane,26809794,W/UTIL,6300,CHI@ANH 02/27/2023 10:00PM ET,CHI,11.56
RW,Joe Pavelski (26809796),Joe Pavelski,26809796,W/UTIL,6200,VAN@DAL 02/27/2023 08:30PM ET,DAL,10.53
D,Thomas Chabot (26810046),Thomas Chabot,26810046,D/UTIL,6200,DET@OTT 02/27/2023 07:00PM ET,OTT,11.19
D,Charlie McAvoy (26810048),Charlie McAvoy,26810048,D/UTIL,6100,BOS@EDM 02/27/2023 08:30PM ET,BOS,10.82
C,J.T. Miller (26809678),J.T. Miller,26809678,C/UTIL,6000,VAN@DAL 02/27/2023 08:30PM ET,VAN,11.38
D,Miro Heiskanen (26810050),Miro Heiskanen,26810050,D/UTIL,6000,VAN@DAL 02/27/2023 08:30PM ET,DAL,10.55
LW,Gabriel Landeskog (26809798),Gabriel Landeskog,26809798,W/UTIL,6000,VGK@COL 02/27/2023 09:00PM ET,COL,0
LW,Jamie Benn (26809802),Jamie Benn,26809802,W/UTIL,5900,VAN@DAL 02/27/2023 08:30PM ET,DAL,10.49
LW,Evander Kane (26809800),Evander Kane,26809800,W/UTIL,5900,BOS@EDM 02/27/2023 08:30PM ET,EDM,12.73
D,Seth Jones (26810052),Seth Jones,26810052,D/UTIL,5900,CHI@ANH 02/27/2023 10:00PM ET,CHI,11.21
D,Darnell Nurse (26810054),Darnell Nurse,26810054,D/UTIL,5800,BOS@EDM 02/27/2023 08:30PM ET,EDM,10.60
RW,Jonathan Marchessault (26809804),Jonathan Marchessault,26809804,W/UTIL,5800,VGK@COL 02/27/2023 09:00PM ET,VGK,10.5
RW,Claude Giroux (26809806),Claude Giroux,26809806,W/UTIL,5700,DET@OTT 02/27/2023 07:00PM ET,OTT,10.86
D,Moritz Seider (26810056),Moritz Seider,26810056,D/UTIL,5700,DET@OTT 02/27/2023 07:00PM ET,DET,9.94
RW,Drake Batherson (26809808),Drake Batherson,26809808,W/UTIL,5600,DET@OTT 02/27/2023 07:00PM ET,OTT,10.67
D,Quinn Hughes (26810058),Quinn Hughes,26810058,D/UTIL,5500,VAN@DAL 02/27/2023 08:30PM ET,VAN,9.51
D,Devon Toews (26810060),Devon Toews,26810060,D/UTIL,5400,VGK@COL 02/27/2023 09:00PM ET,COL,9.17
D,Tyson Barrie (26810062),Tyson Barrie,26810062,D/UTIL,5300,BOS@EDM 02/27/2023 08:30PM ET,EDM,8.82
RW,Mark Stone (26809812),Mark Stone,26809812,W/UTIL,5300,VGK@COL 02/27/2023 09:00PM ET,VGK,11.13
RW,Troy Terry (26809810),Troy Terry,26809810,W/UTIL,5300,CHI@ANH 02/27/2023 10:00PM ET,ANH,10.48
D,Hampus Lindholm (26810064),Hampus Lindholm,26810064,D/UTIL,5200,BOS@EDM 02/27/2023 08:30PM ET,BOS,9.33
LW,Artturi Lehkonen (26809814),Artturi Lehkonen,26809814,W/UTIL,5200,VGK@COL 02/27/2023 09:00PM ET,COL,9.53
C,Trevor Zegras (26809680),Trevor Zegras,26809680,C/UTIL,5200,CHI@ANH 02/27/2023 10:00PM ET,ANH,9.85
LW,Evan Rodrigues (26809816),Evan Rodrigues,26809816,W/UTIL,5100,VGK@COL 02/27/2023 09:00PM ET,COL,9.62
LW,Adam Henrique (26809818),Adam Henrique,26809818,W/UTIL,5100,CHI@ANH 02/27/2023 10:00PM ET,ANH,8.62
LW,Andrei Kuzmenko (26809820),Andrei Kuzmenko,26809820,W/UTIL,5000,VAN@DAL 02/27/2023 08:30PM ET,VAN,9.54
LW,Taylor Hall (26809822),Taylor Hall,26809822,W/UTIL,4900,BOS@EDM 02/27/2023 08:30PM ET,BOS,9.13
LW,Frank Vatrano (26809824),Frank Vatrano,26809824,W/UTIL,4800,CHI@ANH 02/27/2023 10:00PM ET,ANH,9.68
LW,Reilly Smith (26809826),Reilly Smith,26809826,W/UTIL,4700,VGK@COL 02/27/2023 09:00PM ET,VGK,9.42
C,Max Domi (26809682),Max Domi,26809682,C/UTIL,4700,CHI@ANH 02/27/2023 10:00PM ET,CHI,9.50
RW,Tyler Seguin (26809828),Tyler Seguin,26809828,W/UTIL,4600,VAN@DAL 02/27/2023 08:30PM ET,DAL,8.53
C,David Krejci (26809684),David Krejci,26809684,C/UTIL,4600,BOS@EDM 02/27/2023 08:30PM ET,BOS,8.86
RW,Anthony Beauvillier (26809830),Anthony Beauvillier,26809830,W/UTIL,4500,VAN@DAL 02/27/2023 08:30PM ET,VAN,7.45
C,J.T. Compher (26809686),J.T. Compher,26809686,C/UTIL,4500,VGK@COL 02/27/2023 09:00PM ET,COL,9.49
D,Bowen Byram (26810066),Bowen Byram,26810066,D/UTIL,4500,VGK@COL 02/27/2023 09:00PM ET,COL,9.28
RW,Brock Boeser (26809832),Brock Boeser,26809832,W/UTIL,4400,VAN@DAL 02/27/2023 08:30PM ET,VAN,9.01
D,Filip Hronek (26810068),Filip Hronek,26810068,D/UTIL,4400,DET@OTT 02/27/2023 07:00PM ET,DET,8.69
D,Samuel Girard (26810070),Samuel Girard,26810070,D/UTIL,4300,VGK@COL 02/27/2023 09:00PM ET,COL,7.92
D,Cam Fowler (26810072),Cam Fowler,26810072,D/UTIL,4200,CHI@ANH 02/27/2023 10:00PM ET,ANH,7.69
D,Esa Lindell (26810074),Esa Lindell,26810074,D/UTIL,4100,VAN@DAL 02/27/2023 08:30PM ET,DAL,7.48
C,Mason McTavish (26809688),Mason McTavish,26809688,C/UTIL,4100,CHI@ANH 02/27/2023 10:00PM ET,ANH,7.60
C,Chandler Stephenson (26809690),Chandler Stephenson,26809690,C/UTIL,4000,VGK@COL 02/27/2023 09:00PM ET,VGK,8.55
D,Jake McCabe (26810076),Jake McCabe,26810076,D/UTIL,4000,CHI@ANH 02/27/2023 10:00PM ET,CHI,7.47
RW,David Perron (26809834),David Perron,26809834,W/UTIL,4000,DET@OTT 02/27/2023 07:00PM ET,DET,8.69
D,Jake Sanderson (26810078),Jake Sanderson,26810078,D/UTIL,4000,DET@OTT 02/27/2023 07:00PM ET,OTT,7.67
C,Charlie Coyle (26809692),Charlie Coyle,26809692,C/UTIL,3900,BOS@EDM 02/27/2023 08:30PM ET,BOS,7.06
D,Dmitry Orlov (26810080),Dmitry Orlov,26810080,D/UTIL,3900,BOS@EDM 02/27/2023 08:30PM ET,BOS,7.74
D,Alec Martinez (26810082),Alec Martinez,26810082,D/UTIL,3900,VGK@COL 02/27/2023 09:00PM ET,VGK,8.26
RW,Dominik Kubalik (26809836),Dominik Kubalik,26809836,W/UTIL,3900,DET@OTT 02/27/2023 07:00PM ET,DET,8.60
LW,Mason Marchment (26809838),Mason Marchment,26809838,W/UTIL,3800,VAN@DAL 02/27/2023 08:30PM ET,DAL,6.77
C,Jonathan Toews (26809694),Jonathan Toews,26809694,C/UTIL,3800,CHI@ANH 02/27/2023 10:00PM ET,CHI,7.66
D,Jake Walman (26810084),Jake Walman,26810084,D/UTIL,3800,DET@OTT 02/27/2023 07:00PM ET,DET,8.53
D,Ben Chiarot (26810086),Ben Chiarot,26810086,D/UTIL,3800,DET@OTT 02/27/2023 07:00PM ET,DET,8.15
D,Kevin Shattenkirk (26810088),Kevin Shattenkirk,26810088,D/UTIL,3700,CHI@ANH 02/27/2023 10:00PM ET,ANH,7.83
C,Shane Pinto (26809696),Shane Pinto,26809696,C/UTIL,3700,DET@OTT 02/27/2023 07:00PM ET,OTT,6.71
LW,Tyler Bertuzzi (26809840),Tyler Bertuzzi,26809840,W/UTIL,3700,DET@OTT 02/27/2023 07:00PM ET,DET,7.18
C,William Karlsson (26809698),William Karlsson,26809698,C/UTIL,3600,VGK@COL 02/27/2023 09:00PM ET,VGK,7.75
D,Brayden McNabb (26810090),Brayden McNabb,26810090,D/UTIL,3600,VGK@COL 02/27/2023 09:00PM ET,VGK,7.30
LW,Tyler Johnson (26809842),Tyler Johnson,26809842,W/UTIL,3600,CHI@ANH 02/27/2023 10:00PM ET,CHI,7.61
RW,Lucas Raymond (26809844),Lucas Raymond,26809844,W/UTIL,3600,DET@OTT 02/27/2023 07:00PM ET,DET,7.71
C,Wyatt Johnston (26809700),Wyatt Johnston,26809700,C/UTIL,3500,VAN@DAL 02/27/2023 08:30PM ET,DAL,6.43
LW,Pavel Zacha (26809846),Pavel Zacha,26809846,W/UTIL,3500,BOS@EDM 02/27/2023 08:30PM ET,BOS,6.98
D,Matt Grzelcyk (26810092),Matt Grzelcyk,26810092,D/UTIL,3500,BOS@EDM 02/27/2023 08:30PM ET,BOS,6.28
D,Travis Hamonic (26810094),Travis Hamonic,26810094,D/UTIL,3500,DET@OTT 02/27/2023 07:00PM ET,OTT,7.10
D,Oliver Ekman-Larsson (26810098),Oliver Ekman-Larsson,26810098,D/UTIL,3400,VAN@DAL 02/27/2023 08:30PM ET,VAN,6.02
D,Evan Bouchard (26810100),Evan Bouchard,26810100,D/UTIL,3400,BOS@EDM 02/27/2023 08:30PM ET,EDM,6.48
D,Josh Manson (26810096),Josh Manson,26810096,D/UTIL,3400,VGK@COL 02/27/2023 09:00PM ET,COL,7.13
RW,Andreas Athanasiou (26809848),Andreas Athanasiou,26809848,W/UTIL,3400,CHI@ANH 02/27/2023 10:00PM ET,CHI,6.50
LW,Robby Fabbri (26809850),Robby Fabbri,26809850,W/UTIL,3400,DET@OTT 02/27/2023 07:00PM ET,DET,7.32
D,Luke Schenn (26810104),Luke Schenn,26810104,D/UTIL,3300,VAN@DAL 02/27/2023 08:30PM ET,VAN,6.60
RW,Taylor Raddysh (26809852),Taylor Raddysh,26809852,W/UTIL,3300,CHI@ANH 02/27/2023 10:00PM ET,CHI,6.08
LW,Ryan Strome (26809854),Ryan Strome,26809854,W/UTIL,3300,CHI@ANH 02/27/2023 10:00PM ET,ANH,6.00
D,Connor Murphy (26810102),Connor Murphy,26810102,D/UTIL,3300,CHI@ANH 02/27/2023 10:00PM ET,CHI,6.33
D,Dmitry Kulikov (26810106),Dmitry Kulikov,26810106,D/UTIL,3300,CHI@ANH 02/27/2023 10:00PM ET,ANH,6.49
D,John Klingberg (26810108),John Klingberg,26810108,D/UTIL,3300,CHI@ANH 02/27/2023 10:00PM ET,ANH,7.40
LW,Conor Garland (26809860),Conor Garland,26809860,W/UTIL,3200,VAN@DAL 02/27/2023 08:30PM ET,VAN,7.21
D,Ethan Bear (26810112),Ethan Bear,26810112,D/UTIL,3200,VAN@DAL 02/27/2023 08:30PM ET,VAN,6.10
D,Nils Lundkvist (26810114),Nils Lundkvist,26810114,D/UTIL,3200,VAN@DAL 02/27/2023 08:30PM ET,DAL,5.89
D,Brandon Carlo (26810110),Brandon Carlo,26810110,D/UTIL,3200,BOS@EDM 02/27/2023 08:30PM ET,BOS,6.01
LW,Philipp Kurashev (26809856),Philipp Kurashev,26809856,W/UTIL,3200,CHI@ANH 02/27/2023 10:00PM ET,CHI,5.74
RW,Sam Lafferty (26809858),Sam Lafferty,26809858,W/UTIL,3200,CHI@ANH 02/27/2023 10:00PM ET,CHI,6.15
C,Andrew Copp (26809702),Andrew Copp,26809702,C/UTIL,3200,DET@OTT 02/27/2023 07:00PM ET,DET,6.16
D,Cody Ceci (26810120),Cody Ceci,26810120,D/UTIL,3100,BOS@EDM 02/27/2023 08:30PM ET,EDM,4.9
D,Brett Kulak (26810122),Brett Kulak,26810122,D/UTIL,3100,BOS@EDM 02/27/2023 08:30PM ET,EDM,6.22
LW,Paul Cotter (26809862),Paul Cotter,26809862,W/UTIL,3100,VGK@COL 02/27/2023 09:00PM ET,VGK,5.66
LW,William Carrier (26809864),William Carrier,26809864,W/UTIL,3100,VGK@COL 02/27/2023 09:00PM ET,VGK,7.21
D,Erik Johnson (26810116),Erik Johnson,26810116,D/UTIL,3100,VGK@COL 02/27/2023 09:00PM ET,COL,5.71
C,Cole Guttman (26809704),Cole Guttman,26809704,C/UTIL,3100,CHI@ANH 02/27/2023 10:00PM ET,CHI,6.95
D,Caleb Jones (26810118),Caleb Jones,26810118,D/UTIL,3100,CHI@ANH 02/27/2023 10:00PM ET,CHI,5.85
D,Colin Miller (26810126),Colin Miller,26810126,D/UTIL,3000,VAN@DAL 02/27/2023 08:30PM ET,DAL,4.68
D,Ryan Suter (26810128),Ryan Suter,26810128,D/UTIL,3000,VAN@DAL 02/27/2023 08:30PM ET,DAL,5.48
D,Jani Hakanpaa (26810130),Jani Hakanpaa,26810130,D/UTIL,3000,VAN@DAL 02/27/2023 08:30PM ET,DAL,5.54
C,Derek Ryan (26809706),Derek Ryan,26809706,C/UTIL,3000,BOS@EDM 02/27/2023 08:30PM ET,EDM,4.63
LW,Warren Foegele (26809868),Warren Foegele,26809868,W/UTIL,3000,BOS@EDM 02/27/2023 08:30PM ET,EDM,6.34
RW,Jakob Silfverberg (26809866),Jakob Silfverberg,26809866,W/UTIL,3000,CHI@ANH 02/27/2023 10:00PM ET,ANH,5.66
D,Artem Zub (26810124),Artem Zub,26810124,D/UTIL,3000,DET@OTT 02/27/2023 07:00PM ET,OTT,4.56
D,Tyler Myers (26810134),Tyler Myers,26810134,D/UTIL,2900,VAN@DAL 02/27/2023 08:30PM ET,VAN,5.82
RW,Kailer Yamamoto (26809870),Kailer Yamamoto,26809870,W/UTIL,2900,BOS@EDM 02/27/2023 08:30PM ET,EDM,5.05
D,Connor Clifton (26810132),Connor Clifton,26810132,D/UTIL,2900,BOS@EDM 02/27/2023 08:30PM ET,BOS,5.86
C,Jason Dickinson (26809708),Jason Dickinson,26809708,C/UTIL,2900,CHI@ANH 02/27/2023 10:00PM ET,CHI,6.38
LW,Michael Rasmussen (26809872),Michael Rasmussen,26809872,W/UTIL,2900,DET@OTT 02/27/2023 07:00PM ET,DET,7.11
LW,Jakub Vrana (26809874),Jakub Vrana,26809874,W/UTIL,2900,DET@OTT 02/27/2023 07:00PM ET,DET,6.32
C,Ryan McLeod (26809712),Ryan McLeod,26809712,C/UTIL,2800,BOS@EDM 02/27/2023 08:30PM ET,EDM,5.57
RW,Trent Frederic (26809876),Trent Frederic,26809876,W/UTIL,2800,BOS@EDM 02/27/2023 08:30PM ET,BOS,5.90
C,Nicolas Roy (26809710),Nicolas Roy,26809710,C/UTIL,2800,VGK@COL 02/27/2023 09:00PM ET,VGK,6.21
RW,Michael Amadio (26809878),Michael Amadio,26809878,W/UTIL,2800,VGK@COL 02/27/2023 09:00PM ET,VGK,5.74
RW,Phil Kessel (26809880),Phil Kessel,26809880,W/UTIL,2800,VGK@COL 02/27/2023 09:00PM ET,VGK,6.12
D,Olli Maatta (26810136),Olli Maatta,26810136,D/UTIL,2800,DET@OTT 02/27/2023 07:00PM ET,DET,5.95
D,Erik Brannstrom (26810138),Erik Brannstrom,26810138,D/UTIL,2800,DET@OTT 02/27/2023 07:00PM ET,OTT,4.83
LW,Nick Foligno (26809882),Nick Foligno,26809882,W/UTIL,2700,BOS@EDM 02/27/2023 08:30PM ET,BOS,5.24
RW,Jesse Puljujarvi (26809884),Jesse Puljujarvi,26809884,W/UTIL,2700,BOS@EDM 02/27/2023 08:30PM ET,EDM,4.38
D,Derek Forbort (26810140),Derek Forbort,26810140,D/UTIL,2700,BOS@EDM 02/27/2023 08:30PM ET,BOS,5.66
C,Alex Newhook (26809714),Alex Newhook,26809714,C/UTIL,2700,VGK@COL 02/27/2023 09:00PM ET,COL,5.53
D,Nicolas Hague (26810144),Nicolas Hague,26810144,D/UTIL,2700,VGK@COL 02/27/2023 09:00PM ET,VGK,6.03
D,Daniil Miromanov (26810146),Daniil Miromanov,26810146,D/UTIL,2700,VGK@COL 02/27/2023 09:00PM ET,VGK,6.42
C,Derek Grant (26809716),Derek Grant,26809716,C/UTIL,2700,CHI@ANH 02/27/2023 10:00PM ET,ANH,5.14
D,Simon Benoit (26810142),Simon Benoit,26810142,D/UTIL,2700,CHI@ANH 02/27/2023 10:00PM ET,ANH,5.27
RW,Jonatan Berggren (26809886),Jonatan Berggren,26809886,W/UTIL,2700,DET@OTT 02/27/2023 07:00PM ET,DET,5.97
LW,Derick Brassard (26809888),Derick Brassard,26809888,W/UTIL,2700,DET@OTT 02/27/2023 07:00PM ET,OTT,5.36
C,Radek Faksa (26809720),Radek Faksa,26809720,C/UTIL,2600,VAN@DAL 02/27/2023 08:30PM ET,DAL,4.52
RW,Ty Dellandrea (26809896),Ty Dellandrea,26809896,W/UTIL,2600,VAN@DAL 02/27/2023 08:30PM ET,DAL,4.87
LW,Andrew Cogliano (26809890),Andrew Cogliano,26809890,W/UTIL,2600,VGK@COL 02/27/2023 09:00PM ET,COL,5.04
RW,Ian Mitchell (26809892),Ian Mitchell,26809892,W/UTIL,2600,CHI@ANH 02/27/2023 10:00PM ET,CHI,4.44
D,Jack Johnson (26810148),Jack Johnson,26810148,D/UTIL,2600,CHI@ANH 02/27/2023 10:00PM ET,CHI,5.04
D,Isaak Phillips (26810150),Isaak Phillips,26810150,D/UTIL,2600,CHI@ANH 02/27/2023 10:00PM ET,CHI,3.86
D,Nathan Beaulieu (26810152),Nathan Beaulieu,26810152,D/UTIL,2600,CHI@ANH 02/27/2023 10:00PM ET,ANH,4.74
C,Pius Suter (26809718),Pius Suter,26809718,C/UTIL,2600,DET@OTT 02/27/2023 07:00PM ET,DET,4.96
LW,Mathieu Joseph (26809894),Mathieu Joseph,26809894,W/UTIL,2600,DET@OTT 02/27/2023 07:00PM ET,OTT,4.77
D,Nick Holden (26810154),Nick Holden,26810154,D/UTIL,2600,DET@OTT 02/27/2023 07:00PM ET,OTT,4.62
C,Aatu Raty (26809742),Aatu Raty,26809742,C/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,3.39
C,Nils Aman (26809744),Nils Aman,26809744,C/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,3.08
C,Denis Gurianov (26809768),Denis Gurianov,26809768,C/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,DAL,4.16
C,Fredrik Karlstrom (26809770),Fredrik Karlstrom,26809770,C/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,DAL,1.5
RW,Sheldon Dries (26809942),Sheldon Dries,26809942,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,5.58
LW,Vasily Podkolzin (26809944),Vasily Podkolzin,26809944,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,2.97
LW,Dakota Joshua (26809946),Dakota Joshua,26809946,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,3.46
RW,Jack Studnicka (26809948),Jack Studnicka,26809948,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,4.10
LW,Tanner Pearson (26809950),Tanner Pearson,26809950,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,4.14
RW,Vitali Kravtsov (26809952),Vitali Kravtsov,26809952,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,3.32
LW,Ilya Mikheyev (26809954),Ilya Mikheyev,26809954,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,7.46
RW,Curtis Lazar (26809956),Curtis Lazar,26809956,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,4.34
RW,Micheal Ferland (26809958),Micheal Ferland,26809958,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,0
LW,Nils Hoglander (26809960),Nils Hoglander,26809960,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,4.38
LW,Phillip Di Giuseppe (26809962),Phillip Di Giuseppe,26809962,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,VAN,7.69
RW,Joel Hanley (26810024),Joel Hanley,26810024,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,DAL,2.86
LW,Fredrik Olofsson (26810026),Fredrik Olofsson,26810026,W/UTIL,2500,VAN@DAL 02/27/2023 08:30PM ET,DAL,3.52
