Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Connor McDavid (27091307),Connor McDavid,27091307,C/UTIL,10100,DAL@EDM 03/16/2023 09:00PM ET,EDM,22.00
C,Nathan MacKinnon (27091309),Nathan MacKinnon,27091309,C/UTIL,9900,COL@OTT 03/16/2023 07:00PM ET,COL,20.08
RW,David Pastrnak (27091577),David Pastrnak,27091577,W/UTIL,9200,BOS@WPG 03/16/2023 08:00PM ET,BOS,18.83
D,Roman Josi (27092129),Roman Josi,27092129,D/UTIL,9100,CHI@NSH 03/16/2023 08:00PM ET,NSH,17.41
G,Sergei Bobrovsky (27092563),Sergei Bobrovsky,27092563,G,8500,MON@FLA 03/16/2023 07:00PM ET,FLA,12.20
G,Pheonix Copley (27092564),Pheonix Copley,27092564,G,8400,CLS@LA 03/16/2023 10:30PM ET,LA,12.02
G,Joonas Korpisalo (27092565),Joonas Korpisalo,27092565,G,8400,CLS@LA 03/16/2023 10:30PM ET,LA,14.76
RW,Matthew Tkachuk (27091579),Matthew Tkachuk,27091579,W/UTIL,8300,MON@FLA 03/16/2023 07:00PM ET,FLA,16.74
G,Alex Lyon (27092566),Alex Lyon,27092566,G,8300,MON@FLA 03/16/2023 07:00PM ET,FLA,11.92
G,Juuse Saros (27092567),Juuse Saros,27092567,G,8300,CHI@NSH 03/16/2023 08:00PM ET,NSH,15.60
G,Kevin Lankinen (27092568),Kevin Lankinen,27092568,G,8300,CHI@NSH 03/16/2023 08:00PM ET,NSH,15.84
C,Jack Hughes (27091311),Jack Hughes,27091311,C/UTIL,8300,TB@NJ 03/16/2023 07:00PM ET,NJ,17.13
G,Philipp Grubauer (27092569),Philipp Grubauer,27092569,G,8200,SEA@SJ 03/16/2023 10:30PM ET,SEA,9.15
G,Martin Jones (27092570),Martin Jones,27092570,G,8200,SEA@SJ 03/16/2023 10:30PM ET,SEA,9.56
G,Linus Ullmark (27092571),Linus Ullmark,27092571,G,8100,BOS@WPG 03/16/2023 08:00PM ET,BOS,18.36
G,Thatcher Demko (27092572),Thatcher Demko,27092572,G,8000,VAN@ARI 03/16/2023 10:00PM ET,VAN,11.07
C,Leon Draisaitl (27091313),Leon Draisaitl,27091313,C/UTIL,8000,DAL@EDM 03/16/2023 09:00PM ET,EDM,16.45
LW,Jason Robertson (27091581),Jason Robertson,27091581,W/UTIL,8000,DAL@EDM 03/16/2023 09:00PM ET,DAL,16.05
C,Elias Pettersson (27091315),Elias Pettersson,27091315,C/UTIL,7900,VAN@ARI 03/16/2023 10:00PM ET,VAN,16.15
G,Alexandar Georgiev (27092573),Alexandar Georgiev,27092573,G,7900,COL@OTT 03/16/2023 07:00PM ET,COL,15.86
G,Pavel Francouz (27092574),Pavel Francouz,27092574,G,7900,COL@OTT 03/16/2023 07:00PM ET,COL,15.63
G,Jeremy Swayman (27092575),Jeremy Swayman,27092575,G,7900,BOS@WPG 03/16/2023 08:00PM ET,BOS,12.36
G,Collin Delia (27092576),Collin Delia,27092576,G,7800,VAN@ARI 03/16/2023 10:00PM ET,VAN,8.31
G,Igor Shesterkin (27092577),Igor Shesterkin,27092577,G,7800,PIT@NYR 03/16/2023 07:00PM ET,NYR,13.93
G,Vitek Vanecek (27092579),Vitek Vanecek,27092579,G,7700,TB@NJ 03/16/2023 07:00PM ET,NJ,12.79
G,Akira Schmid (27092580),Akira Schmid,27092580,G,7700,TB@NJ 03/16/2023 07:00PM ET,NJ,12.81
RW,Mikko Rantanen (27091583),Mikko Rantanen,27091583,W/UTIL,7700,COL@OTT 03/16/2023 07:00PM ET,COL,15.85
G,Jonas Johansson (27092578),Jonas Johansson,27092578,G,7700,COL@OTT 03/16/2023 07:00PM ET,COL,4.9
G,Stuart Skinner (27092581),Stuart Skinner,27092581,G,7600,DAL@EDM 03/16/2023 09:00PM ET,EDM,14.35
C,Sidney Crosby (27091317),Sidney Crosby,27091317,C/UTIL,7600,PIT@NYR 03/16/2023 07:00PM ET,PIT,13.79
G,Jaroslav Halak (27092582),Jaroslav Halak,27092582,G,7600,PIT@NYR 03/16/2023 07:00PM ET,NYR,10.50
RW,Nikita Kucherov (27091585),Nikita Kucherov,27091585,W/UTIL,7600,TB@NJ 03/16/2023 07:00PM ET,TB,15.24
LW,Timo Meier (27091587),Timo Meier,27091587,W/UTIL,7500,TB@NJ 03/16/2023 07:00PM ET,NJ,14.93
D,Cale Makar (27092131),Cale Makar,27092131,D/UTIL,7500,COL@OTT 03/16/2023 07:00PM ET,COL,13.90
G,Jonathan Quick (27092583),Jonathan Quick,27092583,G,7500,CGY@VGK 03/16/2023 10:00PM ET,VGK,8.89
G,Adin Hill (27092584),Adin Hill,27092584,G,7500,CGY@VGK 03/16/2023 10:00PM ET,VGK,13.31
G,Jack Campbell (27092587),Jack Campbell,27092587,G,7400,DAL@EDM 03/16/2023 09:00PM ET,EDM,9.61
LW,Jake Guentzel (27091589),Jake Guentzel,27091589,W/UTIL,7400,PIT@NYR 03/16/2023 07:00PM ET,PIT,12.90
C,Brayden Point (27091319),Brayden Point,27091319,C/UTIL,7400,TB@NJ 03/16/2023 07:00PM ET,TB,13.82
D,Erik Karlsson (27092133),Erik Karlsson,27092133,D/UTIL,7400,SEA@SJ 03/16/2023 10:30PM ET,SJ,14.13
G,Jacob Markstrom (27092585),Jacob Markstrom,27092585,G,7400,CGY@VGK 03/16/2023 10:00PM ET,CGY,9.75
G,Dan Vladar (27092586),Dan Vladar,27092586,G,7400,CGY@VGK 03/16/2023 10:00PM ET,CGY,9.93
RW,Zach Hyman (27091591),Zach Hyman,27091591,W/UTIL,7300,DAL@EDM 03/16/2023 09:00PM ET,EDM,13.96
G,Jake Oettinger (27092590),Jake Oettinger,27092590,G,7300,DAL@EDM 03/16/2023 09:00PM ET,DAL,15.03
D,Dougie Hamilton (27092135),Dougie Hamilton,27092135,D/UTIL,7300,TB@NJ 03/16/2023 07:00PM ET,NJ,13.39
G,Andrei Vasilevskiy (27092589),Andrei Vasilevskiy,27092589,G,7300,TB@NJ 03/16/2023 07:00PM ET,TB,15.50
G,Jiri Patera (27092588),Jiri Patera,27092588,G,7300,CGY@VGK 03/16/2023 10:00PM ET,VGK,16.5
