Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Karel Vejmelka (27283793),Karel Vejmelka,27283793,G,7500,SJ@ARI 04/01/2023 10:00PM ET,ARI,13.07
G,Connor Ingram (27283794),Connor Ingram,27283794,G,7500,SJ@ARI 04/01/2023 10:00PM ET,ARI,14.56
G,Ivan Prosvetov (27283796),Ivan Prosvetov,27283796,G,7500,SJ@ARI 04/01/2023 10:00PM ET,ARI,24.5
G,Carter Hart (27283795),Carter Hart,27283795,G,7500,BUF@PHI 04/01/2023 07:00PM ET,PHI,13.12
C,Brayden Point (27282477),Brayden Point,27282477,C/UTIL,7500,NYI@TB 04/01/2023 07:00PM ET,TB,13.36
LW,Steven Stamkos (27282761),Steven Stamkos,27282761,W/UTIL,7500,NYI@TB 04/01/2023 07:00PM ET,TB,13.18
D,Cale Makar (27283323),Cale Makar,27283323,D/UTIL,7400,DAL@COL 04/01/2023 09:00PM ET,COL,14.09
G,Jake Oettinger (27283800),Jake Oettinger,27283800,G,7400,DAL@COL 04/01/2023 09:00PM ET,DAL,14.75
RW,Zach Hyman (27282763),Zach Hyman,27282763,W/UTIL,7400,ANH@EDM 04/01/2023 10:00PM ET,EDM,13.70
G,Cam Talbot (27283797),Cam Talbot,27283797,G,7400,TOR@OTT 04/01/2023 07:00PM ET,OTT,11.16
G,Mads Sogaard (27283798),Mads Sogaard,27283798,G,7400,TOR@OTT 04/01/2023 07:00PM ET,OTT,10.63
G,Marc-Andre Fleury (27283799),Marc-Andre Fleury,27283799,G,7400,MIN@VGK 04/01/2023 10:00PM ET,MIN,13.74
D,Erik Karlsson (27283325),Erik Karlsson,27283325,D/UTIL,7300,SJ@ARI 04/01/2023 10:00PM ET,SJ,13.84
C,Aleksander Barkov (27282479),Aleksander Barkov,27282479,C/UTIL,7300,FLA@CLS 04/01/2023 07:00PM ET,FLA,13.13
RW,William Nylander (27282765),William Nylander,27282765,W/UTIL,7300,TOR@OTT 04/01/2023 07:00PM ET,TOR,13.77
G,Felix Sandstrom (27283801),Felix Sandstrom,27283801,G,7300,BUF@PHI 04/01/2023 07:00PM ET,PHI,8.19
G,Samuel Ersson (27283802),Samuel Ersson,27283802,G,7300,BUF@PHI 04/01/2023 07:00PM ET,PHI,11.28
G,Ilya Sorokin (27283803),Ilya Sorokin,27283803,G,7300,NYI@TB 04/01/2023 07:00PM ET,NYI,15.55
G,Matt Murray (27283805),Matt Murray,27283805,G,7200,DAL@COL 04/01/2023 09:00PM ET,DAL,2.93
LW,Carter Verhaeghe (27282767),Carter Verhaeghe,27282767,W/UTIL,7200,FLA@CLS 04/01/2023 07:00PM ET,FLA,12.60
G,Elvis Merzlikins (27283804),Elvis Merzlikins,27283804,G,7200,FLA@CLS 04/01/2023 07:00PM ET,CLS,7.44
C,Tim Stuetzle (27282481),Tim Stuetzle,27282481,C/UTIL,7200,TOR@OTT 04/01/2023 07:00PM ET,OTT,13.84
G,Sam Montembeault (27283806),Sam Montembeault,27283806,G,7100,CAR@MON 04/01/2023 07:00PM ET,MON,13.59
RW,Alex Tuch (27282769),Alex Tuch,27282769,W/UTIL,7100,BUF@PHI 04/01/2023 07:00PM ET,BUF,12.75
G,Semyon Varlamov (27283807),Semyon Varlamov,27283807,G,7100,NYI@TB 04/01/2023 07:00PM ET,NYI,14.54
G,Alex Stalock (27283810),Alex Stalock,27283810,G,7000,NJ@CHI 04/01/2023 08:00PM ET,CHI,13.42
G,Michael Hutchinson (27283808),Michael Hutchinson,27283808,G,7000,FLA@CLS 04/01/2023 07:00PM ET,CLS,6.56
G,Jon Gillies (27283809),Jon Gillies,27283809,G,7000,FLA@CLS 04/01/2023 07:00PM ET,CLS,0
C,John Tavares (27282483),John Tavares,27282483,C/UTIL,7000,TOR@OTT 04/01/2023 07:00PM ET,TOR,13.54
D,Rasmus Dahlin (27283327),Rasmus Dahlin,27283327,D/UTIL,7000,BUF@PHI 04/01/2023 07:00PM ET,BUF,12.98
LW,Kevin Fiala (27282771),Kevin Fiala,27282771,W/UTIL,7000,LA@SEA 04/01/2023 10:00PM ET,LA,12.07
C,Roope Hintz (27282485),Roope Hintz,27282485,C/UTIL,6900,DAL@COL 04/01/2023 09:00PM ET,DAL,12.49
LW,Ryan Nugent-Hopkins (27282773),Ryan Nugent-Hopkins,27282773,W/UTIL,6900,ANH@EDM 04/01/2023 10:00PM ET,EDM,13.03
G,John Gibson (27283812),John Gibson,27283812,G,6900,ANH@EDM 04/01/2023 10:00PM ET,ANH,14.28
G,Lukas Dostal (27283813),Lukas Dostal,27283813,G,6900,ANH@EDM 04/01/2023 10:00PM ET,ANH,14.38
G,Jake Allen (27283811),Jake Allen,27283811,G,6900,CAR@MON 04/01/2023 07:00PM ET,MON,10.82
D,Alex Pietrangelo (27283329),Alex Pietrangelo,27283329,D/UTIL,6900,MIN@VGK 04/01/2023 10:00PM ET,VGK,12.44
D,Dougie Hamilton (27283331),Dougie Hamilton,27283331,D/UTIL,6800,NJ@CHI 04/01/2023 08:00PM ET,NJ,13.43
G,Petr Mrazek (27283814),Petr Mrazek,27283814,G,6800,NJ@CHI 04/01/2023 08:00PM ET,CHI,10.71
C,Patrik Laine (27282487),Patrik Laine,27282487,C/UTIL,6800,FLA@CLS 04/01/2023 07:00PM ET,CLS,12.90
RW,Mitchell Marner (27282775),Mitchell Marner,27282775,W/UTIL,6800,TOR@OTT 04/01/2023 07:00PM ET,TOR,12.97
C,Nico Hischier (27282489),Nico Hischier,27282489,C/UTIL,6700,NJ@CHI 04/01/2023 08:00PM ET,NJ,13.16
D,Brandon Montour (27283333),Brandon Montour,27283333,D/UTIL,6700,FLA@CLS 04/01/2023 07:00PM ET,FLA,11.94
LW,Jeff Skinner (27282777),Jeff Skinner,27282777,W/UTIL,6700,BUF@PHI 04/01/2023 07:00PM ET,BUF,11.99
D,Miro Heiskanen (27283335),Miro Heiskanen,27283335,D/UTIL,6600,DAL@COL 04/01/2023 09:00PM ET,DAL,11.51
LW,Evander Kane (27282779),Evander Kane,27282779,W/UTIL,6600,ANH@EDM 04/01/2023 10:00PM ET,EDM,12.32
C,Sebastian Aho (27282491),Sebastian Aho,27282491,C/UTIL,6600,CAR@MON 04/01/2023 07:00PM ET,CAR,12.35
LW,Clayton Keller (27282781),Clayton Keller,27282781,W/UTIL,6500,SJ@ARI 04/01/2023 10:00PM ET,ARI,12.38
G,Eetu Makiniemi (27283854),Eetu Makiniemi,27283854,G,6500,SJ@ARI 04/01/2023 10:00PM ET,SJ,8.9
G,Aaron Dell (27283855),Aaron Dell,27283855,G,6500,SJ@ARI 04/01/2023 10:00PM ET,SJ,8.58
G,Jonathan Bernier (27283817),Jonathan Bernier,27283817,G,6500,NJ@CHI 04/01/2023 08:00PM ET,NJ,0
G,Arvid Soderblom (27283832),Arvid Soderblom,27283832,G,6500,NJ@CHI 04/01/2023 08:00PM ET,CHI,9.57
G,Anton Khudobin (27283833),Anton Khudobin,27283833,G,6500,NJ@CHI 04/01/2023 08:00PM ET,CHI,-5.6
G,Jaxson Stauber (27283834),Jaxson Stauber,27283834,G,6500,NJ@CHI 04/01/2023 08:00PM ET,CHI,15.38
G,Akira Schmid (27283838),Akira Schmid,27283838,G,6500,NJ@CHI 04/01/2023 08:00PM ET,NJ,11.54
G,Nico Daws (27283839),Nico Daws,27283839,G,6500,NJ@CHI 04/01/2023 08:00PM ET,NJ,0
G,Pavel Francouz (27283816),Pavel Francouz,27283816,G,6500,DAL@COL 04/01/2023 09:00PM ET,COL,15.63
G,Scott Wedgewood (27283828),Scott Wedgewood,27283828,G,6500,DAL@COL 04/01/2023 09:00PM ET,DAL,13.45
G,Keith Kinkaid (27283830),Keith Kinkaid,27283830,G,6500,DAL@COL 04/01/2023 09:00PM ET,COL,12.8
G,Justus Annunen (27283831),Justus Annunen,27283831,G,6500,DAL@COL 04/01/2023 09:00PM ET,COL,5.1
G,Remi Poirier (27283856),Remi Poirier,27283856,G,6500,DAL@COL 04/01/2023 09:00PM ET,DAL,0
G,Spencer Knight (27283820),Spencer Knight,27283820,G,6500,FLA@CLS 04/01/2023 07:00PM ET,FLA,12.36
G,Daniil Tarasov (27283835),Daniil Tarasov,27283835,G,6500,FLA@CLS 04/01/2023 07:00PM ET,CLS,10.01
G,Jet Greaves (27283836),Jet Greaves,27283836,G,6500,FLA@CLS 04/01/2023 07:00PM ET,CLS,0
G,Mike Smith (27283815),Mike Smith,27283815,G,6500,ANH@EDM 04/01/2023 10:00PM ET,EDM,0
G,Anthony Stolarz (27283829),Anthony Stolarz,27283829,G,6500,ANH@EDM 04/01/2023 10:00PM ET,ANH,9.61
G,Olle Eriksson Ek (27283840),Olle Eriksson Ek,27283840,G,6500,ANH@EDM 04/01/2023 10:00PM ET,ANH,0
G,Calvin Pickard (27283850),Calvin Pickard,27283850,G,6500,ANH@EDM 04/01/2023 10:00PM ET,EDM,0
G,Carey Price (27283824),Carey Price,27283824,G,6500,CAR@MON 04/01/2023 07:00PM ET,MON,0
G,Cayden Primeau (27283837),Cayden Primeau,27283837,G,6500,CAR@MON 04/01/2023 07:00PM ET,MON,5.25
G,Pyotr Kochetkov (27283842),Pyotr Kochetkov,27283842,G,6500,CAR@MON 04/01/2023 07:00PM ET,CAR,12.77
G,Anton Forsberg (27283826),Anton Forsberg,27283826,G,6500,TOR@OTT 04/01/2023 07:00PM ET,OTT,11.64
G,Erik Kallgren (27283847),Erik Kallgren,27283847,G,6500,TOR@OTT 04/01/2023 07:00PM ET,TOR,9.62
G,Joseph Woll (27283848),Joseph Woll,27283848,G,6500,TOR@OTT 04/01/2023 07:00PM ET,TOR,18.02
G,Keith Petruzzelli (27283849),Keith Petruzzelli,27283849,G,6500,TOR@OTT 04/01/2023 07:00PM ET,TOR,0
G,Dylan Ferguson (27283852),Dylan Ferguson,27283852,G,6500,TOR@OTT 04/01/2023 07:00PM ET,OTT,23.05
G,Kevin Mandolese (27283853),Kevin Mandolese,27283853,G,6500,TOR@OTT 04/01/2023 07:00PM ET,OTT,16.77
G,Devon Levi (27283822),Devon Levi,27283822,G,6500,BUF@PHI 04/01/2023 07:00PM ET,BUF,20.7
G,Craig Anderson (27283823),Craig Anderson,27283823,G,6500,BUF@PHI 04/01/2023 07:00PM ET,BUF,13.46
G,Ben Bishop (27283825),Ben Bishop,27283825,G,6500,BUF@PHI 04/01/2023 07:00PM ET,BUF,0
G,Michael Houser (27283851),Michael Houser,27283851,G,6500,BUF@PHI 04/01/2023 07:00PM ET,BUF,0
G,Jacob Ingham (27283827),Jacob Ingham,27283827,G,6500,LA@SEA 04/01/2023 10:00PM ET,LA,0
G,Cal Petersen (27283844),Cal Petersen,27283844,G,6500,LA@SEA 04/01/2023 10:00PM ET,LA,7.41
G,Chris Driedger (27283845),Chris Driedger,27283845,G,6500,LA@SEA 04/01/2023 10:00PM ET,SEA,0
G,Joey Daccord (27283846),Joey Daccord,27283846,G,6500,LA@SEA 04/01/2023 10:00PM ET,SEA,14.77
G,Cory Schneider (27283843),Cory Schneider,27283843,G,6500,NYI@TB 04/01/2023 07:00PM ET,NYI,0
G,Logan Thompson (27283818),Logan Thompson,27283818,G,6500,MIN@VGK 04/01/2023 10:00PM ET,VGK,14.87
G,Adin Hill (27283819),Adin Hill,27283819,G,6500,MIN@VGK 04/01/2023 10:00PM ET,VGK,13.31
G,Robin Lehner (27283821),Robin Lehner,27283821,G,6500,MIN@VGK 04/01/2023 10:00PM ET,VGK,0
G,Jiri Patera (27283841),Jiri Patera,27283841,G,6500,MIN@VGK 04/01/2023 10:00PM ET,VGK,21.5
G,Zane McIntyre (27283857),Zane McIntyre,27283857,G,6500,MIN@VGK 04/01/2023 10:00PM ET,MIN,0
LW,Jamie Benn (27282783),Jamie Benn,27282783,W/UTIL,6400,DAL@COL 04/01/2023 09:00PM ET,DAL,11.20
D,Brent Burns (27283337),Brent Burns,27283337,D/UTIL,6400,CAR@MON 04/01/2023 07:00PM ET,CAR,11.27
C,Bo Horvat (27282493),Bo Horvat,27282493,C/UTIL,6400,NYI@TB 04/01/2023 07:00PM ET,NYI,12.62
LW,Valeri Nichushkin (27282785),Valeri Nichushkin,27282785,W/UTIL,6300,DAL@COL 04/01/2023 09:00PM ET,COL,12.33
D,Shea Theodore (27283339),Shea Theodore,27283339,D/UTIL,6300,MIN@VGK 04/01/2023 10:00PM ET,VGK,10.98
C,Boone Jenner (27282495),Boone Jenner,27282495,C/UTIL,6200,FLA@CLS 04/01/2023 07:00PM ET,CLS,12.03
RW,Adrian Kempe (27282787),Adrian Kempe,27282787,W/UTIL,6200,LA@SEA 04/01/2023 10:00PM ET,LA,11.43
RW,Joe Pavelski (27282793),Joe Pavelski,27282793,W/UTIL,6100,DAL@COL 04/01/2023 09:00PM ET,DAL,11.02
LW,Max Pacioretty (27282789),Max Pacioretty,27282789,W/UTIL,6100,CAR@MON 04/01/2023 07:00PM ET,CAR,11.36
D,Mike Matheson (27283341),Mike Matheson,27283341,D/UTIL,6100,CAR@MON 04/01/2023 07:00PM ET,MON,11.15
C,Anze Kopitar (27282497),Anze Kopitar,27282497,C/UTIL,6100,LA@SEA 04/01/2023 10:00PM ET,LA,10.86
RW,Viktor Arvidsson (27282791),Viktor Arvidsson,27282791,W/UTIL,6100,LA@SEA 04/01/2023 10:00PM ET,LA,11.17
LW,Jared McCann (27282795),Jared McCann,27282795,W/UTIL,6000,LA@SEA 04/01/2023 10:00PM ET,SEA,10.86
D,Victor Hedman (27283343),Victor Hedman,27283343,D/UTIL,6000,NYI@TB 04/01/2023 07:00PM ET,TB,10.67
C,Joel Eriksson Ek (27282499),Joel Eriksson Ek,27282499,C/UTIL,6000,MIN@VGK 04/01/2023 10:00PM ET,MIN,11.73
RW,Jonathan Marchessault (27282797),Jonathan Marchessault,27282797,W/UTIL,6000,MIN@VGK 04/01/2023 10:00PM ET,VGK,10.76
LW,Alex DeBrincat (27282799),Alex DeBrincat,27282799,W/UTIL,5900,TOR@OTT 04/01/2023 07:00PM ET,OTT,11.71
D,Jakob Chychrun (27283345),Jakob Chychrun,27283345,D/UTIL,5900,TOR@OTT 04/01/2023 07:00PM ET,OTT,12.03
RW,Owen Tippett (27282801),Owen Tippett,27282801,W/UTIL,5900,BUF@PHI 04/01/2023 07:00PM ET,PHI,10.57
C,Brock Nelson (27282501),Brock Nelson,27282501,C/UTIL,5900,NYI@TB 04/01/2023 07:00PM ET,NYI,11.57
D,Seth Jones (27283347),Seth Jones,27283347,D/UTIL,5800,NJ@CHI 04/01/2023 08:00PM ET,CHI,10.25
RW,Martin Necas (27282805),Martin Necas,27282805,W/UTIL,5800,CAR@MON 04/01/2023 07:00PM ET,CAR,11.48
C,Dylan Cozens (27282503),Dylan Cozens,27282503,C/UTIL,5800,BUF@PHI 04/01/2023 07:00PM ET,BUF,10.88
RW,Matt Boldy (27282803),Matt Boldy,27282803,W/UTIL,5800,MIN@VGK 04/01/2023 10:00PM ET,MIN,11.24
C,Logan Couture (27282505),Logan Couture,27282505,C/UTIL,5700,SJ@ARI 04/01/2023 10:00PM ET,SJ,10.7
RW,Gabriel Landeskog (27282809),Gabriel Landeskog,27282809,W/UTIL,5700,DAL@COL 04/01/2023 09:00PM ET,COL,0
RW,Sam Reinhart (27282811),Sam Reinhart,27282811,W/UTIL,5700,FLA@CLS 04/01/2023 07:00PM ET,FLA,10.59
D,Aaron Ekblad (27283349),Aaron Ekblad,27283349,D/UTIL,5700,FLA@CLS 04/01/2023 07:00PM ET,FLA,10.61
RW,Mats Zuccarello (27282807),Mats Zuccarello,27282807,W/UTIL,5700,MIN@VGK 04/01/2023 10:00PM ET,MIN,10.98
C,Sam Bennett (27282507),Sam Bennett,27282507,C/UTIL,5600,FLA@CLS 04/01/2023 07:00PM ET,FLA,10.19
D,Thomas Chabot (27283351),Thomas Chabot,27283351,D/UTIL,5600,TOR@OTT 04/01/2023 07:00PM ET,OTT,10.94
C,Tomas Hertl (27282509),Tomas Hertl,27282509,C/UTIL,5500,SJ@ARI 04/01/2023 10:00PM ET,SJ,10.20
LW,Johnny Gaudreau (27282813),Johnny Gaudreau,27282813,W/UTIL,5500,FLA@CLS 04/01/2023 07:00PM ET,CLS,10.58
D,Darnell Nurse (27283353),Darnell Nurse,27283353,D/UTIL,5500,ANH@EDM 04/01/2023 10:00PM ET,EDM,10.87
RW,Drake Batherson (27282815),Drake Batherson,27282815,W/UTIL,5500,TOR@OTT 04/01/2023 07:00PM ET,OTT,10.54
RW,Mark Stone (27282817),Mark Stone,27282817,W/UTIL,5500,MIN@VGK 04/01/2023 10:00PM ET,VGK,11.13
C,Trevor Zegras (27282511),Trevor Zegras,27282511,C/UTIL,5400,ANH@EDM 04/01/2023 10:00PM ET,ANH,9.51
LW,Rafael Harvey-Pinard (27282819),Rafael Harvey-Pinard,27282819,W/UTIL,5400,CAR@MON 04/01/2023 07:00PM ET,MON,10.73
D,Mikhail Sergachev (27283355),Mikhail Sergachev,27283355,D/UTIL,5400,NYI@TB 04/01/2023 07:00PM ET,TB,10.68
C,Nick Suzuki (27282513),Nick Suzuki,27282513,C/UTIL,5300,CAR@MON 04/01/2023 07:00PM ET,MON,9.35
RW,Claude Giroux (27282821),Claude Giroux,27282821,W/UTIL,5300,TOR@OTT 04/01/2023 07:00PM ET,OTT,11.13
LW,Brandon Hagel (27282823),Brandon Hagel,27282823,W/UTIL,5300,NYI@TB 04/01/2023 07:00PM ET,TB,10.09
D,Noah Dobson (27283359),Noah Dobson,27283359,D/UTIL,5300,NYI@TB 04/01/2023 07:00PM ET,NYI,10.33
D,Jared Spurgeon (27283357),Jared Spurgeon,27283357,D/UTIL,5300,MIN@VGK 04/01/2023 10:00PM ET,MIN,9.94
RW,Nick Schmaltz (27282825),Nick Schmaltz,27282825,W/UTIL,5200,SJ@ARI 04/01/2023 10:00PM ET,ARI,10.2
RW,Troy Terry (27282829),Troy Terry,27282829,W/UTIL,5200,ANH@EDM 04/01/2023 10:00PM ET,ANH,10.32
C,Kevin Hayes (27282515),Kevin Hayes,27282515,C/UTIL,5200,BUF@PHI 04/01/2023 07:00PM ET,PHI,9.32
D,Adam Larsson (27283361),Adam Larsson,27283361,D/UTIL,5200,LA@SEA 04/01/2023 10:00PM ET,SEA,9.27
LW,Anders Lee (27282827),Anders Lee,27282827,W/UTIL,5200,NYI@TB 04/01/2023 07:00PM ET,NYI,9.89
RW,Jordan Eberle (27282831),Jordan Eberle,27282831,W/UTIL,5100,LA@SEA 04/01/2023 10:00PM ET,SEA,8.47
D,Vince Dunn (27283363),Vince Dunn,27283363,D/UTIL,5100,LA@SEA 04/01/2023 10:00PM ET,SEA,9.12
C,Ryan Hartman (27282517),Ryan Hartman,27282517,C/UTIL,5100,MIN@VGK 04/01/2023 10:00PM ET,MIN,9.46
RW,Jesper Bratt (27282833),Jesper Bratt,27282833,W/UTIL,5000,NJ@CHI 04/01/2023 08:00PM ET,NJ,10.75
LW,Artturi Lehkonen (27282835),Artturi Lehkonen,27282835,W/UTIL,5000,DAL@COL 04/01/2023 09:00PM ET,COL,9.94
D,Devon Toews (27283365),Devon Toews,27283365,D/UTIL,5000,DAL@COL 04/01/2023 09:00PM ET,COL,9.34
D,Tony DeAngelo (27283367),Tony DeAngelo,27283367,D/UTIL,5000,BUF@PHI 04/01/2023 07:00PM ET,PHI,9.36
C,Matty Beniers (27282519),Matty Beniers,27282519,C/UTIL,5000,LA@SEA 04/01/2023 10:00PM ET,SEA,8.55
C,Mathew Barzal (27282521),Mathew Barzal,27282521,C/UTIL,5000,NYI@TB 04/01/2023 07:00PM ET,NYI,10.24
D,Gustav Forsling (27283371),Gustav Forsling,27283371,D/UTIL,4900,FLA@CLS 04/01/2023 07:00PM ET,FLA,9.25
D,Morgan Rielly (27283369),Morgan Rielly,27283369,D/UTIL,4900,TOR@OTT 04/01/2023 07:00PM ET,TOR,8.82
LW,Scott Laughton (27282837),Scott Laughton,27282837,W/UTIL,4900,BUF@PHI 04/01/2023 07:00PM ET,PHI,9.12
C,J.T. Compher (27282523),J.T. Compher,27282523,C/UTIL,4800,DAL@COL 04/01/2023 09:00PM ET,COL,8.97
D,Bowen Byram (27283375),Bowen Byram,27283375,D/UTIL,4800,DAL@COL 04/01/2023 09:00PM ET,COL,8.84
RW,Frank Vatrano (27282841),Frank Vatrano,27282841,W/UTIL,4800,ANH@EDM 04/01/2023 10:00PM ET,ANH,9.46
D,Jake Sanderson (27283373),Jake Sanderson,27283373,D/UTIL,4800,TOR@OTT 04/01/2023 07:00PM ET,OTT,8.03
RW,Gabriel Vilardi (27282839),Gabriel Vilardi,27282839,W/UTIL,4800,LA@SEA 04/01/2023 10:00PM ET,LA,8.43
RW,Oliver Bjorkstrand (27282843),Oliver Bjorkstrand,27282843,W/UTIL,4800,LA@SEA 04/01/2023 10:00PM ET,SEA,8.39
RW,Evan Rodrigues (27282845),Evan Rodrigues,27282845,W/UTIL,4700,DAL@COL 04/01/2023 09:00PM ET,COL,9.12
LW,Adam Henrique (27282847),Adam Henrique,27282847,W/UTIL,4700,ANH@EDM 04/01/2023 10:00PM ET,ANH,8.62
C,Kirby Dach (27282525),Kirby Dach,27282525,C/UTIL,4700,CAR@MON 04/01/2023 07:00PM ET,MON,8.17
D,Shayne Gostisbehere (27283379),Shayne Gostisbehere,27283379,D/UTIL,4700,CAR@MON 04/01/2023 07:00PM ET,CAR,8.92
C,Phillip Danault (27282527),Phillip Danault,27282527,C/UTIL,4700,LA@SEA 04/01/2023 10:00PM ET,LA,8.82
D,Drew Doughty (27283377),Drew Doughty,27283377,D/UTIL,4700,LA@SEA 04/01/2023 10:00PM ET,LA,8.77
RW,Dawson Mercer (27282849),Dawson Mercer,27282849,W/UTIL,4600,NJ@CHI 04/01/2023 08:00PM ET,NJ,9.03
C,Yanni Gourde (27282529),Yanni Gourde,27282529,C/UTIL,4600,LA@SEA 04/01/2023 10:00PM ET,SEA,7.28
D,Sean Durzi (27283381),Sean Durzi,27283381,D/UTIL,4600,LA@SEA 04/01/2023 10:00PM ET,LA,8.84
RW,Pavel Dorofeyev (27282851),Pavel Dorofeyev,27282851,W/UTIL,4600,MIN@VGK 04/01/2023 10:00PM ET,VGK,8.29
