Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Matt Murray (26753293),Matt Murray,26753293,G,6500,TOR@BUF 02/21/2023 07:30PM ET,TOR,13.98
G,Keith Petruzzelli (26753294),Keith Petruzzelli,26753294,G,6500,TOR@BUF 02/21/2023 07:30PM ET,TOR,0
G,Erik Kallgren (26753295),Erik Kallgren,26753295,G,6500,TOR@BUF 02/21/2023 07:30PM ET,TOR,9.62
G,Eric Comrie (26753300),Eric Comrie,26753300,G,6500,TOR@BUF 02/21/2023 07:30PM ET,BUF,9.31
G,Ben Bishop (26753301),Ben Bishop,26753301,G,6500,TOR@BUF 02/21/2023 07:30PM ET,BUF,0
G,Anthony Stolarz (26753285),Anthony Stolarz,26753285,G,6500,ANH@TB 02/21/2023 07:00PM ET,ANH,9.61
G,Olle Eriksson Ek (26753286),Olle Eriksson Ek,26753286,G,6500,ANH@TB 02/21/2023 07:00PM ET,ANH,0
G,Carey Price (26753276),Carey Price,26753276,G,6500,MON@NJ 02/21/2023 07:00PM ET,MON,0
G,Cayden Primeau (26753277),Cayden Primeau,26753277,G,6500,MON@NJ 02/21/2023 07:00PM ET,MON,0.7
G,Jonathan Bernier (26753282),Jonathan Bernier,26753282,G,6500,MON@NJ 02/21/2023 07:00PM ET,NJ,0
G,Akira Schmid (26753283),Akira Schmid,26753283,G,6500,MON@NJ 02/21/2023 07:00PM ET,NJ,11.66
G,Nico Daws (26753284),Nico Daws,26753284,G,6500,MON@NJ 02/21/2023 07:00PM ET,NJ,0
G,Hunter Shepard (26753280),Hunter Shepard,26753280,G,6500,DET@WAS 02/21/2023 07:00PM ET,WAS,0
G,Zach Fucale (26753281),Zach Fucale,26753281,G,6500,DET@WAS 02/21/2023 07:00PM ET,WAS,0
G,Alex Nedeljkovic (26753299),Alex Nedeljkovic,26753299,G,6500,DET@WAS 02/21/2023 07:00PM ET,DET,9.49
LW,Max Pacioretty (26752452),Max Pacioretty,26752452,W/UTIL,6500,STL@CAR 02/21/2023 07:00PM ET,CAR,11.36
G,Pyotr Kochetkov (26753290),Pyotr Kochetkov,26753290,G,6500,STL@CAR 02/21/2023 07:00PM ET,CAR,13.44
G,Thatcher Demko (26753278),Thatcher Demko,26753278,G,6500,VAN@NSH 02/21/2023 08:00PM ET,VAN,8.54
G,Spencer Martin (26753279),Spencer Martin,26753279,G,6500,VAN@NSH 02/21/2023 08:00PM ET,VAN,7.09
G,Yaroslav Askarov (26753298),Yaroslav Askarov,26753298,G,6500,VAN@NSH 02/21/2023 08:00PM ET,NSH,7.7
G,Jacob Ingham (26753291),Jacob Ingham,26753291,G,6500,LA@MIN 02/21/2023 08:00PM ET,LA,0
G,Cal Petersen (26753292),Cal Petersen,26753292,G,6500,LA@MIN 02/21/2023 08:00PM ET,LA,7.41
G,Zane McIntyre (26753302),Zane McIntyre,26753302,G,6500,LA@MIN 02/21/2023 08:00PM ET,MIN,0
G,Alex Stalock (26753274),Alex Stalock,26753274,G,6500,VGK@CHI 02/21/2023 08:30PM ET,CHI,13.79
G,Arvid Soderblom (26753275),Arvid Soderblom,26753275,G,6500,VGK@CHI 02/21/2023 08:30PM ET,CHI,9.57
G,Logan Thompson (26753288),Logan Thompson,26753288,G,6500,VGK@CHI 02/21/2023 08:30PM ET,VGK,14.51
G,Robin Lehner (26753289),Robin Lehner,26753289,G,6500,VGK@CHI 02/21/2023 08:30PM ET,VGK,0
C,Ryan Nugent-Hopkins (26752238),Ryan Nugent-Hopkins,26752238,C/UTIL,6500,PHI@EDM 02/21/2023 09:00PM ET,EDM,12.91
G,Felix Sandstrom (26753287),Felix Sandstrom,26753287,G,6500,PHI@EDM 02/21/2023 09:00PM ET,PHI,6.41
G,Mike Smith (26753296),Mike Smith,26753296,G,6500,PHI@EDM 02/21/2023 09:00PM ET,EDM,0
G,Calvin Pickard (26753297),Calvin Pickard,26753297,G,6500,PHI@EDM 02/21/2023 09:00PM ET,EDM,0
C,Nico Hischier (26752240),Nico Hischier,26752240,C/UTIL,6400,MON@NJ 02/21/2023 07:00PM ET,NJ,12.96
LW,Filip Forsberg (26752458),Filip Forsberg,26752458,W/UTIL,6400,VAN@NSH 02/21/2023 08:00PM ET,NSH,11.90
RW,Jonathan Marchessault (26752456),Jonathan Marchessault,26752456,W/UTIL,6400,VGK@CHI 02/21/2023 08:30PM ET,VGK,10.69
D,Shea Theodore (26752888),Shea Theodore,26752888,D/UTIL,6400,VGK@CHI 02/21/2023 08:30PM ET,VGK,11.09
D,Victor Hedman (26752890),Victor Hedman,26752890,D/UTIL,6300,ANH@TB 02/21/2023 07:00PM ET,TB,10.48
RW,Martin Necas (26752460),Martin Necas,26752460,W/UTIL,6300,STL@CAR 02/21/2023 07:00PM ET,CAR,11.86
LW,Kevin Hayes (26752462),Kevin Hayes,26752462,W/UTIL,6200,PHI@EDM 02/21/2023 09:00PM ET,PHI,10.50
C,J.T. Miller (26752242),J.T. Miller,26752242,C/UTIL,6100,VAN@NSH 02/21/2023 08:00PM ET,VAN,11.25
RW,Adrian Kempe (26752464),Adrian Kempe,26752464,W/UTIL,6100,LA@MIN 02/21/2023 08:00PM ET,LA,11.32
RW,Jesper Bratt (26752466),Jesper Bratt,26752466,W/UTIL,6000,MON@NJ 02/21/2023 07:00PM ET,NJ,10.95
D,Moritz Seider (26752892),Moritz Seider,26752892,D/UTIL,6000,DET@WAS 02/21/2023 07:00PM ET,DET,10.01
C,Anze Kopitar (26752244),Anze Kopitar,26752244,C/UTIL,6000,LA@MIN 02/21/2023 08:00PM ET,LA,10.78
RW,Matt Boldy (26752470),Matt Boldy,26752470,W/UTIL,5900,LA@MIN 02/21/2023 08:00PM ET,MIN,10.44
D,Drew Doughty (26752894),Drew Doughty,26752894,D/UTIL,5900,LA@MIN 02/21/2023 08:00PM ET,LA,9.04
RW,Mark Stone (26752468),Mark Stone,26752468,W/UTIL,5900,VGK@CHI 02/21/2023 08:30PM ET,VGK,11.13
RW,Troy Terry (26752472),Troy Terry,26752472,W/UTIL,5800,ANH@TB 02/21/2023 07:00PM ET,ANH,10.44
LW,Rafael Harvey-Pinard (26752474),Rafael Harvey-Pinard,26752474,W/UTIL,5800,MON@NJ 02/21/2023 07:00PM ET,MON,11.42
D,Seth Jones (26752896),Seth Jones,26752896,D/UTIL,5800,VGK@CHI 02/21/2023 08:30PM ET,CHI,10.9
LW,Brandon Hagel (26752476),Brandon Hagel,26752476,W/UTIL,5700,ANH@TB 02/21/2023 07:00PM ET,TB,10.76
C,Joel Eriksson Ek (26752246),Joel Eriksson Ek,26752246,C/UTIL,5700,LA@MIN 02/21/2023 08:00PM ET,MIN,12.19
D,Tony DeAngelo (26752898),Tony DeAngelo,26752898,D/UTIL,5700,PHI@EDM 02/21/2023 09:00PM ET,PHI,9.86
C,Dylan Cozens (26752248),Dylan Cozens,26752248,C/UTIL,5600,TOR@BUF 02/21/2023 07:30PM ET,BUF,10.95
D,Quinn Hughes (26752900),Quinn Hughes,26752900,D/UTIL,5600,VAN@NSH 02/21/2023 08:00PM ET,VAN,9.73
RW,Patrick Kane (26752478),Patrick Kane,26752478,W/UTIL,5600,VGK@CHI 02/21/2023 08:30PM ET,CHI,11.08
C,Trevor Zegras (26752250),Trevor Zegras,26752250,C/UTIL,5500,ANH@TB 02/21/2023 07:00PM ET,ANH,9.95
RW,Viktor Arvidsson (26752482),Viktor Arvidsson,26752482,W/UTIL,5500,LA@MIN 02/21/2023 08:00PM ET,LA,10.20
LW,Reilly Smith (26752480),Reilly Smith,26752480,W/UTIL,5500,VGK@CHI 02/21/2023 08:30PM ET,VGK,9.36
D,Darnell Nurse (26752902),Darnell Nurse,26752902,D/UTIL,5500,PHI@EDM 02/21/2023 09:00PM ET,EDM,10.50
RW,Frank Vatrano (26752484),Frank Vatrano,26752484,W/UTIL,5400,ANH@TB 02/21/2023 07:00PM ET,ANH,10.04
D,Justin Faulk (26752904),Justin Faulk,26752904,D/UTIL,5400,STL@CAR 02/21/2023 07:00PM ET,STL,9.65
D,Mikhail Sergachev (26752906),Mikhail Sergachev,26752906,D/UTIL,5300,ANH@TB 02/21/2023 07:00PM ET,TB,10.95
RW,T.J. Oshie (26752486),T.J. Oshie,26752486,W/UTIL,5300,DET@WAS 02/21/2023 07:00PM ET,WAS,8.08
RW,Matt Duchene (26752488),Matt Duchene,26752488,W/UTIL,5300,VAN@NSH 02/21/2023 08:00PM ET,NSH,9.42
LW,Adam Henrique (26752492),Adam Henrique,26752492,W/UTIL,5200,ANH@TB 02/21/2023 07:00PM ET,ANH,8.66
C,Nick Suzuki (26752252),Nick Suzuki,26752252,C/UTIL,5200,MON@NJ 02/21/2023 07:00PM ET,MON,9.30
RW,Pavel Buchnevich (26752490),Pavel Buchnevich,26752490,W/UTIL,5200,STL@CAR 02/21/2023 07:00PM ET,STL,9.93
D,Torey Krug (26752908),Torey Krug,26752908,D/UTIL,5200,STL@CAR 02/21/2023 07:00PM ET,STL,9.17
D,Morgan Rielly (26752910),Morgan Rielly,26752910,D/UTIL,5100,TOR@BUF 02/21/2023 07:30PM ET,TOR,8.98
LW,Teuvo Teravainen (26752494),Teuvo Teravainen,26752494,W/UTIL,5100,STL@CAR 02/21/2023 07:00PM ET,CAR,8.10
C,Phillip Danault (26752254),Phillip Danault,26752254,C/UTIL,5100,LA@MIN 02/21/2023 08:00PM ET,LA,8.82
C,Kirby Dach (26752256),Kirby Dach,26752256,C/UTIL,5000,MON@NJ 02/21/2023 07:00PM ET,MON,8.10
C,Evgeny Kuznetsov (26752258),Evgeny Kuznetsov,26752258,C/UTIL,5000,DET@WAS 02/21/2023 07:00PM ET,WAS,8.85
D,Sean Durzi (26752912),Sean Durzi,26752912,D/UTIL,5000,LA@MIN 02/21/2023 08:00PM ET,LA,8.85
RW,Owen Tippett (26752496),Owen Tippett,26752496,W/UTIL,5000,PHI@EDM 02/21/2023 09:00PM ET,PHI,9.31
LW,Michael Bunting (26752498),Michael Bunting,26752498,W/UTIL,4900,TOR@BUF 02/21/2023 07:30PM ET,TOR,8.32
RW,Victor Olofsson (26752500),Victor Olofsson,26752500,W/UTIL,4900,TOR@BUF 02/21/2023 07:30PM ET,BUF,8.53
C,Brayden Schenn (26752260),Brayden Schenn,26752260,C/UTIL,4900,STL@CAR 02/21/2023 07:00PM ET,STL,8.32
D,Jared Spurgeon (26752914),Jared Spurgeon,26752914,D/UTIL,4900,LA@MIN 02/21/2023 08:00PM ET,MIN,10.08
LW,Ondrej Palat (26752504),Ondrej Palat,26752504,W/UTIL,4800,MON@NJ 02/21/2023 07:00PM ET,NJ,8.00
D,Erik Gustafsson (26752916),Erik Gustafsson,26752916,D/UTIL,4800,DET@WAS 02/21/2023 07:00PM ET,WAS,8.19
C,Robert Thomas (26752262),Robert Thomas,26752262,C/UTIL,4800,STL@CAR 02/21/2023 07:00PM ET,STL,8.33
LW,Andrei Kuzmenko (26752502),Andrei Kuzmenko,26752502,W/UTIL,4800,VAN@NSH 02/21/2023 08:00PM ET,VAN,9.25
C,Mason McTavish (26752264),Mason McTavish,26752264,C/UTIL,4700,ANH@TB 02/21/2023 07:00PM ET,ANH,7.84
D,Mike Matheson (26752918),Mike Matheson,26752918,D/UTIL,4700,MON@NJ 02/21/2023 07:00PM ET,MON,8.44
RW,Brock Boeser (26752506),Brock Boeser,26752506,W/UTIL,4700,VAN@NSH 02/21/2023 08:00PM ET,VAN,8.98
D,Ryan Graves (26752920),Ryan Graves,26752920,D/UTIL,4600,MON@NJ 02/21/2023 07:00PM ET,NJ,8.67
LW,Trevor Moore (26752508),Trevor Moore,26752508,W/UTIL,4600,LA@MIN 02/21/2023 08:00PM ET,LA,8.4
C,Scott Laughton (26752266),Scott Laughton,26752266,C/UTIL,4600,PHI@EDM 02/21/2023 09:00PM ET,PHI,8.95
D,Cam Fowler (26752922),Cam Fowler,26752922,D/UTIL,4500,ANH@TB 02/21/2023 07:00PM ET,ANH,7.53
RW,Anthony Beauvillier (26752510),Anthony Beauvillier,26752510,W/UTIL,4500,VAN@NSH 02/21/2023 08:00PM ET,VAN,7.45
C,Ryan Hartman (26752268),Ryan Hartman,26752268,C/UTIL,4500,LA@MIN 02/21/2023 08:00PM ET,MIN,8.1
RW,Alex Iafallo (26752512),Alex Iafallo,26752512,W/UTIL,4500,LA@MIN 02/21/2023 08:00PM ET,LA,8.52
D,Tyson Barrie (26752924),Tyson Barrie,26752924,D/UTIL,4500,PHI@EDM 02/21/2023 09:00PM ET,EDM,8.50
D,Dmitry Orlov (26752926),Dmitry Orlov,26752926,D/UTIL,4400,DET@WAS 02/21/2023 07:00PM ET,WAS,8.00
RW,Seth Jarvis (26752516),Seth Jarvis,26752516,W/UTIL,4400,STL@CAR 02/21/2023 07:00PM ET,CAR,7.57
D,Brady Skjei (26752928),Brady Skjei,26752928,D/UTIL,4400,STL@CAR 02/21/2023 07:00PM ET,CAR,7.67
C,Max Domi (26752270),Max Domi,26752270,C/UTIL,4400,VGK@CHI 02/21/2023 08:30PM ET,CHI,8.84
LW,James van Riemsdyk (26752514),James van Riemsdyk,26752514,W/UTIL,4400,PHI@EDM 02/21/2023 09:00PM ET,PHI,7.73
LW,Anthony Cirelli (26752518),Anthony Cirelli,26752518,W/UTIL,4300,ANH@TB 02/21/2023 07:00PM ET,TB,8.48
C,Chandler Stephenson (26752272),Chandler Stephenson,26752272,C/UTIL,4300,VGK@CHI 02/21/2023 08:30PM ET,VGK,8.6
D,Ivan Provorov (26752930),Ivan Provorov,26752930,D/UTIL,4300,PHI@EDM 02/21/2023 09:00PM ET,PHI,8.50
D,Mark Giordano (26752934),Mark Giordano,26752934,D/UTIL,4200,TOR@BUF 02/21/2023 07:30PM ET,TOR,7.62
C,Sean Monahan (26752274),Sean Monahan,26752274,C/UTIL,4200,MON@NJ 02/21/2023 07:00PM ET,MON,8.20
LW,Mike Hoffman (26752520),Mike Hoffman,26752520,W/UTIL,4200,MON@NJ 02/21/2023 07:00PM ET,MON,7.80
C,Dylan Strome (26752276),Dylan Strome,26752276,C/UTIL,4200,DET@WAS 02/21/2023 07:00PM ET,WAS,7.80
LW,Dominik Kubalik (26752522),Dominik Kubalik,26752522,W/UTIL,4200,DET@WAS 02/21/2023 07:00PM ET,DET,8.81
D,Alec Martinez (26752932),Alec Martinez,26752932,D/UTIL,4200,VGK@CHI 02/21/2023 08:30PM ET,VGK,8.14
C,Ryan O'Reilly (26752278),Ryan O'Reilly,26752278,C/UTIL,4100,TOR@BUF 02/21/2023 07:30PM ET,TOR,7.51
RW,Josh Anderson (26752524),Josh Anderson,26752524,W/UTIL,4100,MON@NJ 02/21/2023 07:00PM ET,MON,7.75
D,Joel Edmundson (26752936),Joel Edmundson,26752936,D/UTIL,4100,MON@NJ 02/21/2023 07:00PM ET,MON,8.33
RW,David Perron (26752528),David Perron,26752528,W/UTIL,4100,DET@WAS 02/21/2023 07:00PM ET,DET,8.70
RW,Lucas Raymond (26752530),Lucas Raymond,26752530,W/UTIL,4100,DET@WAS 02/21/2023 07:00PM ET,DET,7.71
D,Filip Hronek (26752940),Filip Hronek,26752940,D/UTIL,4100,DET@WAS 02/21/2023 07:00PM ET,DET,8.78
D,Jaccob Slavin (26752938),Jaccob Slavin,26752938,D/UTIL,4100,STL@CAR 02/21/2023 07:00PM ET,CAR,7.19
RW,Gabriel Vilardi (26752526),Gabriel Vilardi,26752526,W/UTIL,4100,LA@MIN 02/21/2023 08:00PM ET,LA,8.54
RW,Alex Killorn (26752534),Alex Killorn,26752534,W/UTIL,4000,ANH@TB 02/21/2023 07:00PM ET,TB,7.67
D,Kevin Shattenkirk (26752946),Kevin Shattenkirk,26752946,D/UTIL,4000,ANH@TB 02/21/2023 07:00PM ET,ANH,7.84
D,David Savard (26752944),David Savard,26752944,D/UTIL,4000,MON@NJ 02/21/2023 07:00PM ET,MON,8.77
RW,Tyler Bertuzzi (26752536),Tyler Bertuzzi,26752536,W/UTIL,4000,DET@WAS 02/21/2023 07:00PM ET,DET,7.02
LW,Brandon Saad (26752532),Brandon Saad,26752532,W/UTIL,4000,STL@CAR 02/21/2023 07:00PM ET,STL,7.00
C,William Karlsson (26752280),William Karlsson,26752280,C/UTIL,4000,VGK@CHI 02/21/2023 08:30PM ET,VGK,7.96
D,Jake McCabe (26752942),Jake McCabe,26752942,D/UTIL,4000,VGK@CHI 02/21/2023 08:30PM ET,CHI,7.70
LW,Conor Sheary (26752540),Conor Sheary,26752540,W/UTIL,3900,DET@WAS 02/21/2023 07:00PM ET,WAS,7.07
D,Trevor van Riemsdyk (26752948),Trevor van Riemsdyk,26752948,D/UTIL,3900,DET@WAS 02/21/2023 07:00PM ET,WAS,7.28
RW,Arthur Kaliyev (26752542),Arthur Kaliyev,26752542,W/UTIL,3900,LA@MIN 02/21/2023 08:00PM ET,LA,7.61
D,Matt Roy (26752950),Matt Roy,26752950,D/UTIL,3900,LA@MIN 02/21/2023 08:00PM ET,LA,8.32
D,Jonas Brodin (26752952),Jonas Brodin,26752952,D/UTIL,3900,LA@MIN 02/21/2023 08:00PM ET,MIN,7.52
LW,Tyler Johnson (26752538),Tyler Johnson,26752538,W/UTIL,3900,VGK@CHI 02/21/2023 08:30PM ET,CHI,7.53
C,Morgan Frost (26752282),Morgan Frost,26752282,C/UTIL,3900,PHI@EDM 02/21/2023 09:00PM ET,PHI,6.94
D,Owen Power (26752958),Owen Power,26752958,D/UTIL,3800,TOR@BUF 02/21/2023 07:30PM ET,BUF,6.69
RW,Dawson Mercer (26752544),Dawson Mercer,26752544,W/UTIL,3800,MON@NJ 02/21/2023 07:00PM ET,NJ,8.29
C,Nicklas Backstrom (26752286),Nicklas Backstrom,26752286,C/UTIL,3800,DET@WAS 02/21/2023 07:00PM ET,WAS,6.73
RW,Robby Fabbri (26752548),Robby Fabbri,26752548,W/UTIL,3800,DET@WAS 02/21/2023 07:00PM ET,DET,7.96
D,Jake Walman (26752956),Jake Walman,26752956,D/UTIL,3800,DET@WAS 02/21/2023 07:00PM ET,DET,8.38
D,Brett Pesce (26752954),Brett Pesce,26752954,D/UTIL,3800,STL@CAR 02/21/2023 07:00PM ET,CAR,7.28
C,Jonathan Toews (26752284),Jonathan Toews,26752284,C/UTIL,3800,VGK@CHI 02/21/2023 08:30PM ET,CHI,7.66
LW,William Carrier (26752546),William Carrier,26752546,W/UTIL,3800,VGK@CHI 02/21/2023 08:30PM ET,VGK,7.29
D,T.J. Brodie (26752962),T.J. Brodie,26752962,D/UTIL,3700,TOR@BUF 02/21/2023 07:30PM ET,TOR,6.48
RW,Ryan Strome (26752552),Ryan Strome,26752552,W/UTIL,3700,ANH@TB 02/21/2023 07:00PM ET,ANH,5.86
