Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Lukas Dostal (26537201),Lukas Dostal,26537201,G,6500,ANH@COL 01/26/2023 09:00PM ET,ANH,15.74
G,Alex Stalock (26537191),Alex Stalock,26537191,G,6500,CHI@CGY 01/26/2023 09:00PM ET,CHI,13.79
G,Arvid Soderblom (26537192),Arvid Soderblom,26537192,G,6500,CHI@CGY 01/26/2023 09:00PM ET,CHI,9.57
RW,Jake DeBrusk (26536399),Jake DeBrusk,26536399,W/UTIL,6400,BOS@TB 01/26/2023 07:00PM ET,BOS,11.66
LW,Filip Forsberg (26536401),Filip Forsberg,26536401,W/UTIL,6400,NJ@NSH 01/26/2023 08:00PM ET,NSH,12.06
C,Nico Hischier (26536165),Nico Hischier,26536165,C/UTIL,6300,NJ@NSH 01/26/2023 08:00PM ET,NJ,13.07
D,Seth Jones (26536825),Seth Jones,26536825,D/UTIL,6300,CHI@CGY 01/26/2023 09:00PM ET,CHI,11.31
C,Evgeni Malkin (26536167),Evgeni Malkin,26536167,C/UTIL,6200,PIT@WAS 01/26/2023 07:00PM ET,PIT,12.23
RW,Tyler Toffoli (26536403),Tyler Toffoli,26536403,W/UTIL,6200,CHI@CGY 01/26/2023 09:00PM ET,CGY,10.75
C,Nazem Kadri (26536169),Nazem Kadri,26536169,C/UTIL,6100,CHI@CGY 01/26/2023 09:00PM ET,CGY,11.72
LW,Clayton Keller (26536405),Clayton Keller,26536405,W/UTIL,6100,STL@ARI 01/26/2023 09:00PM ET,ARI,10.10
C,Dylan Larkin (26536171),Dylan Larkin,26536171,C/UTIL,6000,DET@MON 01/26/2023 07:00PM ET,DET,11.96
RW,Rickard Rakell (26536411),Rickard Rakell,26536411,W/UTIL,6000,PIT@WAS 01/26/2023 07:00PM ET,PIT,11.24
D,Josh Morrissey (26536827),Josh Morrissey,26536827,D/UTIL,6000,BUF@WPG 01/26/2023 08:00PM ET,WPG,11.00
LW,Kevin Hayes (26536409),Kevin Hayes,26536409,W/UTIL,6000,PHI@MIN 01/26/2023 08:00PM ET,PHI,11.30
LW,Gabriel Landeskog (26536407),Gabriel Landeskog,26536407,W/UTIL,6000,ANH@COL 01/26/2023 09:00PM ET,COL,0
D,Mikhail Sergachev (26536829),Mikhail Sergachev,26536829,D/UTIL,5900,BOS@TB 01/26/2023 07:00PM ET,TB,11.18
C,Mark Scheifele (26536173),Mark Scheifele,26536173,C/UTIL,5900,BUF@WPG 01/26/2023 08:00PM ET,WPG,11.80
LW,Artturi Lehkonen (26536413),Artturi Lehkonen,26536413,W/UTIL,5900,ANH@COL 01/26/2023 09:00PM ET,COL,10.24
RW,Vladimir Tarasenko (26536415),Vladimir Tarasenko,26536415,W/UTIL,5900,STL@ARI 01/26/2023 09:00PM ET,STL,10.69
LW,Brandon Hagel (26536419),Brandon Hagel,26536419,W/UTIL,5800,BOS@TB 01/26/2023 07:00PM ET,TB,10.79
D,Victor Hedman (26536831),Victor Hedman,26536831,D/UTIL,5800,BOS@TB 01/26/2023 07:00PM ET,TB,10.05
RW,Jesper Bratt (26536417),Jesper Bratt,26536417,W/UTIL,5800,NJ@NSH 01/26/2023 08:00PM ET,NJ,11.48
D,Charlie McAvoy (26536833),Charlie McAvoy,26536833,D/UTIL,5700,BOS@TB 01/26/2023 07:00PM ET,BOS,10.73
C,Joel Eriksson Ek (26536175),Joel Eriksson Ek,26536175,C/UTIL,5700,PHI@MIN 01/26/2023 08:00PM ET,MIN,11.82
RW,Patrick Kane (26536421),Patrick Kane,26536421,W/UTIL,5700,CHI@CGY 01/26/2023 09:00PM ET,CHI,10.61
LW,Pavel Buchnevich (26536423),Pavel Buchnevich,26536423,W/UTIL,5700,STL@ARI 01/26/2023 09:00PM ET,STL,9.84
RW,Troy Terry (26536425),Troy Terry,26536425,W/UTIL,5600,ANH@COL 01/26/2023 09:00PM ET,ANH,10.72
C,Elias Lindholm (26536177),Elias Lindholm,26536177,C/UTIL,5600,CHI@CGY 01/26/2023 09:00PM ET,CGY,10.11
D,Rasmus Andersson (26536835),Rasmus Andersson,26536835,D/UTIL,5600,CHI@CGY 01/26/2023 09:00PM ET,CGY,10.48
D,Moritz Seider (26536837),Moritz Seider,26536837,D/UTIL,5500,DET@MON 01/26/2023 07:00PM ET,DET,9.76
C,Dylan Cozens (26536179),Dylan Cozens,26536179,C/UTIL,5500,BUF@WPG 01/26/2023 08:00PM ET,BUF,11.25
LW,Matt Boldy (26536427),Matt Boldy,26536427,W/UTIL,5500,PHI@MIN 01/26/2023 08:00PM ET,MIN,10.14
D,Tony DeAngelo (26536839),Tony DeAngelo,26536839,D/UTIL,5400,PHI@MIN 01/26/2023 08:00PM ET,PHI,9.70
C,Trevor Zegras (26536181),Trevor Zegras,26536181,C/UTIL,5400,ANH@COL 01/26/2023 09:00PM ET,ANH,10.17
RW,Evan Rodrigues (26536429),Evan Rodrigues,26536429,W/UTIL,5400,ANH@COL 01/26/2023 09:00PM ET,COL,9.99
LW,Dominik Kubalik (26536431),Dominik Kubalik,26536431,W/UTIL,5300,DET@MON 01/26/2023 07:00PM ET,DET,9.42
D,Shayne Gostisbehere (26536841),Shayne Gostisbehere,26536841,D/UTIL,5300,STL@ARI 01/26/2023 09:00PM ET,ARI,9.32
C,Nick Suzuki (26536183),Nick Suzuki,26536183,C/UTIL,5200,DET@MON 01/26/2023 07:00PM ET,MON,9.29
RW,Blake Wheeler (26536433),Blake Wheeler,26536433,W/UTIL,5200,BUF@WPG 01/26/2023 08:00PM ET,WPG,9.16
D,Justin Faulk (26536843),Justin Faulk,26536843,D/UTIL,5200,STL@ARI 01/26/2023 09:00PM ET,STL,9.90
RW,David Perron (26536437),David Perron,26536437,W/UTIL,5100,DET@MON 01/26/2023 07:00PM ET,DET,9.25
LW,Taylor Hall (26536435),Taylor Hall,26536435,W/UTIL,5100,BOS@TB 01/26/2023 07:00PM ET,BOS,9.53
D,Kris Letang (26536845),Kris Letang,26536845,D/UTIL,5100,PIT@WAS 01/26/2023 07:00PM ET,PIT,10.47
C,David Krejci (26536185),David Krejci,26536185,C/UTIL,5000,BOS@TB 01/26/2023 07:00PM ET,BOS,9.33
RW,Bryan Rust (26536439),Bryan Rust,26536439,W/UTIL,5000,PIT@WAS 01/26/2023 07:00PM ET,PIT,8.89
RW,Matt Duchene (26536441),Matt Duchene,26536441,W/UTIL,5000,NJ@NSH 01/26/2023 08:00PM ET,NSH,8.97
D,Devon Toews (26536847),Devon Toews,26536847,D/UTIL,5000,ANH@COL 01/26/2023 09:00PM ET,COL,8.99
C,Scott Laughton (26536187),Scott Laughton,26536187,C/UTIL,4900,PHI@MIN 01/26/2023 08:00PM ET,PHI,9.25
RW,Owen Tippett (26536445),Owen Tippett,26536445,W/UTIL,4900,PHI@MIN 01/26/2023 08:00PM ET,PHI,9.10
LW,Adam Henrique (26536443),Adam Henrique,26536443,W/UTIL,4900,ANH@COL 01/26/2023 09:00PM ET,ANH,8.59
D,Torey Krug (26536849),Torey Krug,26536849,D/UTIL,4900,STL@ARI 01/26/2023 09:00PM ET,STL,9.01
D,Filip Hronek (26536851),Filip Hronek,26536851,D/UTIL,4800,DET@MON 01/26/2023 07:00PM ET,DET,9.20
LW,Jason Zucker (26536447),Jason Zucker,26536447,W/UTIL,4800,PIT@WAS 01/26/2023 07:00PM ET,PIT,8.87
C,Mikael Backlund (26536189),Mikael Backlund,26536189,C/UTIL,4800,CHI@CGY 01/26/2023 09:00PM ET,CGY,9.80
C,Evgeny Kuznetsov (26536193),Evgeny Kuznetsov,26536193,C/UTIL,4700,PIT@WAS 01/26/2023 07:00PM ET,WAS,9.03
D,Jeff Petry (26536853),Jeff Petry,26536853,D/UTIL,4700,PIT@WAS 01/26/2023 07:00PM ET,PIT,8.81
D,Jared Spurgeon (26536855),Jared Spurgeon,26536855,D/UTIL,4700,PHI@MIN 01/26/2023 08:00PM ET,MIN,10.15
LW,Frank Vatrano (26536451),Frank Vatrano,26536451,W/UTIL,4700,ANH@COL 01/26/2023 09:00PM ET,ANH,8.64
C,Robert Thomas (26536191),Robert Thomas,26536191,C/UTIL,4700,STL@ARI 01/26/2023 09:00PM ET,STL,8.66
RW,Nick Schmaltz (26536449),Nick Schmaltz,26536449,W/UTIL,4700,STL@ARI 01/26/2023 09:00PM ET,ARI,8.71
RW,Lucas Raymond (26536453),Lucas Raymond,26536453,W/UTIL,4600,DET@MON 01/26/2023 07:00PM ET,DET,8.11
D,Erik Gustafsson (26536857),Erik Gustafsson,26536857,D/UTIL,4600,PIT@WAS 01/26/2023 07:00PM ET,WAS,8.06
C,Mason McTavish (26536195),Mason McTavish,26536195,C/UTIL,4600,ANH@COL 01/26/2023 09:00PM ET,ANH,7.84
D,Jake Walman (26536861),Jake Walman,26536861,D/UTIL,4500,DET@MON 01/26/2023 07:00PM ET,DET,8.88
C,J.T. Compher (26536197),J.T. Compher,26536197,C/UTIL,4500,ANH@COL 01/26/2023 09:00PM ET,COL,8.65
RW,Jonathan Huberdeau (26536455),Jonathan Huberdeau,26536455,W/UTIL,4500,CHI@CGY 01/26/2023 09:00PM ET,CGY,7.38
D,Noah Hanifin (26536859),Noah Hanifin,26536859,D/UTIL,4500,CHI@CGY 01/26/2023 09:00PM ET,CGY,9.11
D,Hampus Lindholm (26536863),Hampus Lindholm,26536863,D/UTIL,4400,BOS@TB 01/26/2023 07:00PM ET,BOS,9.27
RW,T.J. Oshie (26536457),T.J. Oshie,26536457,W/UTIL,4400,PIT@WAS 01/26/2023 07:00PM ET,WAS,8.17
LW,James van Riemsdyk (26536459),James van Riemsdyk,26536459,W/UTIL,4400,PHI@MIN 01/26/2023 08:00PM ET,PHI,8.40
D,Ivan Provorov (26536867),Ivan Provorov,26536867,D/UTIL,4400,PHI@MIN 01/26/2023 08:00PM ET,PHI,8.9
D,John Klingberg (26536865),John Klingberg,26536865,D/UTIL,4400,ANH@COL 01/26/2023 09:00PM ET,ANH,6.88
C,Brayden Schenn (26536199),Brayden Schenn,26536199,C/UTIL,4400,STL@ARI 01/26/2023 09:00PM ET,STL,8.02
D,Ty Smith (26536871),Ty Smith,26536871,D/UTIL,4300,PIT@WAS 01/26/2023 07:00PM ET,PIT,8.02
RW,Victor Olofsson (26536461),Victor Olofsson,26536461,W/UTIL,4300,BUF@WPG 01/26/2023 08:00PM ET,BUF,8.63
D,Neal Pionk (26536869),Neal Pionk,26536869,D/UTIL,4300,BUF@WPG 01/26/2023 08:00PM ET,WPG,8.24
C,Ryan O'Reilly (26536201),Ryan O'Reilly,26536201,C/UTIL,4300,STL@ARI 01/26/2023 09:00PM ET,STL,7.28
C,Sean Monahan (26536203),Sean Monahan,26536203,C/UTIL,4200,DET@MON 01/26/2023 07:00PM ET,MON,8.20
D,Ben Chiarot (26536875),Ben Chiarot,26536875,D/UTIL,4200,DET@MON 01/26/2023 07:00PM ET,DET,8.22
RW,Alex Killorn (26536463),Alex Killorn,26536463,W/UTIL,4200,BOS@TB 01/26/2023 07:00PM ET,TB,8.11
D,Dmitry Orlov (26536873),Dmitry Orlov,26536873,D/UTIL,4200,PIT@WAS 01/26/2023 07:00PM ET,WAS,8.49
D,Joel Edmundson (26536877),Joel Edmundson,26536877,D/UTIL,4100,DET@MON 01/26/2023 07:00PM ET,MON,8.55
C,Max Domi (26536205),Max Domi,26536205,C/UTIL,4100,CHI@CGY 01/26/2023 09:00PM ET,CHI,8.78
LW,Brandon Saad (26536465),Brandon Saad,26536465,W/UTIL,4100,STL@ARI 01/26/2023 09:00PM ET,STL,7.40
D,David Savard (26536879),David Savard,26536879,D/UTIL,4000,DET@MON 01/26/2023 07:00PM ET,MON,8.69
C,Dylan Strome (26536207),Dylan Strome,26536207,C/UTIL,4000,PIT@WAS 01/26/2023 07:00PM ET,WAS,8.06
LW,Andrew Mangiapane (26536469),Andrew Mangiapane,26536469,W/UTIL,4000,CHI@CGY 01/26/2023 09:00PM ET,CGY,7.43
LW,Lawson Crouse (26536467),Lawson Crouse,26536467,W/UTIL,4000,STL@ARI 01/26/2023 09:00PM ET,ARI,8.52
C,Kirby Dach (26536209),Kirby Dach,26536209,C/UTIL,3900,DET@MON 01/26/2023 07:00PM ET,MON,7.98
RW,Josh Anderson (26536471),Josh Anderson,26536471,W/UTIL,3900,DET@MON 01/26/2023 07:00PM ET,MON,7.33
D,Mike Matheson (26536883),Mike Matheson,26536883,D/UTIL,3900,DET@MON 01/26/2023 07:00PM ET,MON,7.79
LW,Nino Niederreiter (26536475),Nino Niederreiter,26536475,W/UTIL,3900,NJ@NSH 01/26/2023 08:00PM ET,NSH,7.81
RW,Blake Coleman (26536473),Blake Coleman,26536473,W/UTIL,3900,CHI@CGY 01/26/2023 09:00PM ET,CGY,7.42
D,Colton Parayko (26536881),Colton Parayko,26536881,D/UTIL,3900,STL@ARI 01/26/2023 09:00PM ET,STL,7.64
LW,Michael Rasmussen (26536483),Michael Rasmussen,26536483,W/UTIL,3800,DET@MON 01/26/2023 07:00PM ET,DET,7.23
RW,Robby Fabbri (26536485),Robby Fabbri,26536485,W/UTIL,3800,DET@MON 01/26/2023 07:00PM ET,DET,6.4
C,Anthony Cirelli (26536211),Anthony Cirelli,26536211,C/UTIL,3800,BOS@TB 01/26/2023 07:00PM ET,TB,7.70
LW,Ondrej Palat (26536477),Ondrej Palat,26536477,W/UTIL,3800,NJ@NSH 01/26/2023 08:00PM ET,NJ,6.95
RW,Dawson Mercer (26536479),Dawson Mercer,26536479,W/UTIL,3800,NJ@NSH 01/26/2023 08:00PM ET,NJ,8.03
D,Cam Fowler (26536885),Cam Fowler,26536885,D/UTIL,3800,ANH@COL 01/26/2023 09:00PM ET,ANH,7.28
LW,Dillon Dube (26536481),Dillon Dube,26536481,W/UTIL,3800,CHI@CGY 01/26/2023 09:00PM ET,CGY,6.71
C,Tyler Bertuzzi (26536215),Tyler Bertuzzi,26536215,C/UTIL,3700,DET@MON 01/26/2023 07:00PM ET,DET,5.88
D,Ryan Graves (26536887),Ryan Graves,26536887,D/UTIL,3700,NJ@NSH 01/26/2023 08:00PM ET,NJ,8.06
RW,Cole Perfetti (26536491),Cole Perfetti,26536491,W/UTIL,3700,BUF@WPG 01/26/2023 08:00PM ET,WPG,7.31
LW,Joel Farabee (26536489),Joel Farabee,26536489,W/UTIL,3700,PHI@MIN 01/26/2023 08:00PM ET,PHI,6.87
RW,Ryan Hartman (26536493),Ryan Hartman,26536493,W/UTIL,3700,PHI@MIN 01/26/2023 08:00PM ET,MIN,8.34
D,Kevin Shattenkirk (26536889),Kevin Shattenkirk,26536889,D/UTIL,3700,ANH@COL 01/26/2023 09:00PM ET,ANH,7.23
LW,Tyler Johnson (26536487),Tyler Johnson,26536487,W/UTIL,3700,CHI@CGY 01/26/2023 09:00PM ET,CHI,7.36
C,Barrett Hayton (26536213),Barrett Hayton,26536213,C/UTIL,3700,STL@ARI 01/26/2023 09:00PM ET,ARI,5.55
LW,Jonatan Berggren (26536497),Jonatan Berggren,26536497,W/UTIL,3600,DET@MON 01/26/2023 07:00PM ET,DET,6.06
C,Nicholas Paul (26536223),Nicholas Paul,26536223,C/UTIL,3600,BOS@TB 01/26/2023 07:00PM ET,TB,7.68
C,Nicklas Backstrom (26536219),Nicklas Backstrom,26536219,C/UTIL,3600,PIT@WAS 01/26/2023 07:00PM ET,WAS,6.69
C,Cody Glass (26536225),Cody Glass,26536225,C/UTIL,3600,NJ@NSH 01/26/2023 08:00PM ET,NSH,6.01
RW,Tomas Tatar (26536495),Tomas Tatar,26536495,W/UTIL,3600,NJ@NSH 01/26/2023 08:00PM ET,NJ,7.54
C,Morgan Frost (26536221),Morgan Frost,26536221,C/UTIL,3600,PHI@MIN 01/26/2023 08:00PM ET,PHI,6.90
D,Samuel Girard (26536891),Samuel Girard,26536891,D/UTIL,3600,ANH@COL 01/26/2023 09:00PM ET,COL,6.51
C,Jonathan Toews (26536217),Jonathan Toews,26536217,C/UTIL,3600,CHI@CGY 01/26/2023 09:00PM ET,CHI,7.58
LW,Andreas Athanasiou (26536499),Andreas Athanasiou,26536499,W/UTIL,3600,CHI@CGY 01/26/2023 09:00PM ET,CHI,6.24
D,MacKenzie Weegar (26536893),MacKenzie Weegar,26536893,D/UTIL,3600,CHI@CGY 01/26/2023 09:00PM ET,CGY,6.76
C,Andrew Copp (26536231),Andrew Copp,26536231,C/UTIL,3500,DET@MON 01/26/2023 07:00PM ET,DET,6.18
LW,Rem Pitlick (26536501),Rem Pitlick,26536501,W/UTIL,3500,DET@MON 01/26/2023 07:00PM ET,MON,3.31
LW,Mike Hoffman (26536505),Mike Hoffman,26536505,W/UTIL,3500,DET@MON 01/26/2023 07:00PM ET,MON,7.08
RW,Joel Armia (26536507),Joel Armia,26536507,W/UTIL,3500,DET@MON 01/26/2023 07:00PM ET,MON,5.28
