Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Auston Matthews (27149932),Auston Matthews,27149932,C/UTIL,9500,TOR@NYI 03/21/2023 07:30PM ET,TOR,17.51
RW,David Pastrnak (27150228),David Pastrnak,27150228,W/UTIL,9400,OTT@BOS 03/21/2023 07:00PM ET,BOS,18.88
D,Roman Josi (27150910),Roman Josi,27150910,D/UTIL,9200,NSH@BUF 03/21/2023 07:00PM ET,NSH,17.24
RW,Matthew Tkachuk (27150230),Matthew Tkachuk,27150230,W/UTIL,8600,FLA@PHI 03/21/2023 07:00PM ET,FLA,17.11
C,Elias Pettersson (27149934),Elias Pettersson,27149934,C/UTIL,8600,VGK@VAN 03/21/2023 10:00PM ET,VAN,16.27
G,Linus Ullmark (27151430),Linus Ullmark,27151430,G,8500,OTT@BOS 03/21/2023 07:00PM ET,BOS,18.39
G,Andrei Vasilevskiy (27151431),Andrei Vasilevskiy,27151431,G,8400,TB@MON 03/21/2023 07:00PM ET,TB,15.44
C,Jack Hughes (27149936),Jack Hughes,27149936,C/UTIL,8400,MIN@NJ 03/21/2023 07:00PM ET,NJ,16.80
LW,Alex Ovechkin (27150232),Alex Ovechkin,27150232,W/UTIL,8400,CLS@WAS 03/21/2023 07:00PM ET,WAS,15.92
G,Jeremy Swayman (27151432),Jeremy Swayman,27151432,G,8300,OTT@BOS 03/21/2023 07:00PM ET,BOS,13.75
C,Tage Thompson (27149938),Tage Thompson,27149938,C/UTIL,8300,NSH@BUF 03/21/2023 07:00PM ET,BUF,16.05
G,Jonathan Quick (27151433),Jonathan Quick,27151433,G,8300,VGK@VAN 03/21/2023 10:00PM ET,VGK,8.51
G,Jiri Patera (27151434),Jiri Patera,27151434,G,8300,VGK@VAN 03/21/2023 10:00PM ET,VGK,21.5
G,Brian Elliott (27151437),Brian Elliott,27151437,G,8200,TB@MON 03/21/2023 07:00PM ET,TB,12.61
LW,Kirill Kaprizov (27150234),Kirill Kaprizov,27150234,W/UTIL,8200,MIN@NJ 03/21/2023 07:00PM ET,MIN,15.81
G,Darcy Kuemper (27151435),Darcy Kuemper,27151435,G,8200,CLS@WAS 03/21/2023 07:00PM ET,WAS,13.02
G,Charlie Lindgren (27151436),Charlie Lindgren,27151436,G,8200,CLS@WAS 03/21/2023 07:00PM ET,WAS,10.85
G,Jacob Markstrom (27151438),Jacob Markstrom,27151438,G,8100,CGY@ANH 03/21/2023 10:00PM ET,CGY,9.14
