Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
D,Roman Josi (27131021),Roman Josi,27131021,D/UTIL,9200,NSH@NYR 03/19/2023 07:00PM ET,NSH,17.24
C,Jack Hughes (27130737),Jack Hughes,27130737,C/UTIL,8400,NJ@TB 03/19/2023 07:00PM ET,NJ,16.99
G,Connor Hellebuyck (27131183),Connor Hellebuyck,27131183,G,8300,WPG@STL 03/19/2023 07:00PM ET,WPG,15.52
G,Igor Shesterkin (27131184),Igor Shesterkin,27131184,G,8200,NSH@NYR 03/19/2023 07:00PM ET,NYR,14.44
G,David Rittich (27131185),David Rittich,27131185,G,8100,WPG@STL 03/19/2023 07:00PM ET,WPG,9.95
C,Elias Pettersson (27130739),Elias Pettersson,27130739,C/UTIL,8000,VAN@ANH 03/19/2023 08:00PM ET,VAN,16.22
G,Jaroslav Halak (27131186),Jaroslav Halak,27131186,G,8000,NSH@NYR 03/19/2023 07:00PM ET,NYR,10.50
G,Thatcher Demko (27131187),Thatcher Demko,27131187,G,7900,VAN@ANH 03/19/2023 08:00PM ET,VAN,11.63
G,Vitek Vanecek (27131188),Vitek Vanecek,27131188,G,7800,NJ@TB 03/19/2023 07:00PM ET,NJ,12.79
G,Akira Schmid (27131189),Akira Schmid,27131189,G,7800,NJ@TB 03/19/2023 07:00PM ET,NJ,12.74
G,Collin Delia (27131190),Collin Delia,27131190,G,7700,VAN@ANH 03/19/2023 08:00PM ET,VAN,8.31
RW,Nikita Kucherov (27130827),Nikita Kucherov,27130827,W/UTIL,7700,NJ@TB 03/19/2023 07:00PM ET,TB,15.12
G,Andrei Vasilevskiy (27131191),Andrei Vasilevskiy,27131191,G,7600,NJ@TB 03/19/2023 07:00PM ET,TB,15.55
G,John Gibson (27131192),John Gibson,27131192,G,7500,VAN@ANH 03/19/2023 08:00PM ET,ANH,14.48
G,Lukas Dostal (27131193),Lukas Dostal,27131193,G,7500,VAN@ANH 03/19/2023 08:00PM ET,ANH,14.48
LW,Timo Meier (27130829),Timo Meier,27130829,W/UTIL,7500,NJ@TB 03/19/2023 07:00PM ET,NJ,15.01
G,Brian Elliott (27131194),Brian Elliott,27131194,G,7400,NJ@TB 03/19/2023 07:00PM ET,TB,12.61
RW,Jordan Kyrou (27130831),Jordan Kyrou,27130831,W/UTIL,7300,WPG@STL 03/19/2023 07:00PM ET,STL,13.90
G,Juuse Saros (27131195),Juuse Saros,27131195,G,7200,NSH@NYR 03/19/2023 07:00PM ET,NSH,15.38
G,Kevin Lankinen (27131196),Kevin Lankinen,27131196,G,7200,NSH@NYR 03/19/2023 07:00PM ET,NSH,15.84
C,Brayden Point (27130741),Brayden Point,27130741,C/UTIL,7200,NJ@TB 03/19/2023 07:00PM ET,TB,13.53
D,Dougie Hamilton (27131023),Dougie Hamilton,27131023,D/UTIL,7200,NJ@TB 03/19/2023 07:00PM ET,NJ,13.42
C,Mika Zibanejad (27130743),Mika Zibanejad,27130743,C/UTIL,7100,NSH@NYR 03/19/2023 07:00PM ET,NYR,13.97
G,Jordan Binnington (27131197),Jordan Binnington,27131197,G,7100,WPG@STL 03/19/2023 07:00PM ET,STL,10.78
G,Thomas Greiss (27131198),Thomas Greiss,27131198,G,7100,WPG@STL 03/19/2023 07:00PM ET,STL,12.16
G,Joel Hofer (27131199),Joel Hofer,27131199,G,7100,WPG@STL 03/19/2023 07:00PM ET,STL,21.4
C,Steven Stamkos (27130745),Steven Stamkos,27130745,C/UTIL,7000,NJ@TB 03/19/2023 07:00PM ET,TB,13.26
LW,Kyle Connor (27130833),Kyle Connor,27130833,W/UTIL,6900,WPG@STL 03/19/2023 07:00PM ET,WPG,13.38
D,Josh Morrissey (27131025),Josh Morrissey,27131025,D/UTIL,6800,WPG@STL 03/19/2023 07:00PM ET,WPG,12.33
C,Nico Hischier (27130747),Nico Hischier,27130747,C/UTIL,6600,NJ@TB 03/19/2023 07:00PM ET,NJ,13.41
G,Arturs Silovs (27131200),Arturs Silovs,27131200,G,6500,VAN@ANH 03/19/2023 08:00PM ET,VAN,13.72
G,Spencer Martin (27131201),Spencer Martin,27131201,G,6500,VAN@ANH 03/19/2023 08:00PM ET,VAN,7.09
G,Anthony Stolarz (27131205),Anthony Stolarz,27131205,G,6500,VAN@ANH 03/19/2023 08:00PM ET,ANH,9.61
G,Olle Eriksson Ek (27131206),Olle Eriksson Ek,27131206,G,6500,VAN@ANH 03/19/2023 08:00PM ET,ANH,0
G,Yaroslav Askarov (27131208),Yaroslav Askarov,27131208,G,6500,NSH@NYR 03/19/2023 07:00PM ET,NSH,7.7
C,Pierre-Luc Dubois (27130749),Pierre-Luc Dubois,27130749,C/UTIL,6500,WPG@STL 03/19/2023 07:00PM ET,WPG,11.51
G,Arvid Holm (27131207),Arvid Holm,27131207,G,6500,WPG@STL 03/19/2023 07:00PM ET,WPG,0
G,MacKenzie Blackwood (27131202),MacKenzie Blackwood,27131202,G,6500,NJ@TB 03/19/2023 07:00PM ET,NJ,11.38
G,Jonathan Bernier (27131203),Jonathan Bernier,27131203,G,6500,NJ@TB 03/19/2023 07:00PM ET,NJ,0
G,Nico Daws (27131204),Nico Daws,27131204,G,6500,NJ@TB 03/19/2023 07:00PM ET,NJ,0
C,Pavel Buchnevich (27130751),Pavel Buchnevich,27130751,C/UTIL,6400,WPG@STL 03/19/2023 07:00PM ET,STL,11.43
C,J.T. Miller (27130753),J.T. Miller,27130753,C/UTIL,6300,VAN@ANH 03/19/2023 08:00PM ET,VAN,11.83
LW,Filip Forsberg (27130835),Filip Forsberg,27130835,W/UTIL,6300,NSH@NYR 03/19/2023 07:00PM ET,NSH,11.90
RW,Patrick Kane (27130837),Patrick Kane,27130837,W/UTIL,6100,NSH@NYR 03/19/2023 07:00PM ET,NYR,11.52
LW,Artemi Panarin (27130839),Artemi Panarin,27130839,W/UTIL,6000,NSH@NYR 03/19/2023 07:00PM ET,NYR,11.51
RW,Troy Terry (27130841),Troy Terry,27130841,W/UTIL,5900,VAN@ANH 03/19/2023 08:00PM ET,ANH,10.46
D,Jacob Trouba (27131027),Jacob Trouba,27131027,D/UTIL,5900,NSH@NYR 03/19/2023 07:00PM ET,NYR,11.50
C,Mark Scheifele (27130755),Mark Scheifele,27130755,C/UTIL,5900,WPG@STL 03/19/2023 07:00PM ET,WPG,11.56
D,Adam Fox (27131029),Adam Fox,27131029,D/UTIL,5800,NSH@NYR 03/19/2023 07:00PM ET,NYR,11.26
LW,Nikolaj Ehlers (27130843),Nikolaj Ehlers,27130843,W/UTIL,5800,WPG@STL 03/19/2023 07:00PM ET,WPG,10.80
D,Victor Hedman (27131031),Victor Hedman,27131031,D/UTIL,5700,NJ@TB 03/19/2023 07:00PM ET,TB,10.85
C,Trevor Zegras (27130757),Trevor Zegras,27130757,C/UTIL,5600,VAN@ANH 03/19/2023 08:00PM ET,ANH,9.87
LW,Chris Kreider (27130845),Chris Kreider,27130845,W/UTIL,5600,NSH@NYR 03/19/2023 07:00PM ET,NYR,11.16
D,Mikhail Sergachev (27131033),Mikhail Sergachev,27131033,D/UTIL,5600,NJ@TB 03/19/2023 07:00PM ET,TB,10.82
LW,Frank Vatrano (27130847),Frank Vatrano,27130847,W/UTIL,5500,VAN@ANH 03/19/2023 08:00PM ET,ANH,9.5
D,Justin Faulk (27131035),Justin Faulk,27131035,D/UTIL,5500,WPG@STL 03/19/2023 07:00PM ET,STL,9.69
LW,Andrei Kuzmenko (27130849),Andrei Kuzmenko,27130849,W/UTIL,5400,VAN@ANH 03/19/2023 08:00PM ET,VAN,9.82
C,Vincent Trocheck (27130759),Vincent Trocheck,27130759,C/UTIL,5400,NSH@NYR 03/19/2023 07:00PM ET,NYR,10.71
D,Quinn Hughes (27131037),Quinn Hughes,27131037,D/UTIL,5300,VAN@ANH 03/19/2023 08:00PM ET,VAN,9.83
LW,Adam Henrique (27130853),Adam Henrique,27130853,W/UTIL,5200,VAN@ANH 03/19/2023 08:00PM ET,ANH,8.62
RW,Jesper Bratt (27130851),Jesper Bratt,27130851,W/UTIL,5200,NJ@TB 03/19/2023 07:00PM ET,NJ,10.47
RW,Matt Duchene (27130855),Matt Duchene,27130855,W/UTIL,5100,NSH@NYR 03/19/2023 07:00PM ET,NSH,9.62
D,Cam Fowler (27131039),Cam Fowler,27131039,D/UTIL,5000,VAN@ANH 03/19/2023 08:00PM ET,ANH,7.84
RW,Vladimir Tarasenko (27130857),Vladimir Tarasenko,27130857,W/UTIL,4900,NSH@NYR 03/19/2023 07:00PM ET,NYR,9.88
