Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
D,Erik Karlsson (27136664),Erik Karlsson,27136664,D/UTIL,6900,SJ@EDM 03/20/2023 09:30PM ET,SJ,13.78
G,Kaapo Kahkonen (27136881),Kaapo Kahkonen,27136881,G,6900,SJ@EDM 03/20/2023 09:30PM ET,SJ,8.65
G,James Reimer (27136882),James Reimer,27136882,G,6900,SJ@EDM 03/20/2023 09:30PM ET,SJ,10.93
G,Anton Khudobin (27136883),Anton Khudobin,27136883,G,6800,CHI@COL 03/20/2023 09:00PM ET,CHI,0
LW,Jake Guentzel (27136434),Jake Guentzel,27136434,W/UTIL,6800,OTT@PIT 03/20/2023 07:00PM ET,PIT,12.94
C,Aleksander Barkov (27136306),Aleksander Barkov,27136306,C/UTIL,6700,FLA@DET 03/20/2023 07:00PM ET,FLA,13.26
C,Dylan Larkin (27136308),Dylan Larkin,27136308,C/UTIL,6600,FLA@DET 03/20/2023 07:00PM ET,DET,12.42
LW,Kevin Fiala (27136436),Kevin Fiala,27136436,W/UTIL,6600,CGY@LA 03/20/2023 10:30PM ET,LA,12.13
G,Pavel Francouz (27136884),Pavel Francouz,27136884,G,6500,CHI@COL 03/20/2023 09:00PM ET,COL,15.63
G,Keith Kinkaid (27136885),Keith Kinkaid,27136885,G,6500,CHI@COL 03/20/2023 09:00PM ET,COL,12.8
G,Justus Annunen (27136886),Justus Annunen,27136886,G,6500,CHI@COL 03/20/2023 09:00PM ET,COL,5.1
G,Petr Mrazek (27136887),Petr Mrazek,27136887,G,6500,CHI@COL 03/20/2023 09:00PM ET,CHI,11.28
G,Jaxson Stauber (27136888),Jaxson Stauber,27136888,G,6500,CHI@COL 03/20/2023 09:00PM ET,CHI,15.38
G,Arvid Soderblom (27136889),Arvid Soderblom,27136889,G,6500,CHI@COL 03/20/2023 09:00PM ET,CHI,9.57
LW,Carter Verhaeghe (27136438),Carter Verhaeghe,27136438,W/UTIL,6500,FLA@DET 03/20/2023 07:00PM ET,FLA,12.64
G,Spencer Knight (27136894),Spencer Knight,27136894,G,6500,FLA@DET 03/20/2023 07:00PM ET,FLA,12.36
G,Alex Lyon (27136895),Alex Lyon,27136895,G,6500,FLA@DET 03/20/2023 07:00PM ET,FLA,11.92
G,Alex Nedeljkovic (27136897),Alex Nedeljkovic,27136897,G,6500,FLA@DET 03/20/2023 07:00PM ET,DET,9.49
G,Mike Smith (27136892),Mike Smith,27136892,G,6500,SJ@EDM 03/20/2023 09:30PM ET,EDM,0
G,Calvin Pickard (27136893),Calvin Pickard,27136893,G,6500,SJ@EDM 03/20/2023 09:30PM ET,EDM,0
G,Aaron Dell (27136900),Aaron Dell,27136900,G,6500,SJ@EDM 03/20/2023 09:30PM ET,SJ,8.58
G,Eetu Makiniemi (27136901),Eetu Makiniemi,27136901,G,6500,SJ@EDM 03/20/2023 09:30PM ET,SJ,8.9
G,Jacob Ingham (27136890),Jacob Ingham,27136890,G,6500,CGY@LA 03/20/2023 10:30PM ET,LA,0
G,Cal Petersen (27136891),Cal Petersen,27136891,G,6500,CGY@LA 03/20/2023 10:30PM ET,LA,7.41
G,Dustin Tokarski (27136896),Dustin Tokarski,27136896,G,6500,OTT@PIT 03/20/2023 07:00PM ET,PIT,10.88
G,Cam Talbot (27136898),Cam Talbot,27136898,G,6500,OTT@PIT 03/20/2023 07:00PM ET,OTT,11.6
G,Anton Forsberg (27136899),Anton Forsberg,27136899,G,6500,OTT@PIT 03/20/2023 07:00PM ET,OTT,11.64
RW,Tyler Toffoli (27136440),Tyler Toffoli,27136440,W/UTIL,6400,CGY@LA 03/20/2023 10:30PM ET,CGY,11.47
LW,Ryan Nugent-Hopkins (27136442),Ryan Nugent-Hopkins,27136442,W/UTIL,6300,SJ@EDM 03/20/2023 09:30PM ET,EDM,12.58
C,Evgeni Malkin (27136310),Evgeni Malkin,27136310,C/UTIL,6300,OTT@PIT 03/20/2023 07:00PM ET,PIT,12.18
D,Jakob Chychrun (27136666),Jakob Chychrun,27136666,D/UTIL,6300,OTT@PIT 03/20/2023 07:00PM ET,OTT,12.29
LW,Evander Kane (27136444),Evander Kane,27136444,W/UTIL,6200,SJ@EDM 03/20/2023 09:30PM ET,EDM,12.7
LW,Valeri Nichushkin (27136446),Valeri Nichushkin,27136446,W/UTIL,6100,CHI@COL 03/20/2023 09:00PM ET,COL,12.11
D,Brandon Montour (27136668),Brandon Montour,27136668,D/UTIL,6100,FLA@DET 03/20/2023 07:00PM ET,FLA,11.92
RW,Adrian Kempe (27136448),Adrian Kempe,27136448,W/UTIL,6000,CGY@LA 03/20/2023 10:30PM ET,LA,11.04
C,Anze Kopitar (27136312),Anze Kopitar,27136312,C/UTIL,5900,CGY@LA 03/20/2023 10:30PM ET,LA,11.20
LW,Alex DeBrincat (27136450),Alex DeBrincat,27136450,W/UTIL,5900,OTT@PIT 03/20/2023 07:00PM ET,OTT,11.52
D,Kris Letang (27136670),Kris Letang,27136670,D/UTIL,5900,OTT@PIT 03/20/2023 07:00PM ET,PIT,11.13
LW,Gabriel Landeskog (27136452),Gabriel Landeskog,27136452,W/UTIL,5800,CHI@COL 03/20/2023 09:00PM ET,COL,0
D,Aaron Ekblad (27136672),Aaron Ekblad,27136672,D/UTIL,5800,FLA@DET 03/20/2023 07:00PM ET,FLA,11.10
RW,Rickard Rakell (27136454),Rickard Rakell,27136454,W/UTIL,5800,OTT@PIT 03/20/2023 07:00PM ET,PIT,11.15
D,Seth Jones (27136674),Seth Jones,27136674,D/UTIL,5700,CHI@COL 03/20/2023 09:00PM ET,CHI,10.72
RW,Claude Giroux (27136456),Claude Giroux,27136456,W/UTIL,5700,OTT@PIT 03/20/2023 07:00PM ET,OTT,11.15
RW,Viktor Arvidsson (27136458),Viktor Arvidsson,27136458,W/UTIL,5600,CGY@LA 03/20/2023 10:30PM ET,LA,10.56
RW,Sam Reinhart (27136460),Sam Reinhart,27136460,W/UTIL,5500,FLA@DET 03/20/2023 07:00PM ET,FLA,10.65
C,Logan Couture (27136314),Logan Couture,27136314,C/UTIL,5500,SJ@EDM 03/20/2023 09:30PM ET,SJ,10.84
D,Rasmus Andersson (27136676),Rasmus Andersson,27136676,D/UTIL,5500,CGY@LA 03/20/2023 10:30PM ET,CGY,10.84
C,Nazem Kadri (27136316),Nazem Kadri,27136316,C/UTIL,5400,CGY@LA 03/20/2023 10:30PM ET,CGY,10.91
D,Thomas Chabot (27136678),Thomas Chabot,27136678,D/UTIL,5400,OTT@PIT 03/20/2023 07:00PM ET,OTT,11.02
D,Darnell Nurse (27136680),Darnell Nurse,27136680,D/UTIL,5300,SJ@EDM 03/20/2023 09:30PM ET,EDM,10.66
C,Mikael Backlund (27136318),Mikael Backlund,27136318,C/UTIL,5300,CGY@LA 03/20/2023 10:30PM ET,CGY,10.74
RW,Drake Batherson (27136462),Drake Batherson,27136462,W/UTIL,5300,OTT@PIT 03/20/2023 07:00PM ET,OTT,10.51
D,Moritz Seider (27136682),Moritz Seider,27136682,D/UTIL,5200,FLA@DET 03/20/2023 07:00PM ET,DET,10.22
C,Tomas Hertl (27136320),Tomas Hertl,27136320,C/UTIL,5200,SJ@EDM 03/20/2023 09:30PM ET,SJ,10.15
LW,Artturi Lehkonen (27136464),Artturi Lehkonen,27136464,W/UTIL,5100,CHI@COL 03/20/2023 09:00PM ET,COL,9.94
C,Sam Bennett (27136322),Sam Bennett,27136322,C/UTIL,5100,FLA@DET 03/20/2023 07:00PM ET,FLA,10.12
D,Devon Toews (27136684),Devon Toews,27136684,D/UTIL,5000,CHI@COL 03/20/2023 09:00PM ET,COL,9.37
C,Elias Lindholm (27136324),Elias Lindholm,27136324,C/UTIL,5000,CGY@LA 03/20/2023 10:30PM ET,CGY,10.00
LW,Evan Rodrigues (27136466),Evan Rodrigues,27136466,W/UTIL,4900,CHI@COL 03/20/2023 09:00PM ET,COL,9.55
D,Noah Hanifin (27136686),Noah Hanifin,27136686,D/UTIL,4900,CGY@LA 03/20/2023 10:30PM ET,CGY,9.1
D,Drew Doughty (27136688),Drew Doughty,27136688,D/UTIL,4800,CGY@LA 03/20/2023 10:30PM ET,LA,8.66
LW,Jason Zucker (27136468),Jason Zucker,27136468,W/UTIL,4800,OTT@PIT 03/20/2023 07:00PM ET,PIT,9.21
C,J.T. Compher (27136326),J.T. Compher,27136326,C/UTIL,4700,CHI@COL 03/20/2023 09:00PM ET,COL,8.97
D,Jake Walman (27136690),Jake Walman,27136690,D/UTIL,4700,FLA@DET 03/20/2023 07:00PM ET,DET,8.64
RW,Bryan Rust (27136470),Bryan Rust,27136470,W/UTIL,4600,OTT@PIT 03/20/2023 07:00PM ET,PIT,8.69
D,Jeff Petry (27136692),Jeff Petry,27136692,D/UTIL,4600,OTT@PIT 03/20/2023 07:00PM ET,PIT,8.85
D,Gustav Forsling (27136694),Gustav Forsling,27136694,D/UTIL,4500,FLA@DET 03/20/2023 07:00PM ET,FLA,9.12
C,Phillip Danault (27136328),Phillip Danault,27136328,C/UTIL,4500,CGY@LA 03/20/2023 10:30PM ET,LA,8.81
RW,Gabriel Vilardi (27136472),Gabriel Vilardi,27136472,W/UTIL,4500,CGY@LA 03/20/2023 10:30PM ET,LA,8.49
RW,David Perron (27136474),David Perron,27136474,W/UTIL,4400,FLA@DET 03/20/2023 07:00PM ET,DET,8.33
D,Ben Chiarot (27136698),Ben Chiarot,27136698,D/UTIL,4400,FLA@DET 03/20/2023 07:00PM ET,DET,8.02
D,Sean Durzi (27136696),Sean Durzi,27136696,D/UTIL,4400,CGY@LA 03/20/2023 10:30PM ET,LA,8.68
D,Matt Roy (27136700),Matt Roy,27136700,D/UTIL,4300,CGY@LA 03/20/2023 10:30PM ET,LA,8.26
LW,Dominik Kubalik (27136476),Dominik Kubalik,27136476,W/UTIL,4200,FLA@DET 03/20/2023 07:00PM ET,DET,8.12
D,MacKenzie Weegar (27136702),MacKenzie Weegar,27136702,D/UTIL,4200,CGY@LA 03/20/2023 10:30PM ET,CGY,7.19
RW,Lucas Raymond (27136478),Lucas Raymond,27136478,W/UTIL,4100,FLA@DET 03/20/2023 07:00PM ET,DET,7.53
D,Evan Bouchard (27136704),Evan Bouchard,27136704,D/UTIL,4100,SJ@EDM 03/20/2023 09:30PM ET,EDM,6.77
D,Bowen Byram (27136706),Bowen Byram,27136706,D/UTIL,4000,CHI@COL 03/20/2023 09:00PM ET,COL,8.36
RW,Alexander Barabanov (27136482),Alexander Barabanov,27136482,W/UTIL,4000,SJ@EDM 03/20/2023 09:30PM ET,SJ,7.85
LW,Trevor Moore (27136480),Trevor Moore,27136480,W/UTIL,4000,CGY@LA 03/20/2023 10:30PM ET,LA,8.25
C,Jonathan Toews (27136330),Jonathan Toews,27136330,C/UTIL,3900,CHI@COL 03/20/2023 09:00PM ET,CHI,7.66
D,Samuel Girard (27136708),Samuel Girard,27136708,D/UTIL,3900,CHI@COL 03/20/2023 09:00PM ET,COL,8.14
RW,Anthony Duclair (27136486),Anthony Duclair,27136486,W/UTIL,3900,FLA@DET 03/20/2023 07:00PM ET,FLA,7.11
LW,Jonathan Huberdeau (27136484),Jonathan Huberdeau,27136484,W/UTIL,3900,CGY@LA 03/20/2023 10:30PM ET,CGY,7.29
LW,Lukas Reichel (27136488),Lukas Reichel,27136488,W/UTIL,3800,CHI@COL 03/20/2023 09:00PM ET,CHI,7.6
RW,Blake Coleman (27136490),Blake Coleman,27136490,W/UTIL,3800,CGY@LA 03/20/2023 10:30PM ET,CGY,8.03
D,Jake Sanderson (27136710),Jake Sanderson,27136710,D/UTIL,3800,OTT@PIT 03/20/2023 07:00PM ET,OTT,8.00
LW,Eetu Luostarinen (27136494),Eetu Luostarinen,27136494,W/UTIL,3700,FLA@DET 03/20/2023 07:00PM ET,FLA,7.02
D,Mattias Ekholm (27136712),Mattias Ekholm,27136712,D/UTIL,3700,SJ@EDM 03/20/2023 09:30PM ET,EDM,7.31
LW,Andrew Mangiapane (27136492),Andrew Mangiapane,27136492,W/UTIL,3700,CGY@LA 03/20/2023 10:30PM ET,CGY,7.10
RW,Andreas Athanasiou (27136496),Andreas Athanasiou,27136496,W/UTIL,3600,CHI@COL 03/20/2023 09:00PM ET,CHI,6.50
D,Josh Manson (27136714),Josh Manson,27136714,D/UTIL,3600,CHI@COL 03/20/2023 09:00PM ET,COL,7.25
C,Anton Lundell (27136332),Anton Lundell,27136332,C/UTIL,3600,FLA@DET 03/20/2023 07:00PM ET,FLA,7.13
LW,William Eklund (27136498),William Eklund,27136498,W/UTIL,3600,SJ@EDM 03/20/2023 09:30PM ET,SJ,7.48
D,Marcus Pettersson (27136716),Marcus Pettersson,27136716,D/UTIL,3600,OTT@PIT 03/20/2023 07:00PM ET,PIT,7.39
D,Travis Hamonic (27136718),Travis Hamonic,27136718,D/UTIL,3600,OTT@PIT 03/20/2023 07:00PM ET,OTT,7.86
LW,Tyler Johnson (27136500),Tyler Johnson,27136500,W/UTIL,3500,CHI@COL 03/20/2023 09:00PM ET,CHI,7.55
LW,Quinton Byfield (27136502),Quinton Byfield,27136502,W/UTIL,3500,CGY@LA 03/20/2023 10:30PM ET,LA,5.07
C,Shane Pinto (27136334),Shane Pinto,27136334,C/UTIL,3500,OTT@PIT 03/20/2023 07:00PM ET,OTT,6.88
D,Caleb Jones (27136720),Caleb Jones,27136720,D/UTIL,3400,CHI@COL 03/20/2023 09:00PM ET,CHI,5.86
C,Andrew Copp (27136336),Andrew Copp,27136336,C/UTIL,3400,FLA@DET 03/20/2023 07:00PM ET,DET,6.30
LW,Michael Rasmussen (27136506),Michael Rasmussen,27136506,W/UTIL,3400,FLA@DET 03/20/2023 07:00PM ET,DET,7.11
D,Radko Gudas (27136722),Radko Gudas,27136722,D/UTIL,3400,FLA@DET 03/20/2023 07:00PM ET,FLA,6.60
LW,Alex Iafallo (27136504),Alex Iafallo,27136504,W/UTIL,3400,CGY@LA 03/20/2023 10:30PM ET,LA,7.79
C,Philipp Kurashev (27136338),Philipp Kurashev,27136338,C/UTIL,3300,CHI@COL 03/20/2023 09:00PM ET,CHI,5.66
LW,Dillon Dube (27136508),Dillon Dube,27136508,W/UTIL,3300,CGY@LA 03/20/2023 10:30PM ET,CGY,6.96
RW,Arthur Kaliyev (27136510),Arthur Kaliyev,27136510,W/UTIL,3300,CGY@LA 03/20/2023 10:30PM ET,LA,7.22
D,Chris Tanev (27136724),Chris Tanev,27136724,D/UTIL,3300,CGY@LA 03/20/2023 10:30PM ET,CGY,6.56
D,Mikey Anderson (27136726),Mikey Anderson,27136726,D/UTIL,3300,CGY@LA 03/20/2023 10:30PM ET,LA,6.21
LW,Pius Suter (27136512),Pius Suter,27136512,W/UTIL,3200,FLA@DET 03/20/2023 07:00PM ET,DET,4.93
RW,Robby Fabbri (27136514),Robby Fabbri,27136514,W/UTIL,3200,FLA@DET 03/20/2023 07:00PM ET,DET,6.62
D,Cody Ceci (27136730),Cody Ceci,27136730,D/UTIL,3200,SJ@EDM 03/20/2023 09:30PM ET,EDM,5.22
D,Radim Simek (27136732),Radim Simek,27136732,D/UTIL,3200,SJ@EDM 03/20/2023 09:30PM ET,SJ,5.11
D,Vladislav Gavrikov (27136728),Vladislav Gavrikov,27136728,D/UTIL,3200,CGY@LA 03/20/2023 10:30PM ET,LA,6.14
C,Mikael Granlund (27136340),Mikael Granlund,27136340,C/UTIL,3200,OTT@PIT 03/20/2023 07:00PM ET,PIT,6.52
C,Jason Dickinson (27136342),Jason Dickinson,27136342,C/UTIL,3100,CHI@COL 03/20/2023 09:00PM ET,CHI,6.26
RW,Alex Chiasson (27136518),Alex Chiasson,27136518,W/UTIL,3100,FLA@DET 03/20/2023 07:00PM ET,DET,7.61
D,Olli Maatta (27136738),Olli Maatta,27136738,D/UTIL,3100,FLA@DET 03/20/2023 07:00PM ET,DET,5.88
RW,Kailer Yamamoto (27136516),Kailer Yamamoto,27136516,W/UTIL,3100,SJ@EDM 03/20/2023 09:30PM ET,EDM,5.83
D,Brett Kulak (27136734),Brett Kulak,27136734,D/UTIL,3100,SJ@EDM 03/20/2023 09:30PM ET,EDM,5.97
D,Dmitry Kulikov (27136736),Dmitry Kulikov,27136736,D/UTIL,3100,OTT@PIT 03/20/2023 07:00PM ET,PIT,6.26
D,Artem Zub (27136740),Artem Zub,27136740,D/UTIL,3100,OTT@PIT 03/20/2023 07:00PM ET,OTT,4.52
RW,Taylor Raddysh (27136520),Taylor Raddysh,27136520,W/UTIL,3000,CHI@COL 03/20/2023 09:00PM ET,CHI,6.72
C,Eric Staal (27136344),Eric Staal,27136344,C/UTIL,3000,FLA@DET 03/20/2023 07:00PM ET,FLA,5.92
LW,Andreas Johnsson (27136524),Andreas Johnsson,27136524,W/UTIL,3000,SJ@EDM 03/20/2023 09:30PM ET,SJ,3.81
D,Derrick Pouliot (27136746),Derrick Pouliot,27136746,D/UTIL,3000,SJ@EDM 03/20/2023 09:30PM ET,SJ,3.25
LW,Jakob Pelletier (27136522),Jakob Pelletier,27136522,W/UTIL,3000,CGY@LA 03/20/2023 10:30PM ET,CGY,5.84
D,Sean Walker (27136742),Sean Walker,27136742,D/UTIL,3000,CGY@LA 03/20/2023 10:30PM ET,LA,5.92
D,Brian Dumoulin (27136744),Brian Dumoulin,27136744,D/UTIL,3000,OTT@PIT 03/20/2023 07:00PM ET,PIT,5.79
LW,Anders Bjork (27136526),Anders Bjork,27136526,W/UTIL,2900,CHI@COL 03/20/2023 09:00PM ET,CHI,5.92
D,Erik Johnson (27136748),Erik Johnson,27136748,D/UTIL,2900,CHI@COL 03/20/2023 09:00PM ET,COL,5.71
D,Connor Murphy (27136750),Connor Murphy,27136750,D/UTIL,2900,CHI@COL 03/20/2023 09:00PM ET,CHI,5.85
C,Nick Bjugstad (27136346),Nick Bjugstad,27136346,C/UTIL,2900,SJ@EDM 03/20/2023 09:30PM ET,EDM,6.54
RW,Warren Foegele (27136528),Warren Foegele,27136528,W/UTIL,2900,SJ@EDM 03/20/2023 09:30PM ET,EDM,6.14
RW,Fabian Zetterlund (27136530),Fabian Zetterlund,27136530,W/UTIL,2900,SJ@EDM 03/20/2023 09:30PM ET,SJ,5.56
D,Matt Benning (27136752),Matt Benning,27136752,D/UTIL,2900,SJ@EDM 03/20/2023 09:30PM ET,SJ,5.7
C,Alex Newhook (27136348),Alex Newhook,27136348,C/UTIL,2800,CHI@COL 03/20/2023 09:00PM ET,COL,5.36
RW,Jonatan Berggren (27136534),Jonatan Berggren,27136534,W/UTIL,2800,FLA@DET 03/20/2023 07:00PM ET,DET,5.48
D,Marc Staal (27136758),Marc Staal,27136758,D/UTIL,2800,FLA@DET 03/20/2023 07:00PM ET,FLA,4.56
C,Nico Sturm (27136350),Nico Sturm,27136350,C/UTIL,2800,SJ@EDM 03/20/2023 09:30PM ET,SJ,6.03
RW,Kevin Labanc (27136536),Kevin Labanc,27136536,W/UTIL,2800,SJ@EDM 03/20/2023 09:30PM ET,SJ,6.27
D,Mario Ferraro (27136760),Mario Ferraro,27136760,D/UTIL,2800,SJ@EDM 03/20/2023 09:30PM ET,SJ,5.34
LW,Nick Ritchie (27136532),Nick Ritchie,27136532,W/UTIL,2800,CGY@LA 03/20/2023 10:30PM ET,CGY,5.35
D,Nikita Zadorov (27136754),Nikita Zadorov,27136754,D/UTIL,2800,CGY@LA 03/20/2023 10:30PM ET,CGY,5.18
D,Michael Stone (27136756),Michael Stone,27136756,D/UTIL,2800,CGY@LA 03/20/2023 10:30PM ET,CGY,6.61
RW,Denis Malgin (27136538),Denis Malgin,27136538,W/UTIL,2700,CHI@COL 03/20/2023 09:00PM ET,COL,4.76
D,Jarred Tinordi (27136762),Jarred Tinordi,27136762,D/UTIL,2700,CHI@COL 03/20/2023 09:00PM ET,CHI,5.01
LW,Filip Zadina (27136540),Filip Zadina,27136540,W/UTIL,2700,FLA@DET 03/20/2023 07:00PM ET,DET,4.57
D,Robert Hagg (27136766),Robert Hagg,27136766,D/UTIL,2700,FLA@DET 03/20/2023 07:00PM ET,DET,4.79
C,Blake Lizotte (27136352),Blake Lizotte,27136352,C/UTIL,2700,CGY@LA 03/20/2023 10:30PM ET,LA,5.35
D,Alexander Edler (27136764),Alexander Edler,27136764,D/UTIL,2700,CGY@LA 03/20/2023 10:30PM ET,LA,5.18
C,Jeff Carter (27136354),Jeff Carter,27136354,C/UTIL,2700,OTT@PIT 03/20/2023 07:00PM ET,PIT,6.00
LW,Derick Brassard (27136542),Derick Brassard,27136542,W/UTIL,2700,OTT@PIT 03/20/2023 07:00PM ET,OTT,5.21
C,Lars Eller (27136356),Lars Eller,27136356,C/UTIL,2600,CHI@COL 03/20/2023 09:00PM ET,COL,5.03
RW,Logan O'Connor (27136544),Logan O'Connor,27136544,W/UTIL,2600,CHI@COL 03/20/2023 09:00PM ET,COL,5.01
RW,Joey Anderson (27136546),Joey Anderson,27136546,W/UTIL,2600,CHI@COL 03/20/2023 09:00PM ET,CHI,4.54
D,Jack Johnson (27136768),Jack Johnson,27136768,D/UTIL,2600,CHI@COL 03/20/2023 09:00PM ET,COL,4.76
LW,Ryan Lomberg (27136548),Ryan Lomberg,27136548,W/UTIL,2600,FLA@DET 03/20/2023 07:00PM ET,FLA,4.39
C,Ryan McLeod (27136358),Ryan McLeod,27136358,C/UTIL,2600,SJ@EDM 03/20/2023 09:30PM ET,EDM,5.44
LW,Noah Gregor (27136550),Noah Gregor,27136550,W/UTIL,2600,SJ@EDM 03/20/2023 09:30PM ET,SJ,5.36
D,Nikolai Knyzhov (27136772),Nikolai Knyzhov,27136772,D/UTIL,2600,SJ@EDM 03/20/2023 09:30PM ET,SJ,4.17
D,Marc-Edouard Vlasic (27136774),Marc-Edouard Vlasic,27136774,D/UTIL,2600,SJ@EDM 03/20/2023 09:30PM ET,SJ,4.94
D,Jacob MacDonald (27136776),Jacob MacDonald,27136776,D/UTIL,2600,SJ@EDM 03/20/2023 09:30PM ET,SJ,3.66
D,Jordan Spence (27136770),Jordan Spence,27136770,D/UTIL,2600,CGY@LA 03/20/2023 10:30PM ET,LA,3.58
C,Ridly Greig (27136360),Ridly Greig,27136360,C/UTIL,2600,OTT@PIT 03/20/2023 07:00PM ET,OTT,4.53
C,Darren Helm (27136362),Darren Helm,27136362,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,1.16
C,Gustav Rydahl (27136364),Gustav Rydahl,27136364,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,0
C,Callahan Burke (27136366),Callahan Burke,27136366,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,2.8
C,Ben Meyers (27136368),Ben Meyers,27136368,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,1.92
C,MacKenzie Entwistle (27136370),MacKenzie Entwistle,27136370,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,CHI,2.72
C,Jujhar Khaira (27136372),Jujhar Khaira,27136372,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,CHI,4.4
C,Cole Guttman (27136374),Cole Guttman,27136374,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,CHI,6.67
C,Brett Seney (27136376),Brett Seney,27136376,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,CHI,3.89
C,Luke Philp (27136378),Luke Philp,27136378,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,CHI,1.67
C,Jalen Luypen (27136380),Jalen Luypen,27136380,C/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,CHI,0
LW,Andrew Cogliano (27136552),Andrew Cogliano,27136552,W/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,4.59
LW,Matt Nieto (27136554),Matt Nieto,27136554,W/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,5.14
RW,Alex Galchenyuk (27136556),Alex Galchenyuk,27136556,W/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,1.01
RW,Jean-Luc Foudy (27136558),Jean-Luc Foudy,27136558,W/UTIL,2500,CHI@COL 03/20/2023 09:00PM ET,COL,2.29
