Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
D,Justin Schultz (26924751),Justin Schultz,26924751,D/UTIL,3500,OTT@SEA 03/09/2023 10:00PM ET,SEA,6.86
LW,Yegor Sharangovich (26924231),Yegor Sharangovich,26924231,W/UTIL,3500,NJ@WAS 03/09/2023 07:00PM ET,NJ,6.63
D,J.J. Moser (26924759),J.J. Moser,26924759,D/UTIL,3400,NSH@ARI 03/09/2023 09:00PM ET,ARI,6.14
D,Matt Grzelcyk (26924755),Matt Grzelcyk,26924755,D/UTIL,3400,EDM@BOS 03/09/2023 07:30PM ET,BOS,6.35
D,Mattias Ekholm (26924765),Mattias Ekholm,26924765,D/UTIL,3400,EDM@BOS 03/09/2023 07:30PM ET,EDM,6.90
C,Jordan Staal (26923897),Jordan Staal,26923897,C/UTIL,3400,PHI@CAR 03/09/2023 07:00PM ET,CAR,6.38
LW,Joel Farabee (26924239),Joel Farabee,26924239,W/UTIL,3400,PHI@CAR 03/09/2023 07:00PM ET,PHI,6.07
D,Justin Barron (26924757),Justin Barron,26924757,D/UTIL,3400,NYR@MON 03/09/2023 07:00PM ET,MON,4.97
C,Alex Wennberg (26923899),Alex Wennberg,26923899,C/UTIL,3400,OTT@SEA 03/09/2023 10:00PM ET,SEA,6.41
RW,Fabian Zetterlund (26924243),Fabian Zetterlund,26924243,W/UTIL,3400,SJ@STL 03/09/2023 08:00PM ET,SJ,5.66
