,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
brady7400qbt,51.55,Tom Brady,7400,TB,GB,,,16.86,27.4,6.4,-2.72,2.3,1.9,19.58,1,0.76,0,0.9,1,0,0.63,-1.6,67,21.5,20.5,-4.3,-1,42,59,27,40,297,67,7.3,7.36,2.1,40,159.1,332.6,17,50.9,21.9,5.3,1.5,3.1,1,4,4,2.3,0.1,0.438,7.24,3.76,1.65,85,0.68,0.2,8.3,-400,0.24,0.13,60,0.2,0.4,50,18.4,-0.7,1400,0.42,0.27,76,0.42,0.15,26,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,brady,tom brady,t,brady7400qbt,80801-6498,QB,t,Tom Brady,brady,10.39000034,2,7400,GB@TB,TB,GB,,,,,,QB,ryland,ryland,tom,brady7400qbt
brate4600tec,82.19,Cameron Brate,4600,TB,GB,,,5.45,7.4,3.5,0.15,1.2,0.2,5.3,8,0.99,0,0,4,0,0.82,3.1,30,21.5,20.5,-4.3,-1,42,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0.53,0.24,85,0.68,0.2,1.5,-300,0.6,0.04,50,0,0.25,40,3.7,-1.3,-1400,1.04,0.12,75,0.16,0.08,24,TE,9/21/2022,0,0,0,0,3,1,14,9,8.2,0.2,0,0.211,0,0.088,0.111,0.049,10.3,7.9,0,0,0,0,0,0,0,0,0,0,brate,cameron brate,c,brate4600tec,80801-54782,TE,c,Cameron Brate,brate,1.299999952,2,4600,GB@TB,TB,GB,,,,,,TE/FLEX,ryland,ryland,cameron,brate4600tec
brown4600tep,41.97,Pharaoh Brown,4600,HOU,@CHI,,,3.96,5.5,2.5,-1.34,0.9,0.1,5.3,2,0.95,0,0,0,0,0.13,-3.6,40,18,21,0,3,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.64,0.14,3.5,300,1.16,0.08,100,0.25,0,40,2.4,-0.9,-1400,1.04,0.06,57,0.04,0.04,21,TE,9/21/2022,0,0,0,0,2,1,10,7,6.3,0,0,0,0,0.076,0,0.052,2.3,2.9,0,0,0,0,0,0,0,0,0,0,brown,pharaoh brown,p,brown4600tep,80801-29411,TE,p,Pharaoh Brown,brown,3.049999952,2,4600,HOU@CHI,HOU,CHI,Q,Shoulder,,,,TE/FLEX,ryland,ryland,pharaoh,brown4600tep
brown7000wrm,68.55,Marquise Brown,7000,ARI,LA,,,10.93,15.2,6.6,-1.16,1.6,5.2,12.09,11,0.97,0.8,2.1,2,0,0.71,0.8,60,22.5,26,-2.3,3.5,48.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.35,0.29,0,0,0,10.4,100,1.23,0.15,80,0.4,0,50,10.1,-0.8,1000,1.11,0.17,47,0.17,0.34,23,WR,9/21/2022,0,0,0,0,9,5,58,22,10.5,0.3,0,0.077,0,0.249,0.227,0.231,37.9,33.1,0,0,0,0,0,0,0,0,0,0,brown,marquise brown,m,brown7000wrm,80801-86687,WR,m,Marquise Brown,brown,11.05000019,2,7000,LAR@ARI,ARI,LAR,,,,,,WR/FLEX,ryland,ryland,marquise,brown7000wrm
brown8000wra,70.88,A.J. Brown,8000,PHI,@WAS,,,13.26,18.5,8,-1.11,1.7,8.1,14.37,8,0.94,1,1.7,5,0,0.76,-0.4,46,27,20.5,2,-6.5,47.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.24,0.18,78,0.56,0.26,11,900,1.05,0.17,12,0.12,0.75,80,12.1,-0.8,2000,1.27,0.26,32,0.24,0.44,25,WR,9/21/2022,0,0,0,0,8,5,77,27,14.1,0.3,0,0.222,0,0.29,0.2,0.331,51.3,40,0,0,0,0,0,0,0,0,0,0,brown,a.j. brown,a,brown8000wra,80801-72846,WR,a,A.J. Brown,brown,14.94999981,2,8000,PHI@WAS,PHI,WAS,,,,,,WR/FLEX,ryland,ryland,a.j.,brown8000wra
buffalo4600,27.9,Buffalo,4600,BUF,@MIA,,,6.18,12.6,-0.2,-2.13,1.3,1.1,8.31,5,0.99,0,0,1,0,0.4,0.1,0,29,24,1.7,-5,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,9.66,0,0,0,0,0,0,0,0,0,88,0.68,0.07,17.9,500,0,0,90,0.9,0,10,10.9,2.8,-1400,0,0,75,0.68,0.2,29,D,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,0.4292,0.453,0.0272,0.0388,6.3,8.93,4.69,2.92,0.2,buffalo,buffalo,b,buffalo4600,80801-12526,D,b,Buffalo Bills,bills,18.5,2,4600,BUF@MIA,BUF,MIA,,,,,,DEF,Bills,Bills,buffalo,buffalo4600
burkhead5200rbr,63.65,Rex Burkhead,5200,HOU,@CHI,,,5.86,7.9,3.8,-1.32,1.1,0.9,7.18,-2,0.73,0,0,2,0,0.94,1.9,28,18,21,0,3,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,3.4,0.2,0.397,1.25,0.94,0.5,66,0.64,0.14,3.8,100,0.3,0.11,50,0.25,0.5,40,6.4,0.6,-800,0.51,0.23,52,0.19,0.28,21,RB,9/21/2022,0.6,0.38,0.453,9,2,2,14,7,7.1,0,0,0.118,0.471,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,burkhead,rex burkhead,r,burkhead5200rbr,80801-27338,RB,r,Rex Burkhead,burkhead,5.699999809,2,5200,HOU@CHI,HOU,CHI,,,,,,RB/FLEX,ryland,ryland,rex,burkhead5200rbr
burks5900wrt,61.97,Treylon Burks,5900,TEN,LV,,,8.16,11.5,4.8,-1.42,1.4,4.6,9.58,-8,0.62,1,2.1,1,0,0.71,-1.7,24,21.8,23.8,-1.7,2,45.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.66,0.04,7.1,0,1.3,0.3,100,0,0,10,6.1,-2,-100,1.1,0.25,83,0,0.16,12,WR,9/21/2022,0,0,0,0,5,3,51,21,14.6,0,0,0,0,0.208,0,0.262,0,0,0,0,0,0,0,0,0,0,0,0,burks,treylon burks,t,burks5900wrt,80801-110259,WR,t,Treylon Burks,burks,6.849999905,2,5900,LV@TEN,TEN,LV,,,,,,WR/FLEX,ryland,ryland,treylon,burks5900wrt
burrow7500qbj,71.52,Joe Burrow,7500,CIN,@NYJ,,,19.78,30.5,9.1,0,2.6,5.5,19.78,-1,0.83,0.89,3.9,1,0,0.82,0.6,65,25.3,19.3,1.3,-6,44.5,81,24,34,292,69,8.5,7.23,2.1,44,157.8,280.4,14.7,54,13,6.2,2.6,9.1,3,6,11,3.9,0.1,0.306,4.29,2.06,1.12,74,0.56,0.11,18,-200,0.32,0.21,80,0.4,0,50,20.1,1.2,1500,0.49,0.31,80,0.57,0.03,26,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,burrow,joe burrow,j,burrow7500qbj,80801-63336,QB,j,Joe Burrow,burrow,19.38999939,2,7500,CIN@NYJ,CIN,NYJ,,,,,,QB,ryland,ryland,joe,burrow7500qbj
campbell4900wrp,61.09,Parris Campbell,4900,IND,KC,,,5.94,8.7,3.2,-1.36,1.2,0.5,7.3,7,0.93,0,0,1,0,0.6,0.7,35,22.5,28,-2.3,5.5,50.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,5.2,-300,1.73,0.09,25,0,0,40,5.9,-0.3,-1100,1.79,0.17,22,0.09,0,22,WR,9/21/2022,0,0,0,0,3,1,25,15,14.6,0.1,0,0,0,0.101,0.125,0.098,23.8,27,0,0,0,0,0,0,0,0,0,0,campbell,parris campbell,p,campbell4900wrp,80801-56262,WR,p,Parris Campbell,campbell,2.599999905,2,4900,KC@IND,IND,KC,,,,,,WR/FLEX,ryland,ryland,parris,campbell4900wrp
carolina3900,62.51,Carolina,3900,CAR,NO,,,6.48,13.4,-0.5,0.42,1.7,7.2,6.06,-6,0.4,0,0,2,0,0.22,6.4,0,19.5,22,-1,2.5,41.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.78,0,0,0,0,0,0,0,0,0,76,0.56,0.06,6,-800,0,0,75,0.25,0.25,40,50,-2.1,-2100,0,0,80,0.35,0.2,20,D,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.486,0.4563,0.0071,0.0447,7.06,9.43,4.92,3.3,0.25,carolina,carolina,c,carolina3900,80801-12553,D,c,Carolina Panthers,panthers,2.5,2,3900,NO@CAR,CAR,NO,,,,,,DEF,Panthers,Panthers,carolina,carolina3900
carr7100qbd,65.65,Derek Carr,7100,LV,@TEN,,,18.48,30.9,6.1,-0.51,2.6,3.5,18.99,4,0.91,1,3.5,1,0,0.74,1.1,64,23.8,21.8,1.3,-2,45.5,63,24,35,266,67,7.4,6.4,1.4,35,133.1,298.2,20.5,47.1,19.2,4,2.6,6.4,1,4,5,3.1,0,0.364,5.17,2.06,0.72,79,0.66,0.04,18.4,-300,0.44,0.3,80,0.6,0,50,15.5,-2.7,1100,0.39,0.24,86,0.45,0.04,22,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr7100qbd,80801-45859,QB,d,Derek Carr,carr,17.88999939,2,7100,LV@TEN,LV,TEN,,,,,,QB,ryland,ryland,derek,carr7100qbd
carter5300wrd,45.46,DeAndre Carter,5300,LAC,JAX,,,2.13,3.3,0.9,-6.08,0.4,0.1,8.21,-6,0.64,0,0,0,0,0.68,1.1,33,23,19.5,-7.3,-3.5,42.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.05,0.05,0,0,0,7.1,600,2.01,0.19,75,0.5,0.25,40,5.5,-1.7,-700,1.58,0.17,38,0.23,0.26,26,WR,9/21/2022,0,0,0,0,2,1,24,13,13.8,0.2,0,0.75,0,0.091,0.167,0.106,16.9,12.9,0,0,0,0,0,0,0,0,0,0,carter,deandre carter,d,carter5300wrd,80801-62628,WR,d,DeAndre Carter,carter,10.44999981,2,5300,JAC@LAC,LAC,JAC,,,,,,WR/FLEX,ryland,ryland,deandre,carter5300wrd
carter5900rbm,51.07,Michael Carter,5900,NYJ,CIN,,,9.3,12.1,6.5,0.37,1.6,4.6,8.93,-1,0.83,1,2.8,2,0,0.3,0.6,35,19.3,25.3,0.3,6,44.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,4.4,0.3,0.463,1.41,0.88,0.53,74,0.56,0.11,7.3,700,0.47,0.16,75,0.5,0.25,40,9.1,1.9,-100,0.6,0.26,66,0.38,0.19,21,RB,9/21/2022,0.364,0.491,0.583,10,4,3,24,9,7.8,0,0,0.182,0.409,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,carter,michael carter,m,carter5900rbm,80801-93539,RB,m,Michael Carter,carter,10.5,2,5900,CIN@NYJ,NYJ,CIN,,,,,,RB/FLEX,ryland,ryland,michael,carter5900rbm
chark5500wrd,65.09,D.J. Chark,5500,DET,@MIN,,,7.78,11,4.5,-0.89,1.4,3.3,8.67,-4,0.75,0,0,4,0,0.95,-0.4,39,23.3,29.3,1.3,6,52.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,13.2,200,2.2,0.28,20,0.2,0,50,12.8,0.3,-500,2.84,0.33,8,0.08,0,23,WR,9/21/2022,0,0,0,0,4,1,25,11,14.4,0.5,0,1,0,0.144,0.286,0.113,45,16,0,0,0,0,0,0,0,0,0,0,chark,d.j. chark,d,chark5500wrd,80801-52917,WR,d,DJ Chark Jr.,chark,6.599999905,2,5500,DET@MIN,DET,MIN,,,,,,WR/FLEX,ryland,ryland,dj,chark5500wrd
chase8500wrj,78.96,Ja'Marr Chase,8500,CIN,@NYJ,,,14.17,19.7,8.6,-1.34,1.7,7.5,15.51,13,0.97,0.86,2.9,6,0,0.95,1.4,58,25.3,19.3,1.3,-6,44.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.59,0.24,74,0.56,0.11,12.2,300,0.94,0.15,40,0.4,0.4,50,14.8,20,2500,1.69,0.25,57,0.26,0.3,26,WR,9/21/2022,0,0,0,0,8,5,87,32,16.7,0.7,0,0.353,0,0.247,0.343,0.304,52.7,36.7,0,0,0,0,0,0,0,0,0,0,chase,ja'marr chase,j,chase8500wrj,80801-85701,WR,j,Ja'Marr Chase,chase,16.10000038,2,8500,CIN@NYJ,CIN,NYJ,,,,,,WR/FLEX,ryland,ryland,ja'marr,chase8500wrj
chicago4900,36.26,Chicago,4900,CHI,HOU,,,7.1,15.8,-1.6,-2.17,1.4,1.8,9.27,16,0.99,0,0,3,0,0.4,-3.9,0,21,18,0,-3,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,11.4,0,0,0,0,0,0,0,0,0,66,0.64,0.14,6.8,1100,0,0,75,0.75,0.25,40,60,-0.3,-1100,0,0,80,0.5,0.2,20,D,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.4,0.4893,0.4955,0.0071,0.0453,7.35,11.31,6.58,4.2,0.1905,chicago,chicago,c,chicago4900,80801-12527,D,c,Chicago Bears,bears,7.5,2,4900,HOU@CHI,CHI,HOU,,,,,,DEF,Bears,Bears,chicago,chicago4900
cincinnati3600,84.96,Cincinnati,3600,CIN,@NYJ,,,7.78,16,-0.4,2.69,2.2,13.7,5.09,0,0.6,0,0,2,0,0.99,-1.6,0,25.3,19.3,1.3,-6,44.5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,7.25,0,0,0,0,0,0,0,0,0,74,0.56,0.11,5,-800,0,0,100,0,0,40,60,0.5,-2400,0,0,84,0.52,0.16,25,D,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,0.5054,0.5157,0.0134,0.042,7.28,8.33,4.5,2.91,0.232,cincinnati,cincinnati,c,cincinnati3600,80801-12528,D,c,Cincinnati Bengals,bengals,3,2,3600,CIN@NYJ,CIN,NYJ,,,,,,DEF,Bengals,Bengals,cincinnati,cincinnati3600
cobb5000wrr,60.41,Randall Cobb,5000,GB,@TB,,,4.38,6.4,2.3,-3.15,0.9,0.7,7.53,-13,0.49,0,0,1,0,0.68,0.2,33,20.5,21.5,-1.8,1,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.65,0.35,85,0.68,0.2,4.3,-100,1.42,0.15,66,0,0.33,30,8.3,0.2,-1000,2.42,0.25,43,0.17,0.08,23,WR,9/21/2022,0,0,0,0,3,2,30,16,12.7,0.4,0,0.286,0,0.105,0.227,0.116,20.2,9.4,0,0,0,0,0,0,0,0,0,0,cobb,randall cobb,r,cobb5000wrr,80801-14257,WR,r,Randall Cobb,cobb,3.799999952,2,5000,GB@TB,GB,TB,Q,Illness,,,,WR/FLEX,ryland,ryland,randall,cobb5000wrr
cole4700wrk,51.63,Keelan Cole,4700,LV,@TEN,,,4.09,5.9,2.3,-2.75,0.9,0.1,6.84,9,0.95,0,0,0,0,0.13,1,38,23.8,21.8,1.3,-2,45.5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.12,0,79,0.66,0.04,6.3,-100,0,0,33,0,0,30,5.4,-1.5,-1300,1.18,0.14,65,0.1,0.15,20,WR,9/21/2022,0,0,0,0,3,2,32,20,16,0.1,0,0,0,0.105,0.067,0.138,25.6,22.1,0,0,0,0,0,0,0,0,0,0,cole,keelan cole,k,cole4700wrk,80801-79998,WR,k,Keelan Cole,cole,4.635714395,14,4700,LV@TEN,LV,TEN,,,,,,WR/FLEX,ryland,ryland,keelan,cole4700wrk
collins5400wrn,54.04,Nico Collins,5400,HOU,@CHI,,,6.61,9.5,3.7,-1.83,1.2,1,8.44,-2,0.75,0,0,1,0,0.62,-2.2,41,18,21,0,3,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.25,0.13,66,0.64,0.14,6.4,200,1.07,0.15,100,0,0,30,6.3,-1.5,-600,1.27,0.15,65,0.15,0.1,20,WR,9/21/2022,0,0,0,0,4,2,35,18,13.3,0.1,0,0.167,0,0.149,0.067,0.166,27.7,24.3,0,0,0,0,0,0,0,0,0,0,collins,nico collins,n,collins5400wrn,80801-91419,WR,n,Nico Collins,collins,5.699999809,2,5400,HOU@CHI,HOU,CHI,,,,,,WR/FLEX,ryland,ryland,nico,collins5400wrn
conklin5200tet,63.33,Tyler Conklin,5200,NYJ,CIN,,,5.71,7.7,3.7,-0.99,1.1,1,6.7,3,0.96,1,3.8,3,0,0.77,1,56,19.3,25.3,0.3,6,44.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.29,0.18,74,0.56,0.11,6.8,200,0.85,0.09,75,0,0.25,40,6.1,-0.4,-800,1.09,0.11,68,0.09,0.31,22,TE,9/21/2022,0,0,0,0,5,3,34,16,9.1,0.2,0,0.188,0,0.158,0.118,0.132,16.3,10.2,0,0,0,0,0,0,0,0,0,0,conklin,tyler conklin,t,conklin5200tet,80801-60451,TE,t,Tyler Conklin,conklin,8.300000191,2,5200,CIN@NYJ,NYJ,CIN,,,,,,TE/FLEX,ryland,ryland,tyler,conklin5200tet
conner7100rbj,42.16,James Conner,7100,ARI,LA,,,10.8,14,7.6,-1.12,1.5,3.7,11.92,8,0.97,0.33,1.2,4,0,0.18,-1.9,39,22.5,26,-2.3,3.5,48.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,3.7,1.1,0.472,2.41,1.65,1.12,0,0,0,8.1,-600,0.6,0.25,40,0.2,0.4,50,15.1,4.1,1100,0.93,0.39,62,0.45,0.16,24,RB,9/21/2022,0.696,0.397,0.573,13,3,2,28,14,9.8,0.2,0,0.421,0.684,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,conner,james conner,j,conner7100rbj,80801-40687,RB,j,James Conner,conner,10.05000019,2,7100,LAR@ARI,ARI,LAR,Q,Ankle,,,,RB/FLEX,ryland,ryland,james,conner7100rbj
cook5300rbj,44.97,James Cook,5300,BUF,@MIA,,,2.29,3,1.6,-5.14,0.4,0.3,7.43,-14,0.37,0,0,4,0,0.18,-2,10,29,24,1.7,-5,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,4.6,0,0,0,0,0,88,0.68,0.07,4.2,500,0.65,0.42,80,0,0.2,10,4.1,-1.8,-700,0.63,0.41,75,0,0.25,12,RB,9/21/2022,0,0.248,0.188,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,cook,james cook,j,cook5300rbj,80801-91626,RB,j,James Cook,cook,1.75,2,5300,BUF@MIA,BUF,MIA,,,,,,RB/FLEX,ryland,ryland,james,cook5300rbj
cook8300rbd,87.02,Dalvin Cook,8300,MIN,DET,,,17.09,22,12.2,2.18,2.1,19,14.91,0,0.83,1,5.6,12,0,0.92,0.7,45,29.3,23.3,0.8,-6,52.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,82,4.6,0.4,0.412,2.59,1.47,0.82,0,0,0,6.3,-100,0.34,0.14,9,0,0.81,11,11.5,-3,2300,0.53,0.26,25,0.14,0.53,28,RB,9/21/2022,0.714,0.742,0.706,17,3,2,15,9,6.1,0,0,0.095,0.452,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,cook,dalvin cook,d,cook8300rbd,80801-54140,RB,d,Dalvin Cook,cook,8.949999809,2,8300,DET@MIN,MIN,DET,,,,,,RB/FLEX,ryland,ryland,dalvin,cook8300rbd
cooks6600wrb,73.17,Brandin Cooks,6600,HOU,@CHI,,,10.69,14.9,6.5,-0.49,1.6,12.5,11.18,-10,0.54,1,1.7,2,0,0.74,-2.2,52,18,21,0,3,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.13,0,66,0.64,0.14,8.5,0,0.77,0.14,100,0.25,0,40,10,0,600,1.21,0.19,61,0.28,0.14,21,WR,9/21/2022,0,0,0,0,8,5,56,24,10.9,0.3,0,0.143,0,0.255,0.313,0.274,38.2,37.8,0,0,0,0,0,0,0,0,0,0,cooks,brandin cooks,b,cooks6600wrb,80801-29501,WR,b,Brandin Cooks,cooks,9.550000191,2,6600,HOU@CHI,HOU,CHI,,,,,,WR/FLEX,ryland,ryland,brandin,cooks6600wrb
cousins7600qbk,77.61,Kirk Cousins,7600,MIN,DET,,,19.98,32.6,7.4,0.01,2.6,11.4,19.97,-2,0.55,0.94,7.4,1,0,0.82,1.3,66,29.3,23.3,0.8,-6,52.5,40,22,34,257,65,7.4,7.17,1.9,38,156.2,298.4,15.6,52.7,14,5.6,1.8,4.8,1,5,6,3.4,0.1,0.414,4.82,2.06,1,0,0,0,12.9,300,0.31,0.21,87,0.12,0,80,16.4,-3,1600,0.43,0.25,84,0.3,0.03,26,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7600qbk,80801-22038,QB,k,Kirk Cousins,cousins,15.46000004,2,7600,DET@MIN,MIN,DET,,,,,,QB,ryland,ryland,kirk,cousins7600qbk
crowder5400wrj,52.74,Jamison Crowder,5400,BUF,@MIA,,,3.87,5.5,2.2,-4.57,0.7,0.1,8.44,5,0.92,0,0,1,0,0.71,-0.6,41,29,24,1.7,-5,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.12,0.12,88,0.68,0.07,2.3,100,0.78,0.13,10,0,0.8,10,50,-2.9,-600,0.9,0.12,39,0.1,0.39,28,WR,9/21/2022,0,0,0,0,5,3,35,15,8.9,0.1,0,0.167,0,0.157,0.087,0.136,22.8,14.1,0,0,0,0,0,0,0,0,0,0,crowder,jamison crowder,j,crowder5400wrj,80801-24755,WR,j,Jamison Crowder,crowder,3.200000048,2,5400,BUF@MIA,BUF,MIA,,,,,,WR/FLEX,ryland,ryland,jamison,crowder5400wrj
daniel6500qbc,52.22,Chase Daniel,6500,LAC,JAX,,,16.12,25.7,6.5,-1.7,2.5,0,17.82,0,0,0,0,1,0,0.57,-1.1,3,23,19.5,-7.3,-3.5,42.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,5.2,400,0,5.22,33,0,0,30,3.9,0,500,3.93,1.31,10,0,0.1,20,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,daniel,chase daniel,c,daniel6500qbc,80801-8803,QB,c,Chase Daniel,daniel,-0.200000003,1,6500,JAC@LAC,LAC,JAC,,,,,,QB,ryland,ryland,chase,daniel6500qbc
davis5200rbm,56.63,Mike Davis,5200,BAL,@NE,,,2.17,2.8,1.5,-5.01,0.4,0,7.18,0,0,0,0,3,0,0.18,2.4,30,23.3,20.8,1.8,-2.5,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,3.6,0.2,0.397,1.24,0.65,0.29,69,0.62,0.09,0.6,-400,0.18,0.05,0,0,0.75,40,5.4,-2,-800,0.56,0.18,54,0.22,0.4,22,RB,9/21/2022,0.273,0.289,0.518,7,2,2,12,7,6.2,0.1,0,0.176,0.529,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,davis,mike davis,m,davis5200rbm,80801-30635,RB,m,Mike Davis,davis,0.75,2,5200,BAL@NE,BAL,NE,,,,,,RB/FLEX,ryland,ryland,mike,davis5200rbm
davis5800wrc,54.95,Corey Davis,5800,NYJ,CIN,,,6.96,10,4,-2.39,1.2,0.7,9.35,9,0.95,0,0,0,0,0.72,-0.5,50,19.3,25.3,0.3,6,44.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0.06,74,0.56,0.11,11.6,400,1.78,0.21,80,0.8,0.2,50,10,0.9,-200,1.5,0.2,45,0.27,0.09,22,WR,9/21/2022,0,0,0,0,6,3,60,27,15.6,0.3,0,0.25,0,0.168,0.231,0.233,45.1,32.2,0,0,0,0,0,0,0,0,0,0,davis,corey davis,c,davis5800wrc,80801-45439,WR,c,Corey Davis,davis,13,2,5800,CIN@NYJ,NYJ,CIN,,,,,,WR/FLEX,ryland,ryland,corey,davis5800wrc
davis7200wrg,68.87,Gabe Davis,7200,BUF,@MIA,,,10.96,15.5,6.4,-1.59,1.5,6.5,12.55,10,0.94,1,0.8,3,0,0.72,-0.6,40,29,24,1.7,-5,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0.41,0.24,88,0.68,0.07,16.8,600,3.36,0.29,10,0.1,0,10,11.6,20,1200,2.75,0.29,55,0.27,0,29,WR,9/21/2022,0,0,0,0,4,2,39,21,16.1,0.4,0,0.368,0,0.118,0.182,0.15,28.1,17.4,0,0,0,0,0,0,0,0,0,0,davis,gabe davis,g,davis7200wrg,80801-94534,WR,g,Gabe Davis,davis,16.79999924,1,7200,BUF@MIA,BUF,MIA,Q,Ankle,,,,WR/FLEX,ryland,ryland,gabe,davis7200wrg
detroit3100,50.99,Detroit,3100,DET,@MIN,,,4.94,10,-0.1,1.46,1.6,1.9,3.48,-9,0.25,0,0,1,0,0.59,2.8,0,23.3,29.3,1.3,6,52.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,6.72,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,75,0.5,0,40,4.7,0.1,-2900,0,0,66,0.47,0.19,21,D,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.501,0.5415,0.0127,0.0432,7.71,11.53,5.15,3.25,0.2081,detroit,detroit,d,detroit3100,80801-12532,D,d,Detroit Lions,lions,4.5,2,3100,DET@MIN,DET,MIN,,,,,,DEF,Lions,Lions,detroit,detroit3100
