RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
cousins7900qbk,57.35,Kirk Cousins,7900,MIN,@LAC,,,16.7,24.8,9.3,-0.26,2.1,3,12.68,16.96,-8,0.61,1,1.2,0,0,0.19,-2.4,65,23,22,-1,-1,45,70,20,29,242,69,8.2,8.17,1.9,43,23.6,47.9,23.8,6.6,1,6.1,2,3,4,1.8,0.1,0.429,3.69,1.81,1.06,62,0.25,0,18.1,200,0.49,0.29,100,0.75,0,40,17.1,0.8,1900,0.51,0.26,85,0.42,0,21,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7900qbk,41460-22038,QB,k,Kirk Cousins,cousins,17.68153851,13,7900,MIN@LAC,MIN,LAC,,,,,,ryland,ryland,kirk,cousins7900qbk
dalton6500qba,32.25,Andy Dalton,6500,CIN,NE,,,12.4,21.7,5.8,-1.82,1.9,0.5,6.14,14.22,-5,0.47,0,0.8,0,0,0.39,-0.7,70,15.8,26.3,0.5,10.5,42,18,24,41,275,60,6.7,5.28,1,39,15,64.2,16.2,2.4,2.2,7.2,2,4,6,2.8,0.3,0.455,5.31,2.54,1.54,38,0.54,0.03,6,500,0.14,0.09,50,0.25,0.5,40,11.3,-0.7,500,0.24,0.16,47,0.36,0.31,19,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dalton,andy dalton,a,dalton6500qba,41460-14225,QB,a,Andy Dalton,dalton,15.95800018,10,6500,NE@CIN,CIN,NE,,,,,,ryland,ryland,andy,dalton6500qba
fitzpatrick7300qbr,66.15,Ryan Fitzpatrick,7300,MIA,@NYG,,,17.8,26.2,8.9,2.01,2.4,3,20.46,15.79,-5,0.75,1,4.8,1,0,0.67,3.6,54,21.8,25.3,0.3,3.5,47,57,19,30,209,62,6.8,5.27,1.1,30,19.8,60.6,17.1,3.7,3.3,8.5,3,8,15,4.7,0.3,0.55,3.88,1.38,0.75,43,0.54,0.09,20.3,200,0.42,0.29,100,0.5,0,40,11.2,0.7,1300,0.3,0.21,52,0.23,0.28,21,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick7300qbr,41460-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,14.75333277,12,7300,MIA@NYG,MIA,NYG,,,,,,ryland,ryland,ryan,fitzpatrick7300qbr
garoppolo8400qbj,71.7,Jimmy Garoppolo,8400,SF,ATL,,,18.7,27.3,11.8,0.76,2.2,6.5,12.6,17.94,-3,0.71,0.89,4.8,0,0,0.04,-0.4,69,30.3,19.8,1.5,-10.5,50,61,21,30,249,69,8.3,7.38,1.9,40,21.6,51.1,24.9,6.3,2.7,6.5,2,3,3,1.2,0.1,0.316,5.54,2.62,1.38,56,0.54,0,21.3,400,0.61,0.34,80,0.6,0.2,50,17.4,0.9,2400,0.5,0.25,70,0.3,0.15,20,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,garoppolo,jimmy garoppolo,j,garoppolo8400qbj,41460-54604,QB,j,Jimmy Garoppolo,garoppolo,17.19230769,13,8400,ATL@SF,SF,ATL,,,,,,ryland,ryland,jimmy,garoppolo8400qbj
goff7800qbj,63.65,Jared Goff,7800,LA,@DAL,,,16.5,25,9,-0.27,2.1,3,18.56,16.77,-6,0.64,0.83,3.2,0,0,0.33,1,68,24.8,23.8,2.3,-1,48.5,74,23,36,279,63,7.6,6.78,1.3,37,11.8,63.2,22.5,3.6,2.5,3.7,1,2,2,1.3,0.2,0.276,5.63,2.44,1.19,0,0,0,14.8,0,0.43,0.24,60,0.6,0.4,50,15.2,-1.4,1800,0.38,0.22,59,0.37,0.25,27,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff7800qbj,41460-38435,QB,j,Jared Goff,goff,15.28307636,13,7800,LAR@DAL,LAR,DAL,,,,,,ryland,ryland,jared,goff7800qbj
haskins6600qbd,29.9,Dwayne Haskins,6600,WAS,PHI,,,11.7,20.7,5.5,-2.71,1.8,0.5,19.04,14.41,-7,0.45,0,0.4,0,0,0.16,-0.4,50,15.5,22.5,-2.3,7,38,45,12,22,138,55,6.1,2.92,0.4,29,21.9,62.5,12.5,1.8,4.5,14.4,2,7,10,4.4,0,0.412,2.23,0.77,0.38,48,0.52,0.04,10.1,100,0.28,0.16,100,0.25,0,40,3.9,-1.4,600,0.14,0.08,29,0.05,0.47,17,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,haskins,dwayne haskins,d,haskins6600qbd,41460-73183,QB,d,Dwayne Haskins Jr.,haskins,7.334285736,7,6600,PHI@WAS,WAS,PHI,,,,,,ryland,ryland,dwayne,haskins6600qbd
lock7400qbd,30.6,Drew Lock,7400,DEN,@KC,,,13.8,20.5,6.2,-2.18,1.9,0.5,7.62,15.98,-6,0.45,0.75,2.8,0,0,0.33,-0.7,58,16.5,26.5,-1,10,43,52,20,27,221,72,8.1,8.07,2.5,40,27.3,43.6,25.5,9.3,3.7,1.8,3,9,15,5,0,0.667,7,2.5,1,27,0.85,0.26,19.4,1400,0.62,0.33,50,0.5,0,40,19.4,0.7,1400,0.62,0.33,12,0.12,0,16,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lock,drew lock,d,lock7400qbd,41460-64051,QB,d,Drew Lock,lock,19.36000061,2,7400,DEN@KC,DEN,KC,,,,,,ryland,ryland,drew,lock7400qbd
mahomes8300qbp,73.8,Patrick Mahomes,8300,KC,DEN,,,19.4,26.6,11.3,1.65,2.3,6.5,23.7,17.75,-2,0.66,0.83,5.2,1,0,0.65,-1.1,62,26.5,16.5,-3,-10,43,48,22,35,293,63,8.4,8.63,2,49,20.4,51.8,25.2,5.7,0.9,3,2,9,15,5.7,0.1,0.417,4.8,2.13,1,27,0.85,0.26,16.7,-400,0.42,0.24,100,0,0,40,17.7,10,2300,0.46,0.29,65,0.26,0.19,26,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes8300qbp,41460-57439,QB,p,Patrick Mahomes,mahomes,20.98545421,11,8300,DEN@KC,KC,DEN,Q,Hand,,,,ryland,ryland,patrick,mahomes8300qbp
manning6800qbe,74.15,Eli Manning,6800,NYG,MIA,,,16.8,27.1,8.7,2,2.5,3,16.32,14.8,1,0.83,1,8,1,0,0.39,3.3,64,25.3,21.8,0.3,-3.5,47,43,23,39,266,59,6.7,6.1,1.2,45,19.8,50.2,26.2,3.1,2.1,3.2,1,1,1,1.3,0.2,0.571,1.56,0.88,0.44,43,0.54,0.09,5.3,800,0.16,0.1,33,0.33,0.66,30,5.6,0.3,800,0.13,0.09,30,0.2,0.5,20,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,manning,eli manning,e,manning6800qbe,41460-6826,QB,e,Eli Manning,manning,14.35333379,3,6800,MIA@NYG,NYG,MIA,,,,,,ryland,ryland,eli,manning6800qbe
mayfield7700qbb,78.55,Baker Mayfield,7700,CLE,@ARI,,,18.3,26.3,9.9,1.73,2.4,3,17.98,16.57,-3,0.76,0.89,3.6,1,0,0.62,6.3,67,26,23,1.7,-3,49,64,20,33,247,59,7.3,5.72,1.4,41,21.4,61.4,14.2,4.2,3.9,6.3,1,5,7,4,0.2,0.533,5.88,3,1.69,0,0,0,15.5,200,0.46,0.24,66,0.33,0.33,30,14.6,-1.5,1700,0.38,0.22,65,0.3,0.21,23,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mayfield,baker mayfield,b,mayfield7700qbb,41460-41535,QB,b,Baker Mayfield,mayfield,14.92769212,13,7700,CLE@ARI,CLE,ARI,,,,,,ryland,ryland,baker,mayfield7700qbb
minshew6900qbg,61.4,Gardner Minshew,6900,JAX,@OAK,,,16.9,23.3,9.4,1.9,2.4,3,18.74,15,-11,0.43,1,4,1,0,0.55,5.9,66,20,27,0,7,47,28,20,33,235,61,7,6.44,1.4,39,19.9,60.6,15.4,4.2,1.5,6.5,4,9,24,5.5,0,0.42,4.23,1.85,0.85,55,0.55,0,6.3,900,0.17,0.11,50,0.25,0.5,40,13.9,0.9,900,0.34,0.21,66,0.5,0.11,18,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minshew,gardner minshew,g,minshew6900qbg,41460-61798,QB,g,Gardner Minshew II,minshew,16.01454579,11,6900,JAC@OAK,JAC,OAK,,,,,,ryland,ryland,gardner,minshew6900qbg
murray7600qbk,70.75,Kyler Murray,7600,ARI,CLE,,,18.8,29,9.7,2.43,2.5,10.5,17.36,16.37,0,0.75,0.89,8.4,2,0,0.16,0.3,66,23,26,0.7,3,49,36,22,35,235,64,6.7,5.31,1.2,40,20.6,67.2,8.1,3.4,2,9.1,5,15,34,5.8,0.3,0.494,6.23,2.85,1.77,0,0,0,18,0,0.42,0.28,100,0.33,0,30,19.7,2.9,1600,0.44,0.3,76,0.52,0.05,17,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray7600qbk,41460-63484,QB,k,Kyler Murray,murray,19.39999977,13,7600,CLE@ARI,ARI,CLE,,,,,,ryland,ryland,kyler,murray7600qbk
prescott7800qbd,71.25,Dak Prescott,7800,DAL,LA,,,19.6,26.6,9.6,2.83,2.5,6.5,17.68,16.77,-7,0.66,1,3.2,1,0,0.5,-0.7,69,23.8,24.8,-1.7,1,48.5,26,24,37,304,65,8.1,7.59,1.8,40,15.6,59.3,21.9,4.9,2.2,4.1,3,8,14,4.6,0.3,0.449,5.25,2.06,0.88,0,0,0,17.7,-300,0.36,0.25,66,0.33,0.33,60,21,3.4,1800,0.5,0.3,71,0.59,0.15,32,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prescott,dak prescott,d,prescott7800qbd,41460-31716,QB,d,Dak Prescott,prescott,22.3215379,13,7800,LAR@DAL,DAL,LAR,Q,Hand,,,,ryland,ryland,dak,prescott7800qbd
rivers7400qbp,59.05,Philip Rivers,7400,LAC,MIN,,,16.6,27.5,8.8,0.62,2.2,3,11.28,15.98,5,0.84,1,1.2,1,0,0.24,0.2,63,22,23,0.5,1,45,30,22,35,273,64,7.8,6.19,1.4,41,28.2,51.5,17,4,3.7,5.7,0,1,1,1.9,0,0.154,5.4,2.2,1.2,62,0.25,0,18.1,-100,0.49,0.29,100,0.4,0,50,15,-1.4,1400,0.39,0.24,68,0.27,0.17,29,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers7400qbp,41460-7968,QB,p,Philip Rivers,rivers,16.56307749,13,7400,MIN@LAC,LAC,MIN,,,,,,ryland,ryland,philip,rivers7400qbp
rodgers8000qba,59.4,Aaron Rodgers,8000,GB,CHI,,,18,25.1,9,0.84,2.3,3,14.42,17.16,-9,0.64,0.17,2.8,1,0,0.33,-0.9,64,22,18,-1,-4,40,57,21,33,250,64,7.4,7.11,1.6,39,24.7,54,17.1,4.8,0.6,7.3,2,8,13,4.8,0.2,0.5,6.31,3.31,1.5,17,0.69,0.04,14.6,300,0.38,0.23,50,0.25,0.5,40,18.5,1.1,2000,0.47,0.29,65,0.3,0.19,26,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rodgers,aaron rodgers,a,rodgers8000qba,41460-6894,QB,a,Aaron Rodgers,rodgers,18.35384662,13,8000,CHI@GB,GB,CHI,,,,,,ryland,ryland,aaron,rodgers8000qba
ryan7600qbm,47.7,Matt Ryan,7600,ATL,@SF,,,16.1,23.7,8.1,-0.27,2.1,0.5,19.1,16.37,-2,0.64,0.5,2.4,0,0,0.33,0.5,69,19.8,30.3,2,10.5,50,39,25,39,293,66,7.5,6.48,1.9,42,15.3,64.9,15.5,4.9,2.3,6.9,2,7,9,4.5,0.1,0.548,5.94,2.13,0.94,56,0.54,0,16.2,0,0.35,0.22,75,0.5,0.25,40,19.2,2.5,1600,0.43,0.28,66,0.47,0.14,21,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryan,matt ryan,m,ryan7600qbm,41460-6616,QB,m,Matt Ryan,ryan,19.14666621,12,7600,ATL@SF,ATL,SF,,,,,,ryland,ryland,matt,ryan7600qbm
tannehill7600qbr,81.05,Ryan Tannehill,7600,TEN,HOU,,,19.2,26.9,9.5,2.83,2.5,14.5,25.16,16.37,-7,0.33,0.95,9.2,1,0,0.67,5.9,51,26.5,23.5,0.7,-3,50,50,17,25,217,68,8.6,6.59,1.5,40,17.1,56.8,22.5,6,2.8,12.6,3,9,14,4.5,0.3,0.425,2.56,1.19,0.38,48,0.64,0.02,26.8,500,0.9,0.46,100,0.75,0,40,13,2.4,1600,0.4,0.25,55,0.35,0.3,20,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill7600qbr,41460-21948,QB,r,Ryan Tannehill,tannehill,18.15777757,9,7600,HOU@TEN,TEN,HOU,,,,,,ryland,ryland,ryan,tannehill7600qbr
trubisky7500qbm,44.3,Mitch Trubisky,7500,CHI,@GB,,,16.1,22.8,9.3,-0.08,2.1,0.5,18.26,16.18,-4,0.54,1,2.8,0,0,0.5,-0.6,62,18,22,0,4,40,43,21,31,205,66,6.5,5.94,1.3,32,25.7,57.7,14.9,4.2,1.6,6.3,3,7,11,3.8,0.1,0.426,4.06,2,0.81,17,0.69,0.04,22.7,600,0.5,0.32,100,0.71,0,70,15.9,0.9,1500,0.43,0.26,74,0.4,0.11,27,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trubisky,mitch trubisky,m,trubisky7500qbm,41460-38628,QB,m,Mitchell Trubisky,trubisky,14.99166616,12,7500,CHI@GB,CHI,GB,,,,,,ryland,ryland,mitchell,trubisky7500qbm
watson8200qbd,77.4,Deshaun Watson,8200,HOU,@TEN,,,21.2,28.4,10,3.65,2.6,10.5,18.92,17.55,-1,0.67,1,10,2,0,0.55,2.5,68,23.5,26.5,0.7,3,50,50,23,33,268,68,8,7.03,1.8,38,14.3,64.9,18.6,5.5,1.8,9.3,5,13,30,5.2,0.6,0.516,5.75,2.38,1.5,48,0.64,0.02,21.9,0,0.53,0.35,83,0.5,0.16,60,24.1,5.3,2200,0.56,0.35,75,0.45,0.08,24,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson8200qbd,41460-54879,QB,d,Deshaun Watson,watson,23.34615385,13,8200,HOU@TEN,HOU,TEN,,,,,,ryland,ryland,deshaun,watson8200qbd
wentz7700qbc,60.65,Carson Wentz,7700,PHI,@WAS,,,17.3,25.1,9.1,0.73,2.2,0.5,21.54,16.57,4,0.78,0.5,1.2,1,0,0.5,-1.3,72,22.5,15.5,0.2,-7,38,55,23,37,243,62,6.5,6.06,1.7,34,15.7,46.3,36.8,4.6,1.4,6.3,3,7,15,3.9,0.1,0.62,5,1.88,1.25,48,0.52,0.04,17.7,700,0.34,0.23,100,0.4,0,50,12.7,0.5,1700,0.29,0.18,55,0.25,0.29,27,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wentz,carson wentz,c,wentz7700qbc,41460-70324,QB,c,Carson Wentz,wentz,17.33076947,13,7700,PHI@WAS,PHI,WAS,,,,,,ryland,ryland,carson,wentz7700qbc
wilson8100qbr,80.2,Russell Wilson,8100,SEA,@CAR,,,20.5,29.4,12.3,3.14,2.5,6.5,19.34,17.36,3,0.87,0.4,3.6,1,0,0.67,-0.2,71,27.3,21.3,0.3,-6,48.5,82,20,31,255,66,8.2,7.46,2,39,17,59.2,19,6.5,1.3,9.6,4,12,23,5,0.2,0.416,5.88,2.5,1.13,55,0.57,0.01,13.9,-100,0.36,0.2,40,0.2,0.6,50,21.1,3.1,2100,0.54,0.3,71,0.39,0.14,28,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wilson,russell wilson,r,wilson8100qbr,41460-22015,QB,r,Russell Wilson,wilson,21.77538358,13,8100,SEA@CAR,SEA,CAR,,,,,,ryland,ryland,russell,wilson8100qbr
winston8200qbj,80.15,Jameis Winston,8200,TB,@DET,,,19.8,26.6,10.3,2.25,2.4,6.5,33.72,17.55,-6,0.66,1,4,1,0,0.62,5.7,71,25.8,20.3,0.8,-5.5,46,63,23,38,309,61,8,6.31,1.9,45,17.6,63.5,15.3,5,4.2,7.1,3,10,16,4.3,0.1,0.377,6.13,3,1.56,0,0,0,23.4,600,0.5,0.33,100,0.75,0,40,19.7,2.2,2200,0.43,0.28,76,0.47,0.04,21,QB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winston,jameis winston,j,winston8200qbj,41460-24849,QB,j,Jameis Winston,winston,20.77692355,13,8200,TB@DET,TB,DET,Q,Thumb,,,,ryland,ryland,jameis,winston8200qbj
abdullah4600rba,43.45,Ameer Abdullah,4600,MIN,@LAC,,,2.6,5.8,0,-2.58,0.6,0.5,2.5,5.18,-31,0.26,0,0,1,0,0.14,-0.4,5,23,22,-1,-1,45,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5.1,0,0.25,0.13,0,0,62,0.25,0,0.4,-200,0.33,0.09,0,0,1,30,10,0,-1400,0.84,0.19,15,0.05,0.68,19,RB,15,0,0.021,0.077,0,0,0,3,2,7.2,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abdullah,ameer abdullah,a,abdullah4600rba,41460-27229,RB,a,Ameer Abdullah,abdullah,1.399999965,11,4600,MIN@LAC,MIN,LAC,,,,,,ryland,ryland,ameer,abdullah4600rba
barber5700rbp,67.08,Peyton Barber,5700,TB,@DET,,,7.2,16.3,1.5,-0.73,1.3,0.5,5,7.93,-8,0.89,0,0,3,0,0.43,1.7,26,25.8,20.3,0.8,-5.5,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,3.4,0.4,0.44,1.88,1.13,0.75,0,0,0,9,200,0.82,0.43,75,0.25,0.25,40,8.6,0.6,-300,0.66,0.33,61,0.23,0.19,21,RB,15,0.438,0.424,0.361,11,1,1,5,4,4.8,0.1,2.7,0.25,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,barber,peyton barber,p,barber5700rbp,41460-40857,RB,p,Peyton Barber,barber,7.669230534,13,5700,TB@DET,TB,DET,,,,,,ryland,ryland,peyton,barber5700rbp
barkley8300rbs,82.19,Saquon Barkley,8300,NYG,MIA,,,17.2,24.7,6.5,2.79,2.1,23,28.3,14.41,-1,0.16,0.89,7.7,9,0,0.64,1.3,56,25.3,21.8,0.3,-3.5,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,3.8,0.3,0.388,2.69,1.56,0.75,43,0.54,0.09,9.1,400,0.41,0.16,25,0,0.75,40,10.3,-1.3,2300,0.46,0.18,39,0.08,0.43,23,RB,15,0.444,0.654,0.838,15,6,4,29,19,7.1,0.1,4.1,0.086,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0,barkley,saquon barkley,s,barkley8300rbs,41460-64401,RB,s,Saquon Barkley,barkley,12.86999969,10,8300,MIA@NYG,NYG,MIA,,,,,,ryland,ryland,saquon,barkley8300rbs
bernard4700rbg,47.32,Giovani Bernard,4700,CIN,NE,,,4.3,11.9,0.1,-1.13,0.9,0.5,4.7,5.43,-15,0.64,0,0,0,0,0.56,-1.7,26,15.8,26.3,0.5,10.5,42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2.9,0,0.308,1.13,0.44,0.13,38,0.54,0.03,4.2,0,0.85,0.18,100,0,0,40,3.3,-2.1,-1300,0.55,0.13,55,0,0.2,20,RB,15,0,0.099,0.399,3,2,2,15,12,7.7,0,5.4,0,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,bernard,giovani bernard,g,bernard4700rbg,41460-25290,RB,g,Giovani Bernard,bernard,3.523076864,13,4700,NE@CIN,CIN,NE,,,,,,ryland,ryland,giovani,bernard4700rbg
boone4500rbm,49.01,Michael Boone,4500,MIN,@LAC,,,3.3,6.4,0,-1.63,0.7,0.5,17.6,4.93,-29,0.3,0,0.3,1,0,0.36,-0.4,3,23,22,-1,-1,45,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5.1,0,0.25,0.06,0.06,0,62,0.25,0,0.4,0,0.17,0.11,33,0,0.66,30,0.3,0,-1500,0.13,0.09,10,0,0.73,19,RB,15,0,0.053,0.049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,boone,michael boone,m,boone4500rbm,41460-58041,RB,m,Mike Boone,boone,2.049999952,2,4500,MIN@LAC,MIN,LAC,,,,,,ryland,ryland,mike,boone4500rbm
breida5600rbm,59.92,Matt Breida,5600,SF,ATL,,,6.5,12.3,0.9,-1.18,1.2,0.5,0.7,7.68,-12,0.68,0,0,7,0,0.36,-3.3,24,30.3,19.8,1.5,-10.5,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,55,4.9,0.1,0.441,0.56,0.19,0.13,56,0.54,0,1.6,-800,0.23,0.13,25,0,0.75,40,8.2,1.5,-400,0.61,0.34,59,0.31,0.27,22,RB,15,0.071,0.379,0.345,11,2,1,13,9,7.2,0.1,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,breida,matt breida,m,breida5600rbm,41460-53303,RB,m,Matt Breida,breida,9.15,10,5600,ATL@SF,SF,ATL,,,,,,ryland,ryland,matt,breida5600rbm
brown4900rbm,45.59,Malcolm Brown,4900,LA,@DAL,,,2.5,5.1,0,-3.43,0.5,0.5,0,5.93,-32,0.22,0,0,1,0,0.61,-2.5,16,24.8,23.8,2.3,-1,48.5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,3.9,0.4,0.475,0.94,0.56,0.44,0,0,0,4.7,0,1.03,0.42,75,0.5,0.25,40,2.7,-1.4,-1100,0.47,0.17,27,0.13,0.54,22,RB,15,0.286,0.208,0.237,5,0,0,0,0,10,0,0.9,0.267,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,brown,malcolm brown,m,brown4900rbm,41460-32234,RB,m,Malcolm Brown,brown,4.409090909,11,4900,LAR@DAL,LAR,DAL,,,,,,ryland,ryland,malcolm,brown4900rbm
burkhead5800rbr,44.05,Rex Burkhead,5800,NE,@CIN,,,5.2,10.5,0.7,-2.98,0.9,0.5,12.9,8.18,-17,0.55,1,0.7,3,0,0.03,-2.8,20,26.3,15.8,1,-10.5,42,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,3.7,0.1,0.457,0.75,0.31,0.06,38,0.54,0.03,2.9,900,0.43,0.21,25,0,0.75,40,5.5,0.3,-200,0.65,0.28,43,0.21,0.39,23,RB,15,0.111,0.181,0.294,5,3,2,20,13,9.5,0.1,7.1,0.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,burkhead,rex burkhead,r,burkhead5800rbr,41460-27338,RB,r,Rex Burkhead,burkhead,5.309999847,10,5800,NE@CIN,NE,CIN,,,,,,ryland,ryland,rex,burkhead5800rbr
carson7400rbc,94.64,Chris Carson,7400,SEA,@CAR,,,16.7,25.4,6.1,4.53,2.3,35.5,26.2,12.17,-2,0.06,1,10,12,0,0.97,5.4,48,27.3,21.3,0.3,-6,48.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,88,4.5,0.6,0.554,3.44,1.94,1.06,55,0.57,0.01,11.9,-300,0.64,0.28,66,0,0.33,30,16,3.6,1400,0.7,0.33,62,0.41,0.2,24,RB,15,0.529,0.592,0.683,19,3,2,17,8,6.6,0.1,4.7,0.17,0.547,0,0,0,0,0,0,0,0,0,0,0,0,0,carson,chris carson,c,carson7400rbc,41460-64119,RB,c,Chris Carson,carson,13.95384568,13,7400,SEA@CAR,SEA,CAR,,,,,,ryland,ryland,chris,carson7400rbc
chubb8000rbn,84.64,Nick Chubb,8000,CLE,@ARI,,,14.8,24.4,5,1.14,1.9,6.5,22.3,13.66,-3,0.8,1,3,5,0,0.96,-0.3,45,26,23,1.7,-3,49,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,94,5,0.4,0.458,3.75,2.06,0.94,0,0,0,14.8,-200,0.77,0.36,66,0.33,0.33,30,14.2,0.9,2000,0.65,0.32,56,0.21,0.3,23,RB,15,0.5,0.779,0.673,18,3,2,15,10,7.1,0,5.6,0.113,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,chubb,nick chubb,n,chubb8000rbn,41460-53562,RB,n,Nick Chubb,chubb,15.82307669,13,8000,CLE@ARI,CLE,ARI,,,,,,ryland,ryland,nick,chubb8000rbn
cohen5700rbt,60.8,Tarik Cohen,5700,CHI,@GB,,,7.8,16.8,3,-0.13,1.4,0.5,12,7.93,-4,0.9,1,1.3,3,0,0.56,1.2,31,18,22,0,4,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,3.3,0.1,0.409,1.06,0.44,0.13,17,0.69,0.04,8,400,0.7,0.21,100,0.16,0,60,6.9,-1.6,-300,0.7,0.22,56,0.08,0.24,25,RB,15,0.083,0.148,0.482,4,5,4,23,12,5.5,0.3,4.7,0.167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,cohen,tarik cohen,t,cohen5700rbt,41460-79974,RB,t,Tarik Cohen,cohen,7.438461304,13,5700,CHI@GB,CHI,GB,,,,,,ryland,ryland,tarik,cohen5700rbt
