RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
kuznetsov8200ce,74.16,Evgeny Kuznetsov,8200,C,0,WAS,MTL-CPrimeau,16.31,20.4,12.2,0.86,2,19.2,1,2,7,0,2.5,1,0,2,3.8,2.4,-255,6,86,-196,11.3,-0.5,38,7,40,97,15,50,0,0,10,0.28,0.61,0.89,19.24,2.78,2.36,2.94,0.8,0.12,0.41,2.77,12.98,12.39,9.96,0.05,0.22,3.27,0.74,0.88,0.84,0.02,0.02,0.21,0.37,0.37,0,2.91,0.25,0.75,1,19.61,3.06,3.08,4.17,0.74,0.08,0.5,3.58,13.67,12.75,0.08,0.33,3.41,0.83,13,4,3.4,0.6,5,1.2,18.62,2.94,0.2,0.4,46.27,44.17,43.92,41.76,43.72,2.88,0.2,2.93,0.24,47.67,48.73,45.75,36.82,2.75,0.18,3.91,0.23,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,kuznetsov,evgeny kuznetsov,e,kuznetsov8200ce
lindholm7000ce,74.14,Elias Lindholm,7000,C,0,CGY,TOR-JCampbell,14.93,18.7,11.1,1.95,2.1,20,1,1,15,0,1.3,83,2,1,2.9,3.3,116,6,39,105,13.1,0.5,51,7,29,88,14.3,60,20,0,10,0.36,0.47,0.83,19.94,2.5,2.49,2.9,0.86,0.14,0.56,3.06,14.29,11.31,10.85,0.09,0.13,2.92,0.6,0.7,0.85,0.01,0.01,0.26,0.33,0.22,0.01,2.65,0.4,0.5,0.9,20.32,2.66,2.9,4.1,0.71,0.14,0.5,3.4,18,11.6,0.1,0,2.86,0.5,18.83,4,3.17,0.83,4.67,1,20.39,3.23,0,0,49.9,47.93,43.31,40.42,46.89,2.94,0.19,2.47,0.21,59.6,40.2,38.3,47.7,2.7,0.22,2.4,0.13,49.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,lindholm,elias lindholm,e,lindholm7000ce
aho9400cs,73.57,Sebastian Aho,9400,C,0,CAR,BOS-LUllmark,15.08,19,11.2,-2.83,1.6,30.9,1,1,7,0,-2.1,0,0,2,3.1,2.6,-150,5.5,84,106,16.3,0.9,44,14,31,102,12.8,27,45,0,11,0.48,0.59,1.07,19.53,3.29,2.93,3.54,0.83,0.16,0.42,3.35,14.44,11.72,10.71,0.18,0.15,3.17,0.76,0.97,0.79,0.03,0.02,0.27,0.42,0.55,0.05,2.63,0.36,0.45,0.82,18.15,2.71,2.64,3.82,0.69,0.14,0.27,2.91,13.09,12.55,0.18,0.18,2.27,0.64,18,3.2,2.6,0.6,4.4,1.2,19.75,2.55,0,0,46.48,48.25,39.97,41.02,46.31,2.9,0.27,3.09,0.19,53.55,39.38,45.82,43.85,2.27,0.24,3.62,0.15,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,aho,sebastian aho,s,aho9400cs
eller4700cl,72.51,Lars Eller,4700,C,0,WAS,MTL-CPrimeau,5.82,7.4,4.2,-2.45,1.2,9.6,4,1,3,0,8.4,1,0,2,3.8,2.4,-255,6,86,-196,7.1,0.4,37,15,41,96,6.2,30,50,10,10,0.19,0.35,0.54,16.77,1.93,1.6,1.93,0.83,0.12,0.42,2.02,12.54,11.27,9.37,0,0.06,1.35,0.21,0.25,0.85,0,0,0.19,0.29,0.42,0.01,1.44,0.17,0.17,0.33,15.48,1.28,1.5,2.33,0.64,0.11,0.25,1.75,12,12.08,0,0,1.37,0.08,10.6,1.2,1.2,0,2.2,0.6,15.45,1.69,0,0,46.27,44.17,43.92,41.76,43.72,2.88,0.2,2.93,0.24,47.67,48.73,45.75,36.82,2.75,0.18,3.91,0.23,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,eller,lars eller,l,eller4700cl
sillinger4000cc,71.28,Cole Sillinger,4000,C,0,CLB,BUF-DTokarski,8.21,10.4,6,1.38,2.1,3.2,2,0,1,0,2.4,15,0,2,3.4,3.2,-122,6.5,66,-110,7.7,0.8,31,20,36,44,8.2,18,36,18,11,0.16,0.21,0.37,13.75,1.61,1.95,2.8,0.7,0.08,0.6,2.56,10.9,11.46,7.83,0,0.02,1.01,0.17,0.24,0.7,0,0,0.16,0.19,0.49,0,1.93,0.25,0.13,0.38,14.53,1.57,1.75,2.63,0.67,0.14,0.88,2.63,11.75,12.5,0,0,0.04,0,10.8,2.2,1.4,0.8,2.6,0,15.23,0.05,0,0,44.78,43.84,46.75,48.88,40.62,2.26,0.17,2.67,0.26,43,47.64,49.09,36.45,2.27,0.16,3.73,0.34,46.67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,sillinger,cole sillinger,c,sillinger4000cc
kerfoot4700ca,70.97,Alexander Kerfoot,4700,C,0,TOR,CGY-JMarkstrom,9.1,11.5,6.7,0.83,1.9,3.2,2,0,1,0,-2.4,0,0,3,3.3,2.9,-140,6,61,-126,8.5,1.5,41,24,38,91,9.4,50,40,20,10,0.14,0.45,0.59,15.15,2.34,1.3,1.58,0.82,0.11,0.67,1.97,11.1,11.09,8.44,0,0.03,0.34,0.02,0.03,0.67,0.01,0.02,0.13,0.39,0.15,0.03,1.38,0,0.7,0.7,15.7,2.68,1,1.4,0.71,0,1.2,2.2,12.7,11.8,0,0.1,0.19,0,12.6,1.8,0.6,1.2,1.4,0.2,15.18,0.37,0,0.2,43.83,46.89,40.42,43.31,47.93,2.77,0.24,3,0.19,47.7,38.3,40.2,59.6,2.8,0.29,2.5,0.12,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,kerfoot,alexander kerfoot,a,kerfoot4700ca
roslovic4500cj,70.59,Jack Roslovic,4500,C,0,CLB,BUF-DTokarski,4.68,6,3.4,-3.17,1,15.2,4,2,1,0,-0.7,1,0,2,3.4,3.2,-122,6.5,66,-110,8.1,0.7,38,22,47,86,7,36,54,27,11,0.2,0.34,0.53,14.51,2.19,1.62,1.9,0.85,0.12,0.33,1.94,11.18,11.99,8.44,0.05,0.05,1.57,0.18,0.21,0.83,0,0,0.15,0.29,0.19,0,1.59,0.18,0.27,0.45,11.66,2.32,1.36,2,0.68,0.13,0.27,1.64,9,9.18,0,0,1.37,0.09,9.2,1.6,1,0.6,1.6,0,11.88,1.24,0,0,44.78,43.84,46.75,48.88,40.62,2.26,0.17,2.67,0.26,43,47.64,49.09,36.45,2.27,0.16,3.73,0.34,46.67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,roslovic,jack roslovic,j,roslovic4500cj
backstrom6100cn,69.49,Nicklas Backstrom,6100,C,0,WAS,MTL-CPrimeau,12.45,15.7,9.2,1.31,2,1.6,2,1,4,0,7.4,2,0,2,3.8,2.4,-255,6,86,-196,10.2,-1,24,7,22,97,12,40,20,20,10,0.19,0.62,0.81,18.39,2.64,1.65,1.84,0.9,0.12,0.41,2.06,12.03,11.41,9.02,0.05,0.3,3.47,0.51,0.54,0.94,0,0,0.14,0.32,0.25,0,2.14,0.25,0.58,0.83,18.4,2.71,1.83,2.58,0.71,0.14,0.25,2.08,13.5,12.33,0,0.25,3.48,0.67,12.8,1.6,1.4,0.2,2.2,0.8,18.43,3.48,0,0.4,46.27,44.17,43.92,41.76,43.72,2.88,0.2,2.93,0.24,47.67,48.73,45.75,36.82,2.75,0.18,3.91,0.23,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,backstrom,nicklas backstrom,n,backstrom6100cn
backlund4500cm,69.47,Mikael Backlund,4500,C,0,CGY,TOR-JCampbell,11.61,14.6,8.6,3.76,2.6,21.3,2,2,14,0,-1.9,5,2,1,2.9,3.3,116,6,39,105,9.2,1.8,44,21,35,87,14.1,50,30,40,10,0.15,0.34,0.49,17.61,1.67,2.62,3.06,0.86,0.06,0.32,2.94,13.52,10.68,10.32,0,0.08,1.63,0.28,0.33,0.86,0.01,0.01,0.14,0.25,0.41,0.01,3.01,0.3,0.5,0.8,17.36,2.77,3.9,5.3,0.74,0.08,0.1,4,17.7,9.4,0,0.1,1.39,0.1,19,4.67,4.67,0,6,0.33,17.37,1.68,0,0.17,49.9,47.93,43.31,40.42,46.89,2.94,0.19,2.47,0.21,59.6,40.2,38.3,47.7,2.7,0.22,2.4,0.13,49.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,backlund,mikael backlund,m,backlund4500cm
thomas4900cr,68.96,Robert Thomas,4900,C,0,STL,NJD-JGillies,8.87,11.2,6.5,0.19,1.8,4.8,2,2,3,0,-3.2,20,0,11,3.8,2.4,-260,6,71,-280,7.4,0.8,28,14,32,91,8.2,25,37,12,8,0.11,0.58,0.69,17.09,2.42,1.18,1.54,0.76,0.1,0.35,1.53,11.8,12.79,9.34,0,0.15,1.74,0.11,0.2,0.58,0,0.02,0.11,0.42,0.32,0.02,1.74,0.25,0.38,0.63,18.52,2.04,1.13,1.88,0.6,0.22,0.25,1.38,11.88,14.13,0,0,2.38,0.25,10.5,1.5,1,0.5,2.5,0,17.29,2.56,0,0,41.36,40.28,44.52,44.91,45.89,2.83,0.31,2.62,0.22,33.13,44.18,47.63,49.45,3.38,0.22,2,0.14,48.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,thomas,robert thomas,r,thomas4900cr
trocheck6400cv,67.13,Vincent Trocheck,6400,C,0,CAR,BOS-LUllmark,10.77,13.5,8,-0.98,1.7,20.5,2,1,4,0,-3,1,0,2,3.1,2.6,-150,5.5,84,106,10.4,1.1,46,16,42,100,12.7,63,27,27,11,0.27,0.47,0.75,18.12,2.48,2.1,2.64,0.8,0.13,0.57,2.67,12.91,11.19,9.97,0.12,0.12,3.07,0.44,0.55,0.8,0,0,0.16,0.35,0.8,0.01,2.25,0.45,0.36,0.82,18.44,2.67,1.91,2.91,0.66,0.24,0.73,2.64,15.91,14.27,0.09,0.09,2.22,0.18,13.6,3.2,2.2,1,3.2,0.4,18.98,2.49,0,0,46.48,48.25,39.97,41.02,46.31,2.9,0.27,3.09,0.19,53.55,39.38,45.82,43.85,2.27,0.24,3.62,0.15,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,trocheck,vincent trocheck,v,trocheck6400cv
bozak3700ct,65.39,Tyler Bozak,3700,C,0,STL,NJD-JGillies,4.77,6.1,3.4,-1.44,1.3,0,4,0,1,0,1.4,4,0,11,3.8,2.4,-260,6,71,-280,5.8,0.2,26,15,41,91,5.7,25,50,25,8,0.15,0.24,0.39,13.82,1.69,1.14,1.21,0.94,0.13,0.47,1.61,8.56,10.64,6.53,0.02,0.08,0.79,0.13,0.14,0.89,0.06,0.03,0.08,0.14,0.3,0,1.07,0.25,0,0.25,11.32,1.32,1,1.13,0.89,0.25,0.5,1.5,5.13,8.38,0,0,0.5,0,6.5,1.5,1,0.5,1.5,0,10.72,0,0,0,41.36,40.28,44.52,44.91,45.89,2.83,0.31,2.62,0.22,33.13,44.18,47.63,49.45,3.38,0.22,2,0.14,48.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,bozak,tyler bozak,t,bozak3700ct
sundqvist3600co,63.88,Oskar Sundqvist,3600,C,0,STL,NJD-JGillies,4.63,5.9,3.3,-1.38,1.3,9.6,4,0,1,0,1.4,5,0,11,3.8,2.4,-260,6,71,-280,5.5,0.1,18,9,20,91,6.4,37,25,12,8,0.09,0.23,0.33,14.6,1.36,1.37,1.63,0.84,0.07,0.49,1.86,8.76,11.14,6.52,0.02,0.05,0.57,0.07,0.07,1,0,0,0.07,0.19,0.42,0,1.23,0,0.38,0.38,13.67,1.67,1.25,1.25,1,0,0.88,2.13,7,11,0,0,0,0,4.5,2,1.5,0.5,1.5,0,11.02,0,0,0,41.36,40.28,44.52,44.91,45.89,2.83,0.31,2.62,0.22,33.13,44.18,47.63,49.45,3.38,0.22,2,0.14,48.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,sundqvist,oskar sundqvist,o,sundqvist3600co
staal4100cj,63.77,Jordan Staal,4100,C,0,CAR,BOS-LUllmark,5.21,6.7,3.8,-1.82,1.3,26.4,3,2,1,0,-3,1,0,2,3.1,2.6,-150,5.5,84,106,8.5,0.7,37,16,43,100,5.1,27,36,9,11,0.21,0.29,0.5,18.06,1.66,1.98,2.37,0.84,0.11,0.41,2.39,13.05,10.9,9.77,0.06,0.06,2.07,0.31,0.34,0.91,0,0,0.15,0.22,0.43,0.01,1.63,0,0.18,0.18,16.37,0.66,1.82,3,0.61,0,0.45,2.27,14.36,10.45,0,0,0.62,0,15.2,1.8,1.6,0.2,2.6,0,17.02,0.47,0,0,46.48,48.25,39.97,41.02,46.31,2.9,0.27,3.09,0.19,53.55,39.38,45.82,43.85,2.27,0.24,3.62,0.15,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,staal,jordan staal,j,staal4100cj
