RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
krejci5800cd,80.63,David Krejci,5800,C,0,BOS,DET-V.Husso,11.96,15,8.9,1.44,2.1,1.6,2,1,6,0,2.1,92,1,2,4.1,2.6,-250,6.5,80,-220,14,3.9,42,14,14,7,14,42,14,14,7,0.29,0.86,1.14,18.14,3.77,1.43,2.43,0.59,0.2,0.71,2.14,13,11.71,9.71,0.14,0.43,4.22,0.71,0.86,0.83,0,0,0.14,0.43,0.57,0,2.06,0.29,0.86,1.14,18.14,3.77,1.43,2.43,0.59,0.2,0.71,2.14,13,11.71,0.14,0.43,4.22,0.71,13,2.14,1.43,0.71,2.43,0.86,18.14,4.22,0.14,0.43,47.99,47.02,47.68,39.61,40.29,3.02,0.22,2.68,0.25,45,50.33,39,39,3.71,0.19,3,0.06,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,krejci,david krejci,d,krejci5800cd
miller7700cj,80.11,J.T. Miller,7700,C,0,VAN,SEA-M.Jones,14.18,17.8,10.5,-0.24,1.8,11.7,1,1,6,0,-0.1,2,1,3,3.2,3.5,110,6.5,51,106,16.7,2.3,48,12,24,81,12.1,28,0,57,7,0.44,0.76,1.2,20.95,3.44,2.59,3.72,0.7,0.17,0.69,3.28,14.14,13.31,10.4,0.13,0.34,3.3,0.71,0.95,0.75,0,0.03,0.31,0.4,0.64,0.01,2.35,0.57,0.14,0.71,20.35,2.09,2,3,0.67,0.29,0.43,2.43,9.29,12.71,0.29,0.14,4.31,1.14,9.29,2.43,2,0.43,3,1.43,20.35,4.31,0.29,0.14,41.71,45.66,41.77,46.32,43.01,3.03,0.23,2.89,0.28,42.71,37.43,46.14,42.71,3.83,0.17,3.57,0.36,42.71,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,miller,j.t. miller,j,miller7700cj
hartman5100cr,79.25,Ryan Hartman,5100,C,0,MIN,OTT-A.Forsberg,11.17,14.1,8.3,2.08,2.2,30,3,2,4,0,-3.2,40,0,2,3.5,3.2,-129,6.5,57,-110,13.2,2.5,51,21,31,89,6.9,33,0,50,6,0.36,0.43,0.8,18.19,2.64,2.8,4.1,0.68,0.13,0.59,3.39,14.26,12.64,10.81,0.01,0.09,2.21,0.47,0.8,0.58,0,0,0.35,0.34,1.13,0.03,2.39,0,0.33,0.33,16.56,1.2,2.5,4,0.63,0,0.17,2.67,15.5,15.17,0,0,1.17,0,15.5,2.67,2.5,0.17,4,0,16.56,1.17,0,0,42.38,43.55,46.52,42.32,43.34,3.25,0.22,3.08,0.2,40.17,40.67,43,46.33,4.17,0.32,3.6,0.28,46.33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,hartman,ryan hartman,r,hartman5100cr
coyle4000cc,79.01,Charlie Coyle,4000,C,0,BOS,DET-V.Husso,8.05,10.2,5.9,1.22,2,18.4,3,2,4,0,1.3,17,1,2,4.1,2.6,-250,6.5,80,-220,8.4,0.9,45,20,42,91,7.2,28,14,42,7,0.2,0.35,0.54,17.43,1.86,1.59,2.22,0.71,0.12,0.5,2.09,11.53,11.7,9.17,0.03,0.09,1.97,0.24,0.37,0.67,0.01,0.01,0.15,0.25,0.37,0.01,1.85,0.14,0.29,0.43,17.61,1.47,1.43,2,0.71,0.1,0.57,2,9.29,10.86,0,0,2.08,0.14,9.29,2,1.43,0.57,2,0.14,17.61,2.08,0,0,47.99,47.02,47.68,39.61,40.29,3.02,0.22,2.68,0.25,45,50.33,39,39,3.71,0.19,3,0.06,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,coyle,charlie coyle,c,coyle4000cc
hintz6800cr,78.45,Roope Hintz,6800,C,0,DAL,WAS-D.Kuemper,14.34,18.1,10.6,1.77,2.1,12.8,1,1,5,0,-3.7,33,0,2,3.2,2.9,-125,6,72,-126,14.6,2.1,53,18,33,90,13.6,42,14,42,7,0.47,0.47,0.94,18.12,3.11,2.63,3.83,0.69,0.18,0.69,3.32,14.04,12.11,10.66,0.1,0.2,2.68,0.48,0.7,0.68,0.05,0.01,0.32,0.26,0.32,0.02,2.53,0.29,0.71,1,15.93,3.77,1.86,3.57,0.52,0.15,0.71,2.57,11.14,8,0,0.14,2.53,0.14,11.14,2.57,1.86,0.71,3.57,0.57,15.93,2.53,0,0.14,44.56,44.25,44.81,47.15,44.2,3.02,0.22,2.75,0.18,40.86,47,43.57,43.57,3.33,0.3,2.5,0.33,43.57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,hintz,roope hintz,r,hintz6800cr
eriksson6800cj,78.32,Joel Eriksson Ek,6800,C,0,MIN,OTT-A.Forsberg,12.64,15.8,9.4,0.07,1.9,12.8,3,1,14,0,-3.2,24,0,2,3.5,3.2,-129,6.5,57,-110,12.3,2.8,43,25,29,89,17.2,66,50,16,6,0.36,0.31,0.67,18.58,2.16,3.02,3.75,0.81,0.12,0.49,3.52,11.36,10.42,8.6,0.14,0.07,3.07,0.73,0.94,0.78,0,0,0.22,0.24,0.51,0.01,2.93,0.67,0.17,0.83,20.41,2.44,4,4.83,0.83,0.17,0.83,4.83,9.33,15.83,0.33,0,4.89,2,9.33,4.83,4,0.83,4.83,2.17,20.41,4.89,0.33,0,42.38,43.55,46.52,42.32,43.34,3.25,0.22,3.08,0.2,40.17,40.67,43,46.33,4.17,0.32,3.6,0.28,46.33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,eriksson,joel eriksson ek,j,eriksson6800cj
seguin6100ct,78.05,Tyler Seguin,6100,C,0,DAL,WAS-D.Kuemper,10.95,13.7,8.2,-0.19,1.8,1.6,2,2,9,0,1.1,90,0,2,3.2,2.9,-125,6,72,-126,11,1,43,15,35,89,12.3,42,14,42,7,0.29,0.34,0.63,17.81,2.12,2.63,3.51,0.75,0.11,0.36,2.99,12.54,14.64,9.18,0.04,0.12,2.52,0.65,0.76,0.85,0,0,0.25,0.21,0.38,0.03,2.66,0.29,0.57,0.86,17.03,3.03,2.43,3.86,0.63,0.12,0.14,2.57,11.29,13.43,0.14,0.29,2.21,1.14,11.29,2.57,2.43,0.14,3.86,1.29,17.03,2.21,0.14,0.29,44.56,44.25,44.81,47.15,44.2,3.02,0.22,2.75,0.18,40.86,47,43.57,43.57,3.33,0.3,2.5,0.33,43.57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,seguin,tyler seguin,t,seguin6100ct
danault4600cp,77.32,Phillip Danault,4600,C,0,LA,WPG-C.Hellebuyck,9.59,12.1,7.1,1.53,2.1,12.8,2,2,8,0,-1.4,24,0,2,3.3,2.9,-145,6,46,-134,11.7,3,57,19,24,91,11.4,37,25,0,8,0.38,0.3,0.67,18.47,2.18,2.39,3.24,0.74,0.16,0.68,3.07,15.07,12.47,11.75,0.05,0.02,2.28,0.37,0.51,0.73,0,0.03,0.33,0.24,0.43,0.01,2.59,0.5,0,0.5,19.07,1.57,2.13,2.63,0.81,0.24,1.25,3.38,13.38,11.63,0,0,2.54,0.25,12.86,3.43,2.14,1.29,2.71,0.29,18.97,2.64,0,0,46.95,48.57,46.81,42.62,45.19,3.17,0.15,2.75,0.24,42.13,49.83,43.63,46.83,4.63,0.16,2.6,0.31,46.83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,danault,phillip danault,p,danault4600cp
kopitar6600ca,76.75,Anze Kopitar,6600,C,0,LA,WPG-C.Hellebuyck,12.7,16,9.4,0.54,1.9,1.6,1,1,9,0,-0.1,1,0,2,3.3,2.9,-145,6,46,-134,12.4,-0.3,40,9,30,92,13,50,25,50,8,0.17,0.6,0.77,20.78,2.22,2.59,3.42,0.76,0.06,0.98,3.57,14.61,12.97,10.92,0.06,0.2,3.45,0.7,0.93,0.75,0,0.01,0.11,0.39,0.18,0,2.63,0.13,0.75,0.88,19.69,2.68,1.75,2.13,0.82,0.07,1.63,3.38,11.13,13.38,0,0.25,4.18,0.13,11.29,3.43,1.86,1.57,2.29,0.14,19.81,4.41,0,0.29,46.95,48.57,46.81,42.62,45.19,3.17,0.15,2.75,0.24,42.13,49.83,43.63,46.83,4.63,0.16,2.6,0.31,46.83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WPG,kopitar,anze kopitar,a,kopitar6600ca
cozens4600cd,76.47,Dylan Cozens,4600,C,0,BUF,MTL-S.Montembeault,10.4,13.1,7.7,2.34,2.3,13.6,3,2,2,0,-0.1,13,0,2,3.8,2.8,-182,6.5,76,-160,8.5,1,36,19,41,82,11.7,66,33,16,6,0.18,0.32,0.49,15.99,1.84,2.11,2.72,0.78,0.08,0.29,2.41,11.26,11.67,8.41,0.01,0.09,1.98,0.28,0.36,0.79,0,0.01,0.16,0.22,0.72,0,2.49,0.33,0.33,0.67,16.67,2.41,2.83,3.33,0.85,0.12,0.33,3.17,12,10.67,0,0,2.73,0.5,12,3.17,2.83,0.33,3.33,0.5,16.67,2.73,0,0,42.73,41.45,46.82,44.98,41.54,2.75,0.2,3.31,0.23,39.5,43.29,46,43.57,3.67,0.14,3,0.14,43.57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,cozens,dylan cozens,d,cozens4600cd
johansen5300cr,76.38,Ryan Johansen,5300,C,0,NAS,STL-T.Greiss,10.56,13.4,7.8,1.06,2,13.6,1,1,4,0,-1.6,1,0,5,3.5,2.7,-175,6,67,-137,10.3,1.1,51,16,36,84,8.7,60,0,40,5,0.3,0.45,0.75,16.52,2.72,1.45,1.89,0.77,0.21,0.37,1.82,10.46,11.87,7.9,0.12,0.18,3.19,0.5,0.65,0.77,0,0,0.18,0.27,0.69,0.01,2.16,0.29,0.29,0.57,16.84,2.03,1.43,2,0.71,0.2,0.14,1.57,11.6,11.6,0,0.14,4.83,0.4,11.6,1.4,1.2,0.2,2,0.8,17.52,4.83,0,0.2,47.93,42.7,46.73,44.33,40.44,3.24,0.23,2.65,0.17,44.8,53,41.2,40.6,4.4,0.09,1.5,0,40.6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,johansen,ryan johansen,r,johansen5300cr
bennett6200cs,76.18,Sam Bennett,6200,C,0,FLA,PHI-C.Hart,14.09,17.7,10.5,2.75,2.3,8,2,1,12,0,0.8,30,0,2,4,2.7,-220,6.5,66,-205,11.1,-0.5,35,10,40,92,10.6,28,14,57,7,0.32,0.28,0.6,17.05,2.11,3.27,4.1,0.8,0.1,0.41,3.68,15.37,11.27,11.68,0.05,0.04,2.17,0.55,0.66,0.83,0,0,0.27,0.24,1.05,0.02,2.94,0.14,0.43,0.57,19.37,1.77,2.86,4.57,0.62,0.05,0.57,3.43,13,9.57,0,0,4.56,1,13,3.43,2.86,0.57,4.57,1.57,19.37,4.56,0,0,48.95,52.02,49.6,39.92,42.47,3.26,0.21,2.81,0.25,42.43,52.33,31.71,36.67,4.71,0.06,3,0.22,36.67,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,bennett,sam bennett,s,bennett6200cs
mittelstadt4600cc,75.80,Casey Mittelstadt,4600,C,0,BUF,MTL-S.Montembeault,9.58,12.1,7,1.52,2.1,6.4,2,2,4,0,2,8,0,2,3.8,2.8,-182,6.5,76,-160,7.8,0.9,21,13,23,82,10.9,50,33,16,6,0.16,0.38,0.53,16.4,1.94,1.98,2.48,0.8,0.08,0.29,2.27,10,11.14,7.98,0.02,0.2,2.62,0.39,0.52,0.74,0.02,0,0.11,0.18,0.13,0,2.31,0.17,0.67,0.83,17.08,2.92,1.67,2.5,0.67,0.1,0.17,1.83,8.17,13.5,0,0.5,3.25,0.33,8.17,1.83,1.67,0.17,2.5,0.5,17.08,3.25,0,0.5,42.73,41.45,46.82,44.98,41.54,2.75,0.2,3.31,0.23,39.5,43.29,46,43.57,3.67,0.14,3,0.14,43.57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,mittelstadt,casey mittelstadt,c,mittelstadt4600cc
strome5000cd,74.12,Dylan Strome,5000,C,0,WAS,DAL-J.Oettinger,10.22,12.9,7.6,1.34,2,1.6,1,1,4,0,1.5,30,0,3,2.9,3.2,105,6,28,105,10.1,1.8,43,18,36,82,10.9,57,28,28,7,0.31,0.41,0.72,17.64,2.45,1.78,2.27,0.78,0.17,0.5,2.28,13.11,13.9,9.88,0.08,0.19,2.91,0.27,0.38,0.71,0,0,0.23,0.22,0.3,0,2.36,0.14,0.71,0.86,18.11,2.85,1.43,2.43,0.59,0.1,0.57,2,12.57,12,0.14,0.43,4.09,0.57,12.57,2,1.43,0.57,2.43,0.86,18.11,4.09,0.14,0.43,44.7,44.2,47.15,44.81,44.25,3.16,0.21,2.87,0.19,43.57,43.57,47,40.86,3.5,0.29,5,0.13,40.86,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,strome,dylan strome,d,strome5000cd
