RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mcdavid10400cc,94.51,Connor McDavid,10400,C,0,EDM,MTL-SMontembeault,31.96,39.9,24,12,3.1,3.2,1,1,22,0,5.1,2,0,2,4.1,2.6,-255,6.5,60,-189,22.8,4.8,61,19,19,89,19.1,50,12,0,8,0.57,1.16,1.72,22.73,4.54,3.69,4.16,0.89,0.15,0.4,4.09,19.47,15.53,14.43,0.16,0.5,3.86,1,1.09,0.91,0,0,0.41,0.66,0.5,0.07,3.92,0.44,0.56,1,23.83,2.52,4.22,5.33,0.79,0.11,0.67,4.89,21,16.78,0,0.22,2.85,0.78,20.4,4.6,4.2,0.4,5.2,1.4,24.51,4.15,0,0.4,51.03,45.42,43.76,44.09,43.88,2.9,0.32,3,0.25,54.1,49.7,44.1,34.8,2,0.15,4.7,0.28,36.67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,mcdavid,connor mcdavid,c,mcdavid10400cc
draisaitl10100cl,92.58,Leon Draisaitl,10100,C,0,EDM,MTL-SMontembeault,29.38,36.7,22,10.03,2.9,32,2,1,26,0,5.8,1,0,2,4.1,2.6,-255,6.5,60,-189,20.3,3.4,52,17,26,89,18.5,37,25,12,8,0.63,0.88,1.51,23.04,3.93,3.36,4.05,0.83,0.19,0.18,3.54,17.14,15.6,12.77,0.29,0.31,3.9,1.39,1.62,0.86,0.01,0,0.33,0.57,0.48,0.05,3.68,0.6,0.4,1,23.83,2.52,3.8,5.3,0.72,0.16,0.1,3.9,21.1,16.3,0,0.3,2.86,0.9,23.8,5,4.8,0.2,6.8,2,24.57,4.37,0,0.6,51.03,45.42,43.76,44.09,43.88,2.9,0.32,3,0.25,54.1,49.7,44.1,34.8,2,0.15,4.7,0.28,36.67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,draisaitl,leon draisaitl,l,draisaitl10100cl
matthews10200ca,86.99,Auston Matthews,10200,C,0,TOR,DET-ANedeljkovic,21.46,26.8,16.1,1.91,2.1,20.8,1,1,20,0,-1.1,7,0,3,3.8,2.4,-275,6,67,-189,20.1,3.9,49,15,19,93,19.3,44,22,0,9,0.71,0.49,1.21,21.4,3.39,4.41,5.19,0.85,0.16,0.9,5.31,16.85,13.41,13.03,0.18,0.16,3.28,0.95,1.12,0.85,0,0,0.53,0.33,0.23,0,3.95,0.56,0.56,1.11,21.9,3.04,4.56,5.89,0.77,0.12,0.44,5,16.33,11.56,0.11,0.22,3.23,1.11,16,5.25,4.75,0.5,5.75,1.5,21.41,3.85,0.25,0.5,44.71,46.54,46.4,42.84,38.87,2.81,0.24,2.76,0.23,46.78,42.38,38.44,38.23,2.89,0.31,3,0.21,41.67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,matthews,auston matthews,a,matthews10200ca
tavares8300cj,85.17,John Tavares,8300,C,0,TOR,DET-ANedeljkovic,16.09,20.2,12,0.44,1.9,29.6,2,1,17,0,0.9,1,0,3,3.8,2.4,-275,6,67,-189,13.8,0.5,47,8,30,93,13.1,44,44,11,9,0.37,0.57,0.94,18.17,3.1,3.06,3.68,0.83,0.12,0.54,3.6,14.18,13.09,10.68,0.09,0.14,2.79,0.74,0.88,0.84,0,0,0.28,0.44,0.3,0,3.02,0.33,0.33,0.67,18.86,2.13,3.44,4.89,0.7,0.1,0.44,3.89,14.89,12.67,0.11,0.22,3.21,1.33,15.75,5,4.75,0.25,6.25,2.25,19.06,3.76,0.25,0.5,44.71,46.54,46.4,42.84,38.87,2.81,0.24,2.76,0.23,46.78,42.38,38.44,38.23,2.89,0.31,3,0.21,41.67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,tavares,john tavares,j,tavares8300cj
trocheck5400cv,81.29,Vincent Trocheck,5400,C,0,CAR,NJD-JGillies,13.54,17,10.1,3.84,2.5,0,2,1,5,0,-2.5,87,1,2,4.3,2.4,-315,6.5,79,-278,10.8,1.6,46,17,41,102,11.8,54,27,18,11,0.29,0.49,0.78,18.14,2.58,2.18,2.64,0.83,0.13,0.59,2.77,13.12,11.02,10.11,0.13,0.14,3.1,0.45,0.55,0.82,0,0,0.17,0.35,0.73,0.01,1.88,0.27,0.64,0.91,18.45,2.96,1.36,2.64,0.52,0.2,0.73,2.09,16.18,14,0.09,0.09,2.68,0.18,18.33,2.5,1.5,1,2.83,0.33,18.51,2.22,0.17,0.17,48.33,48.09,44.36,40.77,45.66,2.92,0.29,2.65,0.24,53.27,45.33,44.82,49.5,2.82,0.35,1.92,0.13,52.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,trocheck,vincent trocheck,v,trocheck5400cv
aho9500cs,80.91,Sebastian Aho,9500,C,0,CAR,NJD-JGillies,16.03,20.1,11.9,-2.08,1.7,4.8,1,1,6,0,-2.5,0,1,2,4.3,2.4,-315,6.5,79,-278,16.3,1.1,44,14,30,104,14.3,36,36,0,11,0.48,0.61,1.09,19.56,3.34,2.86,3.44,0.83,0.17,0.41,3.27,14.27,11.61,10.65,0.18,0.18,3.18,0.75,0.93,0.81,0.03,0.02,0.27,0.41,0.58,0.05,2.46,0.36,0.73,1.09,17.57,3.72,2.18,3.27,0.67,0.17,0.09,2.27,10.82,11.18,0.18,0.36,2.65,0.45,9.17,2.17,2.17,0,3.17,0.83,17.59,2.25,0.33,0.33,48.33,48.09,44.36,40.77,45.66,2.92,0.29,2.65,0.24,53.27,45.33,44.82,49.5,2.82,0.35,1.92,0.13,52.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,aho,sebastian aho,s,aho9500cs
backlund4900cm,79.13,Mikael Backlund,4900,C,0,CGY,VAN-TDemko,10.07,12.7,7.4,1.39,2.1,3.2,2,2,13,0,-1.9,2,0,2,3.3,2.4,-190,5.5,60,-175,9.4,2,46,22,34,89,11.6,63,36,45,11,0.16,0.34,0.49,17.67,1.66,2.67,3.08,0.87,0.06,0.36,3.03,13.39,10.75,10.32,0,0.08,1.62,0.3,0.35,0.86,0.01,0.01,0.15,0.25,0.45,0.01,3.18,0.18,0.36,0.55,17.16,1.92,3.55,4.45,0.8,0.05,0.55,4.09,14.91,10.55,0,0,1.48,0.18,17.8,5,4.8,0.2,6,0.6,17.72,1.24,0,0,50.53,46.96,46.72,40.43,43.27,2.96,0.2,2.93,0.28,53.18,47.33,43.09,45.33,3.09,0.24,2.5,0.27,44.86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,backlund,mikael backlund,m,backlund4900cm
cirelli5600ca,74.58,Anthony Cirelli,5600,C,0,TB,VGK-RLehner,9.27,11.7,6.9,-0.84,1.7,1.6,1,2,3,0,0.5,5,0,2,3.3,2.8,-150,6,61,-175,8.4,0.6,37,16,43,104,9.8,38,38,23,13,0.24,0.3,0.54,18.16,1.78,1.72,2.05,0.84,0.14,0.71,2.42,11.47,10.63,8.79,0.04,0.06,1.92,0.18,0.28,0.66,0.02,0.01,0.18,0.24,0.58,0.01,2.24,0.27,0.55,0.82,17.95,2.74,1.91,2.27,0.84,0.14,0.55,2.45,13.09,11.64,0,0.09,1.52,0.27,13.2,1.8,1.6,0.2,2,0.4,17.92,1.7,0,0,42.65,42.11,43.72,39.68,48.99,3.02,0.29,2.63,0.21,44.46,40.64,38.15,52.45,3.23,0.26,2.45,0.19,48.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,cirelli,anthony cirelli,a,cirelli5600ca
staal4000cj,73.59,Jordan Staal,4000,C,0,CAR,NJD-JGillies,10.26,12.9,7.6,3.43,2.6,0,3,0,1,0,-2.3,7,1,2,4.3,2.4,-315,6.5,79,-278,9.1,1.4,39,18,40,102,5.6,36,27,0,11,0.23,0.33,0.56,18.04,1.86,1.96,2.33,0.84,0.12,0.45,2.41,12.76,10.77,9.54,0.08,0.07,2.13,0.32,0.35,0.91,0,0.01,0.15,0.25,0.46,0.01,1.52,0,0.27,0.27,15.63,1.04,1.73,3.18,0.54,0,0.36,2.09,14.09,10.45,0,0.09,0.58,0,14,2.67,2,0.67,3.17,0.17,16.27,0.6,0,0,48.33,48.09,44.36,40.77,45.66,2.92,0.29,2.65,0.24,53.27,45.33,44.82,49.5,2.82,0.35,1.92,0.13,52.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,staal,jordan staal,j,staal4000cj
point8600cb,72.30,Brayden Point,8600,C,0,TB,VGK-RLehner,14.95,18.7,11.2,-1.32,1.7,3.2,1,1,9,0,0.5,2,0,2,3.3,2.8,-150,6,61,-175,13.5,0.1,45,11,33,104,16.2,61,15,7,13,0.49,0.43,0.92,18.89,2.92,2.41,2.86,0.84,0.2,0.29,2.7,13.18,11.83,10.24,0.15,0.18,3.43,0.65,0.73,0.89,0,0,0.34,0.25,0.35,0.03,3.02,0.54,0.46,1,18.86,3.18,3.46,4.77,0.73,0.16,0.23,3.69,13.38,11.38,0.15,0.15,3.78,1.15,13.2,4.4,4,0.4,5.4,1.8,18.72,3.64,0.2,0,42.65,42.11,43.72,39.68,48.99,3.02,0.29,2.63,0.21,44.46,40.64,38.15,52.45,3.23,0.26,2.45,0.19,48.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,point,brayden point,b,point8600cb
