RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
crosby9600cs,95.41,Sidney Crosby,9600,C,0,PIT,BUF-U.Luukkonen,17.95,22.5,13.4,-0.37,1.9,42.1,1,1,17,0,0.9,2,2,1,4,2.7,-227,6.5,59,-176,17.8,1.5,74,41,25,91,19.1,78,35,21,14,0.49,0.81,1.3,20.15,3.87,3.08,4.09,0.75,0.16,0.55,3.63,17.18,14.25,12.95,0.12,0.25,3.61,0.81,0.95,0.85,0,0,0.37,0.56,0.54,0.06,3.39,0.64,0.79,1.43,19.72,4.35,2.79,4,0.7,0.23,0.36,3.14,17.29,13.64,0.14,0.07,3.62,0.64,20,4.29,4,0.29,5.29,1.14,19.55,4.13,0.14,0,46.39,48.86,43.38,45.31,42.6,3.14,0.22,2.89,0.26,48.25,41,45.33,45.85,2.83,0.18,3.54,0.33,43.67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,crosby,sidney crosby,s,crosby9600cs
miller7700cj,92.03,J.T. Miller,7700,C,0,VAN,MIN-F.Gustavsson,14.32,18,10.7,-0.1,1.9,8,1,1,9,0,1,3,0,3,3.4,3.3,-115,6.5,48,-100,17.1,2.4,72,40,18,80,15.1,83,33,16,12,0.43,0.83,1.25,20.94,3.58,2.46,3.56,0.69,0.17,0.73,3.19,14.17,13.77,10.36,0.13,0.38,3.39,0.63,0.95,0.67,0,0.03,0.3,0.43,0.74,0.03,2.66,0.31,0.77,1.08,21.1,3.07,2.23,3.31,0.67,0.14,0.62,2.85,14.85,14.15,0.31,0.31,4.08,0.92,15.14,2,1.71,0.29,3.29,1,19.86,3.74,0.14,0.43,42.85,44.42,41.85,47.54,43.62,3.09,0.27,3.26,0.26,42,41.85,48.08,43.69,3.85,0.28,3.46,0.22,45.43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,miller,j.t. miller,j,miller7700cj
kopitar6500ca,90.83,Anze Kopitar,6500,C,0,LA,MTL-J.Allen,12.59,15.8,9.4,0.63,1.9,20,1,1,9,0,1.7,65,1,2,3.8,2.9,-178,6.5,60,-125,12.5,0.6,62,32,36,93,15,66,50,33,12,0.21,0.57,0.77,20.49,2.25,2.4,3.2,0.75,0.09,0.99,3.39,15.07,12.71,11.24,0.04,0.18,3.25,0.56,0.77,0.72,0,0.01,0.16,0.37,0.17,0.01,2.99,0.36,0.43,0.79,20.11,2.36,2.07,3.08,0.67,0.17,1.29,3.36,14.54,13,0.07,0.07,1.89,0.31,14.67,3,2,1,2.83,0.33,19.41,1.83,0.14,0.14,46.28,48.99,45.93,42.63,41.37,3.14,0.18,3.53,0.22,48.42,43.58,46.33,43.67,2.58,0.45,3.58,0.21,41.67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,kopitar,anze kopitar,a,kopitar6500ca
horvat9500cb,89.23,Bo Horvat,9500,C,0,VAN,MIN-F.Gustavsson,15.07,18.9,11.3,-3.04,1.6,6.4,1,1,18,0,1,10,0,3,3.4,3.3,-115,6.5,48,-100,16.2,2.6,58,32,27,79,18.9,75,25,25,12,0.63,0.33,0.96,19.64,2.93,3.06,3.96,0.77,0.21,0.66,3.71,13.32,13.23,10,0.29,0.11,3.34,1.01,1.34,0.76,0.04,0,0.3,0.21,0.49,0.06,3.12,0.62,0.38,1,21.31,2.81,3.23,4.15,0.78,0.19,1.08,4.31,15.08,13.69,0.23,0.15,4.02,1.31,15.57,4.43,2.86,1.57,3.86,1.57,20.06,3.7,0.29,0.14,42.85,44.42,41.85,47.54,43.62,3.09,0.27,3.26,0.26,42,41.85,48.08,43.69,3.85,0.28,3.46,0.22,45.43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,horvat,bo horvat,b,horvat9500cb
matthews10100ca,88.90,Auston Matthews,10100,C,0,TOR,CGY-D.Vladar,20.83,26.1,15.6,1.48,2.1,44.5,1,1,24,0,-2.2,51,0,2,3.5,2.7,-172,6,81,-154,22.9,3.8,72,40,21,91,21,78,42,21,14,0.73,0.67,1.41,20.6,4.11,4.65,6.52,0.71,0.16,0.95,5.6,17.78,13.15,13.44,0.2,0.16,3.53,1.21,1.65,0.73,0,0,0.53,0.52,0.27,0.05,3.53,0.57,0.64,1.21,19.18,3.79,3.93,5.57,0.71,0.15,1.64,5.57,14.43,16,0.14,0.07,3.52,1.23,13.86,6.71,4.57,2.14,5.57,1.17,19.04,4.08,0,0,41.93,47.33,40,42.78,51.82,3.04,0.25,3.31,0.17,43,38.94,47.54,45.88,2.92,0.21,3.31,0.15,44.67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,matthews,auston matthews,a,matthews10100ca
malkin7300ce,88.86,Evgeni Malkin,7300,C,0,PIT,BUF-U.Luukkonen,16.07,20.1,12,2.47,2.2,11.7,2,1,7,0,-0.9,51,2,1,4,2.7,-227,6.5,59,-176,14.9,0.9,60,29,21,91,14.8,78,35,21,14,0.41,0.59,1,18.49,3.25,3.19,3.93,0.81,0.13,0.39,3.57,14.4,12.19,10.89,0.15,0.28,3.86,0.96,1.26,0.76,0,0,0.27,0.31,0.67,0,2.94,0.21,0.79,1,17.51,3.43,3.21,3.79,0.85,0.07,0.36,3.57,14.5,12.43,0,0.43,3.71,0.86,13.29,3.29,3.14,0.14,3.71,1.14,18.03,4.34,0,0.71,46.39,48.86,43.38,45.31,42.6,3.14,0.22,2.89,0.26,48.25,41,45.33,45.85,2.83,0.18,3.54,0.33,43.67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,malkin,evgeni malkin,e,malkin7300ce
danault5700cp,87.69,Phillip Danault,5700,C,0,LA,MTL-J.Allen,10.78,13.6,8,0.46,1.9,14.4,2,2,4,0,1.6,59,1,2,3.8,2.9,-178,6.5,60,-125,11.9,2.7,68,40,29,92,10.5,50,41,50,12,0.38,0.32,0.7,18.3,2.3,2.2,3.06,0.72,0.17,0.78,2.98,14.55,12.31,11.16,0.06,0.08,2.35,0.32,0.45,0.7,0,0.04,0.32,0.2,0.49,0.01,2.32,0.21,0.57,0.79,17.84,2.66,1.71,2.85,0.6,0.12,0.86,2.57,13.69,13,0.07,0.29,1.68,0.23,14.33,2,1.29,0.71,2.83,0.5,18.17,2.1,0.14,0.43,46.28,48.99,45.93,42.63,41.37,3.14,0.18,3.53,0.22,48.42,43.58,46.33,43.67,2.58,0.45,3.58,0.21,41.67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,danault,phillip danault,p,danault5700cp
pettersson9700ce,87.35,Elias Pettersson,9700,C,0,VAN,MIN-F.Gustavsson,16.85,21.1,12.6,-1.67,1.7,8,2,1,13,0,-1.4,0,0,3,3.4,3.3,-115,6.5,48,-100,16.6,3.9,68,41,29,79,18.7,66,50,33,12,0.53,0.59,1.11,19.04,3.5,2.71,4.11,0.66,0.19,0.76,3.48,12.88,13.46,9.86,0.1,0.26,3.28,0.56,1.09,0.51,0.01,0.01,0.41,0.31,0.13,0.04,2.77,0.62,0.62,1.23,19.54,3.78,3.23,4.69,0.69,0.19,1.08,4.31,11.31,13,0.08,0.23,3.88,0.54,12,4.57,3.86,0.71,5.57,1.71,19.13,3.61,0.14,0.29,42.85,44.42,41.85,47.54,43.62,3.09,0.27,3.26,0.26,42,41.85,48.08,43.69,3.85,0.28,3.46,0.22,45.43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,pettersson,elias pettersson,e,pettersson9700ce
tavares8400cj,83.25,John Tavares,8400,C,0,TOR,CGY-D.Vladar,14.76,18.5,11,-1.1,1.8,13.3,2,1,8,0,-1.4,13,0,2,3.5,2.7,-172,6,81,-154,14.6,-0.3,69,28,26,92,14.1,64,21,35,14,0.35,0.57,0.92,17.74,3.11,2.91,4.21,0.69,0.12,0.55,3.45,13.48,12.53,10.12,0.16,0.24,3.31,0.99,1.38,0.71,0,0,0.19,0.33,0.43,0.01,2.76,0.36,0.5,0.86,17.19,3,3.07,4,0.77,0.12,0.43,3.5,12.43,11.36,0.14,0.21,3.19,1.21,12.14,4,3.57,0.43,4.57,2.29,17.43,3.52,0,0.14,41.93,47.33,40,42.78,51.82,3.04,0.25,3.31,0.17,43,38.94,47.54,45.88,2.92,0.21,3.31,0.15,44.67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,tavares,john tavares,j,tavares8400cj
eriksson7600cj,82.08,Joel Eriksson Ek,7600,C,0,MIN,VAN-S.Martin,13.93,17.5,10.4,-0.29,1.8,6.4,3,1,6,0,-2.7,13,2,1,3.3,3.4,-110,6.5,52,-120,12.5,2.2,60,30,35,89,15.9,76,53,23,13,0.34,0.37,0.71,18.72,2.28,3.06,3.96,0.77,0.11,0.49,3.55,11.75,10.25,8.86,0.12,0.12,3.16,0.77,1.01,0.76,0.01,0,0.2,0.25,0.51,0.01,2.65,0.46,0.54,1,19.54,3.07,3.08,4.25,0.72,0.15,0.54,3.62,13.08,10.38,0.15,0.15,3.42,0.69,15,4.29,3.71,0.57,4.5,1.14,20.41,3.47,0.29,0.29,46.39,43.62,47.54,41.85,44.42,3.25,0.23,2.78,0.25,43.69,48.08,41.85,42,3.23,0.21,2.77,0.25,44.43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,eriksson,joel eriksson ek,j,eriksson7600cj
