RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
mackinnon10300cn,94.18,Nathan MacKinnon,10300,C,0,COL,MTL-CPrimeau,22.97,28.7,17.2,3.21,2.2,11.2,1,1,25,0,9.6,15,0,2,4.9,1.9,-690,6.5,65,-333,18.6,2.7,54,11,23,98,25.6,54,9,18,11,0.45,0.96,1.41,20.87,4.05,4.35,4.95,0.88,0.1,0.58,4.93,18.09,12.48,12.88,0.13,0.36,3.87,1.32,1.56,0.85,0,0,0.31,0.6,0.61,0.06,4.59,0.55,1.09,1.64,22.05,4.46,5.45,7.18,0.76,0.1,0.82,6.27,19.45,14.73,0.18,0.45,3.85,1.27,18.88,6.38,5.5,0.88,7.25,2.13,22.18,4.06,0.25,0.25,48.74,49.39,43.71,39.51,44.11,3.49,0.29,2.96,0.25,48.3,49.13,42.9,33,3.1,0.29,4.75,0.21,33.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,mackinnon,nathan mackinnon,n,mackinnon10300cn
aho8900cs,87.74,Sebastian Aho,8900,C,0,CAR,NJD-JGillies,16.03,20.1,11.9,-0.85,1.8,0,1,1,6,0,0.5,15,2,1,3.7,2.9,-170,6.5,68,-213,16.4,1.1,44,14,30,102,15.6,37,25,0,8,0.47,0.62,1.09,19.58,3.34,2.89,3.46,0.84,0.16,0.42,3.31,14.5,11.65,10.82,0.17,0.18,3.21,0.76,0.95,0.81,0.03,0.02,0.27,0.42,0.59,0.05,2.65,0.25,1,1.25,17.07,4.39,2.38,3.38,0.7,0.11,0.13,2.5,11.75,11.25,0.13,0.5,2.78,0.5,10.83,2.33,2.33,0,3.33,0.67,17.05,2.45,0.17,0.5,46.93,47.91,44.32,40.44,45.32,2.93,0.29,2.71,0.25,53.25,45.38,42.75,48,2.88,0.43,2.13,0.12,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,aho,sebastian aho,s,aho8900cs
kadri9700cn,87.71,Nazem Kadri,9700,C,0,COL,MTL-CPrimeau,11.54,14.6,8.5,-6.98,1.2,8,2,1,16,0,11.2,0,0,2,4.9,1.9,-690,6.5,65,-333,12.8,1.7,41,12,38,98,17.1,45,27,0,11,0.28,0.64,0.92,17.27,3.2,3.13,3.65,0.86,0.09,0.28,3.41,14.33,10.78,10.18,0.08,0.18,3.1,0.72,0.93,0.78,0,0,0.2,0.47,0.84,0.02,3.49,0.36,0.82,1.18,19.71,3.59,3.82,5.36,0.71,0.1,0,3.82,15,10.36,0,0.18,3.77,0.73,15.13,4.38,4.38,0,5.5,1.38,20.66,4,0,0.13,48.74,49.39,43.71,39.51,44.11,3.49,0.29,2.96,0.25,48.3,49.13,42.9,33,3.1,0.29,4.75,0.21,33.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTL,kadri,nazem kadri,n,kadri9700cn
draisaitl9800cl,83.49,Leon Draisaitl,9800,C,0,EDM,CGY-JMarkstrom,22.84,28.5,17.1,4.11,2.3,45.8,2,1,18,0,-2.7,1,0,2,3.2,3.4,102,6.5,34,-133,20.4,3.6,53,17,25,89,13.6,16,16,0,6,0.64,0.87,1.51,22.96,3.95,3.28,3.92,0.84,0.2,0.17,3.46,16.76,15.64,12.49,0.32,0.28,3.89,1.39,1.62,0.86,0.02,0,0.3,0.59,0.48,0.04,2.89,0.43,0.29,0.71,23.17,1.84,2.86,4.29,0.67,0.15,0,2.86,19.71,16.14,0,0.14,2.2,0.71,23,3,3,0,5.5,2.5,23.38,4.33,0,0.5,49.33,44.95,40.68,43.99,46.08,2.89,0.35,3.08,0.21,52.71,47.43,43,47.14,1.57,0.09,2.86,0.2,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,draisaitl,leon draisaitl,l,draisaitl9800cl
mcdavid10000cc,83.35,Connor McDavid,10000,C,0,EDM,CGY-JMarkstrom,24.96,31.2,18.7,5.82,2.5,20.2,1,1,23,0,-4.3,3,0,2,3.2,3.4,102,6.5,34,-133,22.9,5,61,20,19,89,15.7,16,16,0,6,0.56,1.18,1.74,22.65,4.61,3.68,4.14,0.89,0.15,0.38,4.07,19.39,15.22,14.33,0.15,0.51,3.84,1.01,1.1,0.92,0,0,0.41,0.67,0.47,0.07,3.56,0.33,0.33,0.67,23.03,1.75,4.5,5.67,0.79,0.07,0.67,5.17,21.67,16,0,0,2.07,0.83,21.5,5,5,0,6,2,23.11,3.78,0,0,49.33,44.95,40.68,43.99,46.08,2.89,0.35,3.08,0.21,52.71,47.43,43,47.14,1.57,0.09,2.86,0.2,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,mcdavid,connor mcdavid,c,mcdavid10000cc
hartman7000cr,83.13,Ryan Hartman,7000,C,0,MIN,CHI-KLankinen,7.37,9.3,5.4,-5.61,1.1,3.2,1,2,17,0,-1.6,10,2,1,3.7,2.6,-220,6,89,-210,10.5,3.5,50,31,26,93,17.6,50,33,33,6,0.3,0.32,0.62,16.91,2.2,2.29,2.9,0.79,0.13,0.67,2.96,11.94,12.8,9.03,0.01,0.05,1.81,0.32,0.46,0.68,0,0.01,0.29,0.25,0.81,0,2.91,0.67,0.33,1,22.64,2.65,3.5,5.33,0.66,0.19,0.83,4.33,14.33,17.67,0,0,3,0.5,15.5,4.75,3.5,1.25,4.5,0.75,21.88,1.42,0,0,45.48,40.96,46.83,44.48,39.76,3.01,0.22,2.65,0.26,39.6,47.6,42.6,41.4,3.4,0.12,2.6,0.23,38.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,hartman,ryan hartman,r,hartman7000cr
trocheck5300cv,82.94,Vincent Trocheck,5300,C,0,CAR,NJD-JGillies,13.54,17,10,4.04,2.6,9.6,2,1,3,0,-0.9,85,2,1,3.7,2.9,-170,6.5,68,-213,10.7,1.5,44,18,43,100,11.3,37,37,25,8,0.29,0.48,0.77,18.12,2.55,2.19,2.64,0.83,0.13,0.59,2.78,12.96,10.82,9.97,0.13,0.14,3.13,0.45,0.56,0.81,0,0,0.17,0.33,0.74,0.01,1.77,0.25,0.63,0.88,18.4,2.87,1.38,2.63,0.52,0.18,0.63,2,15.13,13.13,0.13,0.13,2.81,0.13,14.5,2.33,1.67,0.67,2.83,0.5,18.56,2.49,0.17,0.17,46.93,47.91,44.32,40.44,45.32,2.93,0.29,2.71,0.25,53.25,45.38,42.75,48,2.88,0.43,2.13,0.12,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,trocheck,vincent trocheck,v,trocheck5300cv
zibanejad7200cm,82.80,Mika Zibanejad,7200,C,0,NYR,ARI-KVejmelka,17.05,21.4,12.7,3.65,2.4,31.3,1,1,10,0,1.8,87,2,1,3.6,2,-315,5.5,95,-278,15.4,2,40,15,21,92,21.3,80,10,30,10,0.42,0.52,0.94,19.93,2.83,2.98,3.48,0.86,0.14,0.72,3.69,10.35,12.35,7.97,0.18,0.13,3.32,1.08,1.31,0.83,0.02,0.04,0.22,0.35,0.23,0.02,2.95,0.73,0.55,1.27,19.96,3.82,3.18,4.09,0.78,0.23,0.73,3.91,11,14.55,0.36,0.09,2.94,1.09,11.33,3.83,3,0.83,4,1.17,19.36,2.5,0.33,0.17,41.93,37.93,44.36,46.22,38.75,3.01,0.24,3.07,0.24,34.82,46.56,51.27,36.89,2.82,0.19,3.33,0.17,34.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,zibanejad,mika zibanejad,m,zibanejad7200cm
backlund4300cm,80.25,Mikael Backlund,4300,C,0,CGY,EDM-MKoskinen,10.5,13.2,7.8,3.06,2.4,1.6,2,2,9,0,6.2,10,0,4,3.4,3.2,-121,6.5,66,105,8.9,1.4,44,19,36,88,8.5,57,42,28,7,0.14,0.34,0.48,17.64,1.63,2.49,2.9,0.86,0.05,0.38,2.86,12.94,10.85,9.88,0,0.08,1.64,0.3,0.33,0.92,0.01,0.01,0.13,0.25,0.45,0.01,2.64,0,0.43,0.43,17.39,1.48,2.43,3.14,0.77,0,0.71,3.14,12.57,11.71,0,0,1.6,0.14,14.33,3,3,0,4.67,0,18.14,1,0,0,45.29,46.08,43.99,40.68,44.95,2.95,0.21,2.85,0.24,47.14,43,47.43,52.71,3,0.24,3.29,0.43,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,backlund,mikael backlund,m,backlund4300cm
point8500cb,79.35,Brayden Point,8500,C,0,TB,SJ-JReimer,14.32,17.9,10.7,-1.74,1.7,21.6,1,1,12,0,-0.8,1,2,1,3.3,2.8,-150,6,67,-213,13.3,-0.1,45,11,34,104,17.9,66,16,16,12,0.48,0.43,0.92,18.92,2.92,2.37,2.79,0.85,0.2,0.28,2.65,13.21,11.89,10.26,0.15,0.19,3.48,0.64,0.72,0.89,0,0,0.33,0.25,0.35,0.03,2.88,0.67,0.5,1.17,19.33,3.63,3.42,5,0.68,0.2,0.17,3.58,12.92,11.08,0.17,0.17,4.27,1.17,12.83,3.83,3.5,0.33,4.83,1.67,19.09,4.54,0.17,0.17,43.98,41.99,47.23,39.49,42.82,3.05,0.29,2.88,0.21,42.67,46.45,36,45.55,3.58,0.21,2.55,0.21,49.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,point,brayden point,b,point8500cb
