RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,proj_actpts,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,City Name_master,First Name_master,RylandID_master
thompson10400ct,92.67,Tage Thompson,10400,C,0,BUF,SEA-P.Grubauer,19.39,24.2,14.5,-0.57,1.9,11.2,1,1,13,0,0.7,38,2,1,3.4,3.3,-115,6.5,63,-110,19,4.3,75,44,22,86,22.3,70,30,40,10,0.7,0.54,1.23,18.58,3.97,3.8,5.11,0.74,0.18,0.3,4.11,13.91,12.36,10.69,0.27,0.15,3.14,1.08,1.44,0.75,0.04,0,0.39,0.39,0.51,0.02,3.17,0.91,0.45,1.36,20.19,4.04,3.64,4.91,0.74,0.25,0.36,4,15.5,14.2,0.45,0.27,3.38,1,16.17,3.17,3,0.17,4.33,0.67,20.44,3.11,0.33,0,44.8,42.83,42.39,42.81,44.94,3.19,0.26,3.16,0.29,44.09,44.38,45.09,46.85,3.18,0.29,2.92,0.29,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,thompson,tage thompson,t,thompson10400ct
crosby8600cs,91.79,Sidney Crosby,8600,C,0,PIT,VAN-S.Martin,19.31,24.2,14.5,3.04,2.2,16.8,1,1,11,0,-0.3,25,0,2,3.8,2.8,-187,6.5,86,-230,17.9,1.3,72,40,27,94,12.4,45,54,27,11,0.52,0.75,1.27,20.26,3.76,3.07,4.12,0.74,0.17,0.59,3.65,17.09,14.54,12.83,0.13,0.25,3.78,0.8,0.93,0.86,0,0,0.39,0.5,0.52,0.05,2.87,0.42,0.58,1,20.6,2.91,2.58,4.09,0.63,0.16,0.58,3.17,17,15.82,0.08,0.25,4.33,0.55,19.6,2.67,2.17,0.5,3.6,0.4,21.59,5.81,0,0,46.23,48.2,47.02,45.94,43.94,3.27,0.22,2.83,0.28,43,46.3,47,41.9,3.91,0.23,2.56,0.43,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,crosby,sidney crosby,s,crosby8600cs
malkin6800ce,90.91,Evgeni Malkin,6800,C,0,PIT,VAN-S.Martin,16.39,20.5,12.3,3.82,2.4,50.6,2,1,6,0,0.3,82,0,2,3.8,2.8,-187,6.5,86,-230,14.4,0.5,67,29,24,94,11.2,63,27,9,11,0.4,0.55,0.95,18.49,3.08,3.01,3.83,0.79,0.13,0.39,3.4,14.24,12.15,10.76,0.15,0.28,3.93,0.93,1.24,0.75,0,0,0.25,0.28,0.57,0,2.31,0.33,0.33,0.67,18.52,2.17,1.92,3.18,0.6,0.17,0.42,2.33,13.18,11.91,0.17,0.25,4.42,0.73,12.4,2.67,2,0.67,3.6,1,19.44,5.97,0,0,46.23,48.2,47.02,45.94,43.94,3.27,0.22,2.83,0.28,43,46.3,47,41.9,3.91,0.23,2.56,0.43,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,malkin,evgeni malkin,e,malkin6800ce
lindholm6700ce,90.72,Elias Lindholm,6700,C,0,CGY,STL-J.Binnington,13.19,16.6,9.8,0.82,2,3.2,1,1,8,0,2.3,60,0,2,3.5,2.7,-170,6,61,-120,15.2,1.8,72,37,23,102,14.8,61,30,38,13,0.49,0.5,0.98,19.6,3,2.66,3.59,0.74,0.18,0.61,3.28,14.52,11.7,10.98,0.15,0.09,3.07,0.68,1,0.68,0,0.02,0.34,0.39,0.34,0.02,2.9,0.31,0.85,1.15,18.26,3.78,1.92,2.73,0.71,0.16,0.38,2.31,11.18,10.82,0.15,0.15,2.99,0.73,9.5,2.33,1.67,0.67,2.25,1.25,17.42,2.84,0.17,0.33,50.53,52.11,47.82,39.65,40.15,3.05,0.21,2.62,0.22,53,46,40.09,38.08,2.8,0.25,3.33,0.18,35.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,lindholm,elias lindholm,e,lindholm6700ce
stamkos8800cs,90.39,Steven Stamkos,8800,C,0,TB,CLB-E.Merzlikins,20.27,25.3,15.2,3.59,2.3,23.4,2,1,10,0,-0.7,45,0,4,4.2,2,-460,6,78,-490,18.2,1.7,71,34,23,98,13.9,54,45,9,11,0.51,0.69,1.2,18.83,3.82,3.14,4.18,0.75,0.16,0.64,3.78,12.77,12.65,9.58,0.17,0.3,4,1.32,1.75,0.76,0,0,0.34,0.39,0.65,0.03,3.02,0.25,0.67,0.92,17.73,3.11,3.33,4.42,0.75,0.08,0.67,4,13.33,12.42,0.08,0.25,3.67,1.5,15,3.17,2.83,0.33,4.17,1.33,17.89,3.45,0.17,0.33,48.76,43.98,49.94,43.14,43.36,3.38,0.27,3.08,0.22,46.67,51.08,42.33,43.31,3.17,0.21,3,0.28,41.67,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,stamkos,steven stamkos,s,stamkos8800cs
hertl7200ct,90.00,Tomas Hertl,7200,C,0,SJ,ARI-K.Vejmelka,15.34,19.2,11.5,1.94,2.1,11.2,1,1,14,0,0.6,45,1,3,3.6,3.1,-140,6.5,45,-142,12.9,1.2,61,34,36,85,15.1,72,9,27,11,0.27,0.55,0.82,20.11,2.45,2.34,3.3,0.71,0.12,0.81,3.15,15.49,14.18,11.21,0.08,0.16,2.93,0.54,0.78,0.7,0,0.01,0.19,0.38,0.49,0.01,3.02,0.44,0.44,0.89,19.04,2.8,3,4,0.75,0.15,0.78,3.78,17.13,13.63,0.22,0.11,3.86,0.88,17.6,3.5,2.5,1,4,1.2,18.81,3.84,0.17,0,47.62,43.02,49.8,48.46,37.55,2.8,0.21,3.32,0.26,45.27,47.07,43.64,38.86,3.64,0.18,3.15,0.32,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,hertl,tomas hertl,t,hertl7200ct
point8200cb,89.68,Brayden Point,8200,C,0,TB,CLB-E.Merzlikins,17.25,21.6,12.9,1.8,2.1,22.1,1,1,10,0,1.3,60,0,4,4.2,2,-460,6,78,-490,14.1,-0.4,61,24,28,98,16.1,72,27,27,11,0.43,0.44,0.88,19.57,2.7,2.78,3.75,0.74,0.16,0.44,3.22,14.08,13.11,10.48,0.18,0.18,3.84,0.88,1.11,0.79,0,0,0.26,0.27,0.36,0.01,2.99,0.75,0.25,1,19,3.16,3.08,3.92,0.79,0.24,0.25,3.33,16.08,13,0.17,0.08,3.5,0.58,18.83,3.33,3,0.33,4.17,0.83,19.1,3.37,0.33,0.17,48.76,43.98,49.94,43.14,43.36,3.38,0.27,3.08,0.22,46.67,51.08,42.33,43.31,3.17,0.21,3,0.28,41.67,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,point,brayden point,b,point8200cb
mackinnon10300cn,87.15,Nathan MacKinnon,10300,C,0,COL,FLA-S.Bobrovsky,23.44,29.3,17.6,3.68,2.3,16.8,1,1,29,0,-4.4,60,0,3,3.5,3.2,-131,6.5,77,-164,20.3,1.7,63,31,22,99,20.4,16,16,16,12,0.56,0.73,1.29,21.58,3.59,5.19,6.53,0.79,0.11,0.5,5.69,19.85,15.16,14.56,0.18,0.27,3.82,1.51,1.99,0.76,0,0,0.38,0.47,0.69,0.01,4.53,0.5,0.5,1,24.77,2.42,6.25,8.75,0.71,0.08,0.25,6.5,22.75,13.75,0,0,5.27,2.25,22.75,6.5,6.25,0.25,8.75,3,24.77,5.27,0,0,45.68,50.52,40.71,44.17,50.62,3.19,0.27,3.54,0.24,51.83,44.43,38.42,43.79,3.36,0.14,3.69,0.31,41,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLA,mackinnon,nathan mackinnon,n,mackinnon10300cn
couture6600cl,84.08,Logan Couture,6600,C,0,SJ,ARI-K.Vejmelka,13.76,17.3,10.3,1.6,2.1,9.6,2,1,10,0,-0.6,45,1,3,3.6,3.1,-140,6.5,45,-142,12.3,0.9,69,25,29,85,11,72,27,18,11,0.3,0.4,0.7,18.93,2.22,2.5,3.3,0.76,0.12,0.85,3.35,11.07,13.58,8.37,0.08,0.2,2.86,0.59,0.88,0.67,0.01,0,0.21,0.2,0.24,0.02,2.36,0.09,0.55,0.64,20.11,1.91,2,3.2,0.63,0.05,1.36,3.36,11.2,13,0,0.36,3.94,0.7,12.4,3.83,2.5,1.33,3.8,1.6,19.68,3.65,0,0.33,47.62,43.02,49.8,48.46,37.55,2.8,0.21,3.32,0.26,45.27,47.07,43.64,38.86,3.64,0.18,3.15,0.32,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,couture,logan couture,l,couture6600cl
zibanejad8700cm,83.97,Mika Zibanejad,8700,C,0,NYR,MIN-M.Fleury,17.57,22,13.2,1.1,2,3.2,1,1,8,0,-7.7,45,0,3,3.3,2.9,-140,6,63,-130,17,1.3,75,30,21,102,14.6,66,25,16,12,0.43,0.67,1.1,20.27,3.26,3.08,4.48,0.69,0.14,0.52,3.6,13.22,13.35,10.19,0.25,0.18,3.26,1.05,1.53,0.68,0.02,0.04,0.16,0.45,0.15,0,3.05,0.33,0.67,1,20.62,2.91,2.5,4.18,0.6,0.13,0.67,3.17,11.64,12.64,0.17,0.25,3.46,0.82,12.8,3.67,2.83,0.83,4.6,1.4,21.13,4.08,0.33,0,43.69,44.26,41.58,46.05,44.29,2.81,0.27,3.27,0.26,42.75,40.58,45.92,44.08,3.17,0.26,3.75,0.22,48.8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,zibanejad,mika zibanejad,m,zibanejad8700cm
