entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3035315747,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-73946,85798-97108,85798-161390,85798-66611,85798-103523,85798-70199,85798-66675,85798-80369,85798-54565,,85798-70904:Matthew Tkachuk,85798-70904,W,Matthew,Matthew Tkachuk,Tkachuk,19.04473716,38,9600,FLA@COL,FLA,COL,,,,,,W/UTIL
3035315748,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-73946,85798-142018,85798-146131,85798-13742,85798-14178,85798-70513,85798-85470,85798-15339,,85798-84409:Elias Pettersson,85798-84409,C,Elias,Elias Pettersson,Pettersson,19.22162195,37,9500,VAN@PIT,VAN,PIT,,,,,,C/UTIL
3035315749,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15360,85798-8595,85798-146131,85798-161390,85798-103523,85798-74016,85798-54477,85798-66611,85798-149734,,85798-66690:Timo Meier,85798-66690,W,Timo,Timo Meier,Meier,18.28536615,41,9300,SJ@ARI,SJ,ARI,,,,,,W/UTIL
3035315750,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-152882,85798-11122,85798-146131,85798-55607,85798-70199,85798-41391,85798-70483,85798-149700,,85798-70125:Kyle Connor,85798-70125,W,Kyle,Kyle Connor,Connor,18.10500031,40,9200,WPG@DET,WPG,DET,,,,,,W/UTIL
3035315751,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-12417,85798-15360,85798-70483,85798-73894,85798-103523,85798-8669,85798-70928,85798-97108,85798-54565,,85798-70635:David Rittich,85798-70635,G,David,David Rittich,Rittich,12.98461562,13,8900,WPG@DET,WPG,DET,,,,,,G
3035315752,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-73946,85798-82087,85798-13982,85798-42833,85798-103523,85798-70199,85798-8555,85798-70483,85798-12697,,85798-58909:Connor Hellebuyck,85798-58909,G,Connor,Connor Hellebuyck,Hellebuyck,22.70967742,31,8900,WPG@DET,WPG,DET,,,,,,G
3035315753,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15321,85798-62445,85798-161390,85798-70571,85798-43200,85798-97214,85798-97108,85798-70905,85798-74064,,85798-8655:Steven Stamkos,85798-8655,C,Steven,Steven Stamkos,Stamkos,17.52105231,38,8800,CBJ@TB,TB,CBJ,,,,,,C/UTIL
3035315754,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-12417,85798-161910,85798-12253,85798-12624,85798-103523,85798-70199,85798-62445,85798-169861,85798-103103,,85798-85132:Rasmus Dahlin,85798-85132,D,Rasmus,Rasmus Dahlin,Dahlin,18.89189189,37,8800,SEA@BUF,BUF,SEA,,,,,,D/UTIL
3035315756,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-39249,85798-41390,85798-15269,85798-54477,85798-66688,85798-82174,85798-70928,85798-66790,85798-74064,,85798-149700:Pyotr Kochetkov,85798-149700,G,Pyotr,Pyotr Kochetkov,Kochetkov,19.15294154,17,8700,NJ@CAR,CAR,NJ,,,,,,G
3035315757,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-12417,85798-70279,85798-15269,85798-66611,85798-103523,85798-12244,85798-66790,85798-73889,85798-103202,,85798-14565:Mika Zibanejad,85798-14565,C,Mika,Mika Zibanejad,Zibanejad,17.24878079,41,8700,MIN@NYR,NYR,MIN,,,,,,C/UTIL
3035315758,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-161910,85798-70279,85798-104016,85798-43214,85798-12244,85798-70199,85798-82167,85798-66737,85798-103202,,85798-23072:Frederik Andersen,85798-23072,G,Frederik,Frederik Andersen,Andersen,12.79999966,9,8700,NJ@CAR,CAR,NJ,IR,Lower body,,,,G
3035315760,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-161910,85798-97108,85798-12253,85798-59117,85798-103523,85798-73909,85798-66790,85798-82170,85798-12697,,85798-40050:Antti Raanta,85798-40050,G,Antti,Antti Raanta,Raanta,13.91111077,18,8700,NJ@CAR,CAR,NJ,,,,,,G
3035315761,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169054,85798-62445,85798-12624,85798-169861,85798-64101,85798-80005,85798-66690,85798-70483,85798-103103,,85798-82094:Alexandar Georgiev,85798-82094,G,Alexandar,Alexandar Georgiev,Georgiev,19.01333415,30,8600,FLA@COL,COL,FLA,,,,,,G
3035315763,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-70279,85798-11122,85798-58891,85798-103523,85798-66515,85798-70571,85798-70905,85798-82094,,85798-8594:Sidney Crosby,85798-8594,C,Sidney,Sidney Crosby,Crosby,17.11282114,39,8600,VAN@PIT,PIT,VAN,,,,,,C/UTIL
3035315765,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15360,85798-161910,85798-66737,85798-70483,85798-103940,85798-73909,85798-82167,85798-73826,85798-104015,,85798-80479:Jonas Johansson,85798-80479,G,Jonas,Jonas Johansson,Johansson,5.599999905,1,8600,FLA@COL,COL,FLA,,,,,,G
3035315768,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-152882,85798-169054,85798-43028,85798-73889,85798-103523,85798-55607,85798-8555,85798-8594,85798-149734,,85798-83213:Pavel Francouz,85798-83213,G,Pavel,Pavel Francouz,Francouz,15.68000031,10,8600,FLA@COL,COL,FLA,IR,Lower body,,,,G
3035315770,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-103262,85798-97108,85798-58686,85798-66690,85798-103523,85798-62923,85798-70483,85798-74086,85798-82094,,85798-8441:Max Pacioretty,85798-8441,W,Max,Max Pacioretty,Pacioretty,19.45000076,2,8500,NJ@CAR,CAR,NJ,,,,,,W/UTIL
3035315771,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-41391,85798-54477,85798-8182,85798-8551,85798-97213,85798-62445,85798-8274,85798-84324,,85798-74064:Casey DeSmith,85798-74064,G,Casey,Casey DeSmith,DeSmith,13.11111111,18,8500,VAN@PIT,PIT,VAN,,,,,,G
3035315773,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-73946,85798-145545,85798-42833,85798-103523,85798-43200,85798-66686,85798-66737,85798-149734,,85798-9366:Dustin Tokarski,85798-9366,G,Dustin,Dustin Tokarski,Tokarski,13.70666707,30,8500,VAN@PIT,PIT,VAN,,,,,,G
3035315775,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-59261,85798-70279,85798-66737,85798-70483,85798-103940,85798-82755,85798-73889,85798-8495,85798-149734,,85798-42868:Tristan Jarry,85798-42868,G,Tristan,Tristan Jarry,Jarry,19.22963008,27,8500,VAN@PIT,PIT,VAN,O,Lower body,,,,G
3035315778,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15360,85798-80991,85798-169861,85798-66620,85798-43152,85798-70199,85798-66737,85798-73889,85798-149734,,85798-8553:Brian Elliott,85798-8553,G,Brian,Brian Elliott,Elliott,15.44615408,13,8400,CBJ@TB,TB,CBJ,,,,,,G
3035315779,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-113279,85798-70279,85798-142018,85798-42833,85798-103523,85798-70199,85798-58880,85798-8640,85798-15339,,85798-70168:Alex Tuch,85798-70168,W,Alex,Alex Tuch,Tuch,16.55000064,38,8400,SEA@BUF,BUF,SEA,,,,,,W/UTIL
3035315781,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70928,85798-8274,85798-42833,85798-66790,85798-82174,85798-8669,85798-82045,85798-85470,85798-149734,,85798-70901:Pierre-Luc Dubois,85798-70901,C,Pierre-Luc,Pierre-Luc Dubois,Dubois,16.9,40,8400,WPG@DET,WPG,DET,,,,,,C/UTIL
3035315783,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-146124,85798-15360,85798-70571,85798-80369,85798-70199,85798-70914,85798-70928,85798-97108,85798-58988,,85798-54565:Andrei Vasilevskiy,85798-54565,G,Andrei,Andrei Vasilevskiy,Vasilevskiy,18.91428484,28,8400,CBJ@TB,TB,CBJ,,,,,,G
3035315784,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-62445,85798-73946,85798-12624,85798-70483,85798-169056,85798-66515,85798-74086,85798-9025,85798-12283,,85798-58907:Nikolaj Ehlers,85798-58907,W,Nikolaj,Nikolaj Ehlers,Ehlers,17.92499924,4,8400,WPG@DET,WPG,DET,,,,,,W/UTIL
3035315785,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-40036,85798-9269,85798-55375,85798-58891,85798-103523,85798-73909,85798-66620,85798-70905,85798-12283,,85798-8551:Erik Karlsson,85798-8551,D,Erik,Erik Karlsson,Karlsson,17.86829209,41,8300,SJ@ARI,SJ,ARI,,,,,,D/UTIL
3035315787,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-62788,85798-82850,85798-142018,85798-146131,85798-169056,85798-8426,85798-70483,85798-82045,85798-15339,,85798-12690:Scott Wedgewood,85798-12690,G,Scott,Scott Wedgewood,Wedgewood,14.14999962,16,8300,DAL@NYI,DAL,NYI,,,,,,G
3035315789,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-8594,85798-97108,85798-145130,85798-66675,85798-103523,85798-73909,85798-66709,85798-70483,85798-149734,,85798-103202:Jake Oettinger,85798-103202,G,Jake,Jake Oettinger,Oettinger,18.64999962,32,8300,DAL@NYI,DAL,NYI,,,,,,G
3035315791,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-39249,85798-41393,85798-15280,85798-43178,85798-103523,85798-62195,85798-73889,85798-73940,85798-15339,,85798-73940:Jordan Kyrou,85798-73940,W,Jordan,Jordan Kyrou,Kyrou,16.37105199,38,8200,CGY@STL,STL,CGY,,,,,,W/UTIL
3035315793,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-62445,85798-73946,85798-104448,85798-70905,85798-103523,85798-62923,85798-73889,85798-8357,85798-103103,,85798-8453:Jaroslav Halak,85798-8453,G,Jaroslav,Jaroslav Halak,Halak,9.88571385,14,8200,MIN@NYR,NYR,MIN,DTD,Illness,,,,G
3035315795,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-103262,85798-97108,85798-12439,85798-161390,85798-103523,85798-8628,85798-66690,85798-70483,85798-104015,,85798-58926:Brayden Point,85798-58926,C,Brayden,Brayden Point,Point,16.08684178,38,8200,CBJ@TB,TB,CBJ,,,,,,C/UTIL
3035315796,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-70928,85798-15269,85798-43214,85798-70199,85798-74014,85798-70483,85798-85470,85798-12283,,85798-104015:Igor Shesterkin,85798-104015,G,Igor,Igor Shesterkin,Shesterkin,18.14999962,32,8200,MIN@NYR,NYR,MIN,,,,,,G
3035315800,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169054,85798-41393,85798-54477,85798-66737,85798-62923,85798-70199,85798-58332,85798-66754,85798-15339,,85798-12439:Jeff Skinner,85798-12439,W,Jeff,Jeff Skinner,Skinner,16.36285749,35,8100,SEA@BUF,BUF,SEA,,,,,,W/UTIL
3035315802,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-62445,85798-70279,85798-161390,85798-66737,85798-23228,85798-74016,85798-73889,85798-8182,85798-12697,,85798-80286:Roope Hintz,85798-80286,C,Roope,Roope Hintz,Hintz,16.09499969,40,8100,DAL@NYI,DAL,NYI,O,Upper body,,,,C/UTIL
3035315805,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-70279,85798-104448,85798-142018,85798-103523,85798-55607,85798-70168,85798-73889,85798-97029,,85798-8732:Semyon Varlamov,85798-8732,G,Semyon,Semyon Varlamov,Varlamov,16.10000038,16,8100,DAL@NYI,NYI,DAL,,,,,,G
3035315808,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-103262,85798-97108,85798-15313,85798-66690,85798-61859,85798-70199,85798-70483,85798-73894,85798-54565,,85798-97232:Ilya Sorokin,85798-97232,G,Ilya,Ilya Sorokin,Sorokin,17.92499924,32,8100,DAL@NYI,NYI,DAL,,,,,,G
3035315810,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-62445,85798-62861,85798-43214,85798-66690,85798-43152,85798-73909,85798-97108,85798-70483,85798-15339,,85798-42478:Bo Horvat,85798-42478,C,Bo,Bo Horvat,Horvat,18.16153815,39,8100,VAN@PIT,VAN,PIT,,,,,,C/UTIL
3035315811,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169054,85798-62445,85798-13982,85798-146131,85798-103523,85798-70914,85798-70900,85798-83057,85798-149734,,85798-8292:Craig Anderson,85798-8292,G,Craig,Craig Anderson,Anderson,16.71111043,18,8000,SEA@BUF,BUF,SEA,,,,,,G
3035315814,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-8595,85798-145130,85798-54477,85798-168326,85798-8669,85798-70483,85798-85470,85798-82094,,85798-97029:Ukko-Pekka Luukkonen,85798-97029,G,Ukko-Pekka,Ukko-Pekka Luukkonen,Luukkonen,17.53846154,13,8000,SEA@BUF,BUF,SEA,,,,,,G
3035315815,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-167209,85798-97108,85798-21686,85798-70483,85798-103523,85798-70199,85798-70900,85798-9025,85798-74064,,85798-80991:Nico Hischier,85798-80991,C,Nico,Nico Hischier,Hischier,16.01025704,39,8000,NJ@CAR,NJ,CAR,,,,,,C/UTIL
3035315816,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-41391,85798-62445,85798-12624,85798-145545,85798-103523,85798-113276,85798-82114,85798-97108,85798-103103,,85798-42982:Eric Comrie,85798-42982,G,Eric,Eric Comrie,Comrie,11.19999949,12,8000,SEA@BUF,BUF,SEA,,,,,,G
3035315817,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-58926,85798-97108,85798-15269,85798-43028,85798-43152,85798-97213,85798-43214,85798-54477,85798-12283,,85798-82045:Martin Necas,85798-82045,W,Martin,Martin Necas,Necas,15.41000061,40,7900,NJ@CAR,CAR,NJ,,,,,,W/UTIL
3035315818,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15360,85798-70279,85798-104016,85798-15269,85798-66688,85798-70199,85798-82087,85798-85470,85798-82094,,85798-8612:Marc-Andre Fleury,85798-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,14.92307692,26,7800,MIN@NYR,MIN,NYR,,,,,,G
3035315819,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-21897,85798-70279,85798-104016,85798-145545,85798-103940,85798-70199,85798-39234,85798-66737,85798-97232,,85798-82752:Filip Gustavsson,85798-82752,G,Filip,Filip Gustavsson,Gustavsson,16.58947433,19,7800,MIN@NYR,MIN,NYR,,,,,,G
3035315820,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-41390,85798-146131,85798-70483,85798-103523,85798-97214,85798-70928,85798-9269,85798-97232,,85798-66599:Zane McIntyre,85798-66599,G,Zane,Zane McIntyre,McIntyre,,,7800,MIN@NYR,MIN,NYR,,,,,,G
3035315821,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169054,85798-62445,85798-54477,85798-55375,85798-170455,85798-62443,85798-70279,85798-66737,85798-58909,,85798-12253:Mats Zuccarello,85798-12253,W,Mats,Mats Zuccarello,Zuccarello,16.17297363,37,7800,MIN@NYR,MIN,NYR,,,,,,W/UTIL
3035315822,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-41391,85798-41393,85798-111471,85798-70905,85798-62195,85798-73909,85798-62275,85798-73889,85798-149734,,85798-66744:MacKenzie Blackwood,85798-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,8.971428462,14,7700,NJ@CAR,NJ,CAR,,,,,,G
3035315823,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169054,85798-70928,85798-103624,85798-12253,85798-103523,85798-62443,85798-54477,85798-66737,85798-97232,,85798-58988:Vitek Vanecek,85798-58988,G,Vitek,Vitek Vanecek,Vanecek,16.23703681,27,7700,NJ@CAR,NJ,CAR,,,,,,G
3035315824,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-117048,85798-15360,85798-15280,85798-70513,85798-14178,85798-70199,85798-41391,85798-82167,85798-15339,,85798-41392:Valeri Nichushkin,85798-41392,W,Valeri,Valeri Nichushkin,Nichushkin,14.85882389,17,7600,FLA@COL,COL,FLA,DTD,Ankle,,,,W/UTIL
3035315825,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15346,85798-54743,85798-58891,85798-66690,85798-61859,85798-8669,85798-62445,85798-70279,85798-84324,,85798-41393:Aleksander Barkov,85798-41393,C,Aleksander,Aleksander Barkov,Barkov,15.02903206,31,7600,FLA@COL,FLA,COL,,,,,,C/UTIL
3035315826,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-8595,85798-151490,85798-21686,85798-103523,85798-43041,85798-97108,85798-66737,85798-12283,,85798-148103:Spencer Knight,85798-148103,G,Spencer,Spencer Knight,Knight,16.03999939,20,7600,FLA@COL,FLA,COL,,,,,,G
3035315827,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-8741,85798-161390,85798-70483,85798-103523,85798-82154,85798-82045,85798-9025,85798-149734,,85798-70571:Jake Guentzel,85798-70571,W,Jake,Jake Guentzel,Guentzel,14.8324321,37,7600,VAN@PIT,PIT,VAN,,,,,,W/UTIL
3035315828,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-15321,85798-15360,85798-70483,85798-70511,85798-103523,85798-61246,85798-62445,85798-82087,85798-42643,,85798-103523:Cale Makar,85798-103523,D,Cale,Cale Makar,Makar,16.33421085,38,7600,FLA@COL,COL,FLA,,,,,,D/UTIL
3035315829,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-159932,85798-62445,85798-21686,85798-21927,85798-103523,85798-119830,85798-58686,85798-70483,85798-82094,,85798-12163:Sergei Bobrovsky,85798-12163,G,Sergei,Sergei Bobrovsky,Bobrovsky,12.11851897,27,7600,FLA@COL,FLA,COL,,,,,,G
3035315830,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-146124,85798-74047,85798-145545,85798-66737,85798-15356,85798-62443,85798-70483,85798-80369,85798-15339,,85798-8633:Thomas Greiss,85798-8633,G,Thomas,Thomas Greiss,Greiss,15.71428571,14,7500,CGY@STL,STL,CGY,,,,,,G
3035315831,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-73946,85798-15280,85798-66686,85798-43200,85798-62294,85798-70513,85798-73940,85798-54565,,85798-15339:Jordan Binnington,85798-15339,G,Jordan,Jordan Binnington,Binnington,13.62424261,33,7500,CGY@STL,STL,CGY,,,,,,G
3035315833,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-39249,85798-74047,85798-15269,85798-161390,85798-103940,85798-82174,85798-70571,85798-70905,85798-103202,,85798-15356:Dougie Hamilton,85798-15356,D,Dougie,Dougie Hamilton,Hamilton,14.9125,40,7500,NJ@CAR,NJ,CAR,,,,,,D/UTIL
3035315834,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70279,85798-70928,85798-21686,85798-54477,85798-103523,85798-97214,85798-66790,85798-74086,85798-74064,,85798-70914:Jakob Chychrun,85798-70914,D,Jakob,Jakob Chychrun,Chychrun,14.54347826,23,7500,SJ@ARI,ARI,SJ,,,,,,D/UTIL
3035315835,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-41391,85798-70279,85798-161390,85798-66611,85798-14178,85798-70907,85798-70928,85798-97069,85798-54565,,85798-21897:Brock Nelson,85798-21897,C,Brock,Brock Nelson,Nelson,14.54146371,41,7500,DAL@NYI,NYI,DAL,,,,,,C/UTIL
3035315836,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-41390,85798-8555,85798-15269,85798-21927,85798-70199,85798-73909,85798-9189,85798-9269,85798-82094,,85798-8615:Joe Pavelski,85798-8615,W,Joe,Joe Pavelski,Pavelski,14.14146312,41,7400,DAL@NYI,DAL,NYI,,,,,,W/UTIL
3035315837,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169054,85798-62445,85798-12624,85798-66611,85798-55607,85798-70199,85798-70279,85798-80991,85798-12283,,85798-103103:Elvis Merzlikins,85798-103103,G,Elvis,Elvis Merzlikins,Merzlikins,6.917646969,17,7400,CBJ@TB,CBJ,TB,,,,,,G
3035315838,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-70928,85798-82176,85798-12624,85798-59209,85798-8551,85798-8669,85798-66690,85798-74086,85798-12283,,85798-54065:Joonas Korpisalo,85798-54065,G,Joonas,Joonas Korpisalo,Korpisalo,15.15555488,18,7400,CBJ@TB,CBJ,TB,O,Personal,,,,G
3035315839,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-12417,85798-73946,85798-146131,85798-43008,85798-103523,85798-70199,85798-73889,85798-8478,85798-15339,,85798-54514:Johnny Gaudreau,85798-54514,W,Johnny,Johnny Gaudreau,Gaudreau,13.68717917,39,7400,CBJ@TB,CBJ,TB,,,,,,W/UTIL
3035315840,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-152882,85798-43176,85798-82045,85798-85470,85798-14178,85798-70199,85798-73946,85798-97108,85798-149734,,85798-62788:Dylan Larkin,85798-62788,C,Dylan,Dylan Larkin,Larkin,14.58108108,37,7400,WPG@DET,DET,WPG,,,,,,C/UTIL
3035315841,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-137278,85798-43176,85798-142018,85798-54477,85798-103523,85798-103940,85798-62445,85798-70279,85798-74064,,85798-104028:Daniil Tarasov,85798-104028,G,Daniil,Daniil Tarasov,Tarasov,12,13,7400,CBJ@TB,CBJ,TB,IR,Upper body,,,,G
3035315842,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-9269,85798-97108,85798-21927,85798-58880,85798-61246,85798-73909,85798-66690,85798-70571,85798-15339,,85798-42981:Josh Morrissey,85798-42981,D,Josh,Josh Morrissey,Morrissey,14.88500061,40,7400,WPG@DET,WPG,DET,,,,,,D/UTIL
3035315843,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-41391,85798-8274,85798-13982,85798-146131,85798-62195,85798-8669,85798-58686,85798-73894,85798-149700,,85798-73946:Sebastian Aho,85798-73946,C,Sebastian,Sebastian Aho,Aho,14.36666685,33,7300,NJ@CAR,CAR,NJ,,,,,,C/UTIL
3035315844,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-169115,85798-62445,85798-58880,85798-80369,85798-70199,85798-74016,85798-70279,85798-9025,85798-54565,,85798-149734:Karel Vejmelka,85798-149734,G,Karel,Karel Vejmelka,Vejmelka,15.30322561,31,7300,SJ@ARI,ARI,SJ,,,,,,G
3035315845,85798-262157717,$600 Tue NHL Five Hole (150 Entries Max),85798-148101,85798-70279,85798-15315,85798-21927,85798-43122,85798-62195,85798-43214,85798-80369,85798-54565,,85798-66572:Connor Ingram,85798-66572,G,Connor,Connor Ingram,Ingram,8.615384615,13,7300,SJ@ARI,ARI,SJ,DTD,Illness,,,,G
