entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,,Instructions,,,,,,,,,,,,,,,,,
3039052794,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70279,85980-82051,85980-146131,85980-15315,85980-15356,85980-43152,85980-43214,85980-82190,85980-70509,,85980-70924:Tage Thompson,85980-70924,C,Tage,Tage Thompson,Thompson,22.05,40,10200,BUF@NSH,BUF,NSH,,,,,,C/UTIL
3039052797,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-59120,85980-70279,85980-43135,85980-97147,85980-103523,85980-66515,85980-73946,85980-82051,85980-70509,,85980-58331:Leon Draisaitl,85980-58331,C,Leon,Leon Draisaitl,Draisaitl,21.5952381,42,10000,EDM@VGK,EDM,VGK,,,,,,C/UTIL
3039052799,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-66685,85980-8274,85980-23061,85980-66617,85980-70199,85980-70907,85980-66737,85980-8495,85980-97232,,85980-66737:Mikko Rantanen,85980-66737,W,Mikko,Mikko Rantanen,Rantanen,20.17749939,40,10000,OTT@COL,COL,OTT,,,,,,W/UTIL
3039052803,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-39990,85980-52475,85980-12220,85980-161390,85980-61246,85980-70199,85980-64100,85980-70483,85980-97093,,85980-70899:Auston Matthews,85980-70899,C,Auston,Auston Matthews,Matthews,19.91463415,41,9900,TOR@BOS,TOR,BOS,DTD,Undisclosed,,,,C/UTIL
3039052805,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-152882,85980-23041,85980-55375,85980-59276,85980-15356,85980-169056,85980-70928,85980-70168,85980-12163,,85980-84409:Elias Pettersson,85980-84409,C,Elias,Elias Pettersson,Pettersson,19.69230769,39,9800,VAN@FLA,VAN,FLA,,,,,,C/UTIL
3039052808,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70928,85980-8394,85980-148097,85980-70118,85980-169056,85980-66759,85980-73885,85980-80369,85980-8612,,85980-135875:Kirill Kaprizov,85980-135875,W,Kirill,Kirill Kaprizov,Kaprizov,19.69756038,41,9800,ARI@MIN,MIN,ARI,,,,,,W/UTIL
3039052810,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-16969,85980-62445,85980-42417,85980-70483,85980-70199,85980-8669,85980-8640,85980-97147,85980-70509,,85980-66508:Travis Konecny,85980-66508,W,Travis,Travis Konecny,Konecny,19.68888855,36,9700,PHI@WSH,PHI,WSH,,,,,,W/UTIL
3039052812,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-41393,85980-41592,85980-142018,85980-43139,85980-41394,85980-97055,85980-70279,85980-66737,85980-15339,,85980-8718:Alex Ovechkin,85980-8718,W,Alex,Alex Ovechkin,Ovechkin,19.08409119,44,9600,PHI@WSH,WSH,PHI,,,,,,W/UTIL
3039052814,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-52475,85980-8596,85980-104448,85980-62429,85980-103523,85980-70199,85980-70483,85980-8635,85980-97093,,85980-111493:Jack Hughes,85980-111493,C,Jack,Jack Hughes,Hughes,20.30476161,42,9500,NJ@LA,NJ,LA,,,,,,C/UTIL
3039052817,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-15360,85980-23041,85980-128490,85980-70483,85980-101277,85980-66635,85980-41391,85980-62157,85980-97232,,85980-70904:Matthew Tkachuk,85980-70904,W,Matthew,Matthew Tkachuk,Tkachuk,19.35749969,40,9500,VAN@FLA,FLA,VAN,,,,,,W/UTIL
3039052819,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-41391,85980-66685,85980-70483,85980-9196,85980-66680,85980-8669,85980-70279,85980-8274,85980-9278,,85980-64100:Jack Eichel,85980-64100,C,Jack,Jack Eichel,Eichel,18.41666667,30,9300,EDM@VGK,VGK,EDM,,,,,,C/UTIL
3039052822,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-41592,85980-64102,85980-74155,85980-8262,85980-62195,85980-66515,85980-66553,85980-66685,85980-42643,,85980-8441:Max Pacioretty,85980-8441,W,Max,Max Pacioretty,Pacioretty,14.72500038,4,9000,PIT@CAR,CAR,PIT,DTD,Lower body,,,,W/UTIL
3039052825,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70279,85980-8596,85980-59117,85980-70483,85980-103523,85980-70912,85980-79857,85980-85470,85980-42643,,85980-8655:Steven Stamkos,85980-8655,C,Steven,Steven Stamkos,Stamkos,18.10249939,40,9000,TB@STL,TB,STL,,,,,,C/UTIL
3039052827,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-152882,85980-37880,85980-142022,85980-168107,85980-103523,85980-61859,85980-70279,85980-59276,85980-12163,,85980-42478:Bo Horvat,85980-42478,C,Bo,Bo Horvat,Horvat,17.82195152,41,8900,VAN@FLA,VAN,FLA,,,,,,C/UTIL
3039052831,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-111493,85980-73946,85980-15280,85980-42922,85980-61246,85980-70199,85980-8254,85980-43135,85980-70509,,85980-54809:Linus Ullmark,85980-54809,G,Linus,Linus Ullmark,Ullmark,24.25714329,28,8900,TOR@BOS,BOS,TOR,,,,,,G
3039052833,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-169054,85980-62445,85980-103203,85980-142018,85980-103523,85980-97213,85980-43212,85980-43214,85980-82094,,85980-120415:Jeremy Swayman,85980-120415,G,Jeremy,Jeremy Swayman,Swayman,13.24444411,18,8900,TOR@BOS,BOS,TOR,,,,,,G
3039052834,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-148101,85980-62445,85980-15280,85980-70483,85980-8406,85980-9040,85980-70899,85980-73946,85980-70509,,85980-8553:Brian Elliott,85980-8553,G,Brian,Brian Elliott,Elliott,15.44615408,13,8800,TB@STL,TB,STL,,,,,,G
3039052836,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-12592,85980-151978,85980-42773,85980-42833,85980-66515,85980-97213,85980-41391,85980-62445,85980-9278,,85980-54565:Andrei Vasilevskiy,85980-54565,G,Andrei,Andrei Vasilevskiy,Vasilevskiy,19.04000041,30,8800,TB@STL,TB,STL,,,,,,G
3039052838,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-52475,85980-70279,85980-12439,85980-43134,85980-70199,85980-8406,85980-80369,85980-8635,85980-42643,,85980-97093:Logan Thompson,85980-97093,G,Logan,Logan Thompson,Thompson,19.01333415,30,8700,EDM@VGK,VGK,EDM,,,,,,G
3039052843,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-66685,85980-9033,85980-104140,85980-70483,85980-101277,85980-70199,85980-82190,85980-8262,85980-42643,,85980-66612:Adin Hill,85980-66612,G,Adin,Adin Hill,Hill,14.06315854,19,8700,EDM@VGK,VGK,EDM,,,,,,G
3039052845,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-148186,85980-70279,85980-135875,85980-13982,85980-23438,85980-70199,85980-8294,85980-97147,85980-23072,,85980-59276:William Nylander,85980-59276,W,William,William Nylander,Nylander,17.07907034,43,8700,TOR@BOS,TOR,BOS,,,,,,W/UTIL
3039052846,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-62445,85980-66685,85980-171491,85980-21689,85980-103523,85980-61860,85980-43178,85980-8495,85980-82094,,85980-8594:Sidney Crosby,85980-8594,C,Sidney,Sidney Crosby,Crosby,16.72682897,41,8600,PIT@CAR,PIT,CAR,,,,,,C/UTIL
3039052848,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-81983,85980-8394,85980-12220,85980-42983,85980-14178,85980-62492,85980-66737,85980-70483,85980-15339,,85980-103220:Erik Kallgren,85980-103220,G,Erik,Erik Kallgren,Kallgren,8.676923312,13,8600,TOR@BOS,TOR,BOS,,,,,,G
3039052849,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-65970,85980-8274,85980-12253,85980-146131,85980-103523,85980-66680,85980-55375,85980-85470,85980-82094,,85980-42869:Matt Murray,85980-42869,G,Matt,Matt Murray,Murray,20.80000036,17,8600,TOR@BOS,TOR,BOS,,,,,,G
3039052850,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-58332,85980-62275,85980-12253,85980-135875,85980-61246,85980-73909,85980-70513,85980-73889,85980-15339,,85980-145546:Yaroslav Askarov,85980-145546,G,Yaroslav,Yaroslav Askarov,Askarov,8.800000191,1,8500,BUF@NSH,NSH,BUF,,,,,,G
3039052853,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70928,85980-97128,85980-148097,85980-66617,85980-103523,85980-15356,85980-8357,85980-97147,85980-8612,,85980-14563:Ryan Nugent-Hopkins,85980-14563,W,Ryan,Ryan Nugent-Hopkins,Nugent-Hopkins,16.45227328,44,8500,EDM@VGK,EDM,VGK,,,,,,W/UTIL
3039052855,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-169054,85980-73946,85980-42772,85980-66622,85980-101277,85980-62195,85980-66737,85980-97069,85980-42643,,85980-84395:Kevin Lankinen,85980-84395,G,Kevin,Kevin Lankinen,Lankinen,13.96923124,13,8500,BUF@NSH,NSH,BUF,DTD,Illness,,,,G
3039052857,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70928,85980-73946,85980-12253,85980-12728,85980-41394,85980-8426,85980-8234,85980-83057,85980-8612,,85980-66411:Juuse Saros,85980-66411,G,Juuse,Juuse Saros,Saros,20.15483832,31,8500,BUF@NSH,NSH,BUF,,,,,,G
3039052858,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-12448,85980-73946,85980-148067,85980-15315,85980-103523,85980-8669,85980-8274,85980-80369,85980-42643,,85980-85132:Rasmus Dahlin,85980-85132,D,Rasmus,Rasmus Dahlin,Dahlin,18.85897436,39,8500,BUF@NSH,BUF,NSH,,,,,,D/UTIL
3039052859,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-58926,85980-62445,85980-148097,85980-21686,85980-8406,85980-97213,85980-70928,85980-79857,85980-8612,,85980-97147:Brady Tkachuk,85980-97147,W,Brady,Brady Tkachuk,Tkachuk,16.8902439,41,8400,OTT@COL,OTT,COL,,,,,,W/UTIL
3039052862,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113932,85980-58332,85980-11150,85980-12253,85980-103523,85980-15356,85980-70928,85980-70483,85980-42869,,85980-80991:Nico Hischier,85980-80991,C,Nico,Nico Hischier,Hischier,15.91219572,41,8400,NJ@LA,NJ,LA,,,,,,C/UTIL
3039052865,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-66685,85980-70928,85980-104140,85980-59208,85980-103523,85980-74016,85980-66686,85980-8478,85980-70509,,85980-66744:MacKenzie Blackwood,85980-66744,G,MacKenzie,MacKenzie Blackwood,Blackwood,8.971428462,14,8400,NJ@LA,NJ,LA,,,,,,G
3039052869,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113269,85980-52475,85980-103624,85980-11150,85980-103523,85980-54126,85980-73946,85980-135875,85980-103103,,85980-58988:Vitek Vanecek,85980-58988,G,Vitek,Vitek Vanecek,Vanecek,16.80000042,29,8400,NJ@LA,NJ,LA,,,,,,G
3039052870,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-23041,85980-41592,85980-73940,85980-8640,85980-113276,85980-61246,85980-8682,85980-97147,85980-70509,,85980-12262:Roman Josi,85980-12262,D,Roman,Roman Josi,Josi,18.30243962,41,8400,BUF@NSH,NSH,BUF,,,,,,D/UTIL
3039052874,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-148101,85980-52475,85980-82045,85980-8640,85980-103523,85980-97173,85980-54478,85980-62445,85980-70509,,85980-149700:Pyotr Kochetkov,85980-149700,G,Pyotr,Pyotr Kochetkov,Kochetkov,18,18,8300,PIT@CAR,CAR,PIT,,,,,,G
3039052875,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-73946,85980-81983,85980-79857,85980-80369,85980-14178,85980-61246,85980-85470,85980-97153,85980-103103,,85980-8494:John Tavares,85980-8494,C,John,John Tavares,Tavares,16.26976687,43,8300,TOR@BOS,TOR,BOS,,,,,,C/UTIL
3039052876,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-142017,85980-8294,85980-146131,85980-43135,85980-103523,85980-113276,85980-54477,85980-82049,85980-70509,,85980-23072:Frederik Andersen,85980-23072,G,Frederik,Frederik Andersen,Andersen,13.6,10,8300,PIT@CAR,CAR,PIT,,,,,,G
3039052879,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-58878,85980-62788,85980-66686,85980-85470,85980-41394,85980-8651,85980-73946,85980-8274,85980-97232,,85980-40050:Antti Raanta,85980-40050,G,Antti,Antti Raanta,Raanta,13.91111077,18,8300,PIT@CAR,CAR,PIT,,,,,,G
3039052883,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-62157,85980-62445,85980-107994,85980-70483,85980-103523,85980-37883,85980-70904,85980-73889,85980-70509,,85980-66683:Mitchell Marner,85980-66683,W,Mitchell,Mitchell Marner,Marner,16.02790726,43,8300,TOR@BOS,TOR,BOS,,,,,,W/UTIL
3039052884,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-142016,85980-41393,85980-55375,85980-70904,85980-103523,85980-81968,85980-74155,85980-8635,85980-74064,,85980-82094:Alexandar Georgiev,85980-82094,G,Alexandar,Alexandar Georgiev,Georgiev,18.58064516,31,8200,OTT@COL,COL,OTT,,,,,,G
3039052887,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-41592,85980-43176,85980-79935,85980-8478,85980-103523,85980-73909,85980-62788,85980-70279,85980-97232,,85980-12609:Zach Hyman,85980-12609,W,Zach,Zach Hyman,Hyman,17.20232587,43,8200,EDM@VGK,EDM,VGK,,,,,,W/UTIL
3039052888,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-66553,85980-70928,85980-66622,85980-66737,85980-101277,85980-14456,85980-80369,85980-8275,85980-9278,,85980-142017:Tim Stuetzle,85980-142017,C,Tim,Tim Stuetzle,Stuetzle,15.9270267,37,8200,OTT@COL,OTT,COL,,,,,,C/UTIL
3039052890,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-62157,85980-81974,85980-148067,85980-148097,85980-101277,85980-103523,85980-43135,85980-70483,85980-70509,,85980-83213:Pavel Francouz,85980-83213,G,Pavel,Pavel Francouz,Francouz,15.12727217,11,8200,OTT@COL,COL,OTT,,,,,,G
3039052891,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-58332,85980-8596,85980-42983,85980-73894,85980-62195,85980-66759,85980-8556,85980-97147,85980-12163,,85980-8412:Jonathan Quick,85980-8412,G,Jonathan,Jonathan Quick,Quick,10.46400024,25,8100,NJ@LA,LA,NJ,,,,,,G
3039052896,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-52475,85980-70928,85980-142018,85980-148097,85980-103523,85980-23438,85980-58977,85980-8262,85980-97093,,85980-70168:Alex Tuch,85980-70168,W,Alex,Alex Tuch,Tuch,16.72250061,40,8100,BUF@NSH,BUF,NSH,,,,,,W/UTIL
3039052897,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70928,85980-97116,85980-135875,85980-146131,85980-42910,85980-97213,85980-80369,85980-82045,85980-73938,,85980-8763:Brad Marchand,85980-8763,W,Brad,Brad Marchand,Marchand,15.15588199,34,8100,TOR@BOS,BOS,TOR,,,,,,W/UTIL
3039052899,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113269,85980-70279,85980-142018,85980-148067,85980-113276,85980-58928,85980-82006,85980-66617,85980-70509,,85980-54028:Pheonix Copley,85980-54028,G,Pheonix,Pheonix Copley,Copley,19.59999956,14,8100,NJ@LA,LA,NJ,,,,,,G
3039052901,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-146124,85980-62445,85980-15255,85980-59117,85980-103523,85980-70914,85980-70279,85980-80369,85980-70509,,85980-58926:Brayden Point,85980-58926,C,Brayden,Brayden Point,Point,16.36750031,40,8100,TB@STL,TB,STL,,,,,,C/UTIL
3039052904,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-169054,85980-9990,85980-104448,85980-42833,85980-14178,85980-61246,85980-66737,85980-70513,85980-82094,,85980-73940:Jordan Kyrou,85980-73940,W,Jordan,Jordan Kyrou,Kyrou,16.58500061,40,8000,TB@STL,STL,TB,,,,,,W/UTIL
3039052906,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-81983,85980-97140,85980-161390,85980-58880,85980-103523,85980-54521,85980-59276,85980-80369,85980-15339,,85980-12697:Philipp Grubauer,85980-12697,G,Philipp,Philipp Grubauer,Grubauer,9.01333313,15,8000,SEA@CHI,SEA,CHI,,,,,,G
3039052908,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-15287,85980-62275,85980-39238,85980-66686,85980-42910,85980-8669,85980-73894,85980-97147,85980-74064,,85980-9278:Martin Jones,85980-9278,G,Martin,Martin Jones,Jones,16.53333333,30,8000,SEA@CHI,SEA,CHI,,,,,,G
3039052910,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-152882,85980-41393,85980-146131,85980-8478,85980-61246,85980-61859,85980-58332,85980-9266,85980-54809,,85980-12439:Jeff Skinner,85980-12439,W,Jeff,Jeff Skinner,Skinner,16.27027027,37,7900,BUF@NSH,BUF,NSH,,,,,,W/UTIL
3039052914,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-152882,85980-21897,85980-43028,85980-70571,85980-70199,85980-8669,85980-8234,85980-79857,85980-97232,,85980-8732:Semyon Varlamov,85980-8732,G,Semyon,Semyon Varlamov,Varlamov,16.10000038,16,7900,MON@NYI,NYI,MON,,,,,,G
3039052916,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113269,85980-148101,85980-43214,85980-70483,85980-15356,85980-82005,85980-70279,85980-8682,85980-23072,,85980-97232:Ilya Sorokin,85980-97232,G,Ilya,Ilya Sorokin,Sorokin,17.88235294,34,7900,MON@NYI,NYI,MON,,,,,,G
3039052919,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-15360,85980-73946,85980-171491,85980-66675,85980-101277,85980-66515,85980-66686,85980-8495,85980-42643,,85980-8612:Marc-Andre Fleury,85980-8612,G,Marc-Andre,Marc-Andre Fleury,Fleury,15.11111111,27,7800,ARI@MIN,MIN,ARI,,,,,,G
3039052921,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-58332,85980-70279,85980-79935,85980-82024,85980-61246,85980-8406,85980-81983,85980-82045,85980-82115,,85980-82752:Filip Gustavsson,85980-82752,G,Filip,Filip Gustavsson,Gustavsson,16.91999969,20,7800,ARI@MIN,MIN,ARI,,,,,,G
3039052922,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113932,85980-15287,85980-39253,85980-43178,85980-12262,85980-70199,85980-62445,85980-81983,85980-82094,,85980-103523:Cale Makar,85980-103523,D,Cale,Cale Makar,Makar,16.45749969,40,7800,OTT@COL,COL,OTT,,,,,,D/UTIL
3039052925,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-152882,85980-58332,85980-12609,85980-13982,85980-42962,85980-82154,85980-64102,85980-70279,85980-82094,,85980-12253:Mats Zuccarello,85980-12253,W,Mats,Mats Zuccarello,Zuccarello,16.55384553,39,7800,ARI@MIN,MIN,ARI,,,,,,W/UTIL
3039052931,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113269,85980-152882,85980-66617,85980-70904,85980-61859,85980-66515,85980-53606,85980-70279,85980-15339,,85980-8175:Patrice Bergeron,85980-8175,C,Patrice,Patrice Bergeron,Bergeron,15.03414694,41,7800,TOR@BOS,BOS,TOR,,,,,,C/UTIL
3039052934,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-41391,85980-66685,85980-161390,85980-39238,85980-113276,85980-13742,85980-9266,85980-43135,85980-15339,,85980-14466:Darcy Kuemper,85980-14466,G,Darcy,Darcy Kuemper,Kuemper,17.40689613,29,7700,PHI@WSH,WSH,PHI,,,,,,G
3039052938,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-142016,85980-15360,85980-21122,85980-58880,85980-61246,85980-85132,85980-82045,85980-85470,85980-15339,,85980-73885:Alex DeBrincat,85980-73885,W,Alex,Alex DeBrincat,DeBrincat,15.37317043,41,7700,OTT@COL,OTT,COL,,,,,,W/UTIL
3039052942,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-62445,85980-62788,85980-146131,85980-151490,85980-11170,85980-70199,85980-37968,85980-73885,85980-70509,,85980-68647:Charlie Lindgren,85980-68647,G,Charlie,Charlie Lindgren,Lindgren,15.88571458,21,7700,PHI@WSH,WSH,PHI,,,,,,G
3039052945,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-142016,85980-58332,85980-59207,85980-73885,85980-8406,85980-97055,85980-70279,85980-97147,85980-82115,,85980-74064:Casey DeSmith,85980-74064,G,Casey,Casey DeSmith,DeSmith,11.87368453,19,7600,PIT@CAR,PIT,CAR,,,,,,G
3039052951,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-12448,85980-64102,85980-13982,85980-59142,85980-8651,85980-8669,85980-73946,85980-8274,85980-103103,,85980-41392:Valeri Nichushkin,85980-41392,W,Valeri,Valeri Nichushkin,Nichushkin,14.85882389,17,7600,OTT@COL,COL,OTT,DTD,Ankle,,,,W/UTIL
3039052954,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-58926,85980-70928,85980-11150,85980-43214,85980-8651,85980-97055,85980-82045,85980-97047,85980-103103,,85980-41393:Aleksander Barkov,85980-41393,C,Aleksander,Aleksander Barkov,Barkov,15.32121231,33,7600,VAN@FLA,FLA,VAN,,,,,,C/UTIL
3039052956,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-15287,85980-21897,85980-12609,85980-15315,85980-61246,85980-97214,85980-43135,85980-80369,85980-15339,,85980-148067:Cole Caufield,85980-148067,W,Cole,Cole Caufield,Caufield,14.79285685,42,7600,MON@NYI,MON,NYI,,,,,,W/UTIL
3039052959,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-82006,85980-97116,85980-73894,85980-82045,85980-41394,85980-8426,85980-8275,85980-97022,85980-42643,,85980-9366:Dustin Tokarski,85980-9366,G,Dustin,Dustin Tokarski,Tokarski,17.60000038,2,7600,PIT@CAR,PIT,CAR,,,,,,G
3039052962,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-62788,85980-70927,85980-12728,85980-142018,85980-15356,85980-70199,85980-73889,85980-80369,85980-70509,,85980-59208:Kevin Fiala,85980-59208,W,Kevin,Kevin Fiala,Fiala,15.12888862,45,7600,NJ@LA,LA,NJ,,,,,,W/UTIL
3039052967,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-152882,85980-58332,85980-103624,85980-66737,85980-103523,85980-54521,85980-62445,85980-97022,85980-103103,,85980-42868:Tristan Jarry,85980-42868,G,Tristan,Tristan Jarry,Jarry,19.22963008,27,7600,PIT@CAR,PIT,CAR,IR,Lower body,,,,G
3039052970,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-59261,85980-81983,85980-15280,85980-21689,85980-61246,85980-8669,85980-37968,85980-62429,85980-8612,,85980-82045:Martin Necas,85980-82045,W,Martin,Martin Necas,Necas,15.06666638,42,7500,PIT@CAR,CAR,PIT,,,,,,W/UTIL
3039052973,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-70279,85980-81983,85980-43139,85980-73894,85980-14178,85980-97214,85980-8478,85980-85470,85980-97232,,85980-73938:Carter Hart,85980-73938,G,Carter,Carter Hart,Hart,14.77499962,32,7500,PHI@WSH,PHI,WSH,,,,,,G
3039052975,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-41393,85980-59261,85980-135875,85980-97069,85980-103523,85980-97055,85980-70928,85980-82004,85980-12163,,85980-73946:Sebastian Aho,85980-73946,C,Sebastian,Sebastian Aho,Aho,14.99714355,35,7500,PIT@CAR,CAR,PIT,,,,,,C/UTIL
3039052976,85980-262280964,$300 Sat NHL Five Hole (150 Entries Max),85980-113279,85980-39269,85980-39253,85980-62032,85980-103523,85980-169056,85980-80369,85980-8556,85980-42643,,85980-152483:Samuel Ersson,85980-152483,G,Samuel,Samuel Ersson,Ersson,23.68000031,5,7500,PHI@WSH,PHI,WSH,,,,,,G
