RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
arizona3700,0,Arizona,3700,ARI,@CIN,,,7.3,14.2,0.8,2.59,2,3,1,4.71,-8,0.45,0,0,2,0,0.82,7,0,21,24,-1,3,45,62,0,0,0,0,0,0,0,0,0,0,0,0,0.96,9.63,0,0,0,0,0,0,0,0,0,78,0.58,0.21,3.3,100,0,0,75,0.25,0.25,40,6.5,1.8,-2300,0,0,88,0.35,0.11,17,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.5434,0.5172,0.005,0.0474,7.23,90,4.5,30,0.2153,arizona,arizona,a,arizona3700,38945-12546:Arizona Cardinals,38945-12546,D,a,Arizona D/ST,cardinals,3.25,4,3700,ARI@CIN,ARI,CIN,,,,D/ST,D/ST,arizona,arizona3700
atlanta3300,0,Atlanta,3300,ATL,@HOU,,,6.6,15,0.9,3.17,2,3,-2,3.43,-2,0.74,0,0,1,0,0.82,2,0,22.5,26.5,0.2,4,49,42,0,0,0,0,0,0,0,0,0,0,0,0,2.61,6.33,0,0,0,0,0,0,0,0,0,0,0,0,2.8,-200,0,0,50,0.25,0.5,40,4.9,0.7,-2700,0,0,76,0.28,0.23,21,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5307,0.5128,0.0145,0.0486,7.63,9.94,4.87,3.25,0.2138,atlanta,atlanta,a,atlanta3300,38945-12525:Atlanta Falcons,38945-12525,D,a,Atlanta D/ST,falcons,2.75,4,3300,ATL@HOU,ATL,HOU,,,,D/ST,D/ST,atlanta,atlanta3300
baltimore4500,0,Baltimore,4500,BAL,@PIT,,,7.5,15.1,1,0.21,1.7,0.5,5,7.29,4,0.92,0,0,1,0,0.81,-1.9,0,23.8,20.3,0.5,-3.5,44,57,0,0,0,0,0,0,0,0,0,0,0,0,1.96,7.31,0,0,0,0,0,0,0,0,0,71,0.72,0.42,4,-500,0,0,50,0.25,0.5,40,8.4,10,-1500,0,0,78,0.39,0.21,23,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4599,0.4611,0.0122,0.0407,7.27,8.8,4.33,2.75,0.2348,baltimore,baltimore,b,baltimore4500,38945-12555:Baltimore Ravens,38945-12555,D,b,Baltimore Ravens,ravens,4,4,4500,BAL@PIT,BAL,PIT,,,,Ravens,Ravens,baltimore,baltimore4500
buffalo4300,0,Buffalo,4300,BUF,@TEN,,,6.2,13.9,1.1,-0.44,1.4,3,11,6.64,-13,0.39,0,0,2,0,0.73,5.1,0,18,21.5,0,3.5,39.5,53,0,0,0,0,0,0,0,0,0,0,0,0,3.85,6.69,0,0,0,0,0,0,0,0,0,78,0.72,0.3,7.5,300,0,0,100,0.5,0,40,7.7,1.9,-1700,0,0,95,0.45,0.05,20,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4462,0.4729,0.0208,0.0349,5.7,7.06,40,30,0.2478,buffalo,buffalo,b,buffalo4300,38945-12526:Buffalo Bills,38945-12526,D,b,Buffalo Bills,bills,8.25,4,4300,BUF@TEN,BUF,TEN,,,,Bills,Bills,buffalo,buffalo4300
carolina4400,0,Carolina,4400,CAR,JAX,,,8.3,15,1.3,1.34,1.9,10.5,14,6.96,-6,0.32,0,0,4,0,0.25,-3,0,22,19,0,-3,41,51,0,0,0,0,0,0,0,0,0,0,0,0,2.12,7.94,0,0,0,0,0,0,0,0,0,76,0.58,0.02,9.3,900,0,0,100,0.75,0,40,6.2,0.6,-1600,0,0,90,0.5,0.09,22,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4832,0.4741,0.0122,0.0454,7.05,8.71,4.07,2.38,0.2297,carolina,carolina,c,carolina4400,38945-12553:Carolina Panthers,38945-12553,D,c,Carolina Panthers,panthers,9.25,4,4400,JAC@CAR,CAR,JAC,,,,Panthers,Panthers,carolina,carolina4400
chicago5000,0,Chicago,5000,CHI,@OAK,,,8.5,14.3,0.7,-0.39,1.7,10.5,4,8.89,-11,0.21,0,0,2,0,0.73,-0.1,0,23,16.5,0,-6.5,39.5,72,0,0,0,0,0,0,0,0,0,0,0,0,3.61,7.69,0,0,0,0,0,0,0,0,0,0,0,0,16,500,0,0,100,0.75,0,40,11.3,2.9,-1000,0,0,95,0.54,0.04,24,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4788,0.4249,0.0235,0.0295,6.12,8.38,4.29,2.83,0.1567,chicago,chicago,c,chicago5000,38945-12527:Chicago Bears,38945-12527,D,c,Chicago Bears,bears,13,4,5000,CHI@OAK,CHI,OAK,,,,Bears,Bears,chicago,chicago5000
cincinnati3700,0,Cincinnati,3700,CIN,ARI,,,7.5,15.5,1.1,2.79,2,10.5,1,4.71,0,0.39,0,0,3,0,0.73,3.3,0,24,21,-2,-3,45,38,0,0,0,0,0,0,0,0,0,0,0,0,2.09,5.32,0,0,0,0,0,0,0,0,0,78,0.58,0.21,2.5,600,0,0,83,0.33,0.16,60,4.7,-0.1,-2300,0,0,69,0.34,0.3,23,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.538,0.5329,0.0109,0.0514,8.24,9.93,50,2.69,0.2483,cincinnati,cincinnati,c,cincinnati3700,38945-12528:Cincinnati Bengals,38945-12528,D,c,Cincinnati D/ST,bengals,2.75,4,3700,ARI@CIN,CIN,ARI,,,,D/ST,D/ST,cincinnati,cincinnati3700
dallas3900,0,Dallas,3900,DAL,GB,,,6.4,14.2,1.7,1.04,1.6,0.5,1,5.36,-3,0.72,0,0,2,0,0.76,0.3,0,25,21.5,-0.3,-3.5,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,1.75,6.12,0,0,0,0,0,0,0,0,0,0,0,0,8.2,-800,0,0,80,0.6,0.2,50,7.4,-0.3,-2100,0,0,81,0.55,0.18,27,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.5332,0.4668,0.0107,0.0316,6.99,10.8,6.07,2.8,0.1481,dallas,dallas,d,dallas3900,38945-12530:Dallas Cowboys,38945-12530,D,d,Dallas D/ST,cowboys,7.5,4,3900,GB@DAL,DAL,GB,,,,D/ST,D/ST,dallas,dallas3900
denver4000,0,Denver,4000,DEN,@LAC,,,6.3,15.2,1,0.62,1.6,0.5,8,5.68,7,0.92,0,0,1,0,0.76,1.7,0,21,25,2.2,4,46,39,0,0,0,0,0,0,0,0,0,0,0,0,2.91,7.57,0,0,0,0,0,0,0,0,0,80,0.43,0.01,1.2,-500,0,0,20,0,0.8,50,7.5,1.3,-2000,0,0,65,0.47,0.34,23,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4835,0.48,0.0156,0.0373,7.57,7.81,3.75,2.31,0.192,denver,denver,d,denver4000,38945-12531:Denver Broncos,38945-12531,D,d,Denver Broncos,broncos,1.5,4,4000,DEN@LAC,DEN,LAC,,,,Broncos,Broncos,denver,denver4000
green bay3400,0,Green Bay,3400,GB,@DAL,,,6.7,14.1,1.3,2.95,2,0.5,9,3.75,-6,0.7,0,0,2,0,0.8,0.8,0,21.5,25,-0.3,3.5,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,1.34,8.21,0,0,0,0,0,0,0,0,0,0,0,0,5.3,-500,0,0,50,0.5,0.5,40,5.9,-0.2,-2600,0,0,75,0.54,0.25,24,D,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5115,0.5097,0.0072,0.0466,7.51,9.75,50,3.78,0.2244,bay,green bay,g,green bay3400,38945-12533:Green Bay Packers,38945-12533,D,g,Green Bay D/ST,packers,9.5,4,3400,GB@DAL,GB,DAL,,,,Bay,Bay,green bay,green bay3400
