RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
houston3600,34.68,Houston,3600,HOU,@PIT,,,5.9,12.7,-0.9,1.51,1.6,3,1,4.39,-13,0.07,0,0,2,0,0.22,2.3,0,21.5,25,1.7,3.5,46.5,44,0,0,0,0,0,0,0,0,0,0,0,0,2.12,5.2,0,0,0,0,0,0,0,0,0,79,0.57,0.01,2,600,0,0,50,0,0.5,20,5.9,-0.8,600,0,0,81,0.45,0.18,22,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5106,0.4657,0.0118,0.0531,7.79,10.6,5.29,3.42,0.2453,houston,houston,h,houston3600,50179-12556:Houston Texans,50179-12556,D,h,Houston Texans,texans,2,2,3600,HOU@PIT,HOU,PIT,,,,Texans,Texans,houston,houston3600
indianapolis4800,60.06,Indianapolis,4800,IND,NYJ,,,8,16.6,-0.6,-0.25,1.7,14.5,26,8.25,2,0.83,0,0,4,0,0.78,-3.1,0,28.3,15.8,1,-12.5,44,58,0,0,0,0,0,0,0,0,0,0,0,0,3.13,7.81,0,0,0,0,0,0,0,0,0,0,0,0,9.5,1100,0,0,100,0.5,0,20,7.3,-0.1,1100,0,0,83,0.55,0.16,18,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4941,0.4318,0.0185,0.0379,7.28,8.27,4.75,2.67,0.1774,indianapolis,indianapolis,i,indianapolis4800,50179-12535:Indianapolis Colts,50179-12535,D,i,Indianapolis Colts,colts,9.5,2,4800,NYJ@IND,IND,NYJ,,,,Colts,Colts,indianapolis,indianapolis4800
la chargers5000,47.75,LA Chargers,5000,LAC,CAR,,,7.3,15.9,-1.3,-1.59,1.5,0.5,4,8.89,10,0.98,0,0,2,0,0.29,12.1,0,24.8,18.8,-0.7,-6,43.5,61,0,0,0,0,0,0,0,0,0,0,0,0,2.19,6.58,0,0,0,0,0,0,0,0,0,0,0,0,7,800,0,0,100,0.5,0,20,5.7,-1.5,800,0,0,94,0.33,0.05,18,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.4868,0.5038,0.0117,0.035,6.8,6.53,3.46,2.75,0.2041,chargers,la chargers,l,la chargers5000,50179-12548:Los Angeles Chargers,50179-12548,D,l,Los Angeles Chargers,chargers,7,2,5000,CAR@LAC,LAC,CAR,,,,Angeles,LA,la chargers,la chargers5000
la rams4100,38.35,LA Rams,4100,LA,@BUF,,,6.6,13.4,-0.2,0.6,1.6,3,4,6,-7,0.3,0,0,1,0,0.53,0.4,0,22.5,24,1.5,1.5,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,2.24,8.41,0,0,0,0,0,0,0,0,0,79,0.6,0.01,5.5,400,0,0,100,0.5,0,20,8.2,0.5,400,0,0,84,0.52,0.15,19,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4935,0.493,0.0125,0.0425,7.1,9.6,5.92,3.4,0.2292,rams,la rams,l,la rams4100,50179-12538:Los Angeles Rams,50179-12538,D,l,Los Angeles Rams,rams,5.5,2,4100,LAR@BUF,LAR,BUF,,,,Angeles,LA,la rams,la rams4100
las vegas3400,37.16,Las Vegas,3400,LV,@NE,,,6.1,12.7,-0.5,2.35,1.8,0.5,3,3.75,-4,0.45,0,0,1,0,0.53,3,0,20,27,-1,7,47,42,0,0,0,0,0,0,0,0,0,0,0,0,1.99,5.58,0,0,0,0,0,0,0,0,0,75,0.8,0.02,1.3,200,0,0,66,0,0.33,30,50,-0.9,200,0,0,76,0.35,0.23,17,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5159,0.5215,0.0115,0.0538,8.07,9.4,5.27,3.36,0.2624,vegas,las vegas,l,las vegas3400,50179-12537:Las Vegas Raiders,50179-12537,D,l,Las Vegas Raiders,raiders,1,2,3400,LV@NE,LV,NE,,,,Vegas,Vegas,las vegas,las vegas3400
minnesota3500,33.46,Minnesota,3500,MIN,TEN,,,6,12.7,-0.7,1.93,1.7,0.5,2,4.07,-4,0.45,0,0,1,0,0.62,-5.8,0,23.3,26.3,1.3,3,49.5,38,0,0,0,0,0,0,0,0,0,0,0,0,2.7,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,-800,0,0,50,0,0.5,20,7.7,-0.1,-800,0,0,95,0.65,0.04,23,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5234,0.5517,0.0157,0.0333,7.05,10.93,5.07,3.23,0.128,minnesota,minnesota,m,minnesota3500,50179-12540:Minnesota Vikings,50179-12540,D,m,Minnesota Vikings,vikings,0,2,3500,TEN@MIN,MIN,TEN,,,,Vikings,Vikings,minnesota,minnesota3500
new england4900,30.5,New England,4900,NE,LV,,,6.3,13.6,0,-2.27,1.3,3,15,8.57,-1,0.63,0,0,3,0,0.11,-4.6,0,27,20,0,-7,47,58,0,0,0,0,0,0,0,0,0,0,0,0,4.73,7.61,0,0,0,0,0,0,0,0,0,75,0.8,0.02,8.5,300,0,0,100,0.5,0,20,10.8,1.1,300,0,0,89,0.57,0.1,19,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4588,0.4626,0.0268,0.0348,6.44,7.62,4.3,3.13,0.1717,england,new england,n,new england4900,50179-12541:New England Patriots,50179-12541,D,n,New England Patriots,patriots,8.5,2,4900,LV@NE,NE,LV,,,,England,England,new england,new england4900
ny giants3600,42.02,NY Giants,3600,NYG,SF,,,6.5,13.5,-0.5,2.11,1.8,3,-2,4.39,-3,0.51,0,0,2,0,0.68,-2.9,0,20.5,23.5,1.5,3,44,50,0,0,0,0,0,0,0,0,0,0,0,0,2.13,6.77,0,0,0,0,0,0,0,0,0,78,0.71,0.01,5.5,200,0,0,100,0.5,0,20,5.9,0.4,200,0,0,76,0.52,0.23,17,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5068,0.3885,0.0116,0.0452,7.45,9.13,4.46,3.4,0.2263,giants,ny giants,n,ny giants3600,50179-12543:New York Giants,50179-12543,D,n,New York Giants,giants,6.5,2,3600,SF@NYG,NYG,SF,,,,York,NY,ny giants,ny giants3600
ny jets3800,19.72,NY Jets,3800,NYJ,@IND,,,4.8,10.2,-0.6,-0.23,1.3,0.5,0,5.03,-11,0.13,0,0,1,0,0.09,0,0,15.8,28.3,-2,12.5,44,42,0,0,0,0,0,0,0,0,0,0,0,0,1.66,6.65,0,0,0,0,0,0,0,0,0,0,0,0,5.5,-100,0,0,100,0.5,0,20,6.6,0.6,-100,0,0,100,0.47,0,17,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.4787,0.3679,0.0096,0.0381,6.68,11.5,6.33,3.45,0.1615,jets,ny jets,n,ny jets3800,50179-12544:New York Jets,50179-12544,D,n,New York Jets,jets,5.5,2,3800,NYJ@IND,NYJ,IND,,,,York,NY,ny jets,ny jets3800
philadelphia4500,34.19,Philadelphia,4500,PHI,CIN,,,6.5,13.6,-0.6,-0.79,1.4,3,8,7.29,-1,0.63,0,0,3,0,0.11,-2.6,0,26,20.5,-0.3,-5.5,46.5,46,0,0,0,0,0,0,0,0,0,0,0,0,1.44,8.83,0,0,0,0,0,0,0,0,0,77,0.79,0.03,1,0,0,0,50,0,0.5,20,5.9,-1.7,0,0,0,77,0.33,0.22,18,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.4723,0.4271,0.0082,0.0475,7.36,8.93,5.45,4.44,0.216,philadelphia,philadelphia,p,philadelphia4500,50179-12545:Philadelphia Eagles,50179-12545,D,p,Philadelphia Eagles,eagles,2,2,4500,CIN@PHI,PHI,CIN,,,,Eagles,Eagles,philadelphia,philadelphia4500
pittsburgh4700,36.06,Pittsburgh,4700,PIT,HOU,,,6.6,13.7,-0.5,-1.33,1.4,10.5,7,7.93,-2,0.57,0,0,1,0,0.78,0.6,0,25,21.5,-0.3,-3.5,46.5,56,0,0,0,0,0,0,0,0,0,0,0,0,4.29,11.84,0,0,0,0,0,0,0,0,0,79,0.57,0.01,10.5,-100,0,0,100,1,0,20,12.2,4.4,-100,0,0,90,0.76,0.09,21,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4184,0.431,0.0236,0.029,6.24,8.2,40,2.6,0.1707,pittsburgh,pittsburgh,p,pittsburgh4700,50179-12547:Pittsburgh Steelers,50179-12547,D,p,Pittsburgh Steelers,steelers,10.5,2,4700,HOU@PIT,PIT,HOU,,,,Steelers,Steelers,pittsburgh,pittsburgh4700
san francisco4600,49.31,San Francisco,4600,SF,@NYG,,,7.7,16.1,-0.7,0.09,1.7,3,12,7.61,3,0.86,0,0,1,0,0.53,-0.9,0,23.5,20.5,0.5,-3,44,50,0,0,0,0,0,0,0,0,0,0,0,0,1.52,8,0,0,0,0,0,0,0,0,0,78,0.71,0.01,4.5,-400,0,0,100,0,0,20,9.9,1.4,-400,0,0,85,0.61,0.14,21,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4457,0.5012,0.0086,0.0404,5.96,7.93,4.46,3.18,0.2432,francisco,san francisco,s,san francisco4600,50179-12549:San Francisco 49ers,50179-12549,D,s,San Francisco 49ers,49ers,4.5,2,4600,SF@NYG,SF,NYG,,,,Francisco,Francisco,san francisco,san francisco4600
seattle4000,38.46,Seattle,4000,SEA,DAL,,,6.5,13.4,-0.4,0.82,1.6,0.5,11,5.68,2,0.83,0,0,2,0,0.53,-1.5,0,31.8,26.3,2,-5.5,58,47,0,0,0,0,0,0,0,0,0,0,0,0,2.78,4.08,0,0,0,0,0,0,0,0,0,64,0.6,0.01,5.5,0,0,0,100,0.5,0,20,7.8,0.4,0,0,0,95,0.56,0.04,23,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5049,0.4816,0.0168,0.0402,7.72,9.87,4.93,2.58,0.223,seattle,seattle,s,seattle4000,50179-12550:Seattle Seahawks,50179-12550,D,s,Seattle Seahawks,seahawks,4.5,2,4000,DAL@SEA,SEA,DAL,,,,Seahawks,Seahawks,seattle,seattle4000
tampa bay3800,66.95,Tampa Bay,3800,TB,@DEN,,,7.8,16.1,-0.5,2.77,2.1,18.5,18,5.03,-3,0.51,0,0,4,0,0.99,-1,0,24.3,18.3,-0.5,-6,42.5,79,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7.07,0,0,0,0,0,0,0,0,0,55,0.4,0.05,7,0,0,0,50,0.5,0.5,20,8.3,2.6,0,0,0,81,0.62,0.18,16,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4614,0.4314,0.0135,0.0432,7.04,12.13,5.79,3.08,0.1758,bay,tampa bay,t,tampa bay3800,50179-12551:Tampa Bay Buccaneers,50179-12551,D,t,Tampa Bay Buccaneers,buccaneers,7,2,3800,TB@DEN,TB,DEN,,,,Bay,Bay,tampa bay,tampa bay3800
tennessee4300,30.92,Tennessee,4300,TEN,@MIN,,,5.9,12.7,-0.9,-0.74,1.4,3,9,6.64,-13,0.07,0,0,1,0,0.98,1.2,0,26.3,23.3,2.8,-3,49.5,62,0,0,0,0,0,0,0,0,0,0,0,0,2.07,6.38,0,0,0,0,0,0,0,0,0,0,0,0,4,300,0,0,100,0,0,20,80,0.5,300,0,0,90,0.52,0.09,21,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5224,0.4746,0.0124,0.0411,7.37,9.53,4.87,3.36,0.2168,tennessee,tennessee,t,tennessee4300,50179-12534:Tennessee Titans,50179-12534,D,t,Tennessee Titans,titans,4,2,4300,TEN@MIN,TEN,MIN,,,,Titans,Titans,tennessee,tennessee4300
washington3900,36.1,Washington,3900,WAS,@CLE,,,6.3,13,-0.4,0.94,1.6,0.5,1,5.36,-2,0.57,0,0,1,0,0.68,0.2,0,18.8,26.3,-0.2,7.5,45,44,0,0,0,0,0,0,0,0,0,0,0,0,2.69,10,0,0,0,0,0,0,0,0,0,79,0.57,0,9.5,500,0,0,100,0.5,0,20,7.1,1.9,500,0,0,93,0.6,0.06,15,D,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.4846,0.5188,0.0145,0.0442,7.38,10.6,5.27,2.53,0.2075,washington,washington,w,washington3900,50179-12552:Washington Football Team,50179-12552,D,w,Washington Football Team,footballteam,9.5,2,3900,WAS@CLE,WAS,CLE,,,,Football,Football,washington,washington3900
allen8100qbj,98.15,Josh Allen,8100,BUF,LA,,,22.16,34.6,9.7,4.8,2.7,6.5,32.24,17.36,1,0.84,0.75,4.3,3,0,0.72,-1.9,62,24,22.5,0,-1.5,46.5,50,17,29,204,59,7,6.41,1.5,34,15.9,65.6,13.7,5.2,1.4,7.9,6,13,32,4.8,0.5,0.525,6.07,2.73,1.13,79,0.6,0.01,31.3,200,0.61,0.42,100,1,0,20,20.5,3.3,200,0.53,0.33,94,0.66,0.05,18,QB,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,josh allen,j,allen8100qbj,50179-62239:Josh Allen,50179-62239,QB,j,Josh Allen,allen,31.34000015,2,8100,LAR@BUF,BUF,LAR,,,,ryland,ryland,josh,allen8100qbj
brady7300qbt,87.35,Tom Brady,7300,TB,@DEN,,,17.72,29.9,5.6,1.93,2.4,3,23.88,15.79,-7,0.28,0.8,1.1,1,0,0.72,0.4,70,24.3,18.3,-0.5,-6,42.5,79,23,38,240,60,6.2,5.59,1.3,36,26.3,57.1,10.7,3.4,1.8,4.5,1,2,2,1.7,0.2,0.385,7.07,3.2,1.8,55,0.4,0.05,18.2,-300,0.47,0.28,100,0.66,0,30,15.4,-1.9,-300,0.37,0.22,79,0.33,0.2,24,QB,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brady,tom brady,t,brady7300qbt,50179-6498:Tom Brady,50179-6498,QB,t,Tom Brady,brady,16.06999969,2,7300,TB@DEN,TB,DEN,,,,ryland,ryland,tom,brady7300qbt
bridgewater6700qbt,77.85,Teddy Bridgewater,6700,CAR,@LAC,,,15.72,26.4,5,1.11,2.3,0.5,14.6,14.61,-6,0.33,0.25,0.9,1,0,0.6,1.8,48,18.8,24.8,0.3,6,43.5,39,21,30,239,70,7.8,6.78,1.1,37,26,55.3,14.9,3.7,2,7.1,3,3,4,1.5,0,0.296,3,1.07,0.33,0,0,0,15,-100,0.35,0.21,100,0.5,0,20,6.3,-0.2,-100,0.17,0.13,29,0.17,0.7,17,QB,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bridgewater,teddy bridgewater,t,bridgewater6700qbt,50179-33259:Teddy Bridgewater,50179-33259,QB,t,Teddy Bridgewater,bridgewater,15.02000046,2,6700,CAR@LAC,CAR,LAC,,,,ryland,ryland,teddy,bridgewater6700qbt
burrow7400qbj,94.85,Joe Burrow,7400,CIN,@PHI,,,19.34,29.3,9.4,3.36,2.6,3,20.38,15.98,-1,0.68,0.82,2.1,2,0,0.72,0.4,80,20.5,26,0.7,5.5,46.5,54,30,48,254,61,5.2,4.64,1.5,21,18.6,56.7,21.6,3.1,1,5.9,7,15,32,4.3,0.5,0.733,6,3,1.33,77,0.79,0.03,20.9,800,0.35,0.26,100,1,0,20,20.9,6.5,800,0.35,0.26,100,1,0,20,QB,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,burrow,joe burrow,j,burrow7400qbj,50179-63336:Joe Burrow,50179-63336,QB,j,Joe Burrow,burrow,20.93000031,2,7400,CIN@PHI,CIN,PHI,,,,ryland,ryland,joe,burrow7400qbj
carr6800qbd,72.05,Derek Carr,6800,LV,@NE,,,15.14,26.5,3.8,0.34,2.2,0.5,15.44,14.8,-8,0.23,0,0.2,1,0,0.64,-1,65,20,27,-1,7,47,42,22,32,258,70,8,7.79,1.4,39,24.8,37.3,30.6,4.4,0.9,5,1,4,4,2.6,0.1,0.32,5.73,2.67,1.73,75,0.8,0.02,17.6,-300,0.47,0.25,100,0.5,0,20,16.1,0.1,-300,0.45,0.25,93,0.56,0.06,16,QB,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr6800qbd,50179-45859:Derek Carr,50179-45859,QB,d,Derek Carr,carr,17.61000061,2,6800,LV@NE,LV,NE,,,,ryland,ryland,derek,carr6800qbd
cousins7100qbk,85.35,Kirk Cousins,7100,MIN,TEN,,,17.16,29.2,5.1,1.77,2.4,0.5,21.44,15.39,1,0.84,0,0.2,1,0,0.53,2.5,64,23.3,26.3,1.3,3,49.5,38,21,30,248,69,8,7.48,1.8,43,26.2,46.1,22.9,6,2,6.8,1,3,4,2.6,0,0.348,3.4,1.87,1.13,0,0,0,12.1,-100,0.4,0.23,50,0.5,0.5,20,14.8,-1.3,-100,0.43,0.23,80,0.42,0.19,21,QB,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7100qbk,50179-22038:Kirk Cousins,50179-22038,QB,k,Kirk Cousins,cousins,12.14000034,2,7100,TEN@MIN,MIN,TEN,,,,ryland,ryland,kirk,cousins7100qbk
