RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
tennessee3600,42.51,Tennessee,3600,TEN,NO,,,6.1,14.6,0.8,1.71,1.7,0.5,-1,4.39,-1,0.85,0,0,1,0,0.53,-3.6,0,22.8,26.3,-1.5,3.5,49,26,0,0,0,0,0,0,0,0,0,0,0,0,2.76,6.72,0,0,0,0,0,0,0,0,0,55,0.55,0.35,9.4,-1400,0,0,100,0.4,0,50,80,1.4,-2400,0,0,80,0.45,0.2,20,D,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.5138,0.4439,0.0158,0.0413,7.36,8.19,4.5,2.64,0.2366,tennessee,tennessee,t,tennessee3600,41710-12534,D,t,Tennessee Titans,titans,9.071428571,14,3600,NO@TEN,TEN,NO,,,,,,Titans,Titans,tennessee,tennessee3600
washington3800,77.45,Washington,3800,WAS,NYG,,,7.5,14.3,1.3,2.47,2,18.5,-3,5.03,-12,0.06,0,0,2,0,0.8,1.9,0,20.5,21.5,-1.8,1,42,49,0,0,0,0,0,0,0,0,0,0,0,0,2.67,9.16,0,0,0,0,0,0,0,0,0,44,0.59,0.01,10.5,800,0,0,100,0.75,0,40,6.7,20,-2200,0,0,90,0.5,0.1,20,D,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.5153,0.5203,0.0139,0.0423,7.43,10.88,5.75,30,0.2069,washington,washington,w,washington3800,41710-12552,D,w,Washington Redskins,redskins,6.714285714,14,3800,NYG@WAS,WAS,NYG,,,,,,Redskins,Redskins,washington,washington3800
blough6600qbd,33.95,David Blough,6600,DET,@DEN,,,13.3,19.8,6.5,-1.11,2,0.5,8.68,14.41,-7,0.43,1,0.4,0,0,0.33,3.1,70,15.3,24.8,0,9.5,40,34,23,40,248,57,6.2,3.87,1,48,11.6,61.2,24,2.5,4.3,7,2,3,6,3.3,0,0.333,1,0.71,0.07,58,0.14,0.01,9.7,600,0.21,0.14,75,0.25,0.25,40,2.8,-0.3,600,0.06,0.04,15,0.05,0.57,19,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blough,david blough,d,blough6600qbd,41710-52606,QB,d,David Blough,blough,12.93333308,3,6600,DET@DEN,DET,DEN,,,,,,ryland,ryland,david,blough6600qbd
brees8200qbd,75.8,Drew Brees,8200,NO,@TEN,,,19.1,29.1,11.6,1.55,2.3,6.5,22.86,17.55,1,0.86,0.67,4.4,1,0,0.62,2.1,58,26.3,22.8,-1,-3.5,49,74,26,34,277,75,7.9,8.43,2.2,34,27.2,49,17.2,6.5,1.2,3.1,0,0,0,-0.2,0.1,0.333,3.88,1.81,0.94,55,0.55,0.35,26.3,-300,0.73,0.44,80,0.8,0.2,50,14.6,1.6,2200,0.4,0.25,48,0.32,0.36,25,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brees,drew brees,d,brees8200qbd,41710-6504,QB,d,Drew Brees,brees,20.43111165,9,8200,NO@TEN,NO,TEN,,,,,,ryland,ryland,drew,brees8200qbd
brissett7500qbj,72.45,Jacoby Brissett,7500,IND,CAR,,,17.1,26,9.1,0.92,2.3,0.5,15.16,16.18,5,0.84,0.33,1.2,1,0,0.39,0,64,26.8,19.3,0.5,-7.5,46,53,18,30,204,62,6.7,6.34,1.4,29,17.7,50.6,26.6,4.7,1.7,5.1,3,6,13,3.6,0.2,0.531,4,1.69,1.25,0,0,0,13,300,0.32,0.21,50,0.25,0.5,40,11.2,-0.4,1500,0.31,0.17,52,0.26,0.34,23,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brissett,jacoby brissett,j,brissett7500qbj,41710-30231,QB,j,Jacoby Brissett,brissett,15.67999972,13,7500,CAR@IND,IND,CAR,,,,,,ryland,ryland,jacoby,brissett7500qbj
carr7300qbd,37.45,Derek Carr,7300,OAK,@LAC,,,14.4,22.4,7.2,-1.39,2,0.5,21.94,15.79,-3,0.5,1,0.8,0,0,0.16,-3.6,62,18.8,26.3,-2,7.5,45,55,21,31,232,70,7.5,6.65,1.2,32,22.2,41.5,31.3,3.9,1.9,5.5,1,4,4,2.6,0.1,0.276,4.31,2.13,1.13,63,0.6,0.09,13.2,-100,0.37,0.22,75,0.25,0.25,40,13.4,-1.4,1300,0.39,0.22,73,0.34,0.08,23,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr7300qbd,41710-45859,QB,d,Derek Carr,carr,15.0557142,14,7300,OAK@LAC,OAK,LAC,,,,,,ryland,ryland,derek,carr7300qbd
dalton7100qba,67.45,Andy Dalton,7100,CIN,@MIA,,,16.5,25.6,8.6,1.11,2.3,3,33.84,15.39,-2,0.68,0.87,5.6,1,0,0.19,2.9,69,23.8,22.3,1.3,-1.5,46,40,24,40,264,59,6.5,4.92,1,37,15.1,63.1,17.1,2.5,3,6.8,2,4,5,2.6,0.3,0.417,5.07,2.43,1.43,77,0.65,0.11,7.5,1100,0.19,0.11,75,0.25,0.25,40,10.9,-1.1,1100,0.24,0.16,50,0.35,0.3,20,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dalton,andy dalton,a,dalton7100qba,41710-14225,QB,a,Andy Dalton,dalton,15.06545466,11,7100,CIN@MIA,CIN,MIA,,,,,,ryland,ryland,andy,dalton7100qba
darnold7400qbs,28.65,Sam Darnold,7400,NYJ,PIT,,,12.9,20.4,6.8,-3.08,1.7,0.5,9.62,15.98,-6,0.45,0,0.4,0,0,0.06,-3.2,64,16.8,19.8,-1.2,3,36.5,41,21,34,242,61,7.1,5.82,1.5,38,17.9,63.1,13.8,4.4,2.6,7.4,2,6,7,3.1,0.2,0.333,4.19,1.38,0.88,39,0.68,0.02,18.1,0,0.45,0.28,100,0.4,0,50,12.9,0.5,1400,0.33,0.2,54,0.31,0.27,22,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,darnold,sam darnold,s,darnold7400qbs,41710-63589,QB,s,Sam Darnold,darnold,16.52545443,11,7400,PIT@NYJ,NYJ,PIT,,,,,,ryland,ryland,sam,darnold7400qbs
fitzpatrick7400qbr,64,Ryan Fitzpatrick,7400,MIA,CIN,,,17.7,26.3,10,1.72,2.4,6.5,32.66,15.98,-5,0.6,1,7.2,1,0,0.55,-0.5,55,22.3,23.8,-1.2,1.5,46,60,19,31,214,61,6.8,5.43,1.2,30,19.8,59.7,18.3,3.9,2.9,8.3,3,8,16,5,0.2,0.568,4.25,1.38,0.75,77,0.65,0.11,22.2,300,0.47,0.32,100,0.75,0,40,12.4,10,1400,0.33,0.23,57,0.28,0.23,21,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick7400qbr,41710-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,15.19230769,13,7400,CIN@MIA,MIA,CIN,,,,,,ryland,ryland,ryan,fitzpatrick7400qbr
grier6000qbw,47.8,Will Grier,6000,CAR,@IND,,,14,20.8,7.3,0.77,2.3,3,7.66,13.23,-11,0.27,0.86,7.6,1,0,0.33,3,0,19.3,26.8,-0.5,7.5,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0.78,19,QB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grier,will grier,w,grier6000qbw,41710-52342,QB,w,Will Grier,grier,0,0,6000,CAR@IND,CAR,IND,,,,,,ryland,ryland,will,grier6000qbw
