RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
oakland2500,0,Oakland,2500,OAK,KC,,,5.6,15.1,0.9,4.75,2.2,0.5,3,0.85,0,0.92,0,0,1,0,1,-1.8,0,23.3,30.3,1,7,53.5,26,0,0,0,0,0,0,0,0,0,0,0,0,2.93,2.51,0,0,0,0,0,0,0,0,0,67,0.6,0.01,4.8,-1100,0,0,75,0,0.25,40,40,-0.5,-3500,0,0,77,0.18,0.22,22,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.4916,0.4885,0.0147,0.0545,8.19,11.38,6.4,4.38,0.2033,oakland,oakland,o,oakland2500,38352-12537:Oakland Raiders,38352-12537,D,o,Oakland Raiders,raiders,4,1,2500,KC@OAK,OAK,KC,,,,Raiders,Raiders,oakland,oakland2500
pittsburgh3500,0,Pittsburgh,3500,PIT,SEA,,,6.6,14.6,1.6,2.53,1.9,3,7,4.07,0,0.61,0,0,2,0,0.76,-0.9,0,25.5,21.5,0.5,-4,47,64,0,0,0,0,0,0,0,0,0,0,0,0,1.24,7.99,0,0,0,0,0,0,0,0,0,81,0.46,0.01,10.3,0,0,0,66,0.66,0.33,30,8.1,2.1,-2500,0,0,92,0.56,0.08,25,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.508,0.4611,0.0077,0.0455,7.5,8.06,4.13,30,0.2248,pittsburgh,pittsburgh,p,pittsburgh3500,38352-12547:Pittsburgh Steelers,38352-12547,D,p,Pittsburgh Steelers,steelers,0,1,3500,SEA@PIT,PIT,SEA,,,,Steelers,Steelers,pittsburgh,pittsburgh3500
san francisco3700,0,San Francisco,3700,SF,@CIN,,,7,14,1.3,2.29,1.9,3,7,4.71,0,0.41,0,0,1,0,0.81,-1.6,0,22.5,23.5,-0.8,1,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0.37,6.46,0,0,0,0,0,0,0,0,0,86,0.39,0,12.7,0,0,0,66,0.33,0.33,30,5.2,0.2,-2300,0,0,68,0.32,0.32,25,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.476,0.4737,0.0021,0.051,7.21,10.69,5.6,3.21,0.2339,francisco,san francisco,s,san francisco3700,38352-12549:San Francisco 49ers,38352-12549,D,s,San Francisco 49ers,49ers,27,1,3700,SF@CIN,SF,CIN,,,,Francisco,Francisco,san francisco,san francisco3700
seattle3700,0,Seattle,3700,SEA,@PIT,,,7.1,13.6,0.8,2.39,1.9,3,3,4.71,0,0.34,0,0,1,0,0.82,3.1,0,21.5,25.5,0,4,47,36,0,0,0,0,0,0,0,0,0,0,0,0,1.61,7.53,0,0,0,0,0,0,0,0,0,81,0.46,0.01,7.5,-800,0,0,75,0.25,0.25,40,7.4,1.4,-2300,0,0,92,0.46,0.07,26,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.509,0.4713,0.0101,0.0385,7.51,8.13,4.54,2.8,0.1769,seattle,seattle,s,seattle3700,38352-12550:Seattle Seahawks,38352-12550,D,s,Seattle Seahawks,seahawks,12,1,3700,SEA@PIT,SEA,PIT,,,,Seahawks,Seahawks,seattle,seattle3700
tennessee4600,0,Tennessee,4600,TEN,IND,,,8.1,15.5,1.1,0.49,1.8,3,8,7.61,0,0.85,0,0,2,0,0.53,-3,0,23.3,20.3,-0.2,-3,43.5,62,0,0,0,0,0,0,0,0,0,0,0,0,1.66,7,0,0,0,0,0,0,0,0,0,91,0.5,0.01,10.3,900,0,0,33,0.33,0.66,30,8.2,2.5,-1400,0,0,87,0.62,0.12,24,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.4936,0.4881,0.0094,0.0343,6.94,7.87,4.08,3.13,0.1864,tennessee,tennessee,t,tennessee4600,38352-12534:Tennessee Titans,38352-12534,D,t,Tennessee Titans,titans,23,1,4600,IND@TEN,TEN,IND,,,,Titans,Titans,tennessee,tennessee4600
washington3400,0,Washington,3400,WAS,DAL,,,6.6,13.8,1.1,2.85,1.9,0.5,2,3.75,0,0.57,0,0,1,0,0.76,-2.2,0,20.3,26.3,1.5,6,46.5,25,0,0,0,0,0,0,0,0,0,0,0,0,2.58,8.12,0,0,0,0,0,0,0,0,0,84,0.45,0,4.7,-100,0,0,33,0,0.66,30,6.3,0.9,-2600,0,0,78,0.39,0.21,23,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5,0.5012,0.0145,0.0433,7.84,9.73,4.6,2.93,0.1918,washington,washington,w,washington3400,38352-12552:Washington Redskins,38352-12552,D,w,Washington Redskins,redskins,0,1,3400,DAL@WAS,WAS,DAL,,,,Redskins,Redskins,washington,washington3400
allen7500qbj,0,Joshua Allen,7500,BUF,@NYG,,,19.3,28.8,11,3.12,2.6,6.5,22.22,16.18,0,0.84,0.97,10,2,0,0.05,2.4,63,22.8,21.8,0.3,-1,44.5,55,15,28,187,54,6.6,4.44,0.9,42,15.8,61.4,15.2,3.2,4.3,7.3,7,18,53,6.8,0.8,0.6,3.4,1.2,0.8,82,0.42,0.01,18,600,0.37,0.26,25,0.25,0,40,14.5,2.6,1500,0.38,0.23,52,0.38,0.23,21,QB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,joshua allen,j,allen7500qbj,38352-62239:Josh Allen,38352-62239,QB,j,Josh Allen,allen,17.95999908,1,7500,BUF@NYG,BUF,NYG,,,,ryland,ryland,josh,allen7500qbj
brady7800qbt,0,Tom Brady,7800,NE,@MIA,,,20.1,28.2,12.5,3.33,2.6,6.5,24.66,16.77,0,0.8,0.95,3.3,1,0,0.55,7.6,68,33.3,15.3,2,-18,48.5,62,23,35,276,65,7.8,7.6,1.8,40,29.8,53.4,13.2,5.1,1.7,3.6,1,2,2,1.5,0.1,0.409,5.88,3,1.25,90,0.63,0.17,25.6,500,0.69,0.37,25,0.25,0,40,17.8,0.2,1800,0.47,0.26,76,0.3,0.1,30,QB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brady,tom brady,t,brady7800qbt,38352-6498:Tom Brady,38352-6498,QB,t,Tom Brady,brady,25.63999939,1,7800,NE@MIA,NE,MIA,,,,ryland,ryland,tom,brady7800qbt
brees8000qbd,0,Drew Brees,8000,NO,@LA,,,18.7,28,9.9,1.54,2.3,6.5,0.52,17.16,0,0.78,0.64,1.3,1,0,0.24,-3.1,65,25.3,27.3,-0.2,2,52.5,42,23,32,261,73,8.1,8.37,2.1,37,29.6,60.2,13.8,6.6,1.3,3.3,2,1,1,0.7,0.3,0.387,6.44,3,1.94,85,0.42,0,21.8,-300,0.5,0.33,40,0.4,0,50,18.7,0.1,2000,0.52,0.29,58,0.31,0.27,29,QB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brees,drew brees,d,brees8000qbd,38352-6504:Drew Brees,38352-6504,QB,d,Drew Brees,brees,21.79999924,1,8000,NO@LAR,NO,LAR,,,,ryland,ryland,drew,brees8000qbd
brissett6000qbj,0,Jacoby Brissett,6000,IND,@TEN,,,15.3,24.7,8.6,2.07,2.6,0.5,17.34,13.23,0,0.76,0.79,0.5,1,0,0.69,-3.9,16,20.3,23.3,-0.2,3,43.5,38,5,7,48,74,6.2,7.2,0.5,7,12.9,61.3,19.4,7.1,0,6.7,2,0,0,0.2,0,0.2,0.44,0.06,0.06,91,0.5,0.01,16.5,0,0.52,0.26,33,0.33,0,30,0.8,0.1,0,0.08,0.05,4,0.04,0.77,22,QB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brissett,jacoby brissett,j,brissett6000qbj,38352-30231:Jacoby Brissett,38352-30231,QB,j,Jacoby Brissett,brissett,16.5,1,6000,IND@TEN,IND,TEN,,,,ryland,ryland,jacoby,brissett6000qbj
