,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
brown4100tep,67.45,Pharaoh Brown,4100,HOU,GB,,,2.3,3.8,1.2,-0.53,0.6,1.0,0.0,2.83,-15.0,0.32,0.0,0.0,0.0,0.0,0.35,-1.3,19.0,26.5,29.0,0.0,2.5,55.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,2.4,100,3.13,0.15,25.0,0.0,0.25,40.0,0.4,-0.3,0.0,0.91,0.02,6.0,0.0,0.68,16.0,TE,720,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.7,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,pharaoh brown,p,brown4100tep,51091-29411:Pharaoh Brown,51091-29411,TE,p,Pharaoh Brown,brown,2.349999905,2.0,4100,GB@HOU,HOU,GB,,,,ryland,ryland,pharaoh,brown4100tep
brown6800wra,94.35,AJ Brown,6800,TEN,PIT,,,12.7,16.7,7.4,3.27,1.9,7.0,24.3,9.43,0.0,0.84,1.0,3.0,7.0,0.0,0.89,1.7,52.0,26.0,25.0,0.5,-1.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.31,0.06,60.0,0.88,0.02,20.1,300,2.51,0.37,50.0,0.5,0.0,20.0,10.9,1.6,100.0,1.66,0.21,61.0,0.33,0.27,18.0,WR,720,0.0,0.0,0.0,0.0,6.0,4.0,74.0,35.0,18.2,0.8,13.4,0.583,0.0,0.21600000000000003,0.3,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,aj brown,a,brown6800wra,51091-72846:A.J. Brown,51091-72846,WR,a,A.J. Brown,brown,14.73333359,3.0,6800,PIT@TEN,TEN,PIT,Q,Knee,,ryland,ryland,a.j.,brown6800wra
bryant4400teh,84.60,Harrison Bryant,4400,CLE,@CIN,,,4.9,7.2,3.1,1.36,1.1,1.0,19.6,3.54,-5.0,0.62,0.0,0.0,2.0,0.0,0.17,1.0,33.0,27.3,22.8,-0.5,-4.5,50.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,50.0,0.78,0.04,4.7,200,2.09,0.13,75.0,0.25,0.0,40.0,3.4,0.8,400.0,1.57,0.1,66.0,0.16,0.16,60.0,TE,720,0.0,0.0,0.0,0.0,2.0,1.0,11.0,8.0,8.8,0.2,0.0,1.0,0.0,0.077,0.091,0.059000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bryant,harrison bryant,h,bryant4400teh,51091-70601:Harrison Bryant,51091-70601,TE,h,Harrison Bryant,bryant,2.833333333,6.0,4400,CLE@CIN,CLE,CIN,,,,ryland,ryland,harrison,bryant4400teh
buffalo5000,65.80,Buffalo,5000,BUF,@NYJ,,,8.7,16.4,-0.2,-0.19,1.7,11.0,14.0,8.89,1.0,0.78,0.0,0.0,2.0,0.0,0.98,2.1,0.0,28.3,18.8,-1.0,-9.5,47.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.49,0.02,4.7,600,0.0,0.0,100.0,0.0,0.0,30.0,8.1,-0.2,300.0,0.0,0.0,100.0,0.52,0.0,19.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.4918,0.5297,0.0104,0.0382,6.81,10.2,5.33,4.09,0.2157,buffalo,buffalo,b,buffalo5000,51091-12526:Buffalo Bills,51091-12526,D,b,Buffalo Bills,bills,3.333333333,6.0,5000,BUF@NYJ,BUF,NYJ,,,,Bills,Bills,buffalo,buffalo5000
burkhead5200rbr,70.75,Rex Burkhead,5200,NE,SF,,,6.7,7.8,3.9,0.02,1.3,1.0,6.2,6.68,-10.0,0.5,0.0,0.0,1.0,0.0,0.4,-1.4,20.0,23.5,20.5,-1.0,-3.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,4.3,0.3,0.531,1.0,0.56,0.25,47.0,0.64,0.0,12.7,400,1.68,0.58,66.0,0.33,0.33,30.0,6.8,-0.6,200.0,0.92,0.34,56.0,0.25,0.43,16.0,RB,720,0.25,0.157,0.304,5.0,2.0,1.0,16.0,8.0,10.5,0.1,6.6,0.273,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burkhead,rex burkhead,r,burkhead5200rbr,51091-27338:Rex Burkhead,51091-27338,RB,r,Rex Burkhead,burkhead,9.659999847,5.0,5200,SF@NE,NE,SF,,,,ryland,ryland,rex,burkhead5200rbr
burrow7100qbj,91.70,Joe Burrow,7100,CIN,CLE,,,18.1,28.5,9.7,2.71,2.5,3.0,34.64,15.39,-6.0,0.33,1.0,9.1,1.0,0.0,0.58,3.8,74.0,22.8,27.3,-1.5,4.5,50.0,38.0,26.0,41.0,269.0,65.0,6.6,5.1,1.0,34.0,18.7,65.0,13.4,2.4,1.7,8.9,4.0,8.0,14.0,3.3,0.3,0.5379999999999999,5.14,2.86,1.43,50.0,0.78,0.04,14.9,-300,0.33,0.21,75.0,0.5,0.25,40.0,16.9,1.5,500.0,0.34,0.23,83.0,0.66,0.16,60.0,QB,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow7100qbj,51091-63336:Joe Burrow,51091-63336,QB,j,Joe Burrow,burrow,16.89666621,6.0,7100,CLE@CIN,CIN,CLE,,,,ryland,ryland,joe,burrow7100qbj
byrd5100wrd,81.45,Damiere Byrd,5100,NE,SF,,,7.2,11.4,4.8,1.64,1.4,1.0,2.1,5.56,3.0,0.89,1.0,0.3,2.0,0.0,0.58,0.4,46.0,23.5,20.5,-1.0,-3.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,47.0,0.64,0.0,6.7,600,1.59,0.11,100.0,0.33,0.0,30.0,4.8,1.1,500.0,1.16,0.1,57.0,0.28,0.35,14.0,WR,720,0.0,0.0,0.0,0.0,4.0,2.0,34.0,17.0,12.3,0.1,80.0,1.0,0.0,0.13,0.111,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,byrd,damiere byrd,d,byrd5100wrd,51091-30678:Damiere Byrd,51091-30678,WR,d,Damiere Byrd,byrd,6.040000152999999,5.0,5100,SF@NE,NE,SF,,,,ryland,ryland,damiere,byrd5100wrd
callaway4500wrm,87.20,Marquez Callaway,4500,NO,CAR,,,6.7,8.8,3.7,2.51,1.5,1.0,11.5,4.19,-12.0,0.56,0.0,0.0,1.0,0.0,0.49,-1.0,20.0,28.3,21.3,-1.0,-7.0,49.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,3.8,0,1.61,0.16,66.0,0.0,0.0,30.0,3.8,0.2,0.0,2.14,0.19,40.0,0.0,0.0,50.0,WR,720,0.0,0.0,0.0,0.0,1.0,1.0,12.0,7.0,10.0,0.0,0.0,0.0,0.0,0.049,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,callaway,marquez callaway,m,callaway4500wrm,51091-71246:Marquez Callaway,51091-71246,WR,m,Marquez Callaway,callaway,3.75,2.0,4500,CAR@NO,NO,CAR,,,,ryland,ryland,marquez,callaway4500wrm
cannon5000rbt,38.55,Trenton Cannon,5000,CAR,@NO,,,2.0,2.9,1.3,-4.18,0.4,1.0,0.7,6.18,-30.0,0.13,0.0,0.0,1.0,0.0,0.49,-2.3,5.0,21.3,28.3,-0.5,7.0,49.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,400,0.51,0.36,25.0,0.0,0.25,40.0,0.7,-0.3,500.0,0.21,0.14,5.0,0.0,0.23,17.0,RB,720,0.0,0.047,0.075,2.0,1.0,1.0,7.0,9.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cannon,trenton cannon,t,cannon5000rbt,51091-83091:Trenton Cannon,51091-83091,RB,t,Trenton Cannon,cannon,1.7999999519999998,2.0,5000,CAR@NO,CAR,NO,,,,ryland,ryland,trenton,cannon5000rbt
carolina3200,14.26,Carolina,3200,CAR,@NO,,,2.4,9.2,-0.8,-0.71,0.8,1.0,3.0,3.11,-6.0,0.34,0.0,0.0,1.0,0.0,0.98,-2.3,0.0,21.3,28.3,-0.5,7.0,49.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,-300,0.0,0.0,100.0,0.5,0.0,40.0,2.9,-2.2,-200.0,0.0,0.0,75.0,0.18,0.25,16.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.5095000000000001,0.5429999999999999,0.009399999999999999,0.0558,7.3,10.75,4.94,3.08,0.25,carolina,carolina,c,carolina3200,51091-12553:Carolina Panthers,51091-12553,D,c,Carolina Panthers,panthers,3.833333333,6.0,3200,CAR@NO,CAR,NO,,,,Panthers,Panthers,carolina,carolina3200
carson7600rbc,89.80,Chris Carson,7600,SEA,@ARI,,,15.4,17.5,9.7,2.74,2.0,11.0,4.6,12.66,-5.0,0.65,1.0,4.2,8.0,0.0,0.4,0.1,42.0,29.5,26.0,0.0,-3.5,55.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,73.0,4.8,0.6,0.615,2.27,1.4,0.87,0.0,0.0,0.0,16.5,-100,0.95,0.46,66.0,0.33,0.33,30.0,12.7,2.1,400.0,0.67,0.3,62.0,0.31,0.37,16.0,RB,720,0.727,0.539,0.644,15.0,3.0,2.0,19.0,10.0,7.1,0.2,6.2,0.233,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carson,chris carson,c,carson7600rbc,51091-64119:Chris Carson,51091-64119,RB,c,Chris Carson,carson,17.88000031,5.0,7600,SEA@ARI,SEA,ARI,,,,ryland,ryland,chris,carson7600rbc
chark6500wrd,92.45,DJ Chark,6500,JAX,@LAC,,,11.8,14.4,6.3,3.05,1.8,3.0,3.1,8.75,4.0,0.91,0.0,0.0,4.0,0.0,0.71,0.8,58.0,20.0,28.0,-0.8,8.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.53,0.13,0.0,0.0,0.0,12.2,-300,1.36,0.22,66.0,0.33,0.33,30.0,10.0,1.4,-100.0,1.25,0.17,62.0,0.18,0.25,16.0,WR,720,0.0,0.0,0.0,0.0,7.0,5.0,53.0,21.0,10.6,0.5,6.2,0.294,0.0,0.20600000000000002,0.273,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chark,dj chark,d,chark6500wrd,51091-52917:DJ Chark Jr.,51091-52917,WR,d,DJ Chark Jr.,chark,11.4,5.0,6500,JAC@LAC,JAC,LAC,Q,Ankle,,ryland,ryland,dj,chark6500wrd
cincinnati3600,25.90,Cincinnati,3600,CIN,CLE,,,5.2,12.9,-0.3,0.81,1.4,3.0,-2.0,4.39,-5.0,0.4,0.0,0.0,1.0,0.0,0.85,0.2,0.0,22.8,27.3,-1.5,4.5,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.78,0.04,4.8,300,0.0,0.0,100.0,0.5,0.0,40.0,4.3,-0.1,0.0,0.0,0.0,73.0,0.46,0.26,15.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.4667,0.4857,0.016200000000000003,0.043,7.69,10.0,5.5,3.23,0.2071,cincinnati,cincinnati,c,cincinnati3600,51091-12528:Cincinnati Bengals,51091-12528,D,c,Cincinnati Bengals,bengals,3.333333333,6.0,3600,CLE@CIN,CIN,CLE,,,,Bengals,Bengals,cincinnati,cincinnati3600
claypool6400wrc,95.20,Chase Claypool,6400,PIT,@TEN,,,12.3,16.3,7.0,3.78,1.9,7.0,0.3,8.52,0.0,0.84,0.9,2.5,6.0,0.0,0.82,4.8,41.0,25.0,26.0,-2.0,1.0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,60.0,0.88,0.02,19.4,1400,2.42,0.36,66.0,0.66,0.33,30.0,16.0,11.0,1900.0,2.67,0.39,80.0,0.6,0.2,50.0,WR,720,0.0,0.0,0.0,0.0,4.0,3.0,67.0,41.0,19.7,0.8,0.0,0.5,0.0,0.146,0.364,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool6400wrc,51091-73111:Chase Claypool,51091-73111,WR,c,Chase Claypool,claypool,16.01999969,5.0,6400,PIT@TEN,PIT,TEN,,,,ryland,ryland,chase,claypool6400wrc
cleveland4700,38.62,Cleveland,4700,CLE,@CIN,,,7.0,14.0,0.4,-0.93,1.5,7.0,7.0,7.93,2.0,0.83,0.0,0.0,1.0,0.0,0.05,1.7,0.0,27.3,22.8,-0.5,-4.5,50.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.78,0.04,8.5,800,0.0,0.0,75.0,0.75,0.25,40.0,6.2,-0.2,1700.0,0.0,0.0,82.0,0.47,0.17,17.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.5,0.5175,0.016200000000000003,0.050499999999999996,7.18,11.47,5.6,3.36,0.2267,cleveland,cleveland,c,cleveland4700,51091-12529:Cleveland Browns,51091-12529,D,c,Cleveland Browns,browns,6.333333333,6.0,4700,CLE@CIN,CLE,CIN,,,,Browns,Browns,cleveland,cleveland4700
cobb5100wrr,83.00,Randall Cobb,5100,HOU,GB,,,7.4,11.1,4.8,1.84,1.5,1.0,13.5,5.56,0.0,0.84,1.0,0.5,4.0,0.0,0.78,-0.3,45.0,26.5,29.0,0.0,2.5,55.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.33,0.07,0.0,0.0,0.0,9.8,-100,1.7,0.24,100.0,0.25,0.0,40.0,8.8,2.3,100.0,1.36,0.2,88.0,0.35,0.11,17.0,WR,720,0.0,0.0,0.0,0.0,5.0,3.0,57.0,24.0,14.9,0.3,10.6,0.28600000000000003,0.0,0.149,0.129,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cobb,randall cobb,r,cobb5100wrr,51091-14257:Randall Cobb,51091-14257,WR,r,Randall Cobb,cobb,8.450000127000001,6.0,5100,GB@HOU,HOU,GB,,,,ryland,ryland,randall,cobb5100wrr
cole5500wrk,75.65,Keelan Cole,5500,JAX,@LAC,,,7.5,11.6,5.2,1.03,1.4,1.0,1.7,6.47,6.0,0.93,1.0,1.3,2.0,0.0,0.78,0.8,39.0,20.0,28.0,-0.8,8.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.13,0.07,0.0,0.0,0.0,11.2,-100,1.6,0.22,100.0,0.66,0.0,30.0,8.2,20.0,900.0,1.74,0.21,81.0,0.5,0.12,16.0,WR,720,0.0,0.0,0.0,0.0,4.0,3.0,46.0,23.0,14.3,0.3,9.7,0.5,0.0,0.121,0.20800000000000002,0.17800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole5500wrk,51091-79998:Keelan Cole,51091-79998,WR,k,Keelan Cole,cole,11.31666692,6.0,5500,JAC@LAC,JAC,LAC,,,,ryland,ryland,keelan,cole5500wrk
conley4900wrc,48.25,Chris Conley,4900,JAX,@LAC,,,2.9,5.2,1.8,-2.2,0.6,1.0,9.3,5.1,-25.0,0.36,0.0,0.0,0.0,0.0,0.03,0.8,44.0,20.0,28.0,-0.8,8.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.47,0.2,0.0,0.0,0.0,4.6,0,1.72,0.23,66.0,0.33,0.33,30.0,7.4,0.9,-200.0,1.35,0.17,80.0,0.33,0.2,15.0,WR,720,0.0,0.0,0.0,0.0,5.0,2.0,43.0,25.0,14.7,0.3,7.7,0.182,0.0,0.14400000000000002,0.16699999999999998,0.16399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conley,chris conley,c,conley4900wrc,51091-30403:Chris Conley,51091-30403,WR,c,Chris Conley,conley,4.433333397,6.0,4900,JAC@LAC,JAC,LAC,,,,ryland,ryland,chris,conley4900wrc
conner7200rbj,91.50,James Conner,7200,PIT,@TEN,,,15.0,17.6,9.6,3.33,2.1,3.0,12.6,11.67,9.0,0.97,1.0,1.8,6.0,0.0,0.87,2.5,36.0,25.0,26.0,-2.0,1.0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,66.0,5.1,0.6,0.513,1.81,0.94,0.56,60.0,0.88,0.02,17.8,100,0.86,0.38,100.0,0.33,0.0,30.0,8.5,0.8,400.0,0.54,0.24,44.0,0.22,0.55,18.0,RB,720,0.625,0.583,0.53,13.0,2.0,2.0,11.0,7.0,5.2,0.1,1.5,0.217,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner7200rbj,51091-40687:James Conner,51091-40687,RB,j,James Conner,conner,15.03999939,5.0,7200,PIT@TEN,PIT,TEN,,,,ryland,ryland,james,conner7200rbj
cook6100tej,89.25,Jared Cook,6100,NO,CAR,,,9.3,11.2,5.0,1.79,1.5,11.0,10.7,7.51,-1.0,0.81,0.5,2.9,8.0,0.0,0.22,-2.0,34.0,28.3,21.3,-1.0,-7.0,49.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.14,0.0,0.0,0.0,7.7,-500,2.55,0.25,33.0,0.0,0.33,30.0,10.3,2.1,200.0,2.2,0.3,84.0,0.26,0.1,19.0,TE,720,0.0,0.0,0.0,0.0,4.0,3.0,58.0,30.0,18.0,0.8,17.4,0.4,0.0,0.129,0.31,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,jared cook,j,cook6100tej,51091-7761:Jared Cook,51091-7761,TE,j,Jared Cook,cook,8.524999618999999,4.0,6100,CAR@NO,NO,CAR,,,,ryland,ryland,jared,cook6100tej
cooks5900wrb,96.45,Brandin Cooks,5900,HOU,GB,,,11.8,15.5,6.5,4.42,2.0,7.0,9.5,7.38,-6.0,0.68,1.0,5.5,5.0,0.0,0.82,-0.3,44.0,26.5,29.0,0.0,2.5,55.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.27,0.13,0.0,0.0,0.0,15.7,200,2.17,0.3,75.0,0.5,0.0,40.0,6.7,0.2,200.0,1.23,0.15,46.0,0.26,0.46,15.0,WR,720,0.0,0.0,0.0,0.0,5.0,3.0,42.0,17.0,13.0,0.2,5.8,0.4,0.0,0.15,0.115,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooks,brandin cooks,b,cooks5900wrb,51091-29501:Brandin Cooks,51091-29501,WR,b,Brandin Cooks,cooks,10.36666679,6.0,5900,GB@HOU,HOU,GB,,,,ryland,ryland,brandin,cooks5900wrb
cooper7800wra,68.55,Amari Cooper,7800,DAL,@WAS,,,11.8,15.8,7.3,0.09,1.5,3.0,12.0,11.71,9.0,0.95,0.0,0.5,3.0,0.0,0.75,-0.4,59.0,22.8,21.8,-2.0,-1.0,44.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.33,0.2,45.0,0.95,0.54,15.3,800,1.42,0.25,75.0,0.25,0.25,40.0,12.9,10.0,700.0,1.42,0.22,73.0,0.1,0.26,19.0,WR,720,0.0,0.0,0.0,0.0,8.0,5.0,71.0,23.0,12.3,0.3,8.3,0.28600000000000003,0.0,0.213,0.172,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,amari cooper,a,cooper7800wra,51091-31001:Amari Cooper,51091-31001,WR,a,Amari Cooper,cooper,14.51666641,6.0,7800,DAL@WAS,DAL,WAS,,,,ryland,ryland,amari,cooper7800wra
dallas3700,59.60,Dallas,3700,DAL,@WAS,,,7.9,13.9,-0.3,3.19,2.1,11.0,2.0,4.71,-3.0,0.51,0.0,0.0,1.0,0.0,0.91,2.4,0.0,22.8,21.8,-2.0,-1.0,44.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.95,0.54,1.0,200,0.0,0.0,25.0,0.25,0.75,40.0,4.3,-1.9,-100.0,0.0,0.0,68.0,0.31,0.31,19.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.4836,0.519,0.0052,0.04769999999999999,70.0,10.87,5.4,3.08,0.2086,dallas,dallas,d,dallas3700,51091-12530:Dallas Cowboys,51091-12530,D,d,Dallas Cowboys,cowboys,1.166666667,6.0,3700,DAL@WAS,DAL,WAS,,,,Cowboys,Cowboys,dallas,dallas3700
dalton7200qba,79.80,Andy Dalton,7200,DAL,@WAS,,,16.7,28.6,6.5,1.11,2.3,1.0,3.6,15.59,-1.0,0.68,0.0,0.6,1.0,0.0,0.87,4.2,62.0,22.8,21.8,-2.0,-1.0,44.5,61.0,20.0,34.0,216.0,60.0,6.3,5.11,1.0,27.0,15.3,58.8,19.8,2.9,2.6,5.3,2.0,2.0,2.0,1.2,0.1,0.318,3.93,2.13,1.13,45.0,0.95,0.54,7.7,1200,0.22,0.14,25.0,0.0,0.25,40.0,10.4,0.3,1200.0,0.27,0.17,46.0,0.26,0.26,15.0,QB,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton7200qba,51091-14225:Andy Dalton,51091-14225,QB,a,Andy Dalton,dalton,5.159999847,3.0,7200,DAL@WAS,DAL,WAS,,,,ryland,ryland,andy,dalton7200qba
darnold6700qbs,65.10,Sam Darnold,6700,NYJ,BUF,,,14.2,23.2,4.1,-0.41,2.1,1.0,2.8,14.61,-6.0,0.33,0.0,0.9,0.0,0.0,0.49,4.7,65.0,18.8,28.3,2.0,9.5,47.0,35.0,20.0,33.0,229.0,61.0,6.8,5.56,1.4,37.0,17.9,61.8,13.9,4.2,2.7,7.6,2.0,8.0,12.0,4.6,0.2,0.462,3.33,1.33,0.72,53.0,0.49,0.02,16.7,100,0.37,0.25,50.0,0.25,0.0,40.0,16.4,0.2,-100.0,0.42,0.25,88.0,0.29,0.0,17.0,QB,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darnold,sam darnold,s,darnold6700qbs,51091-63589:Sam Darnold,51091-63589,QB,s,Sam Darnold,darnold,11.47600021,5.0,6700,BUF@NYJ,NYJ,BUF,Q,Shoulder - ac joint,,ryland,ryland,sam,darnold6700qbs
