,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
blackshear4700rbr,62.15,Raheem Blackshear,4700,CAR,@ATL,,,4.08,5.3,2.8,-1.85,0.9,0.4,5.93,-3.0,0.67,0.0,0.0,2.0,0.0,0.9,0.4,5.0,18.5,22.5,-2.5,4.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-5.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,200,-0.25,-0.1,0.0,0.0,0.25,40.0,9.1,0.0,-1300.0,4.55,1.82,18.0,0.06,0.06,16.0,RB,10/26/22,0.0,-0.028999999999999998,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blackshear,raheem blackshear,r,blackshear4700rbr,82292-92590,RB,r,Raheem Blackshear,blackshear,-0.1666666666666666,3.0,4700,CAR@ATL,CAR,ATL,,,,,,RB/FLEX,ryland,ryland,raheem,blackshear4700rbr
bourne4900wrk,39.49,Kendrick Bourne,4900,NE,@NYJ,,,2.42,3.7,1.1,-4.88,0.5,0.1,7.3,9.0,0.94,0.0,0.0,1.0,0.0,0.24,1.6,26.0,21.3,18.8,-0.2,-2.5,40.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.24,0.24,60.0,0.41,0.0,2.5,-300,1.07,0.12,25.0,0.0,0.5,40.0,70.0,-1.0,-1100.0,1.64,0.27,58.0,0.16,0.29,24.0,WR,10/26/22,0.0,0.0,0.0,0.0,3.0,2.0,37.0,22.0,13.8,0.2,0.0,0.33299999999999996,0.0,0.126,0.15,0.16899999999999998,23.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bourne,kendrick bourne,k,bourne4900wrk,82292-80289,WR,k,Kendrick Bourne,bourne,3.75,6.0,4900,NE@NYJ,NE,NYJ,,,,,,WR/FLEX,ryland,ryland,kendrick,bourne4900wrk
breida5000rbm,52.27,Matt Breida,5000,NYG,@SEA,,,2.5,3.3,1.7,-4.18,0.5,0.1,6.68,0.0,0.81,0.0,0.0,3.0,0.0,0.93,2.9,11.0,20.8,23.8,0.0,3.0,44.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,4.4,0.1,0.628,0.67,0.17,0.06,54.0,0.85,0.59,2.9,-600,0.6,0.19,50.0,0.0,0.5,40.0,3.5,-2.3,-1000.0,0.84,0.32,20.0,0.08,0.45,24.0,RB,10/26/22,0.063,0.08900000000000001,0.175,3.0,1.0,0.0,8.0,7.0,9.7,0.1,0.0,0.125,0.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,breida,matt breida,m,breida5000rbm,82292-53303,RB,m,Matt Breida,breida,1.9571428298950195,7.0,5000,NYG@SEA,NYG,SEA,,,,,,RB/FLEX,ryland,ryland,matt,breida5000rbm
brown5100rbm,58.17,Malcolm Brown,5100,LA,SF,,,3.46,4.5,2.4,-3.47,0.7,1.2,6.93,-14.0,0.36,0.0,0.0,2.0,0.0,0.84,-0.2,8.0,20.5,21.5,-2.0,1.0,42.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.1,0.0,0.14300000000000002,0.07,0.07,0.07,0.0,0.0,0.0,3.3,600,1.1,0.41,33.0,0.0,0.0,30.0,3.3,-0.1,-900.0,1.1,0.41,5.0,0.0,0.0,18.0,RB,10/26/22,0.0,0.073,0.127,2.0,0.0,0.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,malcolm brown,m,brown5100rbm,82292-32234,RB,m,Malcolm Brown,brown,3.299999952316284,1.0,5100,SF@LAR,LAR,SF,,,,,,RB/FLEX,ryland,ryland,malcolm,brown5100rbm
brown5400wre,44.44,E. St. Brown,5400,CHI,@DAL,,,4.14,6.2,2.1,-4.3,0.8,1.2,8.44,-15.0,0.45,0.0,0.0,0.0,0.0,0.56,-1.5,34.0,16.5,26.0,-1.5,9.5,42.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,2.8,0,0.93,0.06,25.0,0.0,0.5,40.0,3.2,-2.2,-600.0,1.24,0.09,40.0,0.1,0.3,20.0,WR,10/26/22,0.0,0.0,0.0,0.0,2.0,1.0,17.0,12.0,15.3,0.1,0.0,0.2,0.0,0.081,0.042,0.08,14.4,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,e. st. brown,e,brown5400wre,82292-64841,WR,e,Equanimeous St. Brown,brown,4.457142966134208,7.0,5400,CHI@DAL,CHI,DAL,,,,,,WR/FLEX,ryland,ryland,equanimeous,brown5400wre
brown5500wrn,67.88,Noah Brown,5500,DAL,CHI,,,8.44,12.0,4.9,-0.23,1.5,2.1,8.67,9.0,0.94,0.0,0.0,1.0,0.0,0.63,-3.2,38.0,26.0,16.5,1.0,-9.5,42.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.17,0.06,0.0,0.0,0.0,3.9,-100,0.87,0.08,50.0,0.0,0.5,40.0,5.9,-0.3,-500.0,1.55,0.15,36.0,0.13,0.09,22.0,WR,10/26/22,0.0,0.0,0.0,0.0,3.0,2.0,28.0,12.0,12.3,0.1,0.0,0.1,0.0,0.111,0.043,0.11800000000000001,24.5,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,noah brown,n,brown5500wrn,82292-56248,WR,n,Noah Brown,brown,7.2000002179827005,7.0,5500,CHI@DAL,DAL,CHI,Q,Foot,,,,WR/FLEX,ryland,ryland,noah,brown5500wrn
brown7200wra,76.37,Amon-Ra St. Brown,7200,DET,MIA,,,13.21,17.9,8.6,0.66,1.8,20.7,12.55,-6.0,0.62,0.0,0.0,8.0,0.0,0.92,1.0,47.0,23.8,27.8,0.3,4.0,51.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.38,0.25,0.0,0.0,0.0,2.4,-800,0.67,0.16,0.0,0.0,0.66,30.0,15.2,4.8,1200.0,1.7,0.32,77.0,0.5,0.13,22.0,WR,10/26/22,0.0,0.0,0.0,0.0,8.0,6.0,65.0,24.0,10.5,0.5,0.0,0.41200000000000003,0.0,0.267,0.381,0.298,32.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,amon-ra st. brown,a,brown7200wra,82292-86997,WR,a,Amon-Ra St. Brown,brown,13.260000610351565,5.0,7200,MIA@DET,DET,MIA,Q,Concussion,,,,WR/FLEX,ryland,ryland,amonra,brown7200wra
brown8200wra,61.08,A.J. Brown,8200,PHI,PIT,,,13.08,18.2,7.9,-1.75,1.6,7.4,14.83,14.0,0.97,0.0,0.0,5.0,0.0,0.9,0.4,55.0,26.5,16.0,2.7,-10.5,42.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.5,0.31,59.0,0.65,0.0,11.8,-100,1.61,0.19,75.0,0.0,0.25,40.0,12.9,0.0,2200.0,1.3,0.23,38.0,0.19,0.42,26.0,WR,10/26/22,0.0,0.0,0.0,0.0,8.0,5.0,78.0,28.0,14.3,0.4,0.0,0.25,0.0,0.295,0.263,0.331,51.5,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,a.j. brown,a,brown8200wra,82292-72846,WR,a,A.J. Brown,brown,13.133333841959637,6.0,8200,PIT@PHI,PHI,PIT,,,,,,WR/FLEX,ryland,ryland,a.j.,brown8200wra
burkhead5200rbr,66.06,Rex Burkhead,5200,HOU,TEN,,,5.51,7.2,3.9,-1.67,1.1,0.5,7.18,3.0,0.9,0.0,0.0,2.0,0.0,0.25,-3.9,30.0,19.0,20.0,1.2,1.0,39.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,3.5,0.2,0.469,1.5,1.06,0.56,0.0,0.0,0.0,6.9,100,1.08,0.4,100.0,0.33,0.0,30.0,6.7,10.0,-800.0,0.49,0.22,72.0,0.27,0.22,22.0,RB,10/26/22,0.375,0.34299999999999997,0.488,8.0,3.0,2.0,18.0,8.0,6.5,0.1,0.0,0.111,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burkhead,rex burkhead,r,burkhead5200rbr,82292-27338,RB,r,Rex Burkhead,burkhead,6.166666666666667,6.0,5200,TEN@HOU,HOU,TEN,,,,,,RB/FLEX,ryland,ryland,rex,burkhead5200rbr
callaway5000wrm,67.40,Marquez Callaway,5000,NO,LV,,,7.18,10.2,4.1,-0.35,1.4,1.2,7.53,9.0,0.94,0.0,0.0,2.0,0.0,0.61,-0.6,45.0,23.8,25.3,2.0,1.5,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.17,0.11,0.0,0.0,0.0,3.9,400,0.71,0.07,40.0,0.2,0.6,50.0,6.4,-1.4,-1000.0,1.45,0.14,52.0,0.26,0.21,23.0,WR,10/26/22,0.0,0.0,0.0,0.0,4.0,2.0,31.0,16.0,13.7,0.2,0.0,0.33299999999999996,0.0,0.139,0.14300000000000002,0.134,27.1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,callaway,marquez callaway,m,callaway5000wrm,82292-71246,WR,m,Marquez Callaway,callaway,4.659999847412109,5.0,5000,LV@NO,NO,LV,,,,,,WR/FLEX,ryland,ryland,marquez,callaway5000wrm
campbell5600wrp,56.22,Parris Campbell,5600,IND,WAS,,,6.73,9.4,4.1,-2.17,1.2,1.1,8.9,10.0,0.95,0.0,0.0,0.0,0.0,0.65,5.4,55.0,21.3,18.3,-2.5,-3.0,39.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.12,0.0,0.0,0.0,9.2,800,1.22,0.14,80.0,0.6,0.2,50.0,7.6,0.0,-400.0,1.48,0.14,26.0,0.13,0.04,23.0,WR,10/26/22,0.0,0.0,0.0,0.0,5.0,3.0,29.0,10.0,8.5,0.3,0.0,0.5,0.0,0.131,0.2,0.109,13.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,campbell,parris campbell,p,campbell5600wrp,82292-56262,WR,p,Parris Campbell,campbell,7.128571646554129,7.0,5600,WAS@IND,IND,WAS,,,,,,WR/FLEX,ryland,ryland,parris,campbell5600wrp
carolina4200,19.08,Carolina,4200,CAR,@ATL,,,5.28,11.8,-1.2,-1.74,1.3,0.6,7.02,1.0,0.75,0.0,0.0,1.0,0.0,0.2,-3.3,0.0,18.5,22.5,-2.5,4.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,200,0.0,0.0,100.0,1.0,0.0,40.0,6.5,-0.3,-1800.0,0.0,0.0,85.0,0.47,0.14,21.0,D,10/26/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.4852,0.45539999999999997,0.0087,0.041100000000000005,6.89,9.24,4.47,3.42,0.2293,carolina,carolina,c,carolina4200,82292-12553,D,c,Carolina Panthers,panthers,7.428571428571429,7.0,4200,CAR@ATL,CAR,ATL,,,,,,DEF,Panthers,Panthers,carolina,carolina4200
