,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
cincinnati3600,29.26,Cincinnati,3600,CIN,@MIA,,,5.6,12.1,-0.9,1.21,1.6,3,3,4.39,-5,0.4,0,0,2,0,0.42,-1.6,0,16.3,26.8,0.5,10.5,43,43,0,0,0,0,0,0,0,0,0,0,0,0,2.88,4.61,0,0,0,0,0,0,0,0,0,81,0.67,0.02,3.3,200,0,0,66,0.66,0.33,30,3.3,-0.9,0,0,0,73,0.4,0.26,15,DEF,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.4683,0.5152,0.0158,0.0463,7.38,10,4.73,2.79,0.24,cincinnati,cincinnati,c,cincinnati3600,52101-12528:Cincinnati Bengals,52101-12528,D,c,Cincinnati Bengals,bengals,2.909090909,11,3600,CIN@MIA,CIN,MIA,,,,Bengals,Bengals,cincinnati,cincinnati3600
cleveland4000,14.15,Cleveland,4000,CLE,@TEN,,,4.9,10.3,-0.5,-0.78,1.2,3,5,5.68,-11,0.12,0,0,1,0,0.26,-2.8,0,25,29,1,4,54,45,0,0,0,0,0,0,0,0,0,0,0,0,2.25,5.63,0,0,0,0,0,0,0,0,0,51,0.7,0.01,8.7,-400,0,0,66,0.33,0.33,30,5.7,-0.8,1000,0,0,73,0.4,0.26,15,DEF,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5272,0.5671,0.0125,0.0508,7.2,12.8,6.73,3.73,0.2083,cleveland,cleveland,c,cleveland4000,52101-12529:Cleveland Browns,52101-12529,D,c,Cleveland Browns,browns,6.727272727,11,4000,CLE@TEN,CLE,TEN,,,,Browns,Browns,cleveland,cleveland4000
cole5300wrk,75.9,Keelan Cole,5300,JAX,@MIN,,,7.2,10.2,4.2,1.19,1.4,0.5,1.2,6.01,-4,0.73,0.78,1.6,2,0,0.49,1.4,45,20.3,30.8,0.5,10.5,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.13,0.07,0,0,0,7.5,100,1.49,0.15,75,0.25,0.25,40,8.4,2.3,700,1.65,0.19,81,0.43,0.12,16,WR,1320,0,0,0,0,4,3,45,23,14.4,0.3,11.3,0.571,0,0.14,0.208,0.189,0,0,0,0,0,0,0,0,0,0,cole,keelan cole,k,cole5300wrk,52101-79998:Keelan Cole Sr.,52101-79998,WR,k,Keelan Cole Sr.,cole,9.036363775,11,5300,JAC@MIN,JAC,MIN,,,,ryland,ryland,keelan,cole5300wrk
conklin4000tet,76,Tyler Conklin,4000,MIN,JAX,,,3.03,4.5,1.5,0.43,0.8,0.5,1.5,2.6,-14,0.35,0,0,0,0,0.73,-0.1,19,30.8,20.3,1,-10.5,51,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1.55,0.05,25,0,0.25,40,10,-0.2,0,1.96,0.05,17,0,0.29,17,TE,1320,0,0,0,0,0,0,2,2,5.4,0,3.3,0,0,0.02,0,0.011,0,0,0,0,0,0,0,0,0,0,conklin,tyler conklin,t,conklin4000tet,52101-60451:Tyler Conklin,52101-60451,TE,t,Tyler Conklin,conklin,1.549999952,2,4000,JAC@MIN,MIN,JAC,,,,ryland,ryland,tyler,conklin4000tet
conley4700wrc,74.15,Chris Conley,4700,JAX,@MIN,,,5.73,8.3,3.2,1.09,1.2,0.5,0.2,4.64,-18,0.46,0,0,1,0,0.1,1.4,37,20.3,30.8,0.5,10.5,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.47,0.2,0,0,0,5.6,100,0.84,0.12,75,0.5,0,40,6.5,0.7,-400,1.33,0.18,73,0.46,0.2,15,WR,1320,0,0,0,0,4,2,34,21,13,0.3,6.5,0.182,0,0.138,0.182,0.145,0,0,0,0,0,0,0,0,0,0,conley,chris conley,c,conley4700wrc,52101-30403:Chris Conley,52101-30403,WR,c,Chris Conley,conley,5.270000076,10,4700,JAC@MIN,JAC,MIN,Q,Hip,,ryland,ryland,chris,conley4700wrc
cook10500rbd,86.1,Dalvin Cook,10500,MIN,JAX,,,21.48,27.7,15.3,1.58,2,23,20.9,19.9,1,0.87,0.9,8.2,14,0,0.49,-0.1,42,30.8,20.3,1,-10.5,51,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,101,5,1.2,0.524,3.2,1.73,1.2,0,0,0,20.5,1200,0.73,0.43,50,0.25,0.5,40,16.9,3.1,1800,0.71,0.4,55,0.35,0.4,20,RB,1320,0.824,0.667,0.651,20,3,2,23,15,8.4,0.1,5.9,0.234,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,cook,dalvin cook,d,cook10500rbd,52101-54140:Dalvin Cook,52101-54140,RB,d,Dalvin Cook,cook,23.7,10,10500,JAC@MIN,MIN,JAC,,,,ryland,ryland,dalvin,cook10500rbd
cook5500tej,38.35,Jared Cook,5500,NO,@ATL,,,3.47,5.2,1.8,-2.64,0.6,0.5,10.3,6.11,-11,0.42,0.5,0.6,4,0,0.22,1.5,29,24.3,21.8,-1,-2.5,46,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27,0.07,0,0,0,1.6,-400,0.78,0.07,0,0,0.5,40,9.6,0.7,-400,2.73,0.33,68,0.21,0.15,19,TE,1320,0,0,0,0,3,2,37,22,16.1,0.6,22.1,0.364,0,0.107,0.29,0.146,0,0,0,0,0,0,0,0,0,0,cook,jared cook,j,cook5500tej,52101-7761:Jared Cook,52101-7761,TE,j,Jared Cook,cook,6.15,10,5500,NO@ATL,NO,ATL,,,,ryland,ryland,jared,cook5500tej
cooks6500wrb,95.5,Brandin Cooks,6500,HOU,IND,,,12.4,17.2,7.6,3.65,1.9,28,9,8.75,-11,0.58,0.98,10,2,0,0.75,0.2,49,23.3,26.8,-2,3.5,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.2,0,0,0,11.1,400,1.64,0.2,100,0.25,0,40,10,2.3,800,1.51,0.2,80,0.33,0.13,15,WR,1320,0,0,0,0,6,4,56,21,13.4,0.3,5.1,0.222,0,0.192,0.121,0.191,0,0,0,0,0,0,0,0,0,0,cooks,brandin cooks,b,cooks6500wrb,52101-29501:Brandin Cooks,52101-29501,WR,b,Brandin Cooks,cooks,10.53636378,11,6500,IND@HOU,HOU,IND,,,,ryland,ryland,brandin,cooks6500wrb
cousins7300qbk,94.6,Kirk Cousins,7300,MIN,JAX,,,19,32.5,5.5,3.21,2.6,3,22.4,15.79,6,0.97,0.94,8.9,1,0,0.97,4.7,63,30.8,20.3,1,-10.5,51,56,19,29,238,68,8.2,7.27,1.9,41,20.2,54.7,20.4,6.6,3.1,6.1,1,4,6,4.3,0,0.476,3.33,2,0.87,0,0,0,21.4,200,0.6,0.32,100,1,0,50,15,-0.4,100,0.46,0.24,80,0.5,0.2,20,QB,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7300qbk,52101-22038:Kirk Cousins,52101-22038,QB,k,Kirk Cousins,cousins,18.31090892,11,7300,JAC@MIN,MIN,JAC,,,,ryland,ryland,kirk,cousins7300qbk
coutee4800wrk,92.8,Keke Coutee,4800,HOU,IND,,,8.64,11.8,5.5,3.77,1.8,14.5,18.1,4.87,-29,0.31,0.92,7.8,2,0,0.58,0.2,32,23.3,26.8,-2,3.5,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0,0,0,0,6.4,300,1.81,0.2,50,0.25,0,40,1.9,-0.8,100,0.48,0.06,15,0.1,0.42,19,WR,1320,0,0,0,0,4,2,22,10,9.4,0.2,5.4,0.25,0,0.116,0.125,0.078,0,0,0,0,0,0,0,0,0,0,coutee,keke coutee,k,coutee4800wrk,52101-64242:Keke Coutee,52101-64242,WR,k,Keke Coutee,coutee,4.26666673,3,4800,IND@HOU,HOU,IND,,,,ryland,ryland,keke,coutee4800wrk
crowder6200wrj,83.65,Jamison Crowder,6200,NYJ,LV,,,9.81,13.5,6.1,1.75,1.6,3,19.2,8.06,-3,0.75,1,0.4,3,0,0.67,0.8,52,20.3,27.8,0,7.5,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.2,38,0.55,0.02,5.4,-100,1.63,0.13,33,0,0.33,30,13.2,3.8,200,1.58,0.25,56,0.37,0.12,16,WR,1320,0,0,0,0,8,5,63,29,12.5,0.5,6.6,0.417,0,0.265,0.462,0.295,0,0,0,0,0,0,0,0,0,0,crowder,jamison crowder,j,crowder6200wrj,52101-24755:Jamison Crowder,52101-24755,WR,j,Jamison Crowder,crowder,11.58571407,7,6200,LV@NYJ,NYJ,LV,,,,ryland,ryland,jamison,crowder6200wrj
darnold6500qbs,75.8,Sam Darnold,6500,NYJ,LV,,,15.26,24.8,5.8,1.04,2.3,0.5,21.04,14.22,-5,0.39,1,0.3,1,0,0.67,3.4,62,20.3,27.8,0,7.5,48,39,18,31,192,58,6.1,4.36,0.8,34,16.1,68.4,10.6,2.6,3.2,7.5,2,8,14,5.2,0.1,0.581,2.73,0.93,0.4,38,0.55,0.02,6.8,-100,0.21,0.12,33,0,0,30,12.2,-2.4,-300,0.33,0.2,68,0.12,0.06,16,QB,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,darnold,sam darnold,s,darnold6500qbs,52101-63589:Sam Darnold,52101-63589,QB,s,Sam Darnold,darnold,9.297499657,8,6500,LV@NYJ,NYJ,LV,,,,ryland,ryland,sam,darnold6500qbs
davis6100wrc,91.9,Corey Davis,6100,TEN,CLE,,,10.7,14.9,6.5,2.86,1.8,3,29.7,7.84,4,0.91,0.94,3.8,4,0,0.71,1,49,29,25,1,-4,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.19,0.06,51,0.7,0.01,10.2,100,2.14,0.22,80,0.2,0,50,9.3,2.7,1100,1.58,0.19,83,0.27,0.05,18,WR,1320,0,0,0,0,5,4,61,23,14.7,0.2,9.2,0.5,0,0.208,0.115,0.243,0,0,0,0,0,0,0,0,0,0,davis,corey davis,c,davis6100wrc,52101-45439:Corey Davis,52101-45439,WR,c,Corey Davis,davis,11.21111128,9,6100,CLE@TEN,TEN,CLE,,,,ryland,ryland,corey,davis6100wrc
detroit3500,41.09,Detroit,3500,DET,@CHI,,,6.3,13.2,-0.6,2.23,1.8,3,5,4.07,-2,0.57,0,0,1,0,0.71,2.9,0,20.5,23.5,0.2,3,44,48,0,0,0,0,0,0,0,0,0,0,0,0,1.66,3.69,0,0,0,0,0,0,0,0,0,36,0.77,0.09,3.5,300,0,0,75,0.25,0.25,40,2.9,-1.5,-200,0,0,73,0.2,0.26,15,DEF,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5387,0.5184,0.009,0.0499,7.84,11.2,5.54,3.55,0.2083,detroit,detroit,d,detroit3500,52101-12532:Detroit Lions,52101-12532,D,d,Detroit Lions,lions,2.636363636,11,3500,DET@CHI,DET,CHI,,,,Lions,Lions,detroit,detroit3500
dissly4500tew,80.75,Will Dissly,4500,SEA,NYG,,,4.65,6.6,2.7,0.88,1,0.5,4.8,3.77,-7,0.54,1,0.6,2,0,0.86,1.7,32,29.8,18.8,1.8,-11,48.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.09,0.09,51,0.79,0.09,2.1,-100,2.05,0.06,80,0,0,50,2.8,-1,-400,1.81,0.09,91,0.08,0,12,TE,1320,0,0,0,0,1,1,14,13,11.6,0.1,0,0.333,0,0.045,0.032,0.051,0,0,0,0,0,0,0,0,0,0,dissly,will dissly,w,dissly4500tew,52101-56708:Will Dissly,52101-56708,TE,w,Will Dissly,dissly,2.929999924,10,4500,NYG@SEA,SEA,NYG,,,,ryland,ryland,will,dissly4500tew
doyle4900tej,47.85,Jack Doyle,4900,IND,@HOU,,,2.12,3.3,1,-2.58,0.4,0.5,1.7,4.7,-23,0.14,0,0,1,0,0.01,0.8,40,26.8,23.3,-1,-3.5,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.2,0.07,0,0,0,7.1,0,4.25,0.24,20,0.2,0,50,4.6,-1.2,-400,1.62,0.12,23,0.17,0.35,17,TE,1320,0,0,0,0,2,1,14,9,10.9,0.2,3.6,0.3,0,0.084,0.188,0.058,0,0,0,0,0,0,0,0,0,0,doyle,jack doyle,j,doyle4900tej,52101-39859:Jack Doyle,52101-39859,TE,j,Jack Doyle,doyle,4.050000191,8,4900,IND@HOU,IND,HOU,,,,ryland,ryland,jack,doyle4900tej
drake6600rbk,74.15,Kenyan Drake,6600,ARI,LA,,,10.45,13.8,7.1,0.28,1.6,3,12.8,10.17,-5,0.65,0.92,2.4,5,0,0.54,-2.3,45,23.3,25.8,-0.5,2.5,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,79,4.7,1,0.582,3.8,2.33,1.33,0,0,0,15.1,600,0.77,0.41,80,0.6,0,50,15.8,5.6,0,0.82,0.35,81,0.5,0.06,16,RB,1320,0.583,0.519,0.651,16,2,1,11,7,6.6,0,7.3,0.226,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake6600rbk,52101-30989:Kenyan Drake,52101-30989,RB,k,Kenyan Drake,drake,12.78000031,10,6600,LAR@ARI,ARI,LAR,,,,ryland,ryland,kenyan,drake6600rbk
edmonds5500rbc,74.5,Chase Edmonds,5500,ARI,LA,,,7.86,10.4,5.4,0.43,1.4,0.5,5.3,7.43,-3,0.72,0,0,3,0,0.7,-2.3,30,23.3,25.8,-0.5,2.5,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,4.9,0.1,0.542,1.2,0.27,0.2,0,0,0,10.3,-1200,0.74,0.25,83,0.16,0.16,60,7.9,1.1,500,0.84,0.26,58,0.29,0.41,17,RB,1320,0.053,0.19,0.428,5,3,3,23,11,7.8,0.2,0,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,edmonds,chase edmonds,c,edmonds5500rbc,52101-83081:Chase Edmonds,52101-83081,RB,c,Chase Edmonds,edmonds,9.954545455,11,5500,LAR@ARI,ARI,LAR,,,,ryland,ryland,chase,edmonds5500rbc
edwards4700wrb,50.05,Bryan Edwards,4700,LV,@NYJ,,,2.9,4.3,1.5,-1.74,0.6,0.5,0,4.64,-34,0.26,0,0,0,0,0.1,3.2,24,27.8,20.3,0,-7.5,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,38,0.55,0.02,1.6,100,1.25,0.13,50,0,0.25,40,2.9,-0.7,200,1.82,0.12,45,0,0.09,11,WR,1320,0,0,0,0,1,1,18,13,16.4,0,0,0,0,0.053,0,0.081,0,0,0,0,0,0,0,0,0,0,edwards,bryan edwards,b,edwards4700wrb,52101-69276:Bryan Edwards,52101-69276,WR,b,Bryan Edwards,edwards,2.850000064,6,4700,LV@NYJ,LV,NYJ,,,,ryland,ryland,bryan,edwards4700wrb
eifert4700tet,75.5,Tyler Eifert,4700,JAX,@MIN,,,4.49,6.4,2.5,0.25,1,0.5,7.5,4.24,-8,0.51,0.8,1.4,2,0,0.29,1.8,36,20.3,30.8,0.5,10.5,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.13,0.07,0,0,0,5.7,200,1.26,0.16,100,0.5,0,40,5.6,1.3,100,1.31,0.16,87,0.31,0,16,TE,1320,0,0,0,0,4,2,27,14,11.1,0.2,11.3,0.222,0,0.117,0.143,0.109,0,0,0,0,0,0,0,0,0,0,eifert,tyler eifert,t,eifert4700tet,52101-33557:Tyler Eifert,52101-33557,TE,t,Tyler Eifert,eifert,3.945454684,11,4700,JAC@MIN,JAC,MIN,,,,ryland,ryland,tyler,eifert4700tet
ekeler7000rba,94.95,Austin Ekeler,7000,LAC,NE,,,15.3,19.8,10.8,4.13,2.2,35.5,8.8,11.17,-3,0.72,1,8.4,10,0,0.97,1.3,39,24.8,22.3,-0.5,-2.5,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,52,5.2,0.1,0.462,0.93,0.33,0.07,0,0,0,18.4,500,0.61,0.31,25,0.25,0,40,15,2.1,-700,0.88,0.38,46,0.33,0.13,15,RB,1320,0.111,0.488,0.56,10,6,5,56,23,9.9,0.1,11.2,0.111,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler7000rba,52101-80001:Austin Ekeler,52101-80001,RB,a,Austin Ekeler,ekeler,12.01666641,6,7000,NE@LAC,LAC,NE,,,,ryland,ryland,austin,ekeler7000rba
engram6000tee,75.2,Evan Engram,6000,NYG,@SEA,,,7.25,10,4.5,-0.02,1.2,3,5.2,7.27,1,0.91,0.67,2.8,5,0,0.89,1.7,56,18.8,29.8,0.8,11,48.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.2,0.13,51,0.79,0.09,9.9,500,1.35,0.16,66,0.66,0.33,30,6.3,0.6,-300,0.85,0.11,60,0.13,0.26,15,TE,1320,0,0,0,0,6,4,43,19,10.8,0.1,0,0.1,0,0.213,0.125,0.2,0,0,0,0,0,0,0,0,0,0,engram,evan engram,e,engram6000tee,52101-41872:Evan Engram,52101-41872,TE,e,Evan Engram,engram,7.42727245,11,6000,NYG@SEA,NYG,SEA,,,,ryland,ryland,evan,engram6000tee
ertz5700tez,63.5,Zach Ertz,5700,PHI,@GB,,,5.27,7.5,3,-1.3,0.9,0.5,4.1,6.57,-6,0.58,1,0.3,4,0,0.22,-0.4,64,21,29,1.7,8,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.47,0.33,32,0.67,0,0,-300,0,0,0,0,0,30,9.5,10,-1000,1.15,0.15,61,0.16,0.11,18,TE,1320,0,0,0,0,8,4,39,15,8.5,0.4,5.9,0.364,0,0.207,0.286,0.154,0,0,0,0,0,0,0,0,0,0,ertz,zach ertz,z,ertz5700tez,52101-29780:Zach Ertz,52101-29780,TE,z,Zach Ertz,ertz,6.299999873,6,5700,PHI@GB,PHI,GB,,,,ryland,ryland,zach,ertz5700tez
everett4800teg,82.8,Gerald Everett,4800,LA,@ARI,,,5.57,8.1,3.1,1.1,1.2,0.5,7.4,4.47,-2,0.75,0,0,2,0,0.35,-1.7,30,25.8,23.3,1,-2.5,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0.13,0,0,0,3.7,300,1.1,0.1,100,0,0,30,3.9,0.6,200,1.29,0.13,60,0.13,0.26,15,TE,1320,0,0,0,0,2,2,22,12,10.6,0.1,0,0.333,0,0.081,0.048,0.081,0,0,0,0,0,0,0,0,0,0,everett,gerald everett,g,everett4800teg,52101-57299:Gerald Everett,52101-57299,TE,g,Gerald Everett,everett,5.4,10,4800,LAR@ARI,LAR,ARI,,,,ryland,ryland,gerald,everett4800teg
fells4800ted,62.7,Darren Fells,4800,HOU,IND,,,3.27,4.8,1.8,-1.2,0.7,0.5,0,4.47,-13,0.37,1,0.3,2,0,0.08,-0.2,39,23.3,26.8,-2,3.5,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0.07,0,0,0,3.2,-400,2.11,0.11,50,0,0.25,40,5.7,0.8,300,2.33,0.14,65,0.25,0.15,20,TE,1320,0,0,0,0,2,1,21,13,12.2,0.2,3.5,0.5,0,0.075,0.111,0.078,0,0,0,0,0,0,0,0,0,0,fells,darren fells,d,fells4800ted,52101-38301:Darren Fells,52101-38301,TE,d,Darren Fells,fells,6.111111111,9,4800,IND@HOU,HOU,IND,,,,ryland,ryland,darren,fells4800ted
firkser4600tea,91.75,Anthony Firkser,4600,TEN,CLE,,,6.47,9,3.9,2.47,1.4,18.5,7.6,4,-10,0.45,1,3.6,4,0,0.08,0.7,21,29,25,1,-4,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.13,51,0.7,0.01,2.7,-300,0.71,0.11,40,0,0.4,50,4.4,0.1,400,1.38,0.21,50,0.22,0.38,18,TE,1320,0,0,0,0,3,2,22,12,10.4,0.1,10.8,0.125,0,0.109,0.03,0.087,0,0,0,0,0,0,0,0,0,0,firkser,anthony firkser,a,firkser4600tea,52101-80294:Anthony Firkser,52101-80294,TE,a,Anthony Firkser,firkser,4.870000076,10,4600,CLE@TEN,TEN,CLE,,,,ryland,ryland,anthony,firkser4600tea
fulgham6300wrt,53.5,Travis Fulgham,6300,PHI,@GB,,,6.5,9.4,3.6,-1.79,1,0.5,0,8.29,-10,0.6,0,0,1,0,0.67,0.5,45,21,29,1.7,8,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.12,0.06,32,0.67,0,1.7,-500,0.37,0.03,0,0,1,30,7.9,-0.1,1700,1.43,0.18,27,0.27,0.33,18,WR,1320,0,0,0,0,5,3,42,17,14.2,0.4,0,0.333,0,0.163,0.267,0.198,0,0,0,0,0,0,0,0,0,0,fulgham,travis fulgham,t,fulgham6300wrt,52101-57651:Travis Fulgham,52101-57651,WR,t,Travis Fulgham,fulgham,10.89999962,8,6300,PHI@GB,PHI,GB,,,,ryland,ryland,travis,fulgham6300wrt
gage5200wrr,77.6,Russell Gage,5200,ATL,NO,,,7.18,10.1,4.3,1.4,1.4,0.5,13.1,5.78,-5,0.7,0,0,1,0,0.82,0.9,45,21.8,24.3,-0.5,2.5,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.33,0.2,0,0,0,5.4,-200,0.71,0.1,66,0,0.33,30,6.8,0.5,400,0.87,0.15,73,0.2,0.26,15,WR,1320,0,0,0,0,6,4,42,15,9.9,0.1,5.5,0.053,0,0.171,0.043,0.144,0,0,0,0,0,0,0,0,0,0,gage,russell gage,r,gage5200wrr,52101-52916:Russell Gage,52101-52916,WR,r,Russell Gage,gage,6.854545593,11,5200,NO@ATL,ATL,NO,,,,ryland,ryland,russell,gage5200wrr
gallman6100rbw,83.5,Wayne Gallman,6100,NYG,@SEA,,,10.6,14,7.2,1.68,1.7,3,13.5,8.92,-1,0.8,1,1.3,4,0,0.87,1,24,18.8,29.8,0.8,11,48.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,4,0.6,0.559,1.4,0.73,0.67,51,0.79,0.09,16.4,600,0.76,0.37,100,1,0,30,6.8,2.1,1600,0.59,0.28,53,0.33,0.33,15,RB,1320,0.667,0.323,0.373,9,2,1,7,7,4.5,0,0,0.375,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,gallman,wayne gallman,w,gallman6100rbw,52101-39818:Wayne Gallman Jr.,52101-39818,RB,w,Wayne Gallman Jr.,gallman,8.809999847,10,6100,NYG@SEA,NYG,SEA,,,,ryland,ryland,wayne,gallman6100rbw
gaskin5500rbm,95.6,Myles Gaskin,5500,MIA,CIN,,,12.96,17.1,8.8,5.53,2.4,18.5,13.1,7.43,-5,0.65,0.83,2.9,7,0,0.99,-1.4,38,26.8,16.3,0,-10.5,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49,3.8,0.3,0.55,2.47,1.13,0.53,81,0.67,0.02,0,-400,0,0,0,0,0,40,9.5,2.1,900,0.55,0.25,68,0.56,0.06,16,RB,1320,0.375,0.478,0.575,12,4,3,23,11,6.9,0,4.6,0.103,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,gaskin,myles gaskin,m,gaskin5500rbm,52101-60930:Myles Gaskin,52101-60930,RB,m,Myles Gaskin,gaskin,11.92857143,7,5500,CIN@MIA,MIA,CIN,IR,Knee - mcl,,ryland,ryland,myles,gaskin5500rbm
gesicki5700tem,80.15,Mike Gesicki,5700,MIA,CIN,,,7.14,9.8,4.4,0.57,1.3,3,19.3,6.57,2,0.94,0.88,3.9,6,0,0.73,3.2,42,26.8,16.3,0,-10.5,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.67,0.13,81,0.67,0.02,6.9,400,1.45,0.17,100,0.25,0,40,8.6,2.3,300,1.55,0.2,75,0.31,0.18,16,TE,1320,0,0,0,0,5,3,41,21,13.7,0.4,4.7,0.294,0,0.161,0.24,0.163,0,0,0,0,0,0,0,0,0,0,gesicki,mike gesicki,m,gesicki5700tem,52101-56265:Mike Gesicki,52101-56265,TE,m,Mike Gesicki,gesicki,7.081818321,11,5700,CIN@MIA,MIA,CIN,,,,ryland,ryland,mike,gesicki5700tem
glennon6800qbm,73,Mike Glennon,6800,JAX,@MIN,,,15.34,25.8,4.9,0.54,2.3,0.5,14.1,14.8,-3,0.52,1,2.4,1,0,0.22,-0.2,65,20.3,30.8,0.5,10.5,51,44,20,35,235,57,6.7,7.86,2,46,17.1,51.4,25.7,5.7,0,0,2,4,6,3,0,0.5,0.33,0.2,0.07,0,0,0,18,300,0.49,0.28,25,0.25,0,40,3.6,0.3,800,0.1,0.06,6,0.06,0.26,15,QB,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glennon,mike glennon,m,glennon6800qbm,52101-25410:Mike Glennon,52101-25410,QB,m,Mike Glennon,glennon,6,3,6800,JAC@MIN,JAC,MIN,,,,ryland,ryland,mike,glennon6800qbm
goedert6200ted,82.6,Dallas Goedert,6200,PHI,@GB,,,8.48,11.6,5.4,0.74,1.4,10.5,9.1,7.74,-2,0.75,0.95,5,7,0,0.17,-0.4,58,21,29,1.7,8,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.27,0.13,32,0.67,0,12.8,400,1.75,0.19,100,0.66,0,30,9.7,2.2,1000,1.42,0.17,66,0.22,0.11,18,TE,1320,0,0,0,0,6,4,53,21,11.6,0.4,7.5,0.375,0,0.172,0.25,0.216,0,0,0,0,0,0,0,0,0,0,goedert,dallas goedert,d,goedert6200ted,52101-83074:Dallas Goedert,52101-83074,TE,d,Dallas Goedert,goedert,8.350000381,8,6200,PHI@GB,PHI,GB,,,,ryland,ryland,dallas,goedert6200ted
